"Geolocation","Type","2016 January","2016 February","2016 March","2016 April","2016 May","2016 June","2016 July","2016 August","2016 September","2016 October","2016 November","2016 December","2016 Annual"
"....Abra","Chicken egg, other breed",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Abra","Chicken egg, Native",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Abra","Duck egg",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Apayao","Carabao for Slaughter",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Apayao","Cattle for Slaughter",..,..,142.260000,148.000000,145.000000,140.000000,..,..,..,135.000000,130.000000,132.000000,138.890000
"....Apayao","Goat for Slaughter",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Apayao","Hogs Upgraded for Fattening",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Apayao","Hogs Upgraded for Slaughter",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Apayao","Chicken Broiler, other breed",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Apayao","Chicken Fighting Cock",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Apayao","Chicken Layer (culls)",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Apayao","Chicken Native/Improved",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Apayao","Duck for meat",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Apayao","Chicken egg, other breed",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Apayao","Chicken egg, Native",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Apayao","Duck egg",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Benguet","Carabao for Slaughter",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Benguet","Cattle for Slaughter",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Benguet","Goat for Slaughter",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Benguet","Hogs Upgraded for Fattening",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Benguet","Hogs Upgraded for Slaughter",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Benguet","Chicken Broiler, other breed",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Benguet","Chicken Fighting Cock",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Benguet","Chicken Layer (culls)",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Benguet","Chicken Native/Improved",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Benguet","Duck for meat",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Benguet","Chicken egg, other breed",4.790000,4.790000,4.810000,4.810000,4.650000,4.820000,4.750000,4.890000,5.030000,5.010000,5.090000,5.160000,4.880000
"....Benguet","Chicken egg, Native",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Benguet","Duck egg",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Ifugao","Carabao for Slaughter",..,..,123.030000,..,..,123.790000,..,..,123.800000,..,123.770000,..,123.600000
"....Ifugao","Cattle for Slaughter",..,..,127.190000,..,..,126.980000,..,..,134.020000,..,133.030000,..,130.310000
"....Ifugao","Goat for Slaughter",..,..,90.000000,..,..,95.000000,..,..,92.600000,..,97.420000,..,93.760000
"....Ifugao","Hogs Upgraded for Fattening",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Ifugao","Hogs Upgraded for Slaughter",..,..,100.000000,..,..,100.000000,..,..,100.000000,..,100.000000,..,100.000000
"....Ifugao","Chicken Broiler, other breed",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Ifugao","Chicken Fighting Cock",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Ifugao","Chicken Layer (culls)",..,..,67.640000,..,..,90.000000,..,..,81.500000,125.280000,88.470000,..,90.580000
"....Ifugao","Chicken Native/Improved",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Ifugao","Duck for meat",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Ifugao","Chicken egg, other breed",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Ifugao","Chicken egg, Native",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Ifugao","Duck egg",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Kalinga","Carabao for Slaughter",..,..,..,98.180000,97.970000,100.000000,..,..,..,..,..,105.280000,100.360000
"....Kalinga","Cattle for Slaughter",..,..,104.550000,..,110.620000,110.000000,..,..,..,..,104.440000,108.800000,107.680000
"....Kalinga","Goat for Slaughter",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Kalinga","Hogs Upgraded for Fattening",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Kalinga","Hogs Upgraded for Slaughter",..,..,107.510000,100.000000,100.000000,100.000000,96.100000,95.270000,94.590000,..,100.000000,100.000000,99.270000
"....Kalinga","Chicken Broiler, other breed",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Kalinga","Chicken Fighting Cock",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Kalinga","Chicken Layer (culls)",..,..,76.920000,..,..,..,..,..,..,..,..,..,76.920000
"....Kalinga","Chicken Native/Improved",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Kalinga","Duck for meat",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Kalinga","Chicken egg, other breed",..,..,5.350000,5.150000,5.150000,5.150000,5.650000,5.630000,5.590000,..,6.000000,..,5.460000
"....Kalinga","Chicken egg, Native",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Kalinga","Duck egg",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Mountain Province","Carabao for Slaughter",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Mountain Province","Cattle for Slaughter",..,..,99.870000,..,..,100.800000,..,..,99.820000,..,100.670000,..,100.290000
"....Mountain Province","Goat for Slaughter",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Mountain Province","Hogs Upgraded for Fattening",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Mountain Province","Hogs Upgraded for Slaughter",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Mountain Province","Chicken Broiler, other breed",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Mountain Province","Chicken Fighting Cock",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Mountain Province","Chicken Layer (culls)",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Mountain Province","Chicken Native/Improved",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Mountain Province","Duck for meat",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Mountain Province","Chicken egg, other breed",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Mountain Province","Chicken egg, Native",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Mountain Province","Duck egg",..,..,..,..,..,..,..,..,..,..,..,..,..
"..REGION I (ILOCOS REGION)","Carabao for Slaughter",..,..,..,..,..,..,..,..,..,..,..,..,..
"..REGION I (ILOCOS REGION)","Cattle for Slaughter",125.000000,125.290000,125.430000,124.810000,123.770000,126.260000,123.480000,123.650000,124.590000,121.310000,122.330000,..,124.170000
"..REGION I (ILOCOS REGION)","Goat for Slaughter",121.640000,138.870000,143.360000,125.870000,137.870000,139.610000,131.550000,128.000000,117.080000,126.390000,118.140000,140.000000,130.700000
"..REGION I (ILOCOS REGION)","Hogs Upgraded for Fattening",222.430000,222.720000,222.410000,241.820000,211.160000,215.730000,225.000000,225.000000,225.000000,..,..,200.760000,221.200000
"..REGION I (ILOCOS REGION)","Hogs Upgraded for Slaughter",105.440000,105.120000,104.070000,110.920000,111.950000,111.030000,104.810000,107.870000,107.210000,106.400000,105.630000,105.510000,107.160000
"..REGION I (ILOCOS REGION)","Chicken Broiler, other breed",..,..,..,..,..,..,..,..,..,..,..,..,..
"..REGION I (ILOCOS REGION)","Chicken Fighting Cock",..,..,..,..,..,..,..,..,..,..,..,..,..
"..REGION I (ILOCOS REGION)","Chicken Layer (culls)",76.730000,77.880000,79.510000,70.000000,79.100000,83.010000,80.260000,77.770000,77.630000,100.000000,98.690000,62.130000,80.230000
"..REGION I (ILOCOS REGION)","Chicken Native/Improved",..,..,..,..,..,..,..,..,..,..,..,..,..
"..REGION I (ILOCOS REGION)","Duck for meat",..,..,..,..,..,..,..,..,..,..,..,..,..
"..REGION I (ILOCOS REGION)","Chicken egg, other breed",4.510000,4.540000,4.650000,4.560000,4.520000,4.670000,4.650000,4.600000,4.830000,4.820000,4.810000,4.800000,4.660000
"..REGION I (ILOCOS REGION)","Chicken egg, Native",..,..,..,..,..,..,..,..,..,..,..,..,..
"..REGION I (ILOCOS REGION)","Duck egg",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Ilocos Norte","Carabao for Slaughter",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Ilocos Norte","Cattle for Slaughter",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Ilocos Norte","Goat for Slaughter",..,..,151.200000,..,..,150.000000,..,..,..,..,..,140.000000,147.070000
"....Ilocos Norte","Hogs Upgraded for Fattening",222.430000,222.720000,222.410000,241.820000,211.160000,215.730000,225.000000,225.000000,225.000000,..,..,200.760000,221.200000
"....Ilocos Norte","Hogs Upgraded for Slaughter",89.090000,88.980000,89.140000,105.190000,105.260000,107.890000,96.450000,107.930000,107.960000,..,..,109.640000,100.750000
"....Ilocos Norte","Chicken Broiler, other breed",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Ilocos Norte","Chicken Fighting Cock",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Ilocos Norte","Chicken Layer (culls)",58.630000,60.600000,63.620000,42.660000,60.960000,66.020000,60.430000,56.520000,56.590000,..,..,62.130000,58.820000
"....Ilocos Norte","Chicken Native/Improved",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Ilocos Norte","Duck for meat",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Ilocos Norte","Chicken egg, other breed",4.780000,4.800000,4.800000,4.770000,4.770000,4.700000,4.680000,4.740000,5.110000,5.230000,5.230000,5.250000,4.910000
"....Ilocos Norte","Chicken egg, Native",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Ilocos Norte","Duck egg",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Ilocos Sur","Carabao for Slaughter",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Ilocos Sur","Cattle for Slaughter",125.000000,125.290000,125.430000,124.810000,123.770000,122.290000,123.480000,123.650000,124.590000,121.310000,122.330000,..,123.810000
"....Ilocos Sur","Goat for Slaughter",121.640000,138.870000,135.520000,125.870000,137.870000,129.210000,131.550000,128.000000,117.080000,126.390000,118.140000,..,128.190000
"....Ilocos Sur","Hogs Upgraded for Fattening",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Ilocos Sur","Hogs Upgraded for Slaughter",109.120000,108.520000,105.520000,106.920000,109.180000,106.530000,107.440000,106.840000,102.400000,106.440000,105.710000,..,106.780000
"....Ilocos Sur","Chicken Broiler, other breed",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Ilocos Sur","Chicken Fighting Cock",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Ilocos Sur","Chicken Layer (culls)",94.830000,95.160000,95.390000,97.340000,97.230000,100.000000,100.080000,99.020000,98.670000,100.000000,98.690000,..,97.860000
"....Ilocos Sur","Chicken Native/Improved",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Ilocos Sur","Duck for meat",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Ilocos Sur","Chicken egg, other breed",5.000000,4.980000,4.930000,4.890000,4.360000,4.980000,4.980000,4.750000,4.900000,4.840000,4.920000,4.930000,4.870000
"....Ilocos Sur","Chicken egg, Native",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Ilocos Sur","Duck egg",..,..,..,..,..,..,..,..,..,..,..,..,..
"....La Union","Carabao for Slaughter",..,..,..,..,..,..,..,..,..,..,..,..,..
"....La Union","Cattle for Slaughter",..,..,..,..,..,130.220000,..,..,..,..,..,..,130.220000
"....La Union","Goat for Slaughter",..,..,..,..,..,..,..,..,..,..,..,..,..
"....La Union","Hogs Upgraded for Fattening",..,..,..,..,..,..,..,..,..,..,..,..,..
"....La Union","Hogs Upgraded for Slaughter",118.750000,118.190000,116.150000,123.860000,124.270000,124.790000,111.150000,111.690000,115.560000,108.810000,107.210000,..,116.400000
"....La Union","Chicken Broiler, other breed",..,..,..,..,..,..,..,..,..,..,..,..,..
"....La Union","Chicken Fighting Cock",..,..,..,..,..,..,..,..,..,..,..,..,..
"....La Union","Chicken Layer (culls)",..,..,..,..,..,..,..,..,..,..,..,..,..
"....La Union","Chicken Native/Improved",..,..,..,..,..,..,..,..,..,..,..,..,..
"....La Union","Duck for meat",..,..,..,..,..,..,..,..,..,..,..,..,..
"....La Union","Chicken egg, other breed",4.770000,4.920000,4.860000,5.050000,5.010000,4.820000,5.090000,5.050000,4.990000,5.300000,5.040000,..,4.990000
"....La Union","Chicken egg, Native",..,..,..,..,..,..,..,..,..,..,..,..,..
"....La Union","Duck egg",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Pangasinan","Carabao for Slaughter",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Pangasinan","Cattle for Slaughter",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Pangasinan","Goat for Slaughter",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Pangasinan","Hogs Upgraded for Fattening",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Pangasinan","Hogs Upgraded for Slaughter",104.780000,104.770000,105.460000,107.710000,109.070000,104.910000,104.180000,105.000000,102.910000,103.950000,103.960000,101.380000,104.840000
"....Pangasinan","Chicken Broiler, other breed",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Pangasinan","Chicken Fighting Cock",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Pangasinan","Chicken Layer (culls)",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Pangasinan","Chicken Native/Improved",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Pangasinan","Duck for meat",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Pangasinan","Chicken egg, other breed",3.490000,3.470000,4.010000,3.530000,3.940000,4.160000,3.840000,3.840000,4.310000,3.920000,4.040000,4.210000,3.900000
"....Pangasinan","Chicken egg, Native",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Pangasinan","Duck egg",..,..,..,..,..,..,..,..,..,..,..,..,..
"..REGION II (CAGAYAN VALLEY)","Carabao for Slaughter",95.090000,103.850000,94.490000,106.380000,91.230000,92.880000,99.160000,101.200000,97.290000,98.220000,105.940000,109.840000,99.630000
"..REGION II (CAGAYAN VALLEY)","Cattle for Slaughter",118.930000,103.890000,101.140000,106.340000,107.070000,99.070000,112.630000,108.320000,108.280000,101.530000,98.580000,108.980000,106.230000
"..REGION II (CAGAYAN VALLEY)","Goat for Slaughter",164.300000,174.800000,158.140000,165.070000,162.920000,156.370000,171.030000,173.810000,165.300000,165.840000,173.520000,176.760000,167.320000
"..REGION II (CAGAYAN VALLEY)","Hogs Upgraded for Fattening",212.970000,246.340000,235.060000,244.700000,259.450000,235.530000,203.190000,..,245.450000,..,250.000000,..,236.970000
"..REGION II (CAGAYAN VALLEY)","Hogs Upgraded for Slaughter",107.190000,105.460000,104.140000,106.860000,106.820000,101.470000,108.120000,104.340000,103.150000,105.120000,104.910000,105.680000,105.270000
"..REGION II (CAGAYAN VALLEY)","Chicken Broiler, other breed",..,..,..,..,..,..,..,..,..,..,..,..,..
"..REGION II (CAGAYAN VALLEY)","Chicken Fighting Cock",..,..,..,..,..,..,..,..,..,..,..,..,..
"..REGION II (CAGAYAN VALLEY)","Chicken Layer (culls)",53.220000,59.290000,61.710000,61.690000,62.920000,62.880000,66.730000,63.750000,63.150000,50.780000,51.940000,40.000000,58.170000
"..REGION II (CAGAYAN VALLEY)","Chicken Native/Improved",..,..,..,..,..,..,..,..,..,..,..,..,..
"..REGION II (CAGAYAN VALLEY)","Duck for meat",..,..,..,..,..,..,..,..,..,..,..,..,..
"..REGION II (CAGAYAN VALLEY)","Chicken egg, other breed",..,..,..,..,..,..,..,..,..,..,..,..,..
"..REGION II (CAGAYAN VALLEY)","Chicken egg, Native",..,..,..,..,..,..,..,..,..,..,..,..,..
"..REGION II (CAGAYAN VALLEY)","Duck egg",6.410000,5.890000,6.200000,6.020000,5.810000,5.770000,5.690000,5.810000,5.980000,5.810000,5.610000,6.060000,5.920000
"....Batanes","Carabao for Slaughter",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Batanes","Cattle for Slaughter",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Batanes","Goat for Slaughter",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Batanes","Hogs Upgraded for Fattening",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Batanes","Hogs Upgraded for Slaughter",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Batanes","Chicken Broiler, other breed",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Batanes","Chicken Fighting Cock",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Batanes","Chicken Layer (culls)",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Batanes","Chicken Native/Improved",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Batanes","Duck for meat",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Batanes","Chicken egg, other breed",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Batanes","Chicken egg, Native",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Batanes","Duck egg",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Cagayan","Carabao for Slaughter",105.310000,103.850000,103.850000,106.380000,102.450000,105.750000,104.990000,105.970000,105.540000,106.430000,105.940000,109.840000,105.530000
"....Cagayan","Cattle for Slaughter",118.930000,117.780000,117.280000,116.790000,117.460000,116.580000,117.070000,117.410000,117.830000,118.130000,117.420000,118.820000,117.630000
"....Cagayan","Goat for Slaughter",148.590000,169.600000,158.140000,169.780000,160.450000,166.670000,160.210000,164.930000,164.610000,159.480000,176.270000,185.960000,165.390000
"....Cagayan","Hogs Upgraded for Fattening",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Cagayan","Hogs Upgraded for Slaughter",122.120000,122.140000,121.240000,121.750000,120.920000,95.860000,119.930000,119.860000,116.940000,124.480000,123.160000,123.800000,119.350000
"....Cagayan","Chicken Broiler, other breed",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Cagayan","Chicken Fighting Cock",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Cagayan","Chicken Layer (culls)",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Cagayan","Chicken Native/Improved",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Cagayan","Duck for meat",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Cagayan","Chicken egg, other breed",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Cagayan","Chicken egg, Native",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Cagayan","Duck egg",6.870000,6.430000,6.400000,6.520000,6.110000,6.090000,5.830000,6.100000,6.460000,6.270000,5.780000,6.700000,6.300000
"....Isabela","Carabao for Slaughter",84.860000,..,85.130000,..,80.000000,80.000000,93.330000,96.430000,89.040000,90.000000,..,..,87.350000
"....Isabela","Cattle for Slaughter",..,90.000000,..,..,..,99.020000,108.180000,99.230000,98.730000,91.150000,92.920000,112.370000,98.950000
"....Isabela","Goat for Slaughter",180.000000,180.000000,..,179.600000,180.730000,..,181.840000,182.690000,180.000000,185.000000,185.000000,185.000000,181.990000
"....Isabela","Hogs Upgraded for Fattening",212.970000,246.340000,235.060000,244.700000,259.450000,235.530000,203.190000,..,245.450000,..,250.000000,..,236.970000
"....Isabela","Hogs Upgraded for Slaughter",96.950000,97.570000,95.550000,100.560000,99.640000,98.740000,97.890000,92.990000,94.680000,93.800000,94.520000,94.950000,96.490000
"....Isabela","Chicken Broiler, other breed",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Isabela","Chicken Fighting Cock",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Isabela","Chicken Layer (culls)",56.070000,53.130000,..,61.690000,53.510000,51.970000,57.990000,51.860000,49.440000,50.780000,45.050000,40.000000,51.950000
"....Isabela","Chicken Native/Improved",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Isabela","Duck for meat",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Isabela","Chicken egg, other breed",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Isabela","Chicken egg, Native",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Isabela","Duck egg",5.950000,5.340000,5.990000,5.510000,5.500000,5.440000,5.550000,5.510000,5.500000,5.350000,5.440000,5.420000,5.540000
"....Nueva Vizcaya","Carabao for Slaughter",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Nueva Vizcaya","Cattle for Slaughter",..,..,..,95.880000,96.670000,95.380000,..,..,..,95.300000,95.150000,95.760000,95.690000
"....Nueva Vizcaya","Goat for Slaughter",..,..,..,145.830000,147.590000,146.070000,..,..,151.300000,153.040000,159.280000,159.320000,151.780000
"....Nueva Vizcaya","Hogs Upgraded for Fattening",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Nueva Vizcaya","Hogs Upgraded for Slaughter",99.980000,97.140000,97.630000,103.600000,106.020000,108.090000,106.520000,98.970000,95.980000,97.240000,96.970000,98.070000,100.520000
"....Nueva Vizcaya","Chicken Broiler, other breed",..,..,..,..,..,..,..,..,..,..,..,..,..
