"Geolocation","Commodity Description","2021 Nov"
"PHILIPPINES","01.1.5 - Oils and fats (ND)",112.5000000000000
"PHILIPPINES","01.1.5.1 - Vegetable oils (ND)",114.1854257519510
"PHILIPPINES","01.1.5.2 - Butter and other fats and oils derived from milk (ND)",111.6818077542820
"PHILIPPINES","01.1.5.3 - Margarine and similar preparations (ND)",106.0043443484760
"PHILIPPINES","01.1.5.9 - Other animal oils and fats (ND)",102.6818440552300
"PHILIPPINES","01.1.6 - Fruits and nuts (ND)",115.5000000000000
"PHILIPPINES","01.1.6.1 - Dates, figs and tropical fruits, fresh (ND)",115.4089134198650
"PHILIPPINES","01.1.6.2 - Citrus fruits, fresh (ND)",125.2473553135620
"PHILIPPINES","01.1.6.3 - Stone fruits and pome fruits, fresh (ND)",114.2182022011330
"PHILIPPINES","01.1.6.5 - Other fruits, fresh (ND)",129.8804638851190
"PHILIPPINES","01.1.6.7 - Fruit, dried and dehydrated (ND)",119.5753871004470
"PHILIPPINES","01.1.6.8 - Nuts, in shell or shelled (ND)",110.3188049146450
"PHILIPPINES","01.1.6.9 - Fruit and nuts ground and other preparations (ND)",110.8763428794980
"PHILIPPINES","01.1.7 - Vegetables, tubers, plantains, cooking bananas and pulses (ND)",122.2000000000000
"PHILIPPINES","01.1.7.1 - Leafy or stem vegetables, fresh or chilled (ND)",127.6956176224570
"PHILIPPINES","01.1.7.2 - Fruit-bearing vegetables, fresh or chilled (ND)",115.5258356444810
"PHILIPPINES","01.1.7.3 - Green leguminous vegetables, fresh or chilled (ND)",121.9529601715670
"PHILIPPINES","01.1.7.4 - Other vegetables, fresh or chilled (ND)",129.1124542012020
"PHILIPPINES","01.1.7.5 - Tubers, plantains and cooking bananas (ND)",117.3063663084560
"PHILIPPINES","01.1.7.9 - Vegetables, tubers, plantains, cooking bananas and pulses ground and other preparations (ND)",114.0270195012100
"PHILIPPINES","01.1.8 - Sugar, confectionery and desserts (ND)",104.8000000000000
"PHILIPPINES","01.1.8.1 - Cane and beet sugar (ND)",100.6431582482760
"PHILIPPINES","01.1.8.3 - Jams, fruit jellies, marmalades, fruit purée and pastes, honey (ND)",107.7485310021430
"PHILIPPINES","01.1.8.4 - Nut purée, nut butter and nut pastes (ND)",112.0708337491260
"PHILIPPINES","01.1.8.5 - Chocolate, cocoa, and cocoa-based food products (ND)",109.8784639639510
"PHILIPPINES","01.1.8.6 - Ice, ice cream and sorbet (ND)",106.3283305661300
"PHILIPPINES","01.1.8.9 - Other sugar confectionery and desserts n.e.c. (ND)",106.6114995475900
"PHILIPPINES","01.1.9 - Ready-made food and other food products n.e.c. (ND)",111.5000000000000
"PHILIPPINES","01.1.9.2 - Baby food (ND)",103.1848405023040
"PHILIPPINES","01.1.9.3 - Salt, condiments and sauces (ND)",113.2204283096940
"PHILIPPINES","01.1.9.4 - Spices, culinary herbs and seeds (ND)",121.5501961770590
"PHILIPPINES","01.1.9.9 - Other food products n.e.c. (ND)",112.3010120807890
"PHILIPPINES","01.2 - NON-ALCOHOLIC BEVERAGES",108.0000000000000
"PHILIPPINES","01.2.1 - Fruit and vegetable juices (ND)",118.3000000000000
"PHILIPPINES","01.2.1.0 - Fruit and vegetable juices (ND)",118.2821877915040
"PHILIPPINES","01.2.2 - Coffee and coffee substitutes (ND)",105.2000000000000
"PHILIPPINES","01.2.2.0 - Coffee and coffee substitutes (ND)",105.1607867352280
"PHILIPPINES","01.2.3 - Tea, maté and other plant products for infusion (ND)",107.4000000000000
"PHILIPPINES","01.2.3.0 - Tea, maté and other plant products for infusion (ND)",107.4307091451550
"PHILIPPINES","01.2.4 - Cocoa drinks (ND)",111.7000000000000
"PHILIPPINES","01.2.4.0 - Cocoa drinks (ND)",111.6739279819090
"PHILIPPINES","01.2.5 - Water (ND)",104.8000000000000
"PHILIPPINES","01.2.5.0 - Water (ND)",104.8255736059350
"PHILIPPINES","01.2.6 - Soft drinks (ND)",109.7000000000000
"PHILIPPINES","01.2.6.0 - Soft drinks (ND)",109.6373212724840
"PHILIPPINES","01.2.9 - Other non-alcoholic beverages (ND)",116.3000000000000
"PHILIPPINES","01.2.9.0 - Other non-alcoholic beverages (ND)",116.2510705482700
"PHILIPPINES","02 - ALCOHOLIC BEVERAGES AND TOBACCO",143.8000000000000
"PHILIPPINES","02.1 - ALCOHOLIC BEVERAGES",120.7000000000000
"PHILIPPINES","02.1.1 - Spirits and liquors (ND)",122.1000000000000
"PHILIPPINES","02.1.1.0 - Spirits and liquors (ND)",122.0493732608130
"PHILIPPINES","02.1.2 - Wine (ND)",114.4000000000000
"PHILIPPINES","02.1.2.1 - Wine from grapes (ND)",110.6247151393830
"PHILIPPINES","02.1.2.2 - Wine from other sources (ND)",115.3481159569760
"PHILIPPINES","02.1.3 - Beer (ND)",119.7000000000000
"PHILIPPINES","02.1.3.0 - Beer (ND)",119.6191767156220
"PHILIPPINES","02.3 - TOBACCO",159.7000000000000
"PHILIPPINES","02.3.0 - Tobacco (ND)",159.7000000000000
"PHILIPPINES","02.3.0.1 - Cigarettes (ND)",160.0730776952330
"PHILIPPINES","02.3.0.2 - Cigars (ND)",149.7163436484970
"PHILIPPINES","02.3.0.9 - Other tobacco products (ND)",130.7559446505730
"PHILIPPINES","02.4 - OTHER VEGETABLE-BASED TOBACCO PRODUCTS",134.2000000000000
"PHILIPPINES","02.4.0 - Other vegetable-based tobacco products (ND)",134.2000000000000
"PHILIPPINES","02.4.0.0 - Other vegetable-based tobacco products (ND)",134.1596596245530
"PHILIPPINES","02.900 - NON-FOOD",109.6000000000000
"PHILIPPINES","03 - CLOTHING AND FOOTWEAR",107.6000000000000
"PHILIPPINES","03.1 - CLOTHING",107.3000000000000
"PHILIPPINES","03.1.1 - Clothing materials (SD)",105.7000000000000
"PHILIPPINES","03.1.1.0 - Clothing materials (SD)",105.7535199252800
"PHILIPPINES","03.1.2 - Garments (SD)",107.1000000000000
"PHILIPPINES","03.1.2.1 - Garments for men or boys (SD)",106.9410760811540
"PHILIPPINES","03.1.2.2 - Garments for women or girls (SD)",107.1227838265460
"PHILIPPINES","03.1.2.3 - Garments for infants (0 to under 2 years) (SD)",108.4459300421710
"PHILIPPINES","03.1.2.4 - School uniforms (SD)",110.9137221670310
"PHILIPPINES","03.1.3 - Other articles of clothing and clothing accessories (SD)",108.2000000000000
"PHILIPPINES","03.1.3.1 - Other articles of clothing (SD)",107.6495367306300
"PHILIPPINES","03.1.3.2 - Clothing accessories (SD)",111.9382769005160
"PHILIPPINES","03.1.4 - Cleaning, repair, tailoring and hire of clothing (S)",114.5000000000000
"PHILIPPINES","03.1.4.1 - Cleaning of clothing (S)",113.0638870484440
"PHILIPPINES","03.1.4.2 - Repair, tailoring and hire of clothing (S)",118.2530997657470
"PHILIPPINES","03.2 - FOOTWEAR",108.3000000000000
"PHILIPPINES","03.2.1 - Shoes and other footwear (SD)",108.3000000000000
"PHILIPPINES","03.2.1.1 - Footwear for men (SD)",108.3511665686110
"PHILIPPINES","03.2.1.2 - Footwear for women (SD)",107.5665196118770
"PHILIPPINES","03.2.1.3 - Footwear for infants and children (SD)",108.7242830906750
"PHILIPPINES","03.2.2 - Cleaning, repair, and hire of footwear (S)",111.6000000000000
"PHILIPPINES","03.2.2.0 - Cleaning, repair, and hire of footwear (S)",111.6627931956100
"PHILIPPINES","04 - HOUSING, WATER, ELECTRICITY, GAS, AND OTHER FUELS",108.0000000000000
"PHILIPPINES","04.1 - ACTUAL RENTALS FOR HOUSING",107.7000000000000
"PHILIPPINES","04.1.1 - Actual rentals paid by tenants for main residence (S)",107.7000000000000
"PHILIPPINES","04.1.1.0 - Actual rentals paid by tenants for main residence (S)",107.7157241538250
"PHILIPPINES","04.3 - MAINTENANCE, REPAIR AND SECURITY OF THE DWELLING",109.9000000000000
"PHILIPPINES","04.3.1 - Security equipment and materials for the maintenance and repair of the dwelling (ND)",108.0000000000000
"PHILIPPINES","04.3.1.1 - Materials for the maintenance and repair of the dwelling (ND)",108.0450309053880
"PHILIPPINES","04.3.2 - Services for the maintenance, repair and security of the dwelling (S)",116.4000000000000
"PHILIPPINES","04.3.2.0 - Services for the maintenance, repair and security of the dwelling (S)",116.4136724127840
"PHILIPPINES","04.4 - WATER SUPPLY AND MISCELLANEOUS SERVICES RELATING TO THE DWELLING",107.3000000000000
"PHILIPPINES","04.4.1 - Water supply (ND)",107.3000000000000
"PHILIPPINES","04.4.1.1 - Water supply through network systems (ND)",107.3539239811320
"PHILIPPINES","04.5 - ELECTRICITY, GAS AND OTHER FUELS",108.7000000000000
"PHILIPPINES","04.5.1 - Electricity (ND)",99.4000000000000
"PHILIPPINES","04.5.1.0 - Electricity (ND)",99.3901447100460
"PHILIPPINES","04.5.2 - Gas (ND)",134.1000000000000
"PHILIPPINES","04.5.2.2 - Liquefied hydrocarbons (ND)",134.0916881074170
"PHILIPPINES","04.5.3 - Liquid fuels (ND)",113.0000000000000
"PHILIPPINES","04.5.3.0 - Liquid fuels (ND)",112.9841044302360
"PHILIPPINES","04.5.4 - Solid fuels (ND)",120.0000000000000
"PHILIPPINES","04.5.4.2 - Wood fuel, including pellets and briquettes (ND)",119.5923946789840
"PHILIPPINES","04.5.4.3 - Charcoal (ND)",121.1459388776540
"PHILIPPINES","05 - FURNISHINGS, HOUSEHOLD EQUIPMENT AND ROUTINE HOUSEHOLD MAINTENANCE",109.3000000000000
"PHILIPPINES","05.1 - FURNITURE, FURNISHINGS, AND LOOSE CARPETS",106.2000000000000
"PHILIPPINES","05.1.1 - Furniture, furnishings and loose carpets (D)",106.2000000000000
"PHILIPPINES","05.1.1.1 - Household furniture (D)",106.1205633122870
"PHILIPPINES","05.1.1.3 - Lighting equipment (D)",110.4395635075570
"PHILIPPINES","05.1.1.4 - Furnishings, loose carpets and rugs (D)",106.3629283601870
"PHILIPPINES","05.2 - HOUSEHOLD TEXTILES",105.1000000000000
"PHILIPPINES","05.2.1 - Household textiles (SD)",105.1000000000000
"PHILIPPINES","05.2.1.1 - Furnishing fabrics and curtains (SD)",103.8695659462590
"PHILIPPINES","05.2.1.2 - Bed linen and bedding (SD)",105.4547064386910
"PHILIPPINES","05.2.1.3 - Table linen and bathroom linen (SD)",105.4031598362820
"PHILIPPINES","05.2.1.9 - Other household textiles (SD)",107.1368455463600
"PHILIPPINES","05.3 - HOUSEHOLD APPLIANCES",105.6000000000000
"PHILIPPINES","05.3.1 - Major household appliances, whether electric or not (D)",105.1000000000000
"PHILIPPINES","05.3.1.1 - Major kitchen appliances (D)",106.4197258321150
"PHILIPPINES","05.3.1.2 - Major laundry appliances (D)",103.6179973632330
"PHILIPPINES","05.3.1.3 - Heaters, air conditioners (D)",103.5945307991970
"PHILIPPINES","05.3.2 - Small household appliances (SD)",108.2000000000000
"PHILIPPINES","05.3.2.1 - Small appliances for cooking and processing of food (SD)",108.3070446026160
"PHILIPPINES","05.3.2.9 - Other small household appliances (SD)",108.1463089438180
"PHILIPPINES","05.3.3 - Repair, installation and hire of household appliances (S)",104.5000000000000
"PHILIPPINES","05.3.3.0 - Repair, installation and hire of household appliances (S)",104.4887701780740
"PHILIPPINES","05.4 - GLASSWARE, TABLEWARE AND HOUSEHOLD UTENSILS",108.2000000000000
"PHILIPPINES","05.4.0 - Glassware, tableware and household utensils (SD)",108.2000000000000
"PHILIPPINES","05.4.0.1 - Glassware, crystal-ware, ceramic ware and chinaware (SD)",109.0100130346610
"PHILIPPINES","05.4.0.2 - Cutlery, flatware and silverware (SD)",106.0942369214370
"PHILIPPINES","05.4.0.3 - Kitchen utensils and articles (SD)",107.6063883102590
"PHILIPPINES","05.5 - TOOLS AND EQUIPMENT FOR HOUSE AND GARDEN",106.0000000000000
"PHILIPPINES","05.5.1 - Motorized tools and equipment (D)",102.6000000000000
"PHILIPPINES","05.5.1.0 - Motorized tools and equipment (D)",102.6246547682310
"PHILIPPINES","05.5.2 - Non-motorized tools and miscellaneous accessories (SD)",107.0000000000000
"PHILIPPINES","05.5.2.1 - Non-motorized tools (SD)",108.3851371055980
"PHILIPPINES","05.5.2.2 - Miscellaneous accessories (SD)",105.8562233078840
"PHILIPPINES","05.6 - GOODS AND SERVICES FOR ROUTINE HOUSEHOLD MAINTENANCE",110.9000000000000
"PHILIPPINES","05.6.1 - Non-durable household goods (ND)",108.1000000000000
"PHILIPPINES","05.6.1.1 - Household cleaning and maintenance products (ND)",108.7166821371370
"PHILIPPINES","05.6.1.9 - Other non-durable household goods (ND)",107.9467747612440
"PHILIPPINES","05.6.2 - Domestic services and household services (S)",115.9000000000000
"PHILIPPINES","05.6.2.1 - Domestic services by paid staff (S)",115.9155100783500
"PHILIPPINES","06 - HEALTH",113.3000000000000
"PHILIPPINES","06.1 - MEDICINES AND HEALTH PRODUCTS",110.9000000000000
"PHILIPPINES","06.1.1 - Medicines (ND)",111.1000000000000
"PHILIPPINES","06.1.1.1 - Medicines, vaccines and other pharmaceutical preparations (ND)",111.1273179990570
"PHILIPPINES","06.1.2 - Medical products (ND)",104.5000000000000
"PHILIPPINES","06.1.2.1 - Medical diagnostic products (ND)",109.5195005929150
"PHILIPPINES","06.1.2.2 - Prevention and protective devices (ND)",95.3822073533487
"PHILIPPINES","06.1.2.3 - Treatment devices for personal use (ND)",109.3170252863870
"PHILIPPINES","06.1.3 - Assistive products (D)",108.2000000000000
"PHILIPPINES","06.1.3.1 - Assistive products for vision (D)",108.1705437574650
"PHILIPPINES","06.2 - OUTPATIENT CARE SERVICES",120.5000000000000
"PHILIPPINES","06.2.1 - Preventive care services (S)",114.9000000000000
"PHILIPPINES","06.2.1.9 - Other preventive services (S)",114.9071262646940
"PHILIPPINES","06.2.2 - Outpatient dental services (S)",131.4000000000000
"PHILIPPINES","06.2.2.1 - Dental preventive services (S)",131.3843759965470
"PHILIPPINES","06.2.3 - Other outpatient care services (S)",100.0000000000000
"PHILIPPINES","06.2.3.1 - Outpatient curative and rehabilitative services (S)",100.0000000000000
"PHILIPPINES","06.3 - INPATIENT CARE SERVICES",114.9000000000000
"PHILIPPINES","06.3.1 - Inpatient curative and rehabilitative services (S)",114.9000000000000
"PHILIPPINES","06.3.1.0 - Inpatient curative and rehabilitative services (S)",114.9074318228150
"PHILIPPINES","06.4 - OTHER HEALTH SERVICES",115.5000000000000
"PHILIPPINES","06.4.1 - Diagnostic imaging services and medical laboratory services (S)",115.5000000000000
"PHILIPPINES","06.4.1.0 - Diagnostic imaging services and medical laboratory services (S)",115.4839613530430
"PHILIPPINES","07 - TRANSPORT",116.7000000000000
"PHILIPPINES","07.1 - PURCHASE OF VEHICLES",108.9000000000000
"PHILIPPINES","07.1.1 - Motor cars (D)",102.7000000000000
"PHILIPPINES","07.1.1.1 - New motor cars (D)",102.7771502083390
"PHILIPPINES","07.1.2 - Motorcycles (D)",106.3000000000000
"PHILIPPINES","07.1.2.0 - Motorcycles (D)",106.3028548928050
"PHILIPPINES","07.1.3 - Bicycles (D)",127.2000000000000
"PHILIPPINES","07.1.3.0 - Bicycles (D)",127.1425887586900
"PHILIPPINES","07.2 - OPERATION OF PERSONAL TRANSPORT EQUIPMENT",118.6000000000000
"PHILIPPINES","07.2.1 - Parts and accessories for personal transport equipment (SD)",107.0000000000000
"PHILIPPINES","07.2.1.1 - Tires (SD)",106.0315482937800
"PHILIPPINES","07.2.1.2 - Parts for personal transport equipment (SD)",107.8553587370510
"PHILIPPINES","07.2.1.3 - Accessories for personal transport equipment (SD)",103.5123204109480
"PHILIPPINES","07.2.2 - Fuels and lubricants for personal transport equipment (ND)",120.9000000000000
"PHILIPPINES","07.2.2.1 - Diesel (ND)",119.3311366919860
"PHILIPPINES","07.2.2.2 - Gasoline (ND)",121.5802194343430
"PHILIPPINES","07.2.2.3 - Other fuels for personal transport equipment (ND)",133.9422118897380
"PHILIPPINES","07.2.2.4 - Lubricants (ND)",106.3710301573950
"PHILIPPINES","07.2.3 - Maintenance and repair of personal transport equipment (S)",105.9000000000000
"PHILIPPINES","07.2.3.0 - Maintenance and repair of personal transport equipment (S)",105.8803848754320
"PHILIPPINES","07.2.4 - Other services in respect of personal transport equipment (S)",100.1000000000000
"PHILIPPINES","07.2.4.2 - Toll facilities (S)",100.0000000000000
"PHILIPPINES","07.2.4.3 - Driving lessons, tests, licences, and road worthiness tests (S)",100.5937522127520
"PHILIPPINES","07.3 - PASSENGER TRANSPORT SERVICES",118.4000000000000
"PHILIPPINES","07.3.1 - Passenger transport by railway (S)",100.0000000000000
"PHILIPPINES","07.3.1.1 - Passenger transport by train (S)",100.0000000000000
"PHILIPPINES","07.3.1.2 - Passenger transport by rapid transit and tram (S)",100.0000000000000
"PHILIPPINES","07.3.2 - Passenger transport by road (S)",120.2000000000000
"PHILIPPINES","07.3.2.1 - Passenger transport by bus and coach (S)",108.6052793649060
"PHILIPPINES","07.3.2.2 - Passenger transport by taxi and hired car with driver (S)",105.3299819415000
"PHILIPPINES","07.3.2.9 - Other passenger transport by road (S)",122.9563261126040
"PHILIPPINES","07.3.3 - Passenger transport by air (S)",87.6000000000000
"PHILIPPINES","07.3.3.1 - Passenger transport by air, domestic (S)",87.6424518986244
"PHILIPPINES","07.3.4 - Passenger transport by sea and inland waterway (S)",84.4000000000000
"PHILIPPINES","07.3.4.0 - Passenger transport by sea and inland waterway (S)",84.3084315644671
"PHILIPPINES","07.4 - TRANSPORT SERVICES OF GOODS",104.7000000000000
"PHILIPPINES","07.4.1 - Postal and courier services (S)",104.7000000000000
"PHILIPPINES","07.4.1.1 - Letter handling services (S)",105.2789817426960
"PHILIPPINES","07.4.1.2 - Courier and parcel delivery services (S)",103.3788670149930
"PHILIPPINES","08 - INFORMATION AND COMMUNICATION",101.7000000000000
"PHILIPPINES","08.1 - INFORMATION AND COMMUNICATION EQUIPMENT",102.3000000000000
"PHILIPPINES","08.1.1 - Fixed telephone equipment (D)",100.0000000000000
"PHILIPPINES","08.1.1.0 - Fixed telephone equipment (D)",100.0157013971110
"PHILIPPINES","08.1.2 - Mobile telephone equipment (D)",102.2000000000000
"PHILIPPINES","08.1.2.0 - Mobile telephone equipment (D)",102.1573189183060
"PHILIPPINES","08.1.3 - Information processing equipment (D)",101.7000000000000
"PHILIPPINES","08.1.3.1 - Computers, laptops and tablets (D)",101.4863884146380
"PHILIPPINES","08.1.3.2 - Peripheral equipment and its consumable components (D)",103.0538032097460
"PHILIPPINES","08.1.4 - Equipment for the reception, recording and reproduction of sound and vision (D)",102.5000000000000
"PHILIPPINES","08.1.4.0 - Equipment for the reception, recording and reproduction of sound and vision (D)",102.5425875688650
"PHILIPPINES","08.1.5 - Unrecorded recording media (SD)",101.8000000000000
"PHILIPPINES","08.1.5.0 - Unrecorded recording media (SD)",101.8208520685660
"PHILIPPINES","08.3 - INFORMATION AND COMMUNICATION SERVICES",101.5000000000000
"PHILIPPINES","08.3.1 - Fixed communication services (S)",101.5000000000000
"PHILIPPINES","08.3.1.0 - Fixed communication services (S)",101.4833023391230
"PHILIPPINES","08.3.2 - Mobile communication services (S)",101.0000000000000
"PHILIPPINES","08.3.2.0 - Mobile communication services (S)",100.9717880430860
"PHILIPPINES","08.3.3 - Internet access provision services and net storage services (S)",105.0000000000000
"PHILIPPINES","08.3.3.0 - Internet access provision services and net storage services (S)",104.9625260880640
"PHILIPPINES","08.3.5 - Repair and rental of information and communication equipment (S)",106.0000000000000
"PHILIPPINES","08.3.5.0 - Repair and rental of information and communication equipment (S)",106.0363669861080
"PHILIPPINES","09 - RECREATION, SPORT AND CULTURE",105.4000000000000
"PHILIPPINES","09.1 - RECREATIONAL DURABLES",100.4000000000000
"PHILIPPINES","09.1.1 - Photographic and cinematographic equipment and optical instruments (D)",100.4000000000000
"PHILIPPINES","09.1.1.1 - Cameras (D)",100.3851845525740
"PHILIPPINES","09.2 - OTHER RECREATIONAL GOODS",103.3000000000000
"PHILIPPINES","09.2.1 - Games, toys and hobbies (SD)",103.3000000000000
"PHILIPPINES","09.2.1.2 - Other games, toys and hobbies (SD)",103.3317451228910
"PHILIPPINES","09.2.2 - Equipment for sport, camping and open-air recreation (SD)",103.9000000000000
"PHILIPPINES","09.2.2.1 - Equipment for sport (SD)",103.9365262917090
"PHILIPPINES","09.2.2.2 - Equipment for camping and open-air recreation (SD)",102.9995443134580
"PHILIPPINES","09.3 - GARDEN PRODUCTS AND PETS",110.9000000000000
"PHILIPPINES","09.3.1 - Garden products, plants and flowers (ND)",113.7000000000000
"PHILIPPINES","09.3.1.1 - Garden products (ND)",110.6985827587640
"PHILIPPINES","09.3.1.2 - Plants, seeds and flowers (ND)",116.9280793681670
"PHILIPPINES","09.3.2 - Pets and products for pets (ND)",108.1000000000000
"PHILIPPINES","09.3.2.2 - Products for pets and other household animals (ND)",108.1384107682100
"PHILIPPINES","09.4 - RECREATIONAL SERVICES",95.2000000000000
"PHILIPPINES","09.4.6 - Recreational and sporting services (S)",106.1000000000000
"PHILIPPINES","09.4.6.2 - Sporting services - practice (S)",106.0517791009890
"PHILIPPINES","09.4.7 - Games of chance (S)",95.2000000000000
"PHILIPPINES","09.4.7.0 - Games of chance (S)",95.1013122882814
"PHILIPPINES","09.5 - CULTURAL GOODS",104.3000000000000
"PHILIPPINES","09.5.1 - Musical instruments (D)",104.3000000000000
"PHILIPPINES","09.5.1.0 - Musical instruments (D)",104.3046212002460
"PHILIPPINES","09.6 - CULTURAL SERVICES",104.8000000000000
"PHILIPPINES","09.6.1 - Services provided by cinemas, theatres and concert venues (S)",105.6000000000000
"PHILIPPINES","09.6.1.0 - Services provided by cinemas, theatres and concert venues (S)",105.6122870484030
"PHILIPPINES","09.6.3 - Photographic services (S)",150.0000000000000
"PHILIPPINES","09.6.3.0 - Photographic services (S)",150.0000000000000
"PHILIPPINES","09.6.9 - Other cultural services (S)",104.1000000000000
"PHILIPPINES","09.6.9.0 - Other cultural services (S)",104.1056712221700
"PHILIPPINES","09.7 - NEWSPAPERS, BOOKS AND STATIONERY",108.9000000000000
"PHILIPPINES","09.7.1 - Books (SD)",103.0000000000000
"PHILIPPINES","09.7.1.1 - Educational and textbooks in printed or electronic copy (SD)",102.6230261669900
"PHILIPPINES","09.7.1.9 - Other books (SD) in printed or electronic copy",103.8366027329120
"PHILIPPINES","09.7.2 - Newspapers and periodicals (ND)",101.8000000000000
"PHILIPPINES","09.7.2.1 - Newspapers (ND)",102.3985978161890
"PHILIPPINES","09.7.2.2 - Magazines and periodicals (ND)",100.9047499436980
"PHILIPPINES","09.7.4 - Stationery and drawing materials (ND)",111.1000000000000
"PHILIPPINES","09.7.4.0 - Stationery and drawing materials (ND)",111.0858333862270
"PHILIPPINES","09.8 - PACKAGE HOLIDAYS (S)",100.0000000000000
"PHILIPPINES","09.8.0 - Package holidays (S)",100.0000000000000
"PHILIPPINES","09.8.0.0 - Package holidays (S)",100.0000000000000
"PHILIPPINES","10 - EDUCATION SERVICES",107.3000000000000
"PHILIPPINES","10.1 - EARLY CHILDHOOD AND PRIMARY EDUCATION",108.1000000000000
"PHILIPPINES","10.1.0 - Early chilhood and primary education (S)",108.1000000000000
"PHILIPPINES","10.1.0.1 - Early childhood education services (S)",107.7144747760830
"PHILIPPINES","10.1.0.2 - Primary education (S)",108.2338661521060
"PHILIPPINES","10.2 - SECONDARY EDUCATION  (S)",107.7000000000000
"PHILIPPINES","10.2.0 - Secondary education (S)",107.7000000000000
"PHILIPPINES","10.2.0.1 - Lower secondary general education services",108.8768470672700
"PHILIPPINES","10.2.0.2 - Lower secondary technical-vocational livelihood programs services",105.1259971912360
"PHILIPPINES","10.4 - TERTIARY EDUCATION (S)",106.4000000000000
"PHILIPPINES","10.4.0 - Tertiary education (s)",106.4000000000000
"PHILIPPINES","10.4.0.0 - Tertiary education (s)",106.4351333129920
"PHILIPPINES","10.5 - EDUCATION NOT DEFINED BY LEVEL (S)",105.5000000000000
"PHILIPPINES","10.5.0 - Education not defined by level (s)",105.5000000000000
"PHILIPPINES","10.5.0.2 - Review classes for professional and licensure examination (S)",105.7199491197140
"PHILIPPINES","10.5.0.9 - Other education not defined by level (S)",104.0551375108510
"PHILIPPINES","11 - RESTAURANTS AND ACCOMMODATION SERVICES",110.3000000000000
"PHILIPPINES","11.1 - FOOD AND BEVERAGE SERVING SERVICES",110.5000000000000
"PHILIPPINES","11.1.1 - Restaurants, café and the like (S)",110.5000000000000
"PHILIPPINES","11.1.1.1 - Restaurants, café and the like - with full service (S)",110.4587565620090
"PHILIPPINES","11.2 - ACCOMMODATION SERVICES",100.4000000000000
"PHILIPPINES","11.2.0 - Accommodation services (S)",100.4000000000000
"PHILIPPINES","11.2.0.1 - Hotels, motels, inns and similar accommodation services (S)",100.4320649415920
"PHILIPPINES","12 - FINANCIAL SERVICES",143.3000000000000
"PHILIPPINES","12.2 - FINANCIAL SERVICES",143.3000000000000
"PHILIPPINES","12.2.1 - Financial intermediation services indirectly measured (S)",146.9000000000000
"PHILIPPINES","12.2.1.0 - Financial intermediation services indirectly measured (S)",146.8980600133090
