"Geolocation","Commodity Description","2019 Feb"
"PHILIPPINES","01.1.8.3 - Jams, fruit jellies, marmalades, fruit purée and pastes, honey (ND)",101.8821773480800
"PHILIPPINES","01.1.8.4 - Nut purée, nut butter and nut pastes (ND)",102.7556539722400
"PHILIPPINES","01.1.8.5 - Chocolate, cocoa, and cocoa-based food products (ND)",102.3269480136930
"PHILIPPINES","01.1.8.6 - Ice, ice cream and sorbet (ND)",101.4649307852830
"PHILIPPINES","01.1.8.9 - Other sugar confectionery and desserts n.e.c. (ND)",101.5556915161110
"PHILIPPINES","01.1.9 - Ready-made food and other food products n.e.c. (ND)",102.3000000000000
"PHILIPPINES","01.1.9.2 - Baby food (ND)",101.0675100944320
"PHILIPPINES","01.1.9.3 - Salt, condiments and sauces (ND)",102.5406975937980
"PHILIPPINES","01.1.9.4 - Spices, culinary herbs and seeds (ND)",103.5330406914280
"PHILIPPINES","01.1.9.9 - Other food products n.e.c. (ND)",102.6802184880580
"PHILIPPINES","01.2 - NON-ALCOHOLIC BEVERAGES",102.8000000000000
"PHILIPPINES","01.2.1 - Fruit and vegetable juices (ND)",108.3000000000000
"PHILIPPINES","01.2.1.0 - Fruit and vegetable juices (ND)",108.2297134991320
"PHILIPPINES","01.2.2 - Coffee and coffee substitutes (ND)",101.7000000000000
"PHILIPPINES","01.2.2.0 - Coffee and coffee substitutes (ND)",101.7187240513360
"PHILIPPINES","01.2.3 - Tea, maté and other plant products for infusion (ND)",100.8000000000000
"PHILIPPINES","01.2.3.0 - Tea, maté and other plant products for infusion (ND)",100.8012843559850
"PHILIPPINES","01.2.4 - Cocoa drinks (ND)",104.1000000000000
"PHILIPPINES","01.2.4.0 - Cocoa drinks (ND)",104.0266189216480
"PHILIPPINES","01.2.5 - Water (ND)",100.6000000000000
"PHILIPPINES","01.2.5.0 - Water (ND)",100.5699564974150
"PHILIPPINES","01.2.6 - Soft drinks (ND)",104.4000000000000
"PHILIPPINES","01.2.6.0 - Soft drinks (ND)",104.4556287517270
"PHILIPPINES","01.2.9 - Other non-alcoholic beverages (ND)",106.6000000000000
"PHILIPPINES","01.2.9.0 - Other non-alcoholic beverages (ND)",106.6493817314880
"PHILIPPINES","02 - ALCOHOLIC BEVERAGES AND TOBACCO",106.9000000000000
"PHILIPPINES","02.1 - ALCOHOLIC BEVERAGES",102.5000000000000
"PHILIPPINES","02.1.1 - Spirits and liquors (ND)",102.5000000000000
"PHILIPPINES","02.1.1.0 - Spirits and liquors (ND)",102.5823971147500
"PHILIPPINES","02.1.2 - Wine (ND)",102.9000000000000
"PHILIPPINES","02.1.2.1 - Wine from grapes (ND)",102.3350603038270
"PHILIPPINES","02.1.2.2 - Wine from other sources (ND)",103.0730044195940
"PHILIPPINES","02.1.3 - Beer (ND)",102.4000000000000
"PHILIPPINES","02.1.3.0 - Beer (ND)",102.3573839797280
"PHILIPPINES","02.3 - TOBACCO",109.9000000000000
"PHILIPPINES","02.3.0 - Tobacco (ND)",109.9000000000000
"PHILIPPINES","02.3.0.1 - Cigarettes (ND)",110.0987933445410
"PHILIPPINES","02.3.0.2 - Cigars (ND)",102.4530816870980
"PHILIPPINES","02.3.0.9 - Other tobacco products (ND)",104.2167370583630
"PHILIPPINES","02.4 - OTHER VEGETABLE-BASED TOBACCO PRODUCTS",104.5000000000000
"PHILIPPINES","02.4.0 - Other vegetable-based tobacco products (ND)",104.5000000000000
"PHILIPPINES","02.4.0.0 - Other vegetable-based tobacco products (ND)",104.4899802470400
"PHILIPPINES","02.900 - NON-FOOD",101.9000000000000
"PHILIPPINES","03 - CLOTHING AND FOOTWEAR",101.6000000000000
"PHILIPPINES","03.1 - CLOTHING",101.6000000000000
"PHILIPPINES","03.1.1 - Clothing materials (SD)",101.3000000000000
"PHILIPPINES","03.1.1.0 - Clothing materials (SD)",101.2887114573070
"PHILIPPINES","03.1.2 - Garments (SD)",101.6000000000000
"PHILIPPINES","03.1.2.1 - Garments for men or boys (SD)",101.6685303645650
"PHILIPPINES","03.1.2.2 - Garments for women or girls (SD)",101.3540745334270
"PHILIPPINES","03.1.2.3 - Garments for infants (0 to under 2 years) (SD)",101.6844827932710
"PHILIPPINES","03.1.2.4 - School uniforms (SD)",101.5038961476810
"PHILIPPINES","03.1.3 - Other articles of clothing and clothing accessories (SD)",101.9000000000000
"PHILIPPINES","03.1.3.1 - Other articles of clothing (SD)",101.7698330723110
"PHILIPPINES","03.1.3.2 - Clothing accessories (SD)",102.9164861787600
"PHILIPPINES","03.1.4 - Cleaning, repair, tailoring and hire of clothing (S)",103.4000000000000
"PHILIPPINES","03.1.4.1 - Cleaning of clothing (S)",103.1505173106590
"PHILIPPINES","03.1.4.2 - Repair, tailoring and hire of clothing (S)",104.3844566493910
"PHILIPPINES","03.2 - FOOTWEAR",101.6000000000000
"PHILIPPINES","03.2.1 - Shoes and other footwear (SD)",101.6000000000000
"PHILIPPINES","03.2.1.1 - Footwear for men (SD)",101.7769073858120
"PHILIPPINES","03.2.1.2 - Footwear for women (SD)",101.1213451279460
"PHILIPPINES","03.2.1.3 - Footwear for infants and children (SD)",101.8217168607960
"PHILIPPINES","03.2.2 - Cleaning, repair, and hire of footwear (S)",102.6000000000000
"PHILIPPINES","03.2.2.0 - Cleaning, repair, and hire of footwear (S)",102.6137254497970
"PHILIPPINES","04 - HOUSING, WATER, ELECTRICITY, GAS, AND OTHER FUELS",102.3000000000000
"PHILIPPINES","04.1 - ACTUAL RENTALS FOR HOUSING",102.1000000000000
"PHILIPPINES","04.1.1 - Actual rentals paid by tenants for main residence (S)",102.1000000000000
"PHILIPPINES","04.1.1.0 - Actual rentals paid by tenants for main residence (S)",102.1175344395560
"PHILIPPINES","04.3 - MAINTENANCE, REPAIR AND SECURITY OF THE DWELLING",102.3000000000000
"PHILIPPINES","04.3.1 - Security equipment and materials for the maintenance and repair of the dwelling (ND)",101.8000000000000
"PHILIPPINES","04.3.1.1 - Materials for the maintenance and repair of the dwelling (ND)",101.8268470820290
"PHILIPPINES","04.3.2 - Services for the maintenance, repair and security of the dwelling (S)",103.9000000000000
"PHILIPPINES","04.3.2.0 - Services for the maintenance, repair and security of the dwelling (S)",103.9115839696000
"PHILIPPINES","04.4 - WATER SUPPLY AND MISCELLANEOUS SERVICES RELATING TO THE DWELLING",103.5000000000000
"PHILIPPINES","04.4.1 - Water supply (ND)",103.5000000000000
"PHILIPPINES","04.4.1.1 - Water supply through network systems (ND)",103.5783328536790
"PHILIPPINES","04.5 - ELECTRICITY, GAS AND OTHER FUELS",103.1000000000000
"PHILIPPINES","04.5.3 - Liquid fuels (ND)",97.1000000000000
"PHILIPPINES","04.5.3.0 - Liquid fuels (ND)",97.1344559693023
"PHILIPPINES","04.5.4 - Solid fuels (ND)",103.4000000000000
"PHILIPPINES","04.5.4.2 - Wood fuel, including pellets and briquettes (ND)",103.2839916269070
"PHILIPPINES","04.5.4.3 - Charcoal (ND)",103.8704211576750
"PHILIPPINES","05 - FURNISHINGS, HOUSEHOLD EQUIPMENT AND ROUTINE HOUSEHOLD MAINTENANCE",101.9000000000000
"PHILIPPINES","05.1 - FURNITURE, FURNISHINGS, AND LOOSE CARPETS",101.3000000000000
"PHILIPPINES","05.1.1 - Furniture, furnishings and loose carpets (D)",101.3000000000000
"PHILIPPINES","05.1.1.1 - Household furniture (D)",101.3382662013510
"PHILIPPINES","05.1.1.3 - Lighting equipment (D)",100.6666739712250
"PHILIPPINES","05.1.1.4 - Furnishings, loose carpets and rugs (D)",100.2945337167030
"PHILIPPINES","05.2 - HOUSEHOLD TEXTILES",101.0000000000000
"PHILIPPINES","05.2.1 - Household textiles (SD)",101.0000000000000
"PHILIPPINES","05.2.1.1 - Furnishing fabrics and curtains (SD)",100.9104416235540
"PHILIPPINES","05.2.1.2 - Bed linen and bedding (SD)",101.0145415774120
"PHILIPPINES","05.2.1.3 - Table linen and bathroom linen (SD)",100.7828661134240
"PHILIPPINES","05.2.1.9 - Other household textiles (SD)",101.5734861611900
"PHILIPPINES","05.3 - HOUSEHOLD APPLIANCES",101.3000000000000
"PHILIPPINES","05.3.1 - Major household appliances, whether electric or not (D)",101.1000000000000
"PHILIPPINES","05.3.1.1 - Major kitchen appliances (D)",101.1814877219690
"PHILIPPINES","05.3.1.2 - Major laundry appliances (D)",101.1824092356290
"PHILIPPINES","05.3.1.3 - Heaters, air conditioners (D)",100.7390648724820
"PHILIPPINES","05.3.2 - Small household appliances (SD)",101.9000000000000
"PHILIPPINES","05.3.2.1 - Small appliances for cooking and processing of food (SD)",102.3147882312250
"PHILIPPINES","05.3.2.9 - Other small household appliances (SD)",101.7405680740430
"PHILIPPINES","05.3.3 - Repair, installation and hire of household appliances (S)",101.3000000000000
"PHILIPPINES","05.3.3.0 - Repair, installation and hire of household appliances (S)",101.2709609048490
"PHILIPPINES","05.4 - GLASSWARE, TABLEWARE AND HOUSEHOLD UTENSILS",101.6000000000000
"PHILIPPINES","05.4.0 - Glassware, tableware and household utensils (SD)",101.6000000000000
"PHILIPPINES","05.4.0.1 - Glassware, crystal-ware, ceramic ware and chinaware (SD)",101.7858539834540
"PHILIPPINES","05.4.0.2 - Cutlery, flatware and silverware (SD)",101.0244427613460
"PHILIPPINES","05.4.0.3 - Kitchen utensils and articles (SD)",101.6620888843100
"PHILIPPINES","05.5 - TOOLS AND EQUIPMENT FOR HOUSE AND GARDEN",101.0000000000000
"PHILIPPINES","05.5.1 - Motorized tools and equipment (D)",100.3000000000000
"PHILIPPINES","05.5.1.0 - Motorized tools and equipment (D)",100.2361481070130
"PHILIPPINES","05.5.2 - Non-motorized tools and miscellaneous accessories (SD)",101.2000000000000
"PHILIPPINES","05.5.2.1 - Non-motorized tools (SD)",101.3434158004200
"PHILIPPINES","05.5.2.2 - Miscellaneous accessories (SD)",101.1788858206600
"PHILIPPINES","05.6 - GOODS AND SERVICES FOR ROUTINE HOUSEHOLD MAINTENANCE",102.2000000000000
"PHILIPPINES","05.6.1 - Non-durable household goods (ND)",101.8000000000000
"PHILIPPINES","05.6.1.1 - Household cleaning and maintenance products (ND)",101.9527915791430
"PHILIPPINES","05.6.1.9 - Other non-durable household goods (ND)",101.7526371131820
"PHILIPPINES","05.6.2 - Domestic services and household services (S)",103.0000000000000
"PHILIPPINES","05.6.2.1 - Domestic services by paid staff (S)",103.0686919388200
"PHILIPPINES","06 - HEALTH",102.3000000000000
"PHILIPPINES","06.1 - MEDICINES AND HEALTH PRODUCTS",101.6000000000000
"PHILIPPINES","06.1.1 - Medicines (ND)",101.7000000000000
"PHILIPPINES","06.1.1.1 - Medicines, vaccines and other pharmaceutical preparations (ND)",101.6744912032430
"PHILIPPINES","06.1.2 - Medical products (ND)",100.8000000000000
"PHILIPPINES","06.1.2.1 - Medical diagnostic products (ND)",101.1639294210410
"PHILIPPINES","06.1.2.2 - Prevention and protective devices (ND)",100.0014127315080
"PHILIPPINES","06.1.2.3 - Treatment devices for personal use (ND)",101.4876845571540
"PHILIPPINES","06.1.3 - Assistive products (D)",101.1000000000000
"PHILIPPINES","06.1.3.1 - Assistive products for vision (D)",101.1157633343450
"PHILIPPINES","06.2 - OUTPATIENT CARE SERVICES",103.4000000000000
"PHILIPPINES","06.2.1 - Preventive care services (S)",103.3000000000000
"PHILIPPINES","06.2.1.9 - Other preventive services (S)",103.2410700383360
"PHILIPPINES","06.2.2 - Outpatient dental services (S)",103.9000000000000
"PHILIPPINES","06.2.2.1 - Dental preventive services (S)",103.8356180058330
"PHILIPPINES","06.2.3 - Other outpatient care services (S)",100.0000000000000
"PHILIPPINES","06.2.3.1 - Outpatient curative and rehabilitative services (S)",100.0000000000000
"PHILIPPINES","06.3 - INPATIENT CARE SERVICES",103.4000000000000
"PHILIPPINES","06.3.1 - Inpatient curative and rehabilitative services (S)",103.4000000000000
"PHILIPPINES","06.3.1.0 - Inpatient curative and rehabilitative services (S)",103.4006657668600
"PHILIPPINES","06.4 - OTHER HEALTH SERVICES",103.3000000000000
"PHILIPPINES","06.4.1 - Diagnostic imaging services and medical laboratory services (S)",103.3000000000000
"PHILIPPINES","06.4.1.0 - Diagnostic imaging services and medical laboratory services (S)",103.2536832944580
"PHILIPPINES","07 - TRANSPORT",100.9000000000000
"PHILIPPINES","07.1 - PURCHASE OF VEHICLES",100.7000000000000
"PHILIPPINES","07.1.1 - Motor cars (D)",100.4000000000000
"PHILIPPINES","07.1.1.1 - New motor cars (D)",100.3561263479700
"PHILIPPINES","07.1.2 - Motorcycles (D)",100.6000000000000
"PHILIPPINES","07.1.2.0 - Motorcycles (D)",100.5692588644260
"PHILIPPINES","07.1.3 - Bicycles (D)",101.3000000000000
"PHILIPPINES","07.1.3.0 - Bicycles (D)",101.2889114990950
"PHILIPPINES","07.2 - OPERATION OF PERSONAL TRANSPORT EQUIPMENT",100.7000000000000
"PHILIPPINES","07.2.1 - Parts and accessories for personal transport equipment (SD)",100.6000000000000
"PHILIPPINES","07.2.1.1 - Tires (SD)",99.8777465328045
"PHILIPPINES","07.2.1.2 - Parts for personal transport equipment (SD)",101.3273028180280
"PHILIPPINES","07.2.1.3 - Accessories for personal transport equipment (SD)",100.0000000000000
"PHILIPPINES","07.2.2 - Fuels and lubricants for personal transport equipment (ND)",101.1000000000000
"PHILIPPINES","07.2.2.3 - Other fuels for personal transport equipment (ND)",98.9372301560943
"PHILIPPINES","07.2.2.4 - Lubricants (ND)",101.5071389609860
"PHILIPPINES","07.2.3 - Maintenance and repair of personal transport equipment (S)",101.1000000000000
"PHILIPPINES","07.2.3.0 - Maintenance and repair of personal transport equipment (S)",101.0881352100590
"PHILIPPINES","07.2.4 - Other services in respect of personal transport equipment (S)",100.0000000000000
"PHILIPPINES","07.2.4.2 - Toll facilities (S)",100.0000000000000
"PHILIPPINES","07.2.4.3 - Driving lessons, tests, licences, and road worthiness tests (S)",100.3519414637400
"PHILIPPINES","07.3 - PASSENGER TRANSPORT SERVICES",101.0000000000000
"PHILIPPINES","07.3.1 - Passenger transport by railway (S)",100.0000000000000
"PHILIPPINES","07.3.1.1 - Passenger transport by train (S)",100.0000000000000
"PHILIPPINES","07.3.1.2 - Passenger transport by rapid transit and tram (S)",100.0000000000000
"PHILIPPINES","07.3.2 - Passenger transport by road (S)",102.3000000000000
"PHILIPPINES","07.3.2.1 - Passenger transport by bus and coach (S)",104.2373147003340
"PHILIPPINES","07.3.2.2 - Passenger transport by taxi and hired car with driver (S)",105.0284214636720
"PHILIPPINES","07.3.2.9 - Other passenger transport by road (S)",101.8035391555880
"PHILIPPINES","07.3.3 - Passenger transport by air (S)",85.1000000000000
"PHILIPPINES","07.3.3.1 - Passenger transport by air, domestic (S)",85.0966703869138
"PHILIPPINES","07.3.4 - Passenger transport by sea and inland waterway (S)",64.2000000000000
"PHILIPPINES","07.3.4.0 - Passenger transport by sea and inland waterway (S)",64.2289540054531
"PHILIPPINES","07.4 - TRANSPORT SERVICES OF GOODS",104.6000000000000
"PHILIPPINES","07.4.1 - Postal and courier services (S)",104.6000000000000
"PHILIPPINES","07.4.1.1 - Letter handling services (S)",105.2767289992370
"PHILIPPINES","07.4.1.2 - Courier and parcel delivery services (S)",103.2945809389040
"PHILIPPINES","08 - INFORMATION AND COMMUNICATION",100.2000000000000
"PHILIPPINES","08.1 - INFORMATION AND COMMUNICATION EQUIPMENT",100.3000000000000
"PHILIPPINES","08.1.1 - Fixed telephone equipment (D)",100.0000000000000
"PHILIPPINES","08.1.1.0 - Fixed telephone equipment (D)",100.0157013971110
"PHILIPPINES","08.1.2 - Mobile telephone equipment (D)",100.6000000000000
"PHILIPPINES","08.1.2.0 - Mobile telephone equipment (D)",100.5840373699040
"PHILIPPINES","08.1.3 - Information processing equipment (D)",100.4000000000000
"PHILIPPINES","08.1.3.1 - Computers, laptops and tablets (D)",100.3588662512860
"PHILIPPINES","08.1.3.2 - Peripheral equipment and its consumable components (D)",100.3061746544490
"PHILIPPINES","08.1.4 - Equipment for the reception, recording and reproduction of sound and vision (D)",100.0000000000000
"PHILIPPINES","08.1.4.0 - Equipment for the reception, recording and reproduction of sound and vision (D)",99.9270928185761
"PHILIPPINES","08.1.5 - Unrecorded recording media (SD)",100.9000000000000
"PHILIPPINES","08.1.5.0 - Unrecorded recording media (SD)",100.9091721391450
"PHILIPPINES","08.3 - INFORMATION AND COMMUNICATION SERVICES",100.2000000000000
"PHILIPPINES","08.3.1 - Fixed communication services (S)",100.1000000000000
"PHILIPPINES","08.3.1.0 - Fixed communication services (S)",100.0483692430030
"PHILIPPINES","08.3.2 - Mobile communication services (S)",100.2000000000000
"PHILIPPINES","08.3.2.0 - Mobile communication services (S)",100.1636665867780
"PHILIPPINES","08.3.3 - Internet access provision services and net storage services (S)",100.1000000000000
"PHILIPPINES","08.3.3.0 - Internet access provision services and net storage services (S)",100.1933266933620
"PHILIPPINES","08.3.5 - Repair and rental of information and communication equipment (S)",102.4000000000000
"PHILIPPINES","08.3.5.0 - Repair and rental of information and communication equipment (S)",102.4559280764930
"PHILIPPINES","09 - RECREATION, SPORT AND CULTURE",102.6000000000000
"PHILIPPINES","09.1 - RECREATIONAL DURABLES",99.9000000000000
"PHILIPPINES","09.1.1 - Photographic and cinematographic equipment and optical instruments (D)",99.9000000000000
"PHILIPPINES","09.1.1.1 - Cameras (D)",99.9484308542692
"PHILIPPINES","09.2 - OTHER RECREATIONAL GOODS",100.6000000000000
"PHILIPPINES","09.2.1 - Games, toys and hobbies (SD)",100.6000000000000
"PHILIPPINES","09.2.1.2 - Other games, toys and hobbies (SD)",100.6635102147350
"PHILIPPINES","09.2.2 - Equipment for sport, camping and open-air recreation (SD)",101.0000000000000
"PHILIPPINES","09.2.2.1 - Equipment for sport (SD)",100.9747792615280
"PHILIPPINES","09.2.2.2 - Equipment for camping and open-air recreation (SD)",102.6688178587940
"PHILIPPINES","09.3 - GARDEN PRODUCTS AND PETS",102.2000000000000
"PHILIPPINES","09.3.1 - Garden products, plants and flowers (ND)",103.4000000000000
"PHILIPPINES","09.3.1.1 - Garden products (ND)",101.1064510918320
"PHILIPPINES","09.3.1.2 - Plants, seeds and flowers (ND)",105.7717474132850
"PHILIPPINES","09.3.2 - Pets and products for pets (ND)",101.1000000000000
"PHILIPPINES","09.3.2.2 - Products for pets and other household animals (ND)",101.1144495867440
"PHILIPPINES","09.4 - RECREATIONAL SERVICES",109.6000000000000
"PHILIPPINES","09.4.6 - Recreational and sporting services (S)",100.6000000000000
"PHILIPPINES","09.4.6.2 - Sporting services - practice (S)",100.6441709719740
"PHILIPPINES","09.4.7 - Games of chance (S)",109.8000000000000
"PHILIPPINES","09.4.7.0 - Games of chance (S)",109.7201155992850
"PHILIPPINES","09.5 - CULTURAL GOODS",100.9000000000000
"PHILIPPINES","09.5.1 - Musical instruments (D)",100.9000000000000
"PHILIPPINES","09.5.1.0 - Musical instruments (D)",100.8765683763050
"PHILIPPINES","09.6 - CULTURAL SERVICES",101.5000000000000
"PHILIPPINES","09.6.1 - Services provided by cinemas, theatres and concert venues (S)",102.2000000000000
"PHILIPPINES","09.6.1.0 - Services provided by cinemas, theatres and concert venues (S)",102.1945305807500
"PHILIPPINES","09.6.3 - Photographic services (S)",100.0000000000000
"PHILIPPINES","09.6.3.0 - Photographic services (S)",100.0000000000000
"PHILIPPINES","09.6.9 - Other cultural services (S)",101.0000000000000
"PHILIPPINES","09.6.9.0 - Other cultural services (S)",101.0039596245390
"PHILIPPINES","09.7 - NEWSPAPERS, BOOKS AND STATIONERY",101.7000000000000
"PHILIPPINES","09.7.1 - Books (SD)",100.6000000000000
"PHILIPPINES","09.7.1.1 - Educational and textbooks in printed or electronic copy (SD)",100.4158855127300
"PHILIPPINES","09.7.1.9 - Other books (SD) in printed or electronic copy",100.8128773037400
"PHILIPPINES","09.7.2 - Newspapers and periodicals (ND)",100.5000000000000
"PHILIPPINES","09.7.2.1 - Newspapers (ND)",100.4262971626610
"PHILIPPINES","09.7.2.2 - Magazines and periodicals (ND)",100.5542596864280
"PHILIPPINES","09.7.4 - Stationery and drawing materials (ND)",102.1000000000000
"PHILIPPINES","09.7.4.0 - Stationery and drawing materials (ND)",102.0943429392910
"PHILIPPINES","09.8 - PACKAGE HOLIDAYS (S)",100.0000000000000
"PHILIPPINES","09.8.0 - Package holidays (S)",100.0000000000000
"PHILIPPINES","09.8.0.0 - Package holidays (S)",100.0000000000000
"PHILIPPINES","10 - EDUCATION SERVICES",101.8000000000000
"PHILIPPINES","10.1 - EARLY CHILDHOOD AND PRIMARY EDUCATION",102.3000000000000
"PHILIPPINES","10.1.0 - Early chilhood and primary education (S)",102.3000000000000
"PHILIPPINES","10.1.0.1 - Early childhood education services (S)",102.2385994035300
"PHILIPPINES","10.1.0.2 - Primary education (S)",102.3151898946490
"PHILIPPINES","10.2 - SECONDARY EDUCATION  (S)",101.8000000000000
"PHILIPPINES","10.2.0 - Secondary education (S)",101.8000000000000
"PHILIPPINES","10.2.0.1 - Lower secondary general education services",101.9580254863150
"PHILIPPINES","10.2.0.2 - Lower secondary technical-vocational livelihood programs services",101.7109345781450
"PHILIPPINES","10.4 - TERTIARY EDUCATION (S)",101.3000000000000
"PHILIPPINES","10.4.0 - Tertiary education (s)",101.3000000000000
"PHILIPPINES","10.4.0.0 - Tertiary education (s)",101.3017266095040
"PHILIPPINES","10.5 - EDUCATION NOT DEFINED BY LEVEL (S)",100.3000000000000
"PHILIPPINES","10.5.0 - Education not defined by level (s)",100.3000000000000
"PHILIPPINES","10.5.0.2 - Review classes for professional and licensure examination (S)",100.3526290003830
"PHILIPPINES","10.5.0.9 - Other education not defined by level (S)",99.8511445947030
"PHILIPPINES","11 - RESTAURANTS AND ACCOMMODATION SERVICES",102.6000000000000
"PHILIPPINES","11.1 - FOOD AND BEVERAGE SERVING SERVICES",102.7000000000000
"PHILIPPINES","11.1.1 - Restaurants, café and the like (S)",102.7000000000000
"PHILIPPINES","11.1.1.1 - Restaurants, café and the like - with full service (S)",102.6705359370850
"PHILIPPINES","11.2 - ACCOMMODATION SERVICES",100.0000000000000
"PHILIPPINES","11.2.0 - Accommodation services (S)",100.0000000000000
"PHILIPPINES","11.2.0.1 - Hotels, motels, inns and similar accommodation services (S)",100.0042831500520
"PHILIPPINES","12 - FINANCIAL SERVICES",100.0000000000000
"PHILIPPINES","12.2 - FINANCIAL SERVICES",100.0000000000000
"PHILIPPINES","12.2.1 - Financial intermediation services indirectly measured (S)",100.0000000000000
"PHILIPPINES","12.2.1.0 - Financial intermediation services indirectly measured (S)",100.0000000000000
"PHILIPPINES","12.2.9 - Other financial services (S)",100.0000000000000
"PHILIPPINES","12.2.9.1 - Remittances fees (S)",100.0000000000000
"PHILIPPINES","13 - PERSONAL CARE, AND MISCELLANEOUS GOODS AND SERVICES",101.5000000000000
"PHILIPPINES","13.1 - PERSONAL CARE",101.5000000000000
"PHILIPPINES","13.1.1 - Electric appliances for personal care (SD)",100.4000000000000
"PHILIPPINES","13.1.1.1 - Electric appliances for personal care (SD)",100.3932504255420
"PHILIPPINES","13.1.2 - Other appliances, articles and products for personal care (ND)",101.3000000000000
"PHILIPPINES","13.1.2.0 - Other appliances, articles and products for personal care (ND)",101.3025526359700
"PHILIPPINES","13.1.3 - Hairdressing salons and personal grooming establishments (S)",102.8000000000000
"PHILIPPINES","13.1.3.1 - Hairdressing (S)",102.8391876452790
"PHILIPPINES","13.1.3.2 - Personal grooming treatments (S)",102.7923545590210
"PHILIPPINES","13.2 - OTHER PERSONAL EFFECTS",101.3000000000000
"PHILIPPINES","13.2.1 - Jewellery and watches (D)",100.7000000000000
"PHILIPPINES","13.2.1.1 - Jewellery and watches (D)",100.5953403393910
