"Geolocation","Commodity Description","2020 Mar"
"PHILIPPINES","01.1.4.8 - Eggs (ND)",111.1998429247370
"PHILIPPINES","01.1.5 - Oils and fats (ND)",103.1000000000000
"PHILIPPINES","01.1.5.1 - Vegetable oils (ND)",103.0453705045750
"PHILIPPINES","01.1.5.2 - Butter and other fats and oils derived from milk (ND)",107.4269305726900
"PHILIPPINES","01.1.5.3 - Margarine and similar preparations (ND)",102.4271674539670
"PHILIPPINES","01.1.5.9 - Other animal oils and fats (ND)",93.9889844650034
"PHILIPPINES","01.1.6 - Fruits and nuts (ND)",115.1000000000000
"PHILIPPINES","01.1.6.1 - Dates, figs and tropical fruits, fresh (ND)",115.6696270765750
"PHILIPPINES","01.1.6.2 - Citrus fruits, fresh (ND)",109.2304463844240
"PHILIPPINES","01.1.6.3 - Stone fruits and pome fruits, fresh (ND)",131.9151087690220
"PHILIPPINES","01.1.6.5 - Other fruits, fresh (ND)",110.1789815997270
"PHILIPPINES","01.1.6.7 - Fruit, dried and dehydrated (ND)",115.0912653000300
"PHILIPPINES","01.1.6.8 - Nuts, in shell or shelled (ND)",105.4886697671430
"PHILIPPINES","01.1.6.9 - Fruit and nuts ground and other preparations (ND)",105.1227936927530
"PHILIPPINES","01.1.7 - Vegetables, tubers, plantains, cooking bananas and pulses (ND)",106.5000000000000
"PHILIPPINES","01.1.7.1 - Leafy or stem vegetables, fresh or chilled (ND)",98.9593870924214
"PHILIPPINES","01.1.7.2 - Fruit-bearing vegetables, fresh or chilled (ND)",100.5831745176810
"PHILIPPINES","01.1.7.3 - Green leguminous vegetables, fresh or chilled (ND)",108.3764093714220
"PHILIPPINES","01.1.7.4 - Other vegetables, fresh or chilled (ND)",119.1785736841220
"PHILIPPINES","01.1.7.5 - Tubers, plantains and cooking bananas (ND)",115.2903695062620
"PHILIPPINES","01.1.7.9 - Vegetables, tubers, plantains, cooking bananas and pulses ground and other preparations (ND)",107.7348799633150
"PHILIPPINES","01.1.8 - Sugar, confectionery and desserts (ND)",102.2000000000000
"PHILIPPINES","01.1.8.1 - Cane and beet sugar (ND)",98.7822406539909
"PHILIPPINES","01.1.8.3 - Jams, fruit jellies, marmalades, fruit purée and pastes, honey (ND)",104.6929162699240
"PHILIPPINES","01.1.8.4 - Nut purée, nut butter and nut pastes (ND)",108.1084067853120
"PHILIPPINES","01.1.8.5 - Chocolate, cocoa, and cocoa-based food products (ND)",106.6965287867860
"PHILIPPINES","01.1.8.6 - Ice, ice cream and sorbet (ND)",103.8333955788650
"PHILIPPINES","01.1.8.9 - Other sugar confectionery and desserts n.e.c. (ND)",102.6416728120780
"PHILIPPINES","01.1.9 - Ready-made food and other food products n.e.c. (ND)",107.6000000000000
"PHILIPPINES","01.1.9.2 - Baby food (ND)",102.0949711922130
"PHILIPPINES","01.1.9.3 - Salt, condiments and sauces (ND)",107.5478432340620
"PHILIPPINES","01.1.9.4 - Spices, culinary herbs and seeds (ND)",117.4082596058140
"PHILIPPINES","01.1.9.9 - Other food products n.e.c. (ND)",108.6273852458680
"PHILIPPINES","01.2 - NON-ALCOHOLIC BEVERAGES",105.8000000000000
"PHILIPPINES","01.2.1 - Fruit and vegetable juices (ND)",113.4000000000000
"PHILIPPINES","01.2.1.0 - Fruit and vegetable juices (ND)",113.3620893986030
"PHILIPPINES","01.2.2 - Coffee and coffee substitutes (ND)",103.7000000000000
"PHILIPPINES","01.2.2.0 - Coffee and coffee substitutes (ND)",103.7344872193380
"PHILIPPINES","01.2.3 - Tea, maté and other plant products for infusion (ND)",103.8000000000000
"PHILIPPINES","01.2.3.0 - Tea, maté and other plant products for infusion (ND)",103.8054394561140
"PHILIPPINES","01.2.4 - Cocoa drinks (ND)",109.0000000000000
"PHILIPPINES","01.2.4.0 - Cocoa drinks (ND)",108.9524084776720
"PHILIPPINES","01.2.5 - Water (ND)",102.7000000000000
"PHILIPPINES","01.2.5.0 - Water (ND)",102.7389406189330
"PHILIPPINES","01.2.6 - Soft drinks (ND)",107.4000000000000
"PHILIPPINES","01.2.6.0 - Soft drinks (ND)",107.4309474362600
"PHILIPPINES","01.2.9 - Other non-alcoholic beverages (ND)",112.7000000000000
"PHILIPPINES","01.2.9.0 - Other non-alcoholic beverages (ND)",112.6649788215550
"PHILIPPINES","02 - ALCOHOLIC BEVERAGES AND TOBACCO",126.2000000000000
"PHILIPPINES","02.1 - ALCOHOLIC BEVERAGES",109.5000000000000
"PHILIPPINES","02.1.1 - Spirits and liquors (ND)",110.0000000000000
"PHILIPPINES","02.1.1.0 - Spirits and liquors (ND)",109.9628442629260
"PHILIPPINES","02.1.2 - Wine (ND)",107.7000000000000
"PHILIPPINES","02.1.2.1 - Wine from grapes (ND)",106.9886915374910
"PHILIPPINES","02.1.2.2 - Wine from other sources (ND)",107.8761520213160
"PHILIPPINES","02.1.3 - Beer (ND)",108.9000000000000
"PHILIPPINES","02.1.3.0 - Beer (ND)",108.9779221591770
"PHILIPPINES","02.3 - TOBACCO",137.7000000000000
"PHILIPPINES","02.3.0 - Tobacco (ND)",137.7000000000000
"PHILIPPINES","02.3.0.1 - Cigarettes (ND)",137.9586455148710
"PHILIPPINES","02.3.0.2 - Cigars (ND)",132.5239618346250
"PHILIPPINES","02.3.0.9 - Other tobacco products (ND)",121.9152430797000
"PHILIPPINES","02.4 - OTHER VEGETABLE-BASED TOBACCO PRODUCTS",103.2000000000000
"PHILIPPINES","02.4.0 - Other vegetable-based tobacco products (ND)",103.2000000000000
"PHILIPPINES","02.4.0.0 - Other vegetable-based tobacco products (ND)",103.2347398577080
"PHILIPPINES","02.900 - NON-FOOD",103.4000000000000
"PHILIPPINES","03 - CLOTHING AND FOOTWEAR",104.6000000000000
"PHILIPPINES","03.1 - CLOTHING",104.6000000000000
"PHILIPPINES","03.1.1 - Clothing materials (SD)",104.3000000000000
"PHILIPPINES","03.1.1.0 - Clothing materials (SD)",104.2514328391360
"PHILIPPINES","03.1.2 - Garments (SD)",104.5000000000000
"PHILIPPINES","03.1.2.1 - Garments for men or boys (SD)",104.5822864211780
"PHILIPPINES","03.1.2.2 - Garments for women or girls (SD)",104.3586569367660
"PHILIPPINES","03.1.2.3 - Garments for infants (0 to under 2 years) (SD)",104.7659129404190
"PHILIPPINES","03.1.2.4 - School uniforms (SD)",105.2739169991940
"PHILIPPINES","03.1.3 - Other articles of clothing and clothing accessories (SD)",106.1000000000000
"PHILIPPINES","03.1.3.1 - Other articles of clothing (SD)",105.5790535528680
"PHILIPPINES","03.1.3.2 - Clothing accessories (SD)",109.9819472744200
"PHILIPPINES","03.1.4 - Cleaning, repair, tailoring and hire of clothing (S)",109.8000000000000
"PHILIPPINES","03.1.4.1 - Cleaning of clothing (S)",108.7476531113910
"PHILIPPINES","03.1.4.2 - Repair, tailoring and hire of clothing (S)",112.7358231465700
"PHILIPPINES","03.2 - FOOTWEAR",104.5000000000000
"PHILIPPINES","03.2.1 - Shoes and other footwear (SD)",104.5000000000000
"PHILIPPINES","03.2.1.1 - Footwear for men (SD)",104.7125971955360
"PHILIPPINES","03.2.1.2 - Footwear for women (SD)",103.6526846963400
"PHILIPPINES","03.2.1.3 - Footwear for infants and children (SD)",105.2192350194530
"PHILIPPINES","03.2.2 - Cleaning, repair, and hire of footwear (S)",108.0000000000000
"PHILIPPINES","03.2.2.0 - Cleaning, repair, and hire of footwear (S)",108.0012177415790
"PHILIPPINES","04 - HOUSING, WATER, ELECTRICITY, GAS, AND OTHER FUELS",103.6000000000000
"PHILIPPINES","04.1 - ACTUAL RENTALS FOR HOUSING",105.6000000000000
"PHILIPPINES","04.1.1 - Actual rentals paid by tenants for main residence (S)",105.6000000000000
"PHILIPPINES","04.1.1.0 - Actual rentals paid by tenants for main residence (S)",105.6045595070780
"PHILIPPINES","04.3 - MAINTENANCE, REPAIR AND SECURITY OF THE DWELLING",105.4000000000000
"PHILIPPINES","04.3.1 - Security equipment and materials for the maintenance and repair of the dwelling (ND)",104.1000000000000
"PHILIPPINES","04.3.1.1 - Materials for the maintenance and repair of the dwelling (ND)",104.1286716000790
"PHILIPPINES","04.3.2 - Services for the maintenance, repair and security of the dwelling (S)",109.8000000000000
"PHILIPPINES","04.3.2.0 - Services for the maintenance, repair and security of the dwelling (S)",109.7912752758950
"PHILIPPINES","04.4 - WATER SUPPLY AND MISCELLANEOUS SERVICES RELATING TO THE DWELLING",105.0000000000000
"PHILIPPINES","04.4.1 - Water supply (ND)",105.0000000000000
"PHILIPPINES","04.4.1.1 - Water supply through network systems (ND)",105.0156588682400
"PHILIPPINES","04.5 - ELECTRICITY, GAS AND OTHER FUELS",99.4000000000000
"PHILIPPINES","04.5.1 - Electricity (ND)",95.3000000000000
"PHILIPPINES","04.5.1.0 - Electricity (ND)",95.3601564949470
"PHILIPPINES","04.5.2 - Gas (ND)",105.5000000000000
"PHILIPPINES","04.5.2.2 - Liquefied hydrocarbons (ND)",105.5194462457190
"PHILIPPINES","04.5.3 - Liquid fuels (ND)",85.2000000000000
"PHILIPPINES","04.5.3.0 - Liquid fuels (ND)",85.2291537290461
"PHILIPPINES","04.5.4 - Solid fuels (ND)",112.4000000000000
"PHILIPPINES","04.5.4.2 - Wood fuel, including pellets and briquettes (ND)",112.4952410454970
"PHILIPPINES","04.5.4.3 - Charcoal (ND)",112.1907785275880
"PHILIPPINES","05 - FURNISHINGS, HOUSEHOLD EQUIPMENT AND ROUTINE HOUSEHOLD MAINTENANCE",105.8000000000000
"PHILIPPINES","05.1 - FURNITURE, FURNISHINGS, AND LOOSE CARPETS",103.7000000000000
"PHILIPPINES","05.1.1 - Furniture, furnishings and loose carpets (D)",103.7000000000000
"PHILIPPINES","05.1.1.1 - Household furniture (D)",103.5525633860290
"PHILIPPINES","05.1.1.3 - Lighting equipment (D)",104.9932131050390
"PHILIPPINES","05.1.1.4 - Furnishings, loose carpets and rugs (D)",104.0949602934300
"PHILIPPINES","05.2 - HOUSEHOLD TEXTILES",102.9000000000000
"PHILIPPINES","05.2.1 - Household textiles (SD)",102.9000000000000
"PHILIPPINES","05.2.1.1 - Furnishing fabrics and curtains (SD)",102.1987809509210
"PHILIPPINES","05.2.1.2 - Bed linen and bedding (SD)",103.0782464602870
"PHILIPPINES","05.2.1.3 - Table linen and bathroom linen (SD)",102.9749080886220
"PHILIPPINES","05.2.1.9 - Other household textiles (SD)",103.8963611260070
"PHILIPPINES","05.3 - HOUSEHOLD APPLIANCES",103.3000000000000
"PHILIPPINES","05.3.1 - Major household appliances, whether electric or not (D)",102.9000000000000
"PHILIPPINES","05.3.1.1 - Major kitchen appliances (D)",103.4144119497870
"PHILIPPINES","05.3.1.2 - Major laundry appliances (D)",102.3707051203510
"PHILIPPINES","05.3.1.3 - Heaters, air conditioners (D)",102.6119597854480
"PHILIPPINES","05.3.2 - Small household appliances (SD)",104.7000000000000
"PHILIPPINES","05.3.2.1 - Small appliances for cooking and processing of food (SD)",105.0866868663170
"PHILIPPINES","05.3.2.9 - Other small household appliances (SD)",104.6060865442240
"PHILIPPINES","05.3.3 - Repair, installation and hire of household appliances (S)",102.3000000000000
"PHILIPPINES","05.3.3.0 - Repair, installation and hire of household appliances (S)",102.3598150941840
"PHILIPPINES","05.4 - GLASSWARE, TABLEWARE AND HOUSEHOLD UTENSILS",104.7000000000000
"PHILIPPINES","05.4.0 - Glassware, tableware and household utensils (SD)",104.7000000000000
"PHILIPPINES","05.4.0.1 - Glassware, crystal-ware, ceramic ware and chinaware (SD)",104.8172203147940
"PHILIPPINES","05.4.0.2 - Cutlery, flatware and silverware (SD)",103.7469462308070
"PHILIPPINES","05.4.0.3 - Kitchen utensils and articles (SD)",104.9763504323680
"PHILIPPINES","05.5 - TOOLS AND EQUIPMENT FOR HOUSE AND GARDEN",102.6000000000000
"PHILIPPINES","05.5.1 - Motorized tools and equipment (D)",100.9000000000000
"PHILIPPINES","05.5.1.0 - Motorized tools and equipment (D)",100.9671894822970
"PHILIPPINES","05.5.2 - Non-motorized tools and miscellaneous accessories (SD)",103.2000000000000
"PHILIPPINES","05.5.2.1 - Non-motorized tools (SD)",103.8020836206040
"PHILIPPINES","05.5.2.2 - Miscellaneous accessories (SD)",102.6819674202590
"PHILIPPINES","05.6 - GOODS AND SERVICES FOR ROUTINE HOUSEHOLD MAINTENANCE",107.0000000000000
"PHILIPPINES","05.6.1 - Non-durable household goods (ND)",105.1000000000000
"PHILIPPINES","05.6.1.1 - Household cleaning and maintenance products (ND)",105.1932393116670
"PHILIPPINES","05.6.1.9 - Other non-durable household goods (ND)",104.9559392332210
"PHILIPPINES","05.6.2 - Domestic services and household services (S)",110.7000000000000
"PHILIPPINES","05.6.2.1 - Domestic services by paid staff (S)",110.6942830091640
"PHILIPPINES","06 - HEALTH",107.0000000000000
"PHILIPPINES","06.1 - MEDICINES AND HEALTH PRODUCTS",105.8000000000000
"PHILIPPINES","06.1.1 - Medicines (ND)",105.9000000000000
"PHILIPPINES","06.1.1.1 - Medicines, vaccines and other pharmaceutical preparations (ND)",105.8687782611780
"PHILIPPINES","06.1.2 - Medical products (ND)",103.2000000000000
"PHILIPPINES","06.1.2.1 - Medical diagnostic products (ND)",104.2265019694200
"PHILIPPINES","06.1.2.2 - Prevention and protective devices (ND)",100.0038912908390
"PHILIPPINES","06.1.2.3 - Treatment devices for personal use (ND)",105.4004783997700
"PHILIPPINES","06.1.3 - Assistive products (D)",104.3000000000000
"PHILIPPINES","06.1.3.1 - Assistive products for vision (D)",104.2586052312010
"PHILIPPINES","06.2 - OUTPATIENT CARE SERVICES",110.5000000000000
"PHILIPPINES","06.2.1 - Preventive care services (S)",109.2000000000000
"PHILIPPINES","06.2.1.9 - Other preventive services (S)",109.2035023694970
"PHILIPPINES","06.2.2 - Outpatient dental services (S)",112.9000000000000
"PHILIPPINES","06.2.2.1 - Dental preventive services (S)",112.8822618231390
"PHILIPPINES","06.2.3 - Other outpatient care services (S)",100.0000000000000
"PHILIPPINES","06.2.3.1 - Outpatient curative and rehabilitative services (S)",100.0000000000000
"PHILIPPINES","06.3 - INPATIENT CARE SERVICES",108.1000000000000
"PHILIPPINES","06.3.1 - Inpatient curative and rehabilitative services (S)",108.1000000000000
"PHILIPPINES","06.3.1.0 - Inpatient curative and rehabilitative services (S)",108.1313940999760
"PHILIPPINES","06.4 - OTHER HEALTH SERVICES",107.3000000000000
"PHILIPPINES","06.4.1 - Diagnostic imaging services and medical laboratory services (S)",107.3000000000000
"PHILIPPINES","06.4.1.0 - Diagnostic imaging services and medical laboratory services (S)",107.3065608705610
"PHILIPPINES","07 - TRANSPORT",98.7000000000000
"PHILIPPINES","07.1 - PURCHASE OF VEHICLES",103.6000000000000
"PHILIPPINES","07.1.1 - Motor cars (D)",100.8000000000000
"PHILIPPINES","07.1.1.1 - New motor cars (D)",100.7636182306900
"PHILIPPINES","07.1.2 - Motorcycles (D)",103.9000000000000
"PHILIPPINES","07.1.2.0 - Motorcycles (D)",103.8808509944140
"PHILIPPINES","07.1.3 - Bicycles (D)",106.9000000000000
"PHILIPPINES","07.1.3.0 - Bicycles (D)",106.9447322362670
"PHILIPPINES","07.2 - OPERATION OF PERSONAL TRANSPORT EQUIPMENT",90.4000000000000
"PHILIPPINES","07.2.1 - Parts and accessories for personal transport equipment (SD)",102.8000000000000
"PHILIPPINES","07.2.1.1 - Tires (SD)",101.6927442900200
"PHILIPPINES","07.2.1.2 - Parts for personal transport equipment (SD)",103.8071024995500
"PHILIPPINES","07.2.1.3 - Accessories for personal transport equipment (SD)",101.8685287743800
"PHILIPPINES","07.2.2 - Fuels and lubricants for personal transport equipment (ND)",88.2000000000000
"PHILIPPINES","07.2.2.1 - Diesel (ND)",84.6980360814505
"PHILIPPINES","07.2.2.2 - Gasoline (ND)",89.1541683971366
"PHILIPPINES","07.2.2.3 - Other fuels for personal transport equipment (ND)",100.1992693457320
"PHILIPPINES","07.2.2.4 - Lubricants (ND)",103.4952188559420
"PHILIPPINES","07.2.3 - Maintenance and repair of personal transport equipment (S)",103.4000000000000
"PHILIPPINES","07.2.3.0 - Maintenance and repair of personal transport equipment (S)",103.3664546930120
"PHILIPPINES","07.2.4 - Other services in respect of personal transport equipment (S)",100.2000000000000
"PHILIPPINES","07.2.4.2 - Toll facilities (S)",100.0000000000000
"PHILIPPINES","07.2.4.3 - Driving lessons, tests, licences, and road worthiness tests (S)",101.7310005118450
"PHILIPPINES","07.3 - PASSENGER TRANSPORT SERVICES",102.0000000000000
"PHILIPPINES","07.3.1 - Passenger transport by railway (S)",100.0000000000000
"PHILIPPINES","07.3.1.1 - Passenger transport by train (S)",100.0000000000000
"PHILIPPINES","07.3.1.2 - Passenger transport by rapid transit and tram (S)",100.0000000000000
"PHILIPPINES","07.3.2 - Passenger transport by road (S)",102.8000000000000
"PHILIPPINES","07.3.2.1 - Passenger transport by bus and coach (S)",105.3180206678480
"PHILIPPINES","07.3.2.2 - Passenger transport by taxi and hired car with driver (S)",105.0513110794850
"PHILIPPINES","07.3.2.9 - Other passenger transport by road (S)",102.1835316379240
"PHILIPPINES","07.3.3 - Passenger transport by air (S)",87.2000000000000
"PHILIPPINES","07.3.3.1 - Passenger transport by air, domestic (S)",87.2988773741604
"PHILIPPINES","07.3.4 - Passenger transport by sea and inland waterway (S)",87.6000000000000
"PHILIPPINES","07.3.4.0 - Passenger transport by sea and inland waterway (S)",87.5487930457583
"PHILIPPINES","07.4 - TRANSPORT SERVICES OF GOODS",104.6000000000000
"PHILIPPINES","07.4.1 - Postal and courier services (S)",104.6000000000000
"PHILIPPINES","07.4.1.1 - Letter handling services (S)",105.2767289992370
"PHILIPPINES","07.4.1.2 - Courier and parcel delivery services (S)",103.3028952591240
"PHILIPPINES","08 - INFORMATION AND COMMUNICATION",100.7000000000000
"PHILIPPINES","08.1 - INFORMATION AND COMMUNICATION EQUIPMENT",100.8000000000000
"PHILIPPINES","08.1.1 - Fixed telephone equipment (D)",100.0000000000000
"PHILIPPINES","08.1.1.0 - Fixed telephone equipment (D)",100.0157013971110
"PHILIPPINES","08.1.2 - Mobile telephone equipment (D)",100.7000000000000
"PHILIPPINES","08.1.2.0 - Mobile telephone equipment (D)",100.6583265406850
"PHILIPPINES","08.1.3 - Information processing equipment (D)",100.9000000000000
"PHILIPPINES","08.1.3.1 - Computers, laptops and tablets (D)",100.7835567535920
"PHILIPPINES","08.1.3.2 - Peripheral equipment and its consumable components (D)",101.6587183072650
"PHILIPPINES","08.1.4 - Equipment for the reception, recording and reproduction of sound and vision (D)",100.8000000000000
"PHILIPPINES","08.1.4.0 - Equipment for the reception, recording and reproduction of sound and vision (D)",100.8359841478960
"PHILIPPINES","08.1.5 - Unrecorded recording media (SD)",101.5000000000000
"PHILIPPINES","08.1.5.0 - Unrecorded recording media (SD)",101.4954929749960
"PHILIPPINES","08.3 - INFORMATION AND COMMUNICATION SERVICES",100.7000000000000
"PHILIPPINES","08.3.1 - Fixed communication services (S)",100.8000000000000
"PHILIPPINES","08.3.1.0 - Fixed communication services (S)",100.8143075839020
"PHILIPPINES","08.3.2 - Mobile communication services (S)",100.6000000000000
"PHILIPPINES","08.3.2.0 - Mobile communication services (S)",100.5558054334000
"PHILIPPINES","08.3.3 - Internet access provision services and net storage services (S)",101.7000000000000
"PHILIPPINES","08.3.3.0 - Internet access provision services and net storage services (S)",101.6505145339670
"PHILIPPINES","08.3.5 - Repair and rental of information and communication equipment (S)",104.7000000000000
"PHILIPPINES","08.3.5.0 - Repair and rental of information and communication equipment (S)",104.7278281895810
"PHILIPPINES","09 - RECREATION, SPORT AND CULTURE",105.1000000000000
"PHILIPPINES","09.1 - RECREATIONAL DURABLES",99.9000000000000
"PHILIPPINES","09.1.1 - Photographic and cinematographic equipment and optical instruments (D)",99.9000000000000
"PHILIPPINES","09.1.1.1 - Cameras (D)",99.9147182572551
"PHILIPPINES","09.2 - OTHER RECREATIONAL GOODS",102.0000000000000
"PHILIPPINES","09.2.1 - Games, toys and hobbies (SD)",102.0000000000000
"PHILIPPINES","09.2.1.2 - Other games, toys and hobbies (SD)",101.9765103155120
"PHILIPPINES","09.2.2 - Equipment for sport, camping and open-air recreation (SD)",103.1000000000000
"PHILIPPINES","09.2.2.1 - Equipment for sport (SD)",103.1004184532010
"PHILIPPINES","09.2.2.2 - Equipment for camping and open-air recreation (SD)",102.6688178587940
"PHILIPPINES","09.3 - GARDEN PRODUCTS AND PETS",104.1000000000000
"PHILIPPINES","09.3.1 - Garden products, plants and flowers (ND)",104.5000000000000
"PHILIPPINES","09.3.1.1 - Garden products (ND)",102.4259052726260
"PHILIPPINES","09.3.1.2 - Plants, seeds and flowers (ND)",106.6643433193680
"PHILIPPINES","09.3.2 - Pets and products for pets (ND)",103.9000000000000
"PHILIPPINES","09.3.2.2 - Products for pets and other household animals (ND)",103.8256562264330
"PHILIPPINES","09.4 - RECREATIONAL SERVICES",110.3000000000000
"PHILIPPINES","09.4.6 - Recreational and sporting services (S)",103.9000000000000
"PHILIPPINES","09.4.6.2 - Sporting services - practice (S)",103.9124368571030
"PHILIPPINES","09.4.7 - Games of chance (S)",110.5000000000000
"PHILIPPINES","09.4.7.0 - Games of chance (S)",110.3820986981800
"PHILIPPINES","09.5 - CULTURAL GOODS",101.9000000000000
"PHILIPPINES","09.5.1 - Musical instruments (D)",101.9000000000000
"PHILIPPINES","09.5.1.0 - Musical instruments (D)",101.8778284457190
"PHILIPPINES","09.6 - CULTURAL SERVICES",103.8000000000000
"PHILIPPINES","09.6.1 - Services provided by cinemas, theatres and concert venues (S)",104.9000000000000
"PHILIPPINES","09.6.1.0 - Services provided by cinemas, theatres and concert venues (S)",104.8559750015010
"PHILIPPINES","09.6.3 - Photographic services (S)",150.0000000000000
"PHILIPPINES","09.6.3.0 - Photographic services (S)",150.0000000000000
"PHILIPPINES","09.6.9 - Other cultural services (S)",102.9000000000000
"PHILIPPINES","09.6.9.0 - Other cultural services (S)",102.9364242584230
"PHILIPPINES","09.7 - NEWSPAPERS, BOOKS AND STATIONERY",105.9000000000000
"PHILIPPINES","09.7.1 - Books (SD)",102.0000000000000
"PHILIPPINES","09.7.1.1 - Educational and textbooks in printed or electronic copy (SD)",101.7597960762730
"PHILIPPINES","09.7.1.9 - Other books (SD) in printed or electronic copy",102.4263302252070
"PHILIPPINES","09.7.2 - Newspapers and periodicals (ND)",101.3000000000000
"PHILIPPINES","09.7.2.1 - Newspapers (ND)",101.7006367706990
"PHILIPPINES","09.7.2.2 - Magazines and periodicals (ND)",100.7373963401090
"PHILIPPINES","09.7.4 - Stationery and drawing materials (ND)",107.2000000000000
"PHILIPPINES","09.7.4.0 - Stationery and drawing materials (ND)",107.2434212157590
"PHILIPPINES","09.8 - PACKAGE HOLIDAYS (S)",100.0000000000000
"PHILIPPINES","09.8.0 - Package holidays (S)",100.0000000000000
"PHILIPPINES","09.8.0.0 - Package holidays (S)",100.0000000000000
"PHILIPPINES","10 - EDUCATION SERVICES",105.6000000000000
"PHILIPPINES","10.1 - EARLY CHILDHOOD AND PRIMARY EDUCATION",107.1000000000000
"PHILIPPINES","10.1.0 - Early chilhood and primary education (S)",107.1000000000000
"PHILIPPINES","10.1.0.1 - Early childhood education services (S)",106.4887435765110
"PHILIPPINES","10.1.0.2 - Primary education (S)",107.3636496203660
"PHILIPPINES","10.2 - SECONDARY EDUCATION  (S)",106.0000000000000
"PHILIPPINES","10.2.0 - Secondary education (S)",106.0000000000000
"PHILIPPINES","10.2.0.1 - Lower secondary general education services",106.9081978482160
"PHILIPPINES","10.2.0.2 - Lower secondary technical-vocational livelihood programs services",104.0088054545210
"PHILIPPINES","10.4 - TERTIARY EDUCATION (S)",104.2000000000000
"PHILIPPINES","10.4.0 - Tertiary education (s)",104.2000000000000
"PHILIPPINES","10.4.0.0 - Tertiary education (s)",104.2530780191920
"PHILIPPINES","10.5 - EDUCATION NOT DEFINED BY LEVEL (S)",105.1000000000000
"PHILIPPINES","10.5.0 - Education not defined by level (s)",105.1000000000000
"PHILIPPINES","10.5.0.2 - Review classes for professional and licensure examination (S)",105.2380619762280
"PHILIPPINES","10.5.0.9 - Other education not defined by level (S)",104.0551375108510
"PHILIPPINES","11 - RESTAURANTS AND ACCOMMODATION SERVICES",105.1000000000000
"PHILIPPINES","11.1 - FOOD AND BEVERAGE SERVING SERVICES",105.2000000000000
"PHILIPPINES","11.1.1 - Restaurants, café and the like (S)",105.2000000000000
"PHILIPPINES","11.1.1.1 - Restaurants, café and the like - with full service (S)",105.1728861809570
"PHILIPPINES","11.2 - ACCOMMODATION SERVICES",100.1000000000000
"PHILIPPINES","11.2.0 - Accommodation services (S)",100.1000000000000
"PHILIPPINES","11.2.0.1 - Hotels, motels, inns and similar accommodation services (S)",100.0567167495760
"PHILIPPINES","12 - FINANCIAL SERVICES",100.0000000000000
"PHILIPPINES","12.2 - FINANCIAL SERVICES",100.0000000000000
"PHILIPPINES","12.2.1 - Financial intermediation services indirectly measured (S)",100.0000000000000
"PHILIPPINES","12.2.1.0 - Financial intermediation services indirectly measured (S)",100.0000000000000
