"Geolocation","Commodity Description","2018 Dec"
"PHILIPPINES","01.1.5.1 - Vegetable oils (ND)",101.7747442913740
"PHILIPPINES","01.1.5.2 - Butter and other fats and oils derived from milk (ND)",102.3319347883030
"PHILIPPINES","01.1.5.3 - Margarine and similar preparations (ND)",101.1342199115050
"PHILIPPINES","01.1.5.9 - Other animal oils and fats (ND)",96.8360017570357
"PHILIPPINES","01.1.6 - Fruits and nuts (ND)",100.3000000000000
"PHILIPPINES","01.1.6.1 - Dates, figs and tropical fruits, fresh (ND)",99.9124394378269
"PHILIPPINES","01.1.6.2 - Citrus fruits, fresh (ND)",109.4215930696630
"PHILIPPINES","01.1.6.3 - Stone fruits and pome fruits, fresh (ND)",100.8251753731050
"PHILIPPINES","01.1.6.5 - Other fruits, fresh (ND)",104.2741682060020
"PHILIPPINES","01.1.6.7 - Fruit, dried and dehydrated (ND)",107.2292440351490
"PHILIPPINES","01.1.6.8 - Nuts, in shell or shelled (ND)",101.8605958800340
"PHILIPPINES","01.1.6.9 - Fruit and nuts ground and other preparations (ND)",102.1925145220870
"PHILIPPINES","01.1.7 - Vegetables, tubers, plantains, cooking bananas and pulses (ND)",102.1000000000000
"PHILIPPINES","01.1.7.1 - Leafy or stem vegetables, fresh or chilled (ND)",102.4463336751420
"PHILIPPINES","01.1.7.2 - Fruit-bearing vegetables, fresh or chilled (ND)",103.6664006265190
"PHILIPPINES","01.1.7.3 - Green leguminous vegetables, fresh or chilled (ND)",103.5922563917530
"PHILIPPINES","01.1.7.4 - Other vegetables, fresh or chilled (ND)",96.1192047711974
"PHILIPPINES","01.1.7.5 - Tubers, plantains and cooking bananas (ND)",110.2761289577330
"PHILIPPINES","01.1.7.9 - Vegetables, tubers, plantains, cooking bananas and pulses ground and other preparations (ND)",102.7124510811530
"PHILIPPINES","01.1.8 - Sugar, confectionery and desserts (ND)",103.3000000000000
"PHILIPPINES","01.1.8.1 - Cane and beet sugar (ND)",105.4924351105650
"PHILIPPINES","01.1.8.3 - Jams, fruit jellies, marmalades, fruit purée and pastes, honey (ND)",101.3618599554810
"PHILIPPINES","01.1.8.4 - Nut purée, nut butter and nut pastes (ND)",102.2478235989430
"PHILIPPINES","01.1.8.5 - Chocolate, cocoa, and cocoa-based food products (ND)",101.9888060344950
"PHILIPPINES","01.1.8.6 - Ice, ice cream and sorbet (ND)",101.2389624905150
"PHILIPPINES","01.1.8.9 - Other sugar confectionery and desserts n.e.c. (ND)",101.3796630816610
"PHILIPPINES","01.1.9 - Ready-made food and other food products n.e.c. (ND)",101.8000000000000
"PHILIPPINES","01.1.9.2 - Baby food (ND)",100.7682155395570
"PHILIPPINES","01.1.9.3 - Salt, condiments and sauces (ND)",101.9538762189220
"PHILIPPINES","01.1.9.4 - Spices, culinary herbs and seeds (ND)",103.1150355946820
"PHILIPPINES","01.1.9.9 - Other food products n.e.c. (ND)",101.6651205441290
"PHILIPPINES","01.2 - NON-ALCOHOLIC BEVERAGES",102.5000000000000
"PHILIPPINES","01.2.1 - Fruit and vegetable juices (ND)",106.7000000000000
"PHILIPPINES","01.2.1.0 - Fruit and vegetable juices (ND)",106.7160835892910
"PHILIPPINES","01.2.2 - Coffee and coffee substitutes (ND)",101.5000000000000
"PHILIPPINES","01.2.2.0 - Coffee and coffee substitutes (ND)",101.4971089589830
"PHILIPPINES","01.2.3 - Tea, maté and other plant products for infusion (ND)",100.7000000000000
"PHILIPPINES","01.2.3.0 - Tea, maté and other plant products for infusion (ND)",100.6539928837760
"PHILIPPINES","01.2.4 - Cocoa drinks (ND)",103.7000000000000
"PHILIPPINES","01.2.4.0 - Cocoa drinks (ND)",103.7358075501210
"PHILIPPINES","01.2.5 - Water (ND)",100.7000000000000
"PHILIPPINES","01.2.5.0 - Water (ND)",100.7177317120050
"PHILIPPINES","01.2.6 - Soft drinks (ND)",103.9000000000000
"PHILIPPINES","01.2.6.0 - Soft drinks (ND)",103.8700493744700
"PHILIPPINES","01.2.9 - Other non-alcoholic beverages (ND)",106.3000000000000
"PHILIPPINES","01.2.9.0 - Other non-alcoholic beverages (ND)",106.2403544701480
"PHILIPPINES","02 - ALCOHOLIC BEVERAGES AND TOBACCO",103.6000000000000
"PHILIPPINES","02.1 - ALCOHOLIC BEVERAGES",102.0000000000000
"PHILIPPINES","02.1.1 - Spirits and liquors (ND)",101.8000000000000
"PHILIPPINES","02.1.1.0 - Spirits and liquors (ND)",101.7603760831980
"PHILIPPINES","02.1.2 - Wine (ND)",102.2000000000000
"PHILIPPINES","02.1.2.1 - Wine from grapes (ND)",101.7975323570140
"PHILIPPINES","02.1.2.2 - Wine from other sources (ND)",102.3566424493210
"PHILIPPINES","02.1.3 - Beer (ND)",102.2000000000000
"PHILIPPINES","02.1.3.0 - Beer (ND)",102.1682160140280
"PHILIPPINES","02.3 - TOBACCO",104.9000000000000
"PHILIPPINES","02.3.0 - Tobacco (ND)",104.9000000000000
"PHILIPPINES","02.3.0.1 - Cigarettes (ND)",104.8715022093700
"PHILIPPINES","02.3.0.2 - Cigars (ND)",102.4864752789320
"PHILIPPINES","02.3.0.9 - Other tobacco products (ND)",102.9919271913360
"PHILIPPINES","02.4 - OTHER VEGETABLE-BASED TOBACCO PRODUCTS",104.5000000000000
"PHILIPPINES","02.4.0 - Other vegetable-based tobacco products (ND)",104.5000000000000
"PHILIPPINES","02.4.0.0 - Other vegetable-based tobacco products (ND)",104.4955307874120
"PHILIPPINES","02.900 - NON-FOOD",101.0000000000000
"PHILIPPINES","03 - CLOTHING AND FOOTWEAR",101.1000000000000
"PHILIPPINES","03.1 - CLOTHING",101.1000000000000
"PHILIPPINES","03.1.1 - Clothing materials (SD)",101.0000000000000
"PHILIPPINES","03.1.1.0 - Clothing materials (SD)",100.9792947084460
"PHILIPPINES","03.1.2 - Garments (SD)",101.1000000000000
"PHILIPPINES","03.1.2.1 - Garments for men or boys (SD)",101.1101315343390
"PHILIPPINES","03.1.2.2 - Garments for women or girls (SD)",101.0595867499860
"PHILIPPINES","03.1.2.3 - Garments for infants (0 to under 2 years) (SD)",101.2217614106490
"PHILIPPINES","03.1.2.4 - School uniforms (SD)",101.4747967641940
"PHILIPPINES","03.1.3 - Other articles of clothing and clothing accessories (SD)",101.4000000000000
"PHILIPPINES","03.1.3.1 - Other articles of clothing (SD)",101.2756236267920
"PHILIPPINES","03.1.3.2 - Clothing accessories (SD)",102.5656707750770
"PHILIPPINES","03.1.4 - Cleaning, repair, tailoring and hire of clothing (S)",102.4000000000000
"PHILIPPINES","03.1.4.1 - Cleaning of clothing (S)",102.1737441239060
"PHILIPPINES","03.1.4.2 - Repair, tailoring and hire of clothing (S)",102.9196332228490
"PHILIPPINES","03.2 - FOOTWEAR",101.1000000000000
"PHILIPPINES","03.2.1 - Shoes and other footwear (SD)",101.1000000000000
"PHILIPPINES","03.2.1.1 - Footwear for men (SD)",101.2217338104800
"PHILIPPINES","03.2.1.2 - Footwear for women (SD)",101.0184446294980
"PHILIPPINES","03.2.1.3 - Footwear for infants and children (SD)",101.1045913360460
"PHILIPPINES","03.2.2 - Cleaning, repair, and hire of footwear (S)",102.2000000000000
"PHILIPPINES","03.2.2.0 - Cleaning, repair, and hire of footwear (S)",102.1954081825880
"PHILIPPINES","04 - HOUSING, WATER, ELECTRICITY, GAS, AND OTHER FUELS",101.3000000000000
"PHILIPPINES","04.1 - ACTUAL RENTALS FOR HOUSING",101.5000000000000
"PHILIPPINES","04.1.1 - Actual rentals paid by tenants for main residence (S)",101.5000000000000
"PHILIPPINES","04.1.1.0 - Actual rentals paid by tenants for main residence (S)",101.5410208690200
"PHILIPPINES","04.3 - MAINTENANCE, REPAIR AND SECURITY OF THE DWELLING",101.5000000000000
"PHILIPPINES","04.3.1 - Security equipment and materials for the maintenance and repair of the dwelling (ND)",101.1000000000000
"PHILIPPINES","04.3.1.1 - Materials for the maintenance and repair of the dwelling (ND)",101.1431443373070
"PHILIPPINES","04.3.2 - Services for the maintenance, repair and security of the dwelling (S)",102.8000000000000
"PHILIPPINES","04.3.2.0 - Services for the maintenance, repair and security of the dwelling (S)",102.8837244260600
"PHILIPPINES","04.4 - WATER SUPPLY AND MISCELLANEOUS SERVICES RELATING TO THE DWELLING",101.5000000000000
"PHILIPPINES","04.4.1 - Water supply (ND)",101.5000000000000
"PHILIPPINES","04.4.1.1 - Water supply through network systems (ND)",101.5002528483710
"PHILIPPINES","04.5 - ELECTRICITY, GAS AND OTHER FUELS",100.9000000000000
"PHILIPPINES","04.5.1 - Electricity (ND)",101.6000000000000
"PHILIPPINES","04.5.1.0 - Electricity (ND)",101.6380986141070
"PHILIPPINES","04.5.2 - Gas (ND)",96.8000000000000
"PHILIPPINES","04.5.2.2 - Liquefied hydrocarbons (ND)",96.8867014382293
"PHILIPPINES","04.5.3 - Liquid fuels (ND)",96.3000000000000
"PHILIPPINES","04.5.3.0 - Liquid fuels (ND)",96.3242018863590
"PHILIPPINES","04.5.4 - Solid fuels (ND)",102.8000000000000
"PHILIPPINES","04.5.4.2 - Wood fuel, including pellets and briquettes (ND)",102.6392649679640
"PHILIPPINES","04.5.4.3 - Charcoal (ND)",103.3329016355580
"PHILIPPINES","05 - FURNISHINGS, HOUSEHOLD EQUIPMENT AND ROUTINE HOUSEHOLD MAINTENANCE",101.5000000000000
"PHILIPPINES","05.1 - FURNITURE, FURNISHINGS, AND LOOSE CARPETS",101.0000000000000
"PHILIPPINES","05.1.1 - Furniture, furnishings and loose carpets (D)",101.0000000000000
"PHILIPPINES","05.1.1.1 - Household furniture (D)",101.0157324573070
"PHILIPPINES","05.1.1.3 - Lighting equipment (D)",100.6097095581770
"PHILIPPINES","05.1.1.4 - Furnishings, loose carpets and rugs (D)",100.2411545582350
"PHILIPPINES","05.2 - HOUSEHOLD TEXTILES",100.8000000000000
"PHILIPPINES","05.2.1 - Household textiles (SD)",100.8000000000000
"PHILIPPINES","05.2.1.1 - Furnishing fabrics and curtains (SD)",100.8435905812270
"PHILIPPINES","05.2.1.2 - Bed linen and bedding (SD)",100.7603839357990
"PHILIPPINES","05.2.1.3 - Table linen and bathroom linen (SD)",100.6435782172180
"PHILIPPINES","05.2.1.9 - Other household textiles (SD)",101.4972583603240
"PHILIPPINES","05.3 - HOUSEHOLD APPLIANCES",101.1000000000000
"PHILIPPINES","05.3.1 - Major household appliances, whether electric or not (D)",101.0000000000000
"PHILIPPINES","05.3.1.1 - Major kitchen appliances (D)",101.0499782841150
"PHILIPPINES","05.3.1.2 - Major laundry appliances (D)",101.1883090355320
"PHILIPPINES","05.3.1.3 - Heaters, air conditioners (D)",100.5429664861300
"PHILIPPINES","05.3.2 - Small household appliances (SD)",101.5000000000000
"PHILIPPINES","05.3.2.1 - Small appliances for cooking and processing of food (SD)",101.9819970252400
"PHILIPPINES","05.3.2.9 - Other small household appliances (SD)",101.3693200523290
"PHILIPPINES","05.3.3 - Repair, installation and hire of household appliances (S)",101.0000000000000
"PHILIPPINES","05.3.3.0 - Repair, installation and hire of household appliances (S)",101.0738805813420
"PHILIPPINES","05.4 - GLASSWARE, TABLEWARE AND HOUSEHOLD UTENSILS",101.3000000000000
"PHILIPPINES","05.4.0 - Glassware, tableware and household utensils (SD)",101.3000000000000
"PHILIPPINES","05.4.0.1 - Glassware, crystal-ware, ceramic ware and chinaware (SD)",101.4717669661510
"PHILIPPINES","05.4.0.2 - Cutlery, flatware and silverware (SD)",100.9006880940160
"PHILIPPINES","05.4.0.3 - Kitchen utensils and articles (SD)",101.3716063041600
"PHILIPPINES","05.5 - TOOLS AND EQUIPMENT FOR HOUSE AND GARDEN",100.7000000000000
"PHILIPPINES","05.5.1 - Motorized tools and equipment (D)",100.2000000000000
"PHILIPPINES","05.5.1.0 - Motorized tools and equipment (D)",100.2002866222980
"PHILIPPINES","05.5.2 - Non-motorized tools and miscellaneous accessories (SD)",100.9000000000000
"PHILIPPINES","05.5.2.1 - Non-motorized tools (SD)",101.0893875807810
"PHILIPPINES","05.5.2.2 - Miscellaneous accessories (SD)",100.6992311358890
"PHILIPPINES","05.6 - GOODS AND SERVICES FOR ROUTINE HOUSEHOLD MAINTENANCE",101.7000000000000
"PHILIPPINES","05.6.1 - Non-durable household goods (ND)",101.5000000000000
"PHILIPPINES","05.6.1.1 - Household cleaning and maintenance products (ND)",101.3393838996060
"PHILIPPINES","05.6.1.9 - Other non-durable household goods (ND)",101.5631190017910
"PHILIPPINES","05.6.2 - Domestic services and household services (S)",102.0000000000000
"PHILIPPINES","05.6.2.1 - Domestic services by paid staff (S)",101.9492809235990
"PHILIPPINES","06 - HEALTH",101.7000000000000
"PHILIPPINES","06.1 - MEDICINES AND HEALTH PRODUCTS",101.3000000000000
"PHILIPPINES","06.1.1 - Medicines (ND)",101.3000000000000
"PHILIPPINES","06.1.1.1 - Medicines, vaccines and other pharmaceutical preparations (ND)",101.2710462528030
"PHILIPPINES","06.1.2 - Medical products (ND)",100.7000000000000
"PHILIPPINES","06.1.2.1 - Medical diagnostic products (ND)",100.7339654597780
"PHILIPPINES","06.1.2.2 - Prevention and protective devices (ND)",100.0014127315080
"PHILIPPINES","06.1.2.3 - Treatment devices for personal use (ND)",101.3373424115360
"PHILIPPINES","06.1.3 - Assistive products (D)",101.0000000000000
"PHILIPPINES","06.1.3.1 - Assistive products for vision (D)",101.0017290385020
"PHILIPPINES","06.2 - OUTPATIENT CARE SERVICES",102.4000000000000
"PHILIPPINES","06.2.1 - Preventive care services (S)",102.2000000000000
"PHILIPPINES","06.2.1.9 - Other preventive services (S)",102.1930787056280
"PHILIPPINES","06.2.2 - Outpatient dental services (S)",102.7000000000000
"PHILIPPINES","06.2.2.1 - Dental preventive services (S)",102.7103974022900
"PHILIPPINES","06.2.3 - Other outpatient care services (S)",100.0000000000000
"PHILIPPINES","06.2.3.1 - Outpatient curative and rehabilitative services (S)",100.0000000000000
"PHILIPPINES","06.3 - INPATIENT CARE SERVICES",102.6000000000000
"PHILIPPINES","06.3.1 - Inpatient curative and rehabilitative services (S)",102.6000000000000
"PHILIPPINES","06.3.1.0 - Inpatient curative and rehabilitative services (S)",102.6138096064580
"PHILIPPINES","06.4 - OTHER HEALTH SERVICES",102.4000000000000
"PHILIPPINES","06.4.1 - Diagnostic imaging services and medical laboratory services (S)",102.4000000000000
"PHILIPPINES","06.4.1.0 - Diagnostic imaging services and medical laboratory services (S)",102.4366548342860
"PHILIPPINES","07 - TRANSPORT",98.5000000000000
"PHILIPPINES","07.1 - PURCHASE OF VEHICLES",100.6000000000000
"PHILIPPINES","07.1.1 - Motor cars (D)",100.5000000000000
"PHILIPPINES","07.1.1.1 - New motor cars (D)",100.4692392174100
"PHILIPPINES","07.1.2 - Motorcycles (D)",100.5000000000000
"PHILIPPINES","07.1.2.0 - Motorcycles (D)",100.4581152439500
"PHILIPPINES","07.1.3 - Bicycles (D)",101.3000000000000
"PHILIPPINES","07.1.3.0 - Bicycles (D)",101.2881511729590
"PHILIPPINES","07.2 - OPERATION OF PERSONAL TRANSPORT EQUIPMENT",91.7000000000000
"PHILIPPINES","07.2.1 - Parts and accessories for personal transport equipment (SD)",100.9000000000000
"PHILIPPINES","07.2.1.1 - Tires (SD)",100.5687834561950
"PHILIPPINES","07.2.1.2 - Parts for personal transport equipment (SD)",101.3139694132300
"PHILIPPINES","07.2.1.3 - Accessories for personal transport equipment (SD)",100.0000000000000
"PHILIPPINES","07.2.2 - Fuels and lubricants for personal transport equipment (ND)",90.2000000000000
"PHILIPPINES","07.2.2.1 - Diesel (ND)",90.7383090095378
"PHILIPPINES","07.2.2.2 - Gasoline (ND)",89.8014282974750
"PHILIPPINES","07.2.2.3 - Other fuels for personal transport equipment (ND)",97.9740949850548
"PHILIPPINES","07.2.2.4 - Lubricants (ND)",101.0423683905890
"PHILIPPINES","07.2.3 - Maintenance and repair of personal transport equipment (S)",101.1000000000000
"PHILIPPINES","07.2.3.0 - Maintenance and repair of personal transport equipment (S)",101.0714226761920
"PHILIPPINES","07.2.4 - Other services in respect of personal transport equipment (S)",100.0000000000000
"PHILIPPINES","07.2.4.2 - Toll facilities (S)",100.0000000000000
"PHILIPPINES","07.2.4.3 - Driving lessons, tests, licences, and road worthiness tests (S)",100.3519414637400
"PHILIPPINES","07.3 - PASSENGER TRANSPORT SERVICES",101.9000000000000
"PHILIPPINES","07.3.1 - Passenger transport by railway (S)",100.0000000000000
"PHILIPPINES","07.3.1.1 - Passenger transport by train (S)",100.0000000000000
"PHILIPPINES","07.3.1.2 - Passenger transport by rapid transit and tram (S)",100.0000000000000
"PHILIPPINES","07.3.2 - Passenger transport by road (S)",102.0000000000000
"PHILIPPINES","07.3.2.1 - Passenger transport by bus and coach (S)",104.2198514273650
"PHILIPPINES","07.3.2.2 - Passenger transport by taxi and hired car with driver (S)",105.0284214636720
"PHILIPPINES","07.3.2.9 - Other passenger transport by road (S)",101.4597982406190
"PHILIPPINES","07.3.3 - Passenger transport by air (S)",102.9000000000000
"PHILIPPINES","07.3.3.1 - Passenger transport by air, domestic (S)",102.8436755638740
"PHILIPPINES","07.3.4 - Passenger transport by sea and inland waterway (S)",99.0000000000000
"PHILIPPINES","07.3.4.0 - Passenger transport by sea and inland waterway (S)",98.9870168503092
"PHILIPPINES","07.4 - TRANSPORT SERVICES OF GOODS",104.7000000000000
"PHILIPPINES","07.4.1 - Postal and courier services (S)",104.7000000000000
"PHILIPPINES","07.4.1.1 - Letter handling services (S)",105.2767289992370
"PHILIPPINES","07.4.1.2 - Courier and parcel delivery services (S)",103.4269310719080
"PHILIPPINES","08 - INFORMATION AND COMMUNICATION",100.2000000000000
"PHILIPPINES","08.1 - INFORMATION AND COMMUNICATION EQUIPMENT",100.2000000000000
"PHILIPPINES","08.1.1 - Fixed telephone equipment (D)",100.0000000000000
"PHILIPPINES","08.1.1.0 - Fixed telephone equipment (D)",100.0157013971110
"PHILIPPINES","08.1.2 - Mobile telephone equipment (D)",100.6000000000000
"PHILIPPINES","08.1.2.0 - Mobile telephone equipment (D)",100.5844474443080
"PHILIPPINES","08.1.3 - Information processing equipment (D)",100.3000000000000
"PHILIPPINES","08.1.3.1 - Computers, laptops and tablets (D)",100.1886524929430
"PHILIPPINES","08.1.3.2 - Peripheral equipment and its consumable components (D)",100.2973029350700
"PHILIPPINES","08.1.4 - Equipment for the reception, recording and reproduction of sound and vision (D)",100.0000000000000
"PHILIPPINES","08.1.4.0 - Equipment for the reception, recording and reproduction of sound and vision (D)",99.8953627525067
"PHILIPPINES","08.1.5 - Unrecorded recording media (SD)",100.9000000000000
"PHILIPPINES","08.1.5.0 - Unrecorded recording media (SD)",100.8739265028440
"PHILIPPINES","08.3 - INFORMATION AND COMMUNICATION SERVICES",100.2000000000000
"PHILIPPINES","08.3.1 - Fixed communication services (S)",100.1000000000000
"PHILIPPINES","08.3.1.0 - Fixed communication services (S)",100.0483692430030
"PHILIPPINES","08.3.2 - Mobile communication services (S)",100.2000000000000
"PHILIPPINES","08.3.2.0 - Mobile communication services (S)",100.1575886666840
"PHILIPPINES","08.3.3 - Internet access provision services and net storage services (S)",100.1000000000000
"PHILIPPINES","08.3.3.0 - Internet access provision services and net storage services (S)",100.1919462137510
"PHILIPPINES","08.3.5 - Repair and rental of information and communication equipment (S)",102.4000000000000
"PHILIPPINES","08.3.5.0 - Repair and rental of information and communication equipment (S)",102.4321477530340
"PHILIPPINES","09 - RECREATION, SPORT AND CULTURE",102.3000000000000
"PHILIPPINES","09.1 - RECREATIONAL DURABLES",100.0000000000000
"PHILIPPINES","09.1.1 - Photographic and cinematographic equipment and optical instruments (D)",100.0000000000000
"PHILIPPINES","09.1.1.1 - Cameras (D)",99.9647061027314
"PHILIPPINES","09.2 - OTHER RECREATIONAL GOODS",100.6000000000000
"PHILIPPINES","09.2.1 - Games, toys and hobbies (SD)",100.6000000000000
"PHILIPPINES","09.2.1.2 - Other games, toys and hobbies (SD)",100.5745940830700
"PHILIPPINES","09.2.2 - Equipment for sport, camping and open-air recreation (SD)",101.0000000000000
"PHILIPPINES","09.2.2.1 - Equipment for sport (SD)",100.9083368313930
"PHILIPPINES","09.2.2.2 - Equipment for camping and open-air recreation (SD)",102.6688178587940
"PHILIPPINES","09.3 - GARDEN PRODUCTS AND PETS",101.1000000000000
"PHILIPPINES","09.3.1 - Garden products, plants and flowers (ND)",101.3000000000000
"PHILIPPINES","09.3.1.1 - Garden products (ND)",100.7896700300770
"PHILIPPINES","09.3.1.2 - Plants, seeds and flowers (ND)",101.8085390521970
"PHILIPPINES","09.3.2 - Pets and products for pets (ND)",100.9000000000000
"PHILIPPINES","09.3.2.2 - Products for pets and other household animals (ND)",100.9521979025490
"PHILIPPINES","09.4 - RECREATIONAL SERVICES",109.6000000000000
"PHILIPPINES","09.4.6 - Recreational and sporting services (S)",100.5000000000000
"PHILIPPINES","09.4.6.2 - Sporting services - practice (S)",100.4575712572230
"PHILIPPINES","09.4.7 - Games of chance (S)",109.7000000000000
"PHILIPPINES","09.4.7.0 - Games of chance (S)",109.6670465857950
"PHILIPPINES","09.5 - CULTURAL GOODS",100.7000000000000
"PHILIPPINES","09.5.1 - Musical instruments (D)",100.7000000000000
"PHILIPPINES","09.5.1.0 - Musical instruments (D)",100.7264254286720
"PHILIPPINES","09.6 - CULTURAL SERVICES",101.2000000000000
"PHILIPPINES","09.6.1 - Services provided by cinemas, theatres and concert venues (S)",101.5000000000000
"PHILIPPINES","09.6.1.0 - Services provided by cinemas, theatres and concert venues (S)",101.4618278841640
"PHILIPPINES","09.6.3 - Photographic services (S)",100.0000000000000
"PHILIPPINES","09.6.3.0 - Photographic services (S)",100.0000000000000
"PHILIPPINES","09.6.9 - Other cultural services (S)",100.9000000000000
"PHILIPPINES","09.6.9.0 - Other cultural services (S)",100.9402785968870
"PHILIPPINES","09.7 - NEWSPAPERS, BOOKS AND STATIONERY",101.5000000000000
"PHILIPPINES","09.7.1 - Books (SD)",100.4000000000000
"PHILIPPINES","09.7.1.1 - Educational and textbooks in printed or electronic copy (SD)",100.3904853404870
"PHILIPPINES","09.7.1.9 - Other books (SD) in printed or electronic copy",100.4418743209460
"PHILIPPINES","09.7.2 - Newspapers and periodicals (ND)",100.3000000000000
"PHILIPPINES","09.7.2.1 - Newspapers (ND)",100.2763655152970
"PHILIPPINES","09.7.2.2 - Magazines and periodicals (ND)",100.3139313299370
"PHILIPPINES","09.7.4 - Stationery and drawing materials (ND)",101.9000000000000
"PHILIPPINES","09.7.4.0 - Stationery and drawing materials (ND)",101.8755036480730
"PHILIPPINES","09.8 - PACKAGE HOLIDAYS (S)",100.0000000000000
"PHILIPPINES","09.8.0 - Package holidays (S)",100.0000000000000
"PHILIPPINES","09.8.0.0 - Package holidays (S)",100.0000000000000
"PHILIPPINES","10 - EDUCATION SERVICES",101.7000000000000
"PHILIPPINES","10.1 - EARLY CHILDHOOD AND PRIMARY EDUCATION",102.3000000000000
"PHILIPPINES","10.1.0 - Early chilhood and primary education (S)",102.3000000000000
"PHILIPPINES","10.1.0.1 - Early childhood education services (S)",102.2385994035300
"PHILIPPINES","10.1.0.2 - Primary education (S)",102.3151890672630
"PHILIPPINES","10.2 - SECONDARY EDUCATION  (S)",101.8000000000000
"PHILIPPINES","10.2.0 - Secondary education (S)",101.8000000000000
"PHILIPPINES","10.2.0.1 - Lower secondary general education services",101.9557328423530
"PHILIPPINES","10.2.0.2 - Lower secondary technical-vocational livelihood programs services",101.7109345781450
"PHILIPPINES","10.4 - TERTIARY EDUCATION (S)",101.3000000000000
"PHILIPPINES","10.4.0 - Tertiary education (s)",101.3000000000000
"PHILIPPINES","10.4.0.0 - Tertiary education (s)",101.2429000206080
"PHILIPPINES","10.5 - EDUCATION NOT DEFINED BY LEVEL (S)",100.3000000000000
"PHILIPPINES","10.5.0 - Education not defined by level (s)",100.3000000000000
"PHILIPPINES","10.5.0.2 - Review classes for professional and licensure examination (S)",100.3526290003830
"PHILIPPINES","10.5.0.9 - Other education not defined by level (S)",99.8511445947030
"PHILIPPINES","11 - RESTAURANTS AND ACCOMMODATION SERVICES",102.0000000000000
"PHILIPPINES","11.1 - FOOD AND BEVERAGE SERVING SERVICES",102.0000000000000
"PHILIPPINES","11.1.1 - Restaurants, café and the like (S)",102.0000000000000
"PHILIPPINES","11.1.1.1 - Restaurants, café and the like - with full service (S)",101.9862112187350
"PHILIPPINES","11.2 - ACCOMMODATION SERVICES",100.0000000000000
"PHILIPPINES","11.2.0 - Accommodation services (S)",100.0000000000000
"PHILIPPINES","11.2.0.1 - Hotels, motels, inns and similar accommodation services (S)",100.0042831500520
"PHILIPPINES","12 - FINANCIAL SERVICES",100.0000000000000
"PHILIPPINES","12.2 - FINANCIAL SERVICES",100.0000000000000
"PHILIPPINES","12.2.1 - Financial intermediation services indirectly measured (S)",100.0000000000000
"PHILIPPINES","12.2.1.0 - Financial intermediation services indirectly measured (S)",100.0000000000000
