"Geolocation","Commodity Description","2018 Feb"
"PHILIPPINES","01.1.7.9 - Vegetables, tubers, plantains, cooking bananas and pulses ground and other preparations (ND)",97.3096259504139
"PHILIPPINES","01.1.8 - Sugar, confectionery and desserts (ND)",95.8000000000000
"PHILIPPINES","01.1.8.1 - Cane and beet sugar (ND)",91.8007902017339
"PHILIPPINES","01.1.8.3 - Jams, fruit jellies, marmalades, fruit purée and pastes, honey (ND)",98.5160964946117
"PHILIPPINES","01.1.8.4 - Nut purée, nut butter and nut pastes (ND)",98.4812486626774
"PHILIPPINES","01.1.8.5 - Chocolate, cocoa, and cocoa-based food products (ND)",98.4628427503976
"PHILIPPINES","01.1.8.6 - Ice, ice cream and sorbet (ND)",99.1507832028537
"PHILIPPINES","01.1.8.9 - Other sugar confectionery and desserts n.e.c. (ND)",98.9980248684523
"PHILIPPINES","01.1.9 - Ready-made food and other food products n.e.c. (ND)",98.7000000000000
"PHILIPPINES","01.1.9.2 - Baby food (ND)",99.2707977523313
"PHILIPPINES","01.1.9.3 - Salt, condiments and sauces (ND)",98.4831298902145
"PHILIPPINES","01.1.9.4 - Spices, culinary herbs and seeds (ND)",97.9565594258082
"PHILIPPINES","01.1.9.9 - Other food products n.e.c. (ND)",99.0339298760987
"PHILIPPINES","01.2 - NON-ALCOHOLIC BEVERAGES",97.0000000000000
"PHILIPPINES","01.2.1 - Fruit and vegetable juices (ND)",88.7000000000000
"PHILIPPINES","01.2.1.0 - Fruit and vegetable juices (ND)",88.6865205606088
"PHILIPPINES","01.2.2 - Coffee and coffee substitutes (ND)",98.8000000000000
"PHILIPPINES","01.2.2.0 - Coffee and coffee substitutes (ND)",98.8185779649120
"PHILIPPINES","01.2.3 - Tea, maté and other plant products for infusion (ND)",99.0000000000000
"PHILIPPINES","01.2.3.0 - Tea, maté and other plant products for infusion (ND)",99.0160307467895
"PHILIPPINES","01.2.4 - Cocoa drinks (ND)",97.0000000000000
"PHILIPPINES","01.2.4.0 - Cocoa drinks (ND)",96.9629467904955
"PHILIPPINES","01.2.5 - Water (ND)",99.0000000000000
"PHILIPPINES","01.2.5.0 - Water (ND)",99.0242997319963
"PHILIPPINES","01.2.6 - Soft drinks (ND)",94.9000000000000
"PHILIPPINES","01.2.6.0 - Soft drinks (ND)",94.9068090048011
"PHILIPPINES","01.2.9 - Other non-alcoholic beverages (ND)",89.5000000000000
"PHILIPPINES","01.2.9.0 - Other non-alcoholic beverages (ND)",89.4630726338774
"PHILIPPINES","02 - ALCOHOLIC BEVERAGES AND TOBACCO",96.3000000000000
"PHILIPPINES","02.1 - ALCOHOLIC BEVERAGES",98.1000000000000
"PHILIPPINES","02.1.1 - Spirits and liquors (ND)",98.3000000000000
"PHILIPPINES","02.1.1.0 - Spirits and liquors (ND)",98.2780019870786
"PHILIPPINES","02.1.2 - Wine (ND)",97.2000000000000
"PHILIPPINES","02.1.2.1 - Wine from grapes (ND)",98.7758838508858
"PHILIPPINES","02.1.2.2 - Wine from other sources (ND)",96.8123337334332
"PHILIPPINES","02.1.3 - Beer (ND)",98.0000000000000
"PHILIPPINES","02.1.3.0 - Beer (ND)",97.9944951899155
"PHILIPPINES","02.3 - TOBACCO",95.1000000000000
"PHILIPPINES","02.3.0 - Tobacco (ND)",95.1000000000000
"PHILIPPINES","02.3.0.1 - Cigarettes (ND)",95.0336695469374
"PHILIPPINES","02.3.0.2 - Cigars (ND)",97.2735860521990
"PHILIPPINES","02.3.0.9 - Other tobacco products (ND)",97.1664720973306
"PHILIPPINES","02.4 - OTHER VEGETABLE-BASED TOBACCO PRODUCTS",97.2000000000000
"PHILIPPINES","02.4.0 - Other vegetable-based tobacco products (ND)",97.2000000000000
"PHILIPPINES","02.4.0.0 - Other vegetable-based tobacco products (ND)",97.2068900360469
"PHILIPPINES","02.900 - NON-FOOD",98.3000000000000
"PHILIPPINES","03 - CLOTHING AND FOOTWEAR",99.1000000000000
"PHILIPPINES","03.1 - CLOTHING",99.0000000000000
"PHILIPPINES","03.1.1 - Clothing materials (SD)",99.2000000000000
"PHILIPPINES","03.1.1.0 - Clothing materials (SD)",99.2308187121391
"PHILIPPINES","03.1.2 - Garments (SD)",99.0000000000000
"PHILIPPINES","03.1.2.1 - Garments for men or boys (SD)",99.0459460002145
"PHILIPPINES","03.1.2.2 - Garments for women or girls (SD)",99.0705928115934
"PHILIPPINES","03.1.2.3 - Garments for infants (0 to under 2 years) (SD)",99.2938163929830
"PHILIPPINES","03.1.2.4 - School uniforms (SD)",98.7265139675779
"PHILIPPINES","03.1.3 - Other articles of clothing and clothing accessories (SD)",98.8000000000000
"PHILIPPINES","03.1.3.1 - Other articles of clothing (SD)",98.7355200800933
"PHILIPPINES","03.1.3.2 - Clothing accessories (SD)",98.8718273536060
"PHILIPPINES","03.1.4 - Cleaning, repair, tailoring and hire of clothing (S)",98.0000000000000
"PHILIPPINES","03.1.4.1 - Cleaning of clothing (S)",98.1672913838802
"PHILIPPINES","03.1.4.2 - Repair, tailoring and hire of clothing (S)",97.5903960266991
"PHILIPPINES","03.2 - FOOTWEAR",99.1000000000000
"PHILIPPINES","03.2.1 - Shoes and other footwear (SD)",99.1000000000000
"PHILIPPINES","03.2.1.1 - Footwear for men (SD)",99.1502835762867
"PHILIPPINES","03.2.1.2 - Footwear for women (SD)",99.2014414337795
"PHILIPPINES","03.2.1.3 - Footwear for infants and children (SD)",99.1075982253354
"PHILIPPINES","03.2.2 - Cleaning, repair, and hire of footwear (S)",98.7000000000000
"PHILIPPINES","03.2.2.0 - Cleaning, repair, and hire of footwear (S)",98.6914780755310
"PHILIPPINES","04 - HOUSING, WATER, ELECTRICITY, GAS, AND OTHER FUELS",98.1000000000000
"PHILIPPINES","04.1 - ACTUAL RENTALS FOR HOUSING",98.8000000000000
"PHILIPPINES","04.1.1 - Actual rentals paid by tenants for main residence (S)",98.8000000000000
"PHILIPPINES","04.1.1.0 - Actual rentals paid by tenants for main residence (S)",98.8248764855866
"PHILIPPINES","04.3 - MAINTENANCE, REPAIR AND SECURITY OF THE DWELLING",98.8000000000000
"PHILIPPINES","04.3.1 - Security equipment and materials for the maintenance and repair of the dwelling (ND)",99.2000000000000
"PHILIPPINES","04.3.1.1 - Materials for the maintenance and repair of the dwelling (ND)",99.1478015972209
"PHILIPPINES","04.3.2 - Services for the maintenance, repair and security of the dwelling (S)",97.8000000000000
"PHILIPPINES","04.3.2.0 - Services for the maintenance, repair and security of the dwelling (S)",97.8090966476937
"PHILIPPINES","04.4 - WATER SUPPLY AND MISCELLANEOUS SERVICES RELATING TO THE DWELLING",99.3000000000000
"PHILIPPINES","04.4.1 - Water supply (ND)",99.3000000000000
"PHILIPPINES","04.4.1.1 - Water supply through network systems (ND)",99.2286092465611
"PHILIPPINES","04.5 - ELECTRICITY, GAS AND OTHER FUELS",96.5000000000000
"PHILIPPINES","04.5.1 - Electricity (ND)",96.3000000000000
"PHILIPPINES","04.5.1.0 - Electricity (ND)",96.2594659859040
"PHILIPPINES","04.5.2 - Gas (ND)",96.8000000000000
"PHILIPPINES","04.5.2.2 - Liquefied hydrocarbons (ND)",96.7987088152288
"PHILIPPINES","04.5.3 - Liquid fuels (ND)",94.6000000000000
"PHILIPPINES","04.5.3.0 - Liquid fuels (ND)",94.5594298707262
"PHILIPPINES","04.5.4 - Solid fuels (ND)",97.7000000000000
"PHILIPPINES","04.5.4.2 - Wood fuel, including pellets and briquettes (ND)",97.5338339771966
"PHILIPPINES","04.5.4.3 - Charcoal (ND)",98.2686044534518
"PHILIPPINES","05 - FURNISHINGS, HOUSEHOLD EQUIPMENT AND ROUTINE HOUSEHOLD MAINTENANCE",98.7000000000000
"PHILIPPINES","05.1 - FURNITURE, FURNISHINGS, AND LOOSE CARPETS",98.9000000000000
"PHILIPPINES","05.1.1 - Furniture, furnishings and loose carpets (D)",98.9000000000000
"PHILIPPINES","05.1.1.1 - Household furniture (D)",98.8467859092379
"PHILIPPINES","05.1.1.3 - Lighting equipment (D)",99.5210462385615
"PHILIPPINES","05.1.1.4 - Furnishings, loose carpets and rugs (D)",99.4975600362978
"PHILIPPINES","05.2 - HOUSEHOLD TEXTILES",99.3000000000000
"PHILIPPINES","05.2.1 - Household textiles (SD)",99.3000000000000
"PHILIPPINES","05.2.1.1 - Furnishing fabrics and curtains (SD)",99.4086747209354
"PHILIPPINES","05.2.1.2 - Bed linen and bedding (SD)",99.3652527313728
"PHILIPPINES","05.2.1.3 - Table linen and bathroom linen (SD)",98.6578882173977
"PHILIPPINES","05.2.1.9 - Other household textiles (SD)",98.9747643523120
"PHILIPPINES","05.3 - HOUSEHOLD APPLIANCES",99.2000000000000
"PHILIPPINES","05.3.1 - Major household appliances, whether electric or not (D)",99.3000000000000
"PHILIPPINES","05.3.1.1 - Major kitchen appliances (D)",99.1668545758047
"PHILIPPINES","05.3.1.2 - Major laundry appliances (D)",99.5010191518662
"PHILIPPINES","05.3.1.3 - Heaters, air conditioners (D)",99.1722746762192
"PHILIPPINES","05.3.2 - Small household appliances (SD)",98.8000000000000
"PHILIPPINES","05.3.2.1 - Small appliances for cooking and processing of food (SD)",98.5397873439155
"PHILIPPINES","05.3.2.9 - Other small household appliances (SD)",98.8711970854860
"PHILIPPINES","05.3.3 - Repair, installation and hire of household appliances (S)",99.0000000000000
"PHILIPPINES","05.3.3.0 - Repair, installation and hire of household appliances (S)",99.0010751518048
"PHILIPPINES","05.4 - GLASSWARE, TABLEWARE AND HOUSEHOLD UTENSILS",99.1000000000000
"PHILIPPINES","05.4.0 - Glassware, tableware and household utensils (SD)",99.1000000000000
"PHILIPPINES","05.4.0.1 - Glassware, crystal-ware, ceramic ware and chinaware (SD)",99.0484005762573
"PHILIPPINES","05.4.0.2 - Cutlery, flatware and silverware (SD)",99.0338775730214
"PHILIPPINES","05.4.0.3 - Kitchen utensils and articles (SD)",99.0620146071841
"PHILIPPINES","05.5 - TOOLS AND EQUIPMENT FOR HOUSE AND GARDEN",99.5000000000000
"PHILIPPINES","05.5.1 - Motorized tools and equipment (D)",99.9000000000000
"PHILIPPINES","05.5.1.0 - Motorized tools and equipment (D)",99.9325631013140
"PHILIPPINES","05.5.2 - Non-motorized tools and miscellaneous accessories (SD)",99.4000000000000
"PHILIPPINES","05.5.2.1 - Non-motorized tools (SD)",99.1324042841883
"PHILIPPINES","05.5.2.2 - Miscellaneous accessories (SD)",99.5603431624236
"PHILIPPINES","05.6 - GOODS AND SERVICES FOR ROUTINE HOUSEHOLD MAINTENANCE",98.5000000000000
"PHILIPPINES","05.6.1 - Non-durable household goods (ND)",98.9000000000000
"PHILIPPINES","05.6.1.1 - Household cleaning and maintenance products (ND)",98.7906885989120
"PHILIPPINES","05.6.1.9 - Other non-durable household goods (ND)",98.8949607177844
"PHILIPPINES","05.6.2 - Domestic services and household services (S)",97.9000000000000
"PHILIPPINES","05.6.2.1 - Domestic services by paid staff (S)",97.8937702804354
"PHILIPPINES","06 - HEALTH",98.6000000000000
"PHILIPPINES","06.1 - MEDICINES AND HEALTH PRODUCTS",98.9000000000000
"PHILIPPINES","06.1.1 - Medicines (ND)",98.8000000000000
"PHILIPPINES","06.1.1.1 - Medicines, vaccines and other pharmaceutical preparations (ND)",98.8750522838515
"PHILIPPINES","06.1.2 - Medical products (ND)",99.3000000000000
"PHILIPPINES","06.1.2.1 - Medical diagnostic products (ND)",98.9053105094862
"PHILIPPINES","06.1.2.2 - Prevention and protective devices (ND)",99.9936358740670
"PHILIPPINES","06.1.2.3 - Treatment devices for personal use (ND)",98.9782946954760
"PHILIPPINES","06.1.3 - Assistive products (D)",99.2000000000000
"PHILIPPINES","06.1.3.1 - Assistive products for vision (D)",99.1347405563834
"PHILIPPINES","06.2 - OUTPATIENT CARE SERVICES",98.4000000000000
"PHILIPPINES","06.2.1 - Preventive care services (S)",98.3000000000000
"PHILIPPINES","06.2.1.9 - Other preventive services (S)",98.2799244009355
"PHILIPPINES","06.2.2 - Outpatient dental services (S)",98.7000000000000
"PHILIPPINES","06.2.2.1 - Dental preventive services (S)",98.6545941976944
"PHILIPPINES","06.2.3 - Other outpatient care services (S)",100.0000000000000
"PHILIPPINES","06.2.3.1 - Outpatient curative and rehabilitative services (S)",100.0000000000000
"PHILIPPINES","06.3 - INPATIENT CARE SERVICES",97.8000000000000
"PHILIPPINES","06.3.1 - Inpatient curative and rehabilitative services (S)",97.8000000000000
"PHILIPPINES","06.3.1.0 - Inpatient curative and rehabilitative services (S)",97.8172569314426
"PHILIPPINES","06.4 - OTHER HEALTH SERVICES",97.6000000000000
"PHILIPPINES","06.4.1 - Diagnostic imaging services and medical laboratory services (S)",97.6000000000000
"PHILIPPINES","06.4.1.0 - Diagnostic imaging services and medical laboratory services (S)",97.5791232068857
"PHILIPPINES","07 - TRANSPORT",98.2000000000000
"PHILIPPINES","07.1 - PURCHASE OF VEHICLES",99.4000000000000
"PHILIPPINES","07.1.1 - Motor cars (D)",99.6000000000000
"PHILIPPINES","07.1.1.1 - New motor cars (D)",99.6166692040633
"PHILIPPINES","07.1.2 - Motorcycles (D)",99.4000000000000
"PHILIPPINES","07.1.2.0 - Motorcycles (D)",99.4733434802239
"PHILIPPINES","07.1.3 - Bicycles (D)",98.9000000000000
"PHILIPPINES","07.1.3.0 - Bicycles (D)",98.9231129970898
"PHILIPPINES","07.2 - OPERATION OF PERSONAL TRANSPORT EQUIPMENT",96.2000000000000
"PHILIPPINES","07.2.1 - Parts and accessories for personal transport equipment (SD)",98.9000000000000
"PHILIPPINES","07.2.1.1 - Tires (SD)",99.0648297339304
"PHILIPPINES","07.2.1.2 - Parts for personal transport equipment (SD)",98.8301879446142
"PHILIPPINES","07.2.1.3 - Accessories for personal transport equipment (SD)",100.0000000000000
"PHILIPPINES","07.2.2 - Fuels and lubricants for personal transport equipment (ND)",95.8000000000000
"PHILIPPINES","07.2.2.1 - Diesel (ND)",94.2668928639978
"PHILIPPINES","07.2.2.2 - Gasoline (ND)",96.2562405422379
"PHILIPPINES","07.2.2.3 - Other fuels for personal transport equipment (ND)",96.7784789106609
"PHILIPPINES","07.2.2.4 - Lubricants (ND)",99.1780912859406
"PHILIPPINES","07.2.3 - Maintenance and repair of personal transport equipment (S)",99.0000000000000
"PHILIPPINES","07.2.3.0 - Maintenance and repair of personal transport equipment (S)",98.9758102642010
"PHILIPPINES","07.2.4 - Other services in respect of personal transport equipment (S)",100.0000000000000
"PHILIPPINES","07.2.4.2 - Toll facilities (S)",100.0000000000000
"PHILIPPINES","07.2.4.3 - Driving lessons, tests, licences, and road worthiness tests (S)",100.1164085771180
"PHILIPPINES","07.3 - PASSENGER TRANSPORT SERVICES",98.9000000000000
"PHILIPPINES","07.3.1 - Passenger transport by railway (S)",100.0000000000000
"PHILIPPINES","07.3.1.1 - Passenger transport by train (S)",100.0000000000000
"PHILIPPINES","07.3.1.2 - Passenger transport by rapid transit and tram (S)",100.0000000000000
"PHILIPPINES","07.3.2 - Passenger transport by road (S)",98.8000000000000
"PHILIPPINES","07.3.2.1 - Passenger transport by bus and coach (S)",99.2036309698899
"PHILIPPINES","07.3.2.2 - Passenger transport by taxi and hired car with driver (S)",96.3679617297550
"PHILIPPINES","07.3.2.9 - Other passenger transport by road (S)",98.7966685384162
"PHILIPPINES","07.3.3 - Passenger transport by air (S)",100.8000000000000
"PHILIPPINES","07.3.3.1 - Passenger transport by air, domestic (S)",100.7914000793690
"PHILIPPINES","07.3.4 - Passenger transport by sea and inland waterway (S)",102.2000000000000
"PHILIPPINES","07.3.4.0 - Passenger transport by sea and inland waterway (S)",102.2235797176370
"PHILIPPINES","07.4 - TRANSPORT SERVICES OF GOODS",98.6000000000000
"PHILIPPINES","07.4.1 - Postal and courier services (S)",98.6000000000000
"PHILIPPINES","07.4.1.1 - Letter handling services (S)",98.4804883228493
"PHILIPPINES","07.4.1.2 - Courier and parcel delivery services (S)",99.1557581008333
"PHILIPPINES","08 - INFORMATION AND COMMUNICATION",99.9000000000000
"PHILIPPINES","08.1 - INFORMATION AND COMMUNICATION EQUIPMENT",100.0000000000000
"PHILIPPINES","08.1.1 - Fixed telephone equipment (D)",100.0000000000000
"PHILIPPINES","08.1.1.0 - Fixed telephone equipment (D)",99.9712138967295
"PHILIPPINES","08.1.2 - Mobile telephone equipment (D)",99.6000000000000
"PHILIPPINES","08.1.2.0 - Mobile telephone equipment (D)",99.5603741369238
"PHILIPPINES","08.1.3 - Information processing equipment (D)",99.7000000000000
"PHILIPPINES","08.1.3.1 - Computers, laptops and tablets (D)",99.7231522027561
"PHILIPPINES","08.1.3.2 - Peripheral equipment and its consumable components (D)",99.5111033228639
"PHILIPPINES","08.1.4 - Equipment for the reception, recording and reproduction of sound and vision (D)",100.4000000000000
"PHILIPPINES","08.1.4.0 - Equipment for the reception, recording and reproduction of sound and vision (D)",100.4088676629850
"PHILIPPINES","08.1.5 - Unrecorded recording media (SD)",99.4000000000000
"PHILIPPINES","08.1.5.0 - Unrecorded recording media (SD)",99.4421261279762
"PHILIPPINES","08.3 - INFORMATION AND COMMUNICATION SERVICES",99.8000000000000
"PHILIPPINES","08.3.1 - Fixed communication services (S)",99.9000000000000
"PHILIPPINES","08.3.1.0 - Fixed communication services (S)",99.9423389591047
"PHILIPPINES","08.3.2 - Mobile communication services (S)",99.8000000000000
"PHILIPPINES","08.3.2.0 - Mobile communication services (S)",99.8253434972524
"PHILIPPINES","08.3.3 - Internet access provision services and net storage services (S)",99.6000000000000
"PHILIPPINES","08.3.3.0 - Internet access provision services and net storage services (S)",99.5473192733211
"PHILIPPINES","08.3.5 - Repair and rental of information and communication equipment (S)",97.8000000000000
"PHILIPPINES","08.3.5.0 - Repair and rental of information and communication equipment (S)",97.8361954325040
"PHILIPPINES","09 - RECREATION, SPORT AND CULTURE",98.4000000000000
"PHILIPPINES","09.1 - RECREATIONAL DURABLES",100.3000000000000
"PHILIPPINES","09.1.1 - Photographic and cinematographic equipment and optical instruments (D)",100.3000000000000
"PHILIPPINES","09.1.1.1 - Cameras (D)",100.2849763661420
"PHILIPPINES","09.2 - OTHER RECREATIONAL GOODS",99.5000000000000
"PHILIPPINES","09.2.1 - Games, toys and hobbies (SD)",99.5000000000000
"PHILIPPINES","09.2.1.2 - Other games, toys and hobbies (SD)",99.5027626464490
"PHILIPPINES","09.2.2 - Equipment for sport, camping and open-air recreation (SD)",99.3000000000000
"PHILIPPINES","09.2.2.1 - Equipment for sport (SD)",99.3046806243359
"PHILIPPINES","09.2.2.2 - Equipment for camping and open-air recreation (SD)",98.9975453275788
"PHILIPPINES","09.3 - GARDEN PRODUCTS AND PETS",100.2000000000000
"PHILIPPINES","09.3.1 - Garden products, plants and flowers (ND)",101.1000000000000
"PHILIPPINES","09.3.1.1 - Garden products (ND)",99.5485004336986
"PHILIPPINES","09.3.1.2 - Plants, seeds and flowers (ND)",102.8102441510860
"PHILIPPINES","09.3.2 - Pets and products for pets (ND)",99.2000000000000
"PHILIPPINES","09.3.2.2 - Products for pets and other household animals (ND)",99.1993129327165
"PHILIPPINES","09.4 - RECREATIONAL SERVICES",93.3000000000000
"PHILIPPINES","09.4.6 - Recreational and sporting services (S)",99.8000000000000
"PHILIPPINES","09.4.6.2 - Sporting services - practice (S)",99.7521578295128
"PHILIPPINES","09.4.7 - Games of chance (S)",93.2000000000000
"PHILIPPINES","09.4.7.0 - Games of chance (S)",93.2089190796311
"PHILIPPINES","09.5 - CULTURAL GOODS",98.2000000000000
"PHILIPPINES","09.5.1 - Musical instruments (D)",98.2000000000000
"PHILIPPINES","09.5.1.0 - Musical instruments (D)",98.2069977700171
"PHILIPPINES","09.6 - CULTURAL SERVICES",99.4000000000000
"PHILIPPINES","09.6.1 - Services provided by cinemas, theatres and concert venues (S)",99.4000000000000
"PHILIPPINES","09.6.1.0 - Services provided by cinemas, theatres and concert venues (S)",99.4069626706427
"PHILIPPINES","09.6.3 - Photographic services (S)",100.0000000000000
"PHILIPPINES","09.6.3.0 - Photographic services (S)",100.0000000000000
"PHILIPPINES","09.6.9 - Other cultural services (S)",99.5000000000000
"PHILIPPINES","09.6.9.0 - Other cultural services (S)",99.4974012144648
"PHILIPPINES","09.7 - NEWSPAPERS, BOOKS AND STATIONERY",98.7000000000000
"PHILIPPINES","09.7.1 - Books (SD)",99.7000000000000
"PHILIPPINES","09.7.1.1 - Educational and textbooks in printed or electronic copy (SD)",99.6840964569475
"PHILIPPINES","09.7.1.9 - Other books (SD) in printed or electronic copy",99.5389121668311
"PHILIPPINES","09.7.2 - Newspapers and periodicals (ND)",99.6000000000000
"PHILIPPINES","09.7.2.1 - Newspapers (ND)",99.5137427874401
"PHILIPPINES","09.7.2.2 - Magazines and periodicals (ND)",99.8464231897071
"PHILIPPINES","09.7.4 - Stationery and drawing materials (ND)",98.3000000000000
"PHILIPPINES","09.7.4.0 - Stationery and drawing materials (ND)",98.3352780396981
"PHILIPPINES","09.8 - PACKAGE HOLIDAYS (S)",100.0000000000000
"PHILIPPINES","09.8.0 - Package holidays (S)",100.0000000000000
"PHILIPPINES","09.8.0.0 - Package holidays (S)",100.0000000000000
"PHILIPPINES","10 - EDUCATION SERVICES",97.7000000000000
"PHILIPPINES","10.1 - EARLY CHILDHOOD AND PRIMARY EDUCATION",96.9000000000000
"PHILIPPINES","10.1.0 - Early chilhood and primary education (S)",96.9000000000000
"PHILIPPINES","10.1.0.1 - Early childhood education services (S)",96.9862406875021
"PHILIPPINES","10.1.0.2 - Primary education (S)",96.8935682187015
"PHILIPPINES","10.2 - SECONDARY EDUCATION  (S)",97.5000000000000
"PHILIPPINES","10.2.0 - Secondary education (S)",97.5000000000000
"PHILIPPINES","10.2.0.1 - Lower secondary general education services",97.4936359199501
"PHILIPPINES","10.2.0.2 - Lower secondary technical-vocational livelihood programs services",97.5646757124042
"PHILIPPINES","10.4 - TERTIARY EDUCATION (S)",98.5000000000000
"PHILIPPINES","10.4.0 - Tertiary education (s)",98.5000000000000
"PHILIPPINES","10.4.0.0 - Tertiary education (s)",98.5012506111789
"PHILIPPINES","10.5 - EDUCATION NOT DEFINED BY LEVEL (S)",99.6000000000000
"PHILIPPINES","10.5.0 - Education not defined by level (s)",99.6000000000000
"PHILIPPINES","10.5.0.2 - Review classes for professional and licensure examination (S)",99.5063193994642
"PHILIPPINES","10.5.0.9 - Other education not defined by level (S)",100.1193116636800
"PHILIPPINES","11 - RESTAURANTS AND ACCOMMODATION SERVICES",97.9000000000000
"PHILIPPINES","11.1 - FOOD AND BEVERAGE SERVING SERVICES",97.9000000000000
"PHILIPPINES","11.1.1 - Restaurants, café and the like (S)",97.9000000000000
"PHILIPPINES","11.1.1.1 - Restaurants, café and the like - with full service (S)",97.9220035082883
"PHILIPPINES","11.2 - ACCOMMODATION SERVICES",100.0000000000000
"PHILIPPINES","11.2.0 - Accommodation services (S)",100.0000000000000
"PHILIPPINES","11.2.0.1 - Hotels, motels, inns and similar accommodation services (S)",99.9871505498454
"PHILIPPINES","12 - FINANCIAL SERVICES",100.0000000000000
"PHILIPPINES","12.2 - FINANCIAL SERVICES",100.0000000000000
"PHILIPPINES","12.2.1 - Financial intermediation services indirectly measured (S)",100.0000000000000
"PHILIPPINES","12.2.1.0 - Financial intermediation services indirectly measured (S)",100.0000000000000
