"Geolocation","Commodity Description","2023 Apr"
"PHILIPPINES","01.1.5 - Oils and fats (ND)",135.6000000000000
"PHILIPPINES","01.1.5.1 - Vegetable oils (ND)",141.3132713777540
"PHILIPPINES","01.1.5.2 - Butter and other fats and oils derived from milk (ND)",126.0481891883790
"PHILIPPINES","01.1.5.3 - Margarine and similar preparations (ND)",115.2959045114930
"PHILIPPINES","01.1.5.9 - Other animal oils and fats (ND)",115.2478216409670
"PHILIPPINES","01.1.6 - Fruits and nuts (ND)",132.7000000000000
"PHILIPPINES","01.1.6.1 - Dates, figs and tropical fruits, fresh (ND)",132.7103616086320
"PHILIPPINES","01.1.6.2 - Citrus fruits, fresh (ND)",147.9405822683430
"PHILIPPINES","01.1.6.3 - Stone fruits and pome fruits, fresh (ND)",132.7792121318110
"PHILIPPINES","01.1.6.5 - Other fruits, fresh (ND)",133.5780116534890
"PHILIPPINES","01.1.6.7 - Fruit, dried and dehydrated (ND)",130.0266729625730
"PHILIPPINES","01.1.6.8 - Nuts, in shell or shelled (ND)",125.2296357706120
"PHILIPPINES","01.1.6.9 - Fruit and nuts ground and other preparations (ND)",126.3146987713330
"PHILIPPINES","01.1.7 - Vegetables, tubers, plantains, cooking bananas and pulses (ND)",126.8000000000000
"PHILIPPINES","01.1.7.1 - Leafy or stem vegetables, fresh or chilled (ND)",127.5001220948740
"PHILIPPINES","01.1.7.2 - Fruit-bearing vegetables, fresh or chilled (ND)",120.4100469377660
"PHILIPPINES","01.1.7.3 - Green leguminous vegetables, fresh or chilled (ND)",128.6386975667690
"PHILIPPINES","01.1.7.4 - Other vegetables, fresh or chilled (ND)",129.0813326509580
"PHILIPPINES","01.1.7.5 - Tubers, plantains and cooking bananas (ND)",139.8020876615220
"PHILIPPINES","01.1.7.9 - Vegetables, tubers, plantains, cooking bananas and pulses ground and other preparations (ND)",132.6525909864340
"PHILIPPINES","01.1.8 - Sugar, confectionery and desserts (ND)",147.9000000000000
"PHILIPPINES","01.1.8.1 - Cane and beet sugar (ND)",182.2675060981350
"PHILIPPINES","01.1.8.3 - Jams, fruit jellies, marmalades, fruit purée and pastes, honey (ND)",123.3081130286320
"PHILIPPINES","01.1.8.4 - Nut purée, nut butter and nut pastes (ND)",130.3347443674140
"PHILIPPINES","01.1.8.5 - Chocolate, cocoa, and cocoa-based food products (ND)",121.1089386869860
"PHILIPPINES","01.1.8.6 - Ice, ice cream and sorbet (ND)",116.3993520050790
"PHILIPPINES","01.1.8.9 - Other sugar confectionery and desserts n.e.c. (ND)",120.6374007824080
"PHILIPPINES","01.1.9 - Ready-made food and other food products n.e.c. (ND)",124.0000000000000
"PHILIPPINES","01.1.9.2 - Baby food (ND)",116.1643245368690
"PHILIPPINES","01.1.9.3 - Salt, condiments and sauces (ND)",129.4897665891040
"PHILIPPINES","01.1.9.4 - Spices, culinary herbs and seeds (ND)",123.7058914445600
"PHILIPPINES","01.1.9.9 - Other food products n.e.c. (ND)",126.2472250852320
"PHILIPPINES","01.2 - NON-ALCOHOLIC BEVERAGES",117.1000000000000
"PHILIPPINES","01.2.1 - Fruit and vegetable juices (ND)",129.0000000000000
"PHILIPPINES","01.2.1.0 - Fruit and vegetable juices (ND)",128.9965993598740
"PHILIPPINES","01.2.2 - Coffee and coffee substitutes (ND)",113.3000000000000
"PHILIPPINES","01.2.2.0 - Coffee and coffee substitutes (ND)",113.2654076494980
"PHILIPPINES","01.2.3 - Tea, maté and other plant products for infusion (ND)",116.1000000000000
"PHILIPPINES","01.2.3.0 - Tea, maté and other plant products for infusion (ND)",116.0692316666500
"PHILIPPINES","01.2.4 - Cocoa drinks (ND)",123.8000000000000
"PHILIPPINES","01.2.4.0 - Cocoa drinks (ND)",123.8434414909570
"PHILIPPINES","01.2.5 - Water (ND)",110.2000000000000
"PHILIPPINES","01.2.5.0 - Water (ND)",110.1209096799280
"PHILIPPINES","01.2.6 - Soft drinks (ND)",123.4000000000000
"PHILIPPINES","01.2.6.0 - Soft drinks (ND)",123.4284838559410
"PHILIPPINES","01.2.9 - Other non-alcoholic beverages (ND)",127.1000000000000
"PHILIPPINES","01.2.9.0 - Other non-alcoholic beverages (ND)",127.0980312415470
"PHILIPPINES","02 - ALCOHOLIC BEVERAGES AND TOBACCO",168.2000000000000
"PHILIPPINES","02.1 - ALCOHOLIC BEVERAGES",134.6000000000000
"PHILIPPINES","02.1.1 - Spirits and liquors (ND)",137.1000000000000
"PHILIPPINES","02.1.1.0 - Spirits and liquors (ND)",137.0984707848720
"PHILIPPINES","02.1.2 - Wine (ND)",123.8000000000000
"PHILIPPINES","02.1.2.1 - Wine from grapes (ND)",121.6067512023550
"PHILIPPINES","02.1.2.2 - Wine from other sources (ND)",124.3583642142610
"PHILIPPINES","02.1.3 - Beer (ND)",132.9000000000000
"PHILIPPINES","02.1.3.0 - Beer (ND)",132.8553363430300
"PHILIPPINES","02.3 - TOBACCO",191.3000000000000
"PHILIPPINES","02.3.0 - Tobacco (ND)",191.3000000000000
"PHILIPPINES","02.3.0.1 - Cigarettes (ND)",192.0394208487260
"PHILIPPINES","02.3.0.2 - Cigars (ND)",179.1390199625200
"PHILIPPINES","02.3.0.9 - Other tobacco products (ND)",142.5097923655460
"PHILIPPINES","02.4 - OTHER VEGETABLE-BASED TOBACCO PRODUCTS",149.5000000000000
"PHILIPPINES","02.4.0 - Other vegetable-based tobacco products (ND)",149.5000000000000
"PHILIPPINES","02.4.0.0 - Other vegetable-based tobacco products (ND)",149.5260494339650
"PHILIPPINES","02.900 - NON-FOOD",118.8000000000000
"PHILIPPINES","03 - CLOTHING AND FOOTWEAR",114.1000000000000
"PHILIPPINES","03.1 - CLOTHING",113.9000000000000
"PHILIPPINES","03.1.1 - Clothing materials (SD)",110.3000000000000
"PHILIPPINES","03.1.1.0 - Clothing materials (SD)",110.3041405879980
"PHILIPPINES","03.1.2 - Garments (SD)",113.6000000000000
"PHILIPPINES","03.1.2.1 - Garments for men or boys (SD)",113.5880931736160
"PHILIPPINES","03.1.2.2 - Garments for women or girls (SD)",113.4727855867940
"PHILIPPINES","03.1.2.3 - Garments for infants (0 to under 2 years) (SD)",115.7100689059780
"PHILIPPINES","03.1.2.4 - School uniforms (SD)",119.0998533249960
"PHILIPPINES","03.1.3 - Other articles of clothing and clothing accessories (SD)",113.5000000000000
"PHILIPPINES","03.1.3.1 - Other articles of clothing (SD)",112.8500274594840
"PHILIPPINES","03.1.3.2 - Clothing accessories (SD)",117.5082339894650
"PHILIPPINES","03.1.4 - Cleaning, repair, tailoring and hire of clothing (S)",126.3000000000000
"PHILIPPINES","03.1.4.1 - Cleaning of clothing (S)",125.5641188361850
"PHILIPPINES","03.1.4.2 - Repair, tailoring and hire of clothing (S)",128.3293366105090
"PHILIPPINES","03.2 - FOOTWEAR",114.5000000000000
"PHILIPPINES","03.2.1 - Shoes and other footwear (SD)",114.5000000000000
"PHILIPPINES","03.2.1.1 - Footwear for men (SD)",115.2810259506550
"PHILIPPINES","03.2.1.2 - Footwear for women (SD)",113.3212708133930
"PHILIPPINES","03.2.1.3 - Footwear for infants and children (SD)",114.6967894546470
"PHILIPPINES","03.2.2 - Cleaning, repair, and hire of footwear (S)",119.3000000000000
"PHILIPPINES","03.2.2.0 - Cleaning, repair, and hire of footwear (S)",119.2621678445110
"PHILIPPINES","04 - HOUSING, WATER, ELECTRICITY, GAS, AND OTHER FUELS",118.7000000000000
"PHILIPPINES","04.1 - ACTUAL RENTALS FOR HOUSING",114.6000000000000
"PHILIPPINES","04.1.1 - Actual rentals paid by tenants for main residence (S)",114.6000000000000
"PHILIPPINES","04.1.1.0 - Actual rentals paid by tenants for main residence (S)",114.6521210056370
"PHILIPPINES","04.3 - MAINTENANCE, REPAIR AND SECURITY OF THE DWELLING",117.4000000000000
"PHILIPPINES","04.3.1 - Security equipment and materials for the maintenance and repair of the dwelling (ND)",115.5000000000000
"PHILIPPINES","04.3.1.1 - Materials for the maintenance and repair of the dwelling (ND)",115.4689889069540
"PHILIPPINES","04.3.2 - Services for the maintenance, repair and security of the dwelling (S)",124.4000000000000
"PHILIPPINES","04.3.2.0 - Services for the maintenance, repair and security of the dwelling (S)",124.3835439764080
"PHILIPPINES","04.4 - WATER SUPPLY AND MISCELLANEOUS SERVICES RELATING TO THE DWELLING",115.7000000000000
"PHILIPPINES","04.4.1 - Water supply (ND)",115.7000000000000
"PHILIPPINES","04.4.1.1 - Water supply through network systems (ND)",115.7379775356410
"PHILIPPINES","04.5 - ELECTRICITY, GAS AND OTHER FUELS",127.1000000000000
"PHILIPPINES","04.5.1 - Electricity (ND)",124.8000000000000
"PHILIPPINES","04.5.1.0 - Electricity (ND)",124.7479652957830
"PHILIPPINES","04.5.2 - Gas (ND)",132.9000000000000
"PHILIPPINES","04.5.2.2 - Liquefied hydrocarbons (ND)",132.9130741270760
"PHILIPPINES","04.5.3 - Liquid fuels (ND)",143.3000000000000
"PHILIPPINES","04.5.3.0 - Liquid fuels (ND)",143.2611930875810
"PHILIPPINES","04.5.4 - Solid fuels (ND)",129.9000000000000
"PHILIPPINES","04.5.4.2 - Wood fuel, including pellets and briquettes (ND)",129.5014268307420
"PHILIPPINES","04.5.4.3 - Charcoal (ND)",130.8868274638460
"PHILIPPINES","05 - FURNISHINGS, HOUSEHOLD EQUIPMENT AND ROUTINE HOUSEHOLD MAINTENANCE",117.6000000000000
"PHILIPPINES","05.1 - FURNITURE, FURNISHINGS, AND LOOSE CARPETS",110.2000000000000
"PHILIPPINES","05.1.1 - Furniture, furnishings and loose carpets (D)",110.2000000000000
"PHILIPPINES","05.1.1.1 - Household furniture (D)",110.0161000672870
"PHILIPPINES","05.1.1.3 - Lighting equipment (D)",114.5060229047400
"PHILIPPINES","05.1.1.4 - Furnishings, loose carpets and rugs (D)",109.7330313421820
"PHILIPPINES","05.2 - HOUSEHOLD TEXTILES",109.4000000000000
"PHILIPPINES","05.2.1 - Household textiles (SD)",109.4000000000000
"PHILIPPINES","05.2.1.1 - Furnishing fabrics and curtains (SD)",108.1477303849200
"PHILIPPINES","05.2.1.2 - Bed linen and bedding (SD)",109.7217580413620
"PHILIPPINES","05.2.1.3 - Table linen and bathroom linen (SD)",111.3643895264790
"PHILIPPINES","05.2.1.9 - Other household textiles (SD)",110.8354483153630
"PHILIPPINES","05.3 - HOUSEHOLD APPLIANCES",110.4000000000000
"PHILIPPINES","05.3.1 - Major household appliances, whether electric or not (D)",109.6000000000000
"PHILIPPINES","05.3.1.1 - Major kitchen appliances (D)",111.1924425904570
"PHILIPPINES","05.3.1.2 - Major laundry appliances (D)",107.9939609371640
"PHILIPPINES","05.3.1.3 - Heaters, air conditioners (D)",107.1686325831310
"PHILIPPINES","05.3.2 - Small household appliances (SD)",114.6000000000000
"PHILIPPINES","05.3.2.1 - Small appliances for cooking and processing of food (SD)",114.4270822509560
"PHILIPPINES","05.3.2.9 - Other small household appliances (SD)",114.6500267497140
"PHILIPPINES","05.3.3 - Repair, installation and hire of household appliances (S)",109.6000000000000
"PHILIPPINES","05.3.3.0 - Repair, installation and hire of household appliances (S)",109.5893069358200
"PHILIPPINES","05.4 - GLASSWARE, TABLEWARE AND HOUSEHOLD UTENSILS",114.2000000000000
"PHILIPPINES","05.4.0 - Glassware, tableware and household utensils (SD)",114.2000000000000
"PHILIPPINES","05.4.0.1 - Glassware, crystal-ware, ceramic ware and chinaware (SD)",116.3298615648160
"PHILIPPINES","05.4.0.2 - Cutlery, flatware and silverware (SD)",110.3576753864060
"PHILIPPINES","05.4.0.3 - Kitchen utensils and articles (SD)",112.1332271259030
"PHILIPPINES","05.5 - TOOLS AND EQUIPMENT FOR HOUSE AND GARDEN",108.7000000000000
"PHILIPPINES","05.5.1 - Motorized tools and equipment (D)",97.3000000000000
"PHILIPPINES","05.5.1.0 - Motorized tools and equipment (D)",97.3165601792574
"PHILIPPINES","05.5.2 - Non-motorized tools and miscellaneous accessories (SD)",112.2000000000000
"PHILIPPINES","05.5.2.1 - Non-motorized tools (SD)",113.5267507637280
"PHILIPPINES","05.5.2.2 - Miscellaneous accessories (SD)",111.1622781038010
"PHILIPPINES","05.6 - GOODS AND SERVICES FOR ROUTINE HOUSEHOLD MAINTENANCE",121.0000000000000
"PHILIPPINES","05.6.1 - Non-durable household goods (ND)",117.3000000000000
"PHILIPPINES","05.6.1.1 - Household cleaning and maintenance products (ND)",118.0030710575460
"PHILIPPINES","05.6.1.9 - Other non-durable household goods (ND)",117.1181214792140
"PHILIPPINES","05.6.2 - Domestic services and household services (S)",127.7000000000000
"PHILIPPINES","05.6.2.1 - Domestic services by paid staff (S)",127.7282298665810
"PHILIPPINES","06 - HEALTH",118.9000000000000
"PHILIPPINES","06.1 - MEDICINES AND HEALTH PRODUCTS",116.7000000000000
"PHILIPPINES","06.1.1 - Medicines (ND)",117.0000000000000
"PHILIPPINES","06.1.1.1 - Medicines, vaccines and other pharmaceutical preparations (ND)",117.0007001258300
"PHILIPPINES","06.1.2 - Medical products (ND)",106.0000000000000
"PHILIPPINES","06.1.2.1 - Medical diagnostic products (ND)",115.4154778734950
"PHILIPPINES","06.1.2.2 - Prevention and protective devices (ND)",89.6401226778521
"PHILIPPINES","06.1.2.3 - Treatment devices for personal use (ND)",114.5897461152060
"PHILIPPINES","06.1.3 - Assistive products (D)",112.8000000000000
"PHILIPPINES","06.1.3.1 - Assistive products for vision (D)",112.8477946340750
"PHILIPPINES","06.2 - OUTPATIENT CARE SERVICES",128.3000000000000
"PHILIPPINES","06.2.1 - Preventive care services (S)",120.2000000000000
"PHILIPPINES","06.2.1.9 - Other preventive services (S)",120.2273724510890
"PHILIPPINES","06.2.2 - Outpatient dental services (S)",143.8000000000000
"PHILIPPINES","06.2.2.1 - Dental preventive services (S)",143.7955003674240
"PHILIPPINES","06.2.3 - Other outpatient care services (S)",128.6000000000000
"PHILIPPINES","06.2.3.1 - Outpatient curative and rehabilitative services (S)",128.5732653323620
"PHILIPPINES","06.3 - INPATIENT CARE SERVICES",117.9000000000000
"PHILIPPINES","06.3.1 - Inpatient curative and rehabilitative services (S)",117.9000000000000
"PHILIPPINES","06.3.1.0 - Inpatient curative and rehabilitative services (S)",117.9778454127340
"PHILIPPINES","06.4 - OTHER HEALTH SERVICES",127.1000000000000
"PHILIPPINES","06.4.1 - Diagnostic imaging services and medical laboratory services (S)",127.1000000000000
"PHILIPPINES","06.4.1.0 - Diagnostic imaging services and medical laboratory services (S)",127.0262018000070
"PHILIPPINES","07 - TRANSPORT",128.4000000000000
"PHILIPPINES","07.1 - PURCHASE OF VEHICLES",112.3000000000000
"PHILIPPINES","07.1.1 - Motor cars (D)",103.1000000000000
"PHILIPPINES","07.1.1.1 - New motor cars (D)",103.1136673539280
"PHILIPPINES","07.1.2 - Motorcycles (D)",111.3000000000000
"PHILIPPINES","07.1.2.0 - Motorcycles (D)",111.2878368643320
"PHILIPPINES","07.1.3 - Bicycles (D)",130.9000000000000
"PHILIPPINES","07.1.3.0 - Bicycles (D)",130.8829885082910
"PHILIPPINES","07.2 - OPERATION OF PERSONAL TRANSPORT EQUIPMENT",126.4000000000000
"PHILIPPINES","07.2.1 - Parts and accessories for personal transport equipment (SD)",112.5000000000000
"PHILIPPINES","07.2.1.1 - Tires (SD)",110.5782740916280
"PHILIPPINES","07.2.1.2 - Parts for personal transport equipment (SD)",114.2549948356390
"PHILIPPINES","07.2.1.3 - Accessories for personal transport equipment (SD)",98.4557348101774
"PHILIPPINES","07.2.2 - Fuels and lubricants for personal transport equipment (ND)",129.1000000000000
"PHILIPPINES","07.2.2.1 - Diesel (ND)",136.5028243495580
"PHILIPPINES","07.2.2.2 - Gasoline (ND)",126.8156402072200
"PHILIPPINES","07.2.2.3 - Other fuels for personal transport equipment (ND)",119.9601461308540
"PHILIPPINES","07.2.2.4 - Lubricants (ND)",112.1445183613160
"PHILIPPINES","07.2.3 - Maintenance and repair of personal transport equipment (S)",112.1000000000000
"PHILIPPINES","07.2.3.0 - Maintenance and repair of personal transport equipment (S)",112.0527488594270
"PHILIPPINES","07.2.4 - Other services in respect of personal transport equipment (S)",102.8000000000000
"PHILIPPINES","07.2.4.2 - Toll facilities (S)",102.8555523487180
"PHILIPPINES","07.2.4.3 - Driving lessons, tests, licences, and road worthiness tests (S)",101.8376695492120
"PHILIPPINES","07.3 - PASSENGER TRANSPORT SERVICES",135.7000000000000
"PHILIPPINES","07.3.1 - Passenger transport by railway (S)",100.0000000000000
"PHILIPPINES","07.3.1.1 - Passenger transport by train (S)",100.0000000000000
"PHILIPPINES","07.3.1.2 - Passenger transport by rapid transit and tram (S)",100.0000000000000
"PHILIPPINES","07.3.2 - Passenger transport by road (S)",136.3000000000000
"PHILIPPINES","07.3.2.1 - Passenger transport by bus and coach (S)",120.5980375239790
"PHILIPPINES","07.3.2.2 - Passenger transport by taxi and hired car with driver (S)",112.1156331445690
"PHILIPPINES","07.3.2.9 - Other passenger transport by road (S)",140.3051411681030
"PHILIPPINES","07.3.3 - Passenger transport by air (S)",122.0000000000000
"PHILIPPINES","07.3.3.1 - Passenger transport by air, domestic (S)",122.0042998207590
"PHILIPPINES","07.3.4 - Passenger transport by sea and inland waterway (S)",136.4000000000000
"PHILIPPINES","07.3.4.0 - Passenger transport by sea and inland waterway (S)",136.4621682402640
"PHILIPPINES","07.4 - TRANSPORT SERVICES OF GOODS",105.0000000000000
"PHILIPPINES","07.4.1 - Postal and courier services (S)",105.0000000000000
"PHILIPPINES","07.4.1.1 - Letter handling services (S)",105.2789817426960
"PHILIPPINES","07.4.1.2 - Courier and parcel delivery services (S)",104.4039476968530
"PHILIPPINES","08 - INFORMATION AND COMMUNICATION",102.7000000000000
"PHILIPPINES","08.1 - INFORMATION AND COMMUNICATION EQUIPMENT",103.5000000000000
"PHILIPPINES","08.1.1 - Fixed telephone equipment (D)",100.0000000000000
"PHILIPPINES","08.1.1.0 - Fixed telephone equipment (D)",100.0157013971110
"PHILIPPINES","08.1.2 - Mobile telephone equipment (D)",102.1000000000000
"PHILIPPINES","08.1.2.0 - Mobile telephone equipment (D)",102.0711068939340
"PHILIPPINES","08.1.3 - Information processing equipment (D)",103.3000000000000
"PHILIPPINES","08.1.3.1 - Computers, laptops and tablets (D)",102.7411892761860
"PHILIPPINES","08.1.3.2 - Peripheral equipment and its consumable components (D)",106.4008517156110
"PHILIPPINES","08.1.4 - Equipment for the reception, recording and reproduction of sound and vision (D)",104.4000000000000
"PHILIPPINES","08.1.4.0 - Equipment for the reception, recording and reproduction of sound and vision (D)",104.4344821039030
"PHILIPPINES","08.1.5 - Unrecorded recording media (SD)",104.2000000000000
"PHILIPPINES","08.1.5.0 - Unrecorded recording media (SD)",104.2630149280770
"PHILIPPINES","08.3 - INFORMATION AND COMMUNICATION SERVICES",102.4000000000000
"PHILIPPINES","08.3.1 - Fixed communication services (S)",105.5000000000000
"PHILIPPINES","08.3.1.0 - Fixed communication services (S)",105.5393707212920
"PHILIPPINES","08.3.2 - Mobile communication services (S)",101.5000000000000
"PHILIPPINES","08.3.2.0 - Mobile communication services (S)",101.5300813227190
"PHILIPPINES","08.3.3 - Internet access provision services and net storage services (S)",106.9000000000000
"PHILIPPINES","08.3.3.0 - Internet access provision services and net storage services (S)",106.9339518154030
"PHILIPPINES","08.3.5 - Repair and rental of information and communication equipment (S)",115.3000000000000
"PHILIPPINES","08.3.5.0 - Repair and rental of information and communication equipment (S)",115.2846439543180
"PHILIPPINES","09 - RECREATION, SPORT AND CULTURE",111.2000000000000
"PHILIPPINES","09.1 - RECREATIONAL DURABLES",101.4000000000000
"PHILIPPINES","09.1.1 - Photographic and cinematographic equipment and optical instruments (D)",101.4000000000000
"PHILIPPINES","09.1.1.1 - Cameras (D)",101.4261816138180
"PHILIPPINES","09.2 - OTHER RECREATIONAL GOODS",108.2000000000000
"PHILIPPINES","09.2.1 - Games, toys and hobbies (SD)",108.3000000000000
"PHILIPPINES","09.2.1.2 - Other games, toys and hobbies (SD)",108.2273378000730
"PHILIPPINES","09.2.2 - Equipment for sport, camping and open-air recreation (SD)",107.5000000000000
"PHILIPPINES","09.2.2.1 - Equipment for sport (SD)",107.6576665321410
"PHILIPPINES","09.2.2.2 - Equipment for camping and open-air recreation (SD)",95.2000685680730
"PHILIPPINES","09.3 - GARDEN PRODUCTS AND PETS",119.3000000000000
"PHILIPPINES","09.3.1 - Garden products, plants and flowers (ND)",122.2000000000000
"PHILIPPINES","09.3.1.1 - Garden products (ND)",119.0819406193910
"PHILIPPINES","09.3.1.2 - Plants, seeds and flowers (ND)",125.6222339953130
"PHILIPPINES","09.3.2 - Pets and products for pets (ND)",116.5000000000000
"PHILIPPINES","09.3.2.2 - Products for pets and other household animals (ND)",116.5436900172570
"PHILIPPINES","09.4 - RECREATIONAL SERVICES",95.3000000000000
"PHILIPPINES","09.4.6 - Recreational and sporting services (S)",111.3000000000000
"PHILIPPINES","09.4.6.2 - Sporting services - practice (S)",111.2520573022480
"PHILIPPINES","09.4.7 - Games of chance (S)",95.2000000000000
"PHILIPPINES","09.4.7.0 - Games of chance (S)",95.1013122882814
"PHILIPPINES","09.5 - CULTURAL GOODS",107.1000000000000
"PHILIPPINES","09.5.1 - Musical instruments (D)",107.1000000000000
"PHILIPPINES","09.5.1.0 - Musical instruments (D)",107.1192800401170
"PHILIPPINES","09.6 - CULTURAL SERVICES",110.5000000000000
"PHILIPPINES","09.6.1 - Services provided by cinemas, theatres and concert venues (S)",117.1000000000000
"PHILIPPINES","09.6.1.0 - Services provided by cinemas, theatres and concert venues (S)",117.1365463729760
"PHILIPPINES","09.6.3 - Photographic services (S)",150.0000000000000
"PHILIPPINES","09.6.3.0 - Photographic services (S)",150.0000000000000
"PHILIPPINES","09.6.9 - Other cultural services (S)",105.8000000000000
"PHILIPPINES","09.6.9.0 - Other cultural services (S)",105.8140411548580
"PHILIPPINES","09.7 - NEWSPAPERS, BOOKS AND STATIONERY",116.9000000000000
"PHILIPPINES","09.7.1 - Books (SD)",107.2000000000000
"PHILIPPINES","09.7.1.1 - Educational and textbooks in printed or electronic copy (SD)",107.0656528712640
"PHILIPPINES","09.7.1.9 - Other books (SD) in printed or electronic copy",107.5052542470340
"PHILIPPINES","09.7.2 - Newspapers and periodicals (ND)",104.4000000000000
"PHILIPPINES","09.7.2.1 - Newspapers (ND)",106.7291938901600
"PHILIPPINES","09.7.2.2 - Magazines and periodicals (ND)",101.3265052160030
"PHILIPPINES","09.7.4 - Stationery and drawing materials (ND)",120.5000000000000
"PHILIPPINES","09.7.4.0 - Stationery and drawing materials (ND)",120.4785734770200
"PHILIPPINES","09.8 - PACKAGE HOLIDAYS (S)",102.6000000000000
"PHILIPPINES","09.8.0 - Package holidays (S)",102.6000000000000
"PHILIPPINES","09.8.0.0 - Package holidays (S)",102.6211851345610
"PHILIPPINES","10 - EDUCATION SERVICES",111.2000000000000
"PHILIPPINES","10.1 - EARLY CHILDHOOD AND PRIMARY EDUCATION",113.2000000000000
"PHILIPPINES","10.1.0 - Early chilhood and primary education (S)",113.2000000000000
"PHILIPPINES","10.1.0.1 - Early childhood education services (S)",113.4998866707850
"PHILIPPINES","10.1.0.2 - Primary education (S)",113.0527515862010
"PHILIPPINES","10.2 - SECONDARY EDUCATION  (S)",110.4000000000000
"PHILIPPINES","10.2.0 - Secondary education (S)",110.4000000000000
"PHILIPPINES","10.2.0.1 - Lower secondary general education services",112.3211121297570
"PHILIPPINES","10.2.0.2 - Lower secondary technical-vocational livelihood programs services",105.7217196466120
"PHILIPPINES","10.4 - TERTIARY EDUCATION (S)",110.5000000000000
"PHILIPPINES","10.4.0 - Tertiary education (s)",110.5000000000000
"PHILIPPINES","10.4.0.0 - Tertiary education (s)",110.4850155695790
"PHILIPPINES","10.5 - EDUCATION NOT DEFINED BY LEVEL (S)",111.6000000000000
"PHILIPPINES","10.5.0 - Education not defined by level (s)",111.6000000000000
"PHILIPPINES","10.5.0.2 - Review classes for professional and licensure examination (S)",112.7798171006220
"PHILIPPINES","10.5.0.9 - Other education not defined by level (S)",104.0551375108510
"PHILIPPINES","11 - RESTAURANTS AND ACCOMMODATION SERVICES",121.2000000000000
"PHILIPPINES","11.1 - FOOD AND BEVERAGE SERVING SERVICES",121.4000000000000
"PHILIPPINES","11.1.1 - Restaurants, café and the like (S)",121.4000000000000
"PHILIPPINES","11.1.1.1 - Restaurants, café and the like - with full service (S)",121.3941436764950
"PHILIPPINES","11.2 - ACCOMMODATION SERVICES",105.4000000000000
"PHILIPPINES","11.2.0 - Accommodation services (S)",105.4000000000000
"PHILIPPINES","11.2.0.1 - Hotels, motels, inns and similar accommodation services (S)",105.4589105303770
"PHILIPPINES","12 - FINANCIAL SERVICES",143.3000000000000
"PHILIPPINES","12.2 - FINANCIAL SERVICES",143.3000000000000
"PHILIPPINES","12.2.1 - Financial intermediation services indirectly measured (S)",146.9000000000000
"PHILIPPINES","12.2.1.0 - Financial intermediation services indirectly measured (S)",146.8980600133090
