"Geolocation","Commodity Description","2022 Sep"
"PHILIPPINES","07.3.2.2 - Passenger transport by taxi and hired car with driver (S)",105.5404823355950
"PHILIPPINES","07.3.2.9 - Other passenger transport by road (S)",133.2747585470750
"PHILIPPINES","07.3.3 - Passenger transport by air (S)",116.9000000000000
"PHILIPPINES","07.3.3.1 - Passenger transport by air, domestic (S)",116.8836967920560
"PHILIPPINES","07.3.4 - Passenger transport by sea and inland waterway (S)",124.3000000000000
"PHILIPPINES","07.3.4.0 - Passenger transport by sea and inland waterway (S)",124.3173194903620
"PHILIPPINES","07.4 - TRANSPORT SERVICES OF GOODS",104.9000000000000
"PHILIPPINES","07.4.1 - Postal and courier services (S)",104.9000000000000
"PHILIPPINES","07.4.1.1 - Letter handling services (S)",105.2789817426960
"PHILIPPINES","07.4.1.2 - Courier and parcel delivery services (S)",104.0308748298800
"PHILIPPINES","08 - INFORMATION AND COMMUNICATION",102.2000000000000
"PHILIPPINES","08.1 - INFORMATION AND COMMUNICATION EQUIPMENT",102.9000000000000
"PHILIPPINES","08.1.1 - Fixed telephone equipment (D)",100.0000000000000
"PHILIPPINES","08.1.1.0 - Fixed telephone equipment (D)",100.0157013971110
"PHILIPPINES","08.1.2 - Mobile telephone equipment (D)",101.8000000000000
"PHILIPPINES","08.1.2.0 - Mobile telephone equipment (D)",101.7495930727070
"PHILIPPINES","08.1.3 - Information processing equipment (D)",102.5000000000000
"PHILIPPINES","08.1.3.1 - Computers, laptops and tablets (D)",102.0966103345430
"PHILIPPINES","08.1.3.2 - Peripheral equipment and its consumable components (D)",104.9866014287540
"PHILIPPINES","08.1.4 - Equipment for the reception, recording and reproduction of sound and vision (D)",103.8000000000000
"PHILIPPINES","08.1.4.0 - Equipment for the reception, recording and reproduction of sound and vision (D)",103.7031473262810
"PHILIPPINES","08.1.5 - Unrecorded recording media (SD)",103.7000000000000
"PHILIPPINES","08.1.5.0 - Unrecorded recording media (SD)",103.7021172940950
"PHILIPPINES","08.3 - INFORMATION AND COMMUNICATION SERVICES",101.8000000000000
"PHILIPPINES","08.3.1 - Fixed communication services (S)",102.3000000000000
"PHILIPPINES","08.3.1.0 - Fixed communication services (S)",102.2331931959230
"PHILIPPINES","08.3.2 - Mobile communication services (S)",101.3000000000000
"PHILIPPINES","08.3.2.0 - Mobile communication services (S)",101.2581550790560
"PHILIPPINES","08.3.3 - Internet access provision services and net storage services (S)",105.2000000000000
"PHILIPPINES","08.3.3.0 - Internet access provision services and net storage services (S)",105.2311093720960
"PHILIPPINES","08.3.5 - Repair and rental of information and communication equipment (S)",112.9000000000000
"PHILIPPINES","08.3.5.0 - Repair and rental of information and communication equipment (S)",112.9457710570460
"PHILIPPINES","09 - RECREATION, SPORT AND CULTURE",108.0000000000000
"PHILIPPINES","09.1 - RECREATIONAL DURABLES",101.3000000000000
"PHILIPPINES","09.1.1 - Photographic and cinematographic equipment and optical instruments (D)",101.3000000000000
"PHILIPPINES","09.1.1.1 - Cameras (D)",101.3534757250820
"PHILIPPINES","09.2 - OTHER RECREATIONAL GOODS",104.8000000000000
"PHILIPPINES","09.2.1 - Games, toys and hobbies (SD)",104.8000000000000
"PHILIPPINES","09.2.1.2 - Other games, toys and hobbies (SD)",104.7742321518550
"PHILIPPINES","09.2.2 - Equipment for sport, camping and open-air recreation (SD)",105.0000000000000
"PHILIPPINES","09.2.2.1 - Equipment for sport (SD)",105.1007931893050
"PHILIPPINES","09.2.2.2 - Equipment for camping and open-air recreation (SD)",102.9995443134580
"PHILIPPINES","09.3 - GARDEN PRODUCTS AND PETS",115.5000000000000
"PHILIPPINES","09.3.1 - Garden products, plants and flowers (ND)",119.1000000000000
"PHILIPPINES","09.3.1.1 - Garden products (ND)",118.2048050690490
"PHILIPPINES","09.3.1.2 - Plants, seeds and flowers (ND)",119.9800017711920
"PHILIPPINES","09.3.2 - Pets and products for pets (ND)",112.2000000000000
"PHILIPPINES","09.3.2.2 - Products for pets and other household animals (ND)",112.1543792344230
"PHILIPPINES","09.4 - RECREATIONAL SERVICES",95.3000000000000
"PHILIPPINES","09.4.6 - Recreational and sporting services (S)",108.5000000000000
"PHILIPPINES","09.4.6.2 - Sporting services - practice (S)",108.5115785080790
"PHILIPPINES","09.4.7 - Games of chance (S)",95.2000000000000
"PHILIPPINES","09.4.7.0 - Games of chance (S)",95.1013122882814
"PHILIPPINES","09.5 - CULTURAL GOODS",105.5000000000000
"PHILIPPINES","09.5.1 - Musical instruments (D)",105.5000000000000
"PHILIPPINES","09.5.1.0 - Musical instruments (D)",105.5148927021690
"PHILIPPINES","09.6 - CULTURAL SERVICES",107.2000000000000
"PHILIPPINES","09.6.1 - Services provided by cinemas, theatres and concert venues (S)",110.9000000000000
"PHILIPPINES","09.6.1.0 - Services provided by cinemas, theatres and concert venues (S)",110.9425185190120
"PHILIPPINES","09.6.3 - Photographic services (S)",150.0000000000000
"PHILIPPINES","09.6.3.0 - Photographic services (S)",150.0000000000000
"PHILIPPINES","09.6.9 - Other cultural services (S)",104.5000000000000
"PHILIPPINES","09.6.9.0 - Other cultural services (S)",104.4803369376650
"PHILIPPINES","09.7 - NEWSPAPERS, BOOKS AND STATIONERY",112.7000000000000
"PHILIPPINES","09.7.1 - Books (SD)",105.0000000000000
"PHILIPPINES","09.7.1.1 - Educational and textbooks in printed or electronic copy (SD)",104.6725084527140
"PHILIPPINES","09.7.1.9 - Other books (SD) in printed or electronic copy",105.4890942728490
"PHILIPPINES","09.7.2 - Newspapers and periodicals (ND)",102.3000000000000
"PHILIPPINES","09.7.2.1 - Newspapers (ND)",103.1634884606480
"PHILIPPINES","09.7.2.2 - Magazines and periodicals (ND)",101.0259844471090
"PHILIPPINES","09.7.4 - Stationery and drawing materials (ND)",115.5000000000000
"PHILIPPINES","09.7.4.0 - Stationery and drawing materials (ND)",115.5298129207480
"PHILIPPINES","09.8 - PACKAGE HOLIDAYS (S)",100.1000000000000
"PHILIPPINES","09.8.0 - Package holidays (S)",100.1000000000000
"PHILIPPINES","09.8.0.0 - Package holidays (S)",100.0646245006660
"PHILIPPINES","10 - EDUCATION SERVICES",110.9000000000000
"PHILIPPINES","10.1 - EARLY CHILDHOOD AND PRIMARY EDUCATION",113.1000000000000
"PHILIPPINES","10.1.0 - Early chilhood and primary education (S)",113.1000000000000
"PHILIPPINES","10.1.0.1 - Early childhood education services (S)",113.1711874172830
"PHILIPPINES","10.1.0.2 - Primary education (S)",113.0042531552860
"PHILIPPINES","10.2 - SECONDARY EDUCATION  (S)",109.6000000000000
"PHILIPPINES","10.2.0 - Secondary education (S)",109.6000000000000
"PHILIPPINES","10.2.0.1 - Lower secondary general education services",111.2647062249040
"PHILIPPINES","10.2.0.2 - Lower secondary technical-vocational livelihood programs services",105.7217196466120
"PHILIPPINES","10.4 - TERTIARY EDUCATION (S)",110.3000000000000
"PHILIPPINES","10.4.0 - Tertiary education (s)",110.3000000000000
"PHILIPPINES","10.4.0.0 - Tertiary education (s)",110.2729405672400
"PHILIPPINES","10.5 - EDUCATION NOT DEFINED BY LEVEL (S)",110.1000000000000
"PHILIPPINES","10.5.0 - Education not defined by level (s)",110.1000000000000
"PHILIPPINES","10.5.0.2 - Review classes for professional and licensure examination (S)",111.0148501053950
"PHILIPPINES","10.5.0.9 - Other education not defined by level (S)",104.0551375108510
"PHILIPPINES","11 - RESTAURANTS AND ACCOMMODATION SERVICES",115.4000000000000
"PHILIPPINES","11.1 - FOOD AND BEVERAGE SERVING SERVICES",115.6000000000000
"PHILIPPINES","11.1.1 - Restaurants, café and the like (S)",115.6000000000000
"PHILIPPINES","11.1.1.1 - Restaurants, café and the like - with full service (S)",115.6193676559530
"PHILIPPINES","11.2 - ACCOMMODATION SERVICES",102.8000000000000
"PHILIPPINES","11.2.0 - Accommodation services (S)",102.8000000000000
"PHILIPPINES","11.2.0.1 - Hotels, motels, inns and similar accommodation services (S)",102.8089592476900
"PHILIPPINES","12 - FINANCIAL SERVICES",143.3000000000000
"PHILIPPINES","12.2 - FINANCIAL SERVICES",143.3000000000000
"PHILIPPINES","12.2.1 - Financial intermediation services indirectly measured (S)",146.9000000000000
"PHILIPPINES","12.2.1.0 - Financial intermediation services indirectly measured (S)",146.8980600133090
"PHILIPPINES","12.2.9 - Other financial services (S)",100.0000000000000
"PHILIPPINES","12.2.9.1 - Remittances fees (S)",100.0000000000000
"PHILIPPINES","13 - PERSONAL CARE, AND MISCELLANEOUS GOODS AND SERVICES",111.3000000000000
"PHILIPPINES","13.1 - PERSONAL CARE",111.7000000000000
"PHILIPPINES","13.1.1 - Electric appliances for personal care (SD)",99.6000000000000
"PHILIPPINES","13.1.1.1 - Electric appliances for personal care (SD)",99.6649926330642
"PHILIPPINES","13.1.2 - Other appliances, articles and products for personal care (ND)",109.4000000000000
"PHILIPPINES","13.1.2.0 - Other appliances, articles and products for personal care (ND)",109.4241470780970
"PHILIPPINES","13.1.3 - Hairdressing salons and personal grooming establishments (S)",126.4000000000000
"PHILIPPINES","13.1.3.1 - Hairdressing (S)",123.8147308770720
"PHILIPPINES","13.1.3.2 - Personal grooming treatments (S)",128.9084379770060
"PHILIPPINES","13.2 - OTHER PERSONAL EFFECTS",107.9000000000000
"PHILIPPINES","13.2.1 - Jewellery and watches (D)",105.7000000000000
"PHILIPPINES","13.2.1.1 - Jewellery and watches (D)",104.6457987925120
