"Geolocation","Commodity Description","2019 Apr"
"PHILIPPINES","01.1.5.9 - Other animal oils and fats (ND)",90.8225056577276
"PHILIPPINES","01.1.6 - Fruits and nuts (ND)",103.1000000000000
"PHILIPPINES","01.1.6.1 - Dates, figs and tropical fruits, fresh (ND)",102.9120046969170
"PHILIPPINES","01.1.6.2 - Citrus fruits, fresh (ND)",106.1047799249680
"PHILIPPINES","01.1.6.3 - Stone fruits and pome fruits, fresh (ND)",111.2056153166660
"PHILIPPINES","01.1.6.5 - Other fruits, fresh (ND)",97.5051316550893
"PHILIPPINES","01.1.6.7 - Fruit, dried and dehydrated (ND)",109.0937927711860
"PHILIPPINES","01.1.6.8 - Nuts, in shell or shelled (ND)",101.4289856503230
"PHILIPPINES","01.1.6.9 - Fruit and nuts ground and other preparations (ND)",102.4231130046490
"PHILIPPINES","01.1.7 - Vegetables, tubers, plantains, cooking bananas and pulses (ND)",95.3000000000000
"PHILIPPINES","01.1.7.1 - Leafy or stem vegetables, fresh or chilled (ND)",99.4291403256966
"PHILIPPINES","01.1.7.2 - Fruit-bearing vegetables, fresh or chilled (ND)",94.3407344968978
"PHILIPPINES","01.1.7.3 - Green leguminous vegetables, fresh or chilled (ND)",109.2715158687480
"PHILIPPINES","01.1.7.4 - Other vegetables, fresh or chilled (ND)",89.2856525978886
"PHILIPPINES","01.1.7.5 - Tubers, plantains and cooking bananas (ND)",99.5120823930576
"PHILIPPINES","01.1.7.9 - Vegetables, tubers, plantains, cooking bananas and pulses ground and other preparations (ND)",103.6839187973020
"PHILIPPINES","01.1.8 - Sugar, confectionery and desserts (ND)",101.9000000000000
"PHILIPPINES","01.1.8.1 - Cane and beet sugar (ND)",101.6532483146120
"PHILIPPINES","01.1.8.3 - Jams, fruit jellies, marmalades, fruit purée and pastes, honey (ND)",102.3210640684750
"PHILIPPINES","01.1.8.4 - Nut purée, nut butter and nut pastes (ND)",103.3533365415320
"PHILIPPINES","01.1.8.5 - Chocolate, cocoa, and cocoa-based food products (ND)",102.8962653945250
"PHILIPPINES","01.1.8.6 - Ice, ice cream and sorbet (ND)",101.5992172275290
"PHILIPPINES","01.1.8.9 - Other sugar confectionery and desserts n.e.c. (ND)",101.5826332660690
"PHILIPPINES","01.1.9 - Ready-made food and other food products n.e.c. (ND)",103.0000000000000
"PHILIPPINES","01.1.9.2 - Baby food (ND)",101.3783089608060
"PHILIPPINES","01.1.9.3 - Salt, condiments and sauces (ND)",103.2540685234530
"PHILIPPINES","01.1.9.4 - Spices, culinary herbs and seeds (ND)",105.3609903573300
"PHILIPPINES","01.1.9.9 - Other food products n.e.c. (ND)",103.7466739734070
"PHILIPPINES","01.2 - NON-ALCOHOLIC BEVERAGES",103.2000000000000
"PHILIPPINES","01.2.1 - Fruit and vegetable juices (ND)",109.0000000000000
"PHILIPPINES","01.2.1.0 - Fruit and vegetable juices (ND)",108.9707334868880
"PHILIPPINES","01.2.2 - Coffee and coffee substitutes (ND)",101.9000000000000
"PHILIPPINES","01.2.2.0 - Coffee and coffee substitutes (ND)",101.9371994016670
"PHILIPPINES","01.2.3 - Tea, maté and other plant products for infusion (ND)",101.2000000000000
"PHILIPPINES","01.2.3.0 - Tea, maté and other plant products for infusion (ND)",101.1392861077120
"PHILIPPINES","01.2.4 - Cocoa drinks (ND)",104.7000000000000
"PHILIPPINES","01.2.4.0 - Cocoa drinks (ND)",104.6596616375030
"PHILIPPINES","01.2.5 - Water (ND)",100.7000000000000
"PHILIPPINES","01.2.5.0 - Water (ND)",100.7540238451840
"PHILIPPINES","01.2.6 - Soft drinks (ND)",105.0000000000000
"PHILIPPINES","01.2.6.0 - Soft drinks (ND)",104.9524183040510
"PHILIPPINES","01.2.9 - Other non-alcoholic beverages (ND)",107.1000000000000
"PHILIPPINES","01.2.9.0 - Other non-alcoholic beverages (ND)",107.0899676218140
"PHILIPPINES","02 - ALCOHOLIC BEVERAGES AND TOBACCO",108.5000000000000
"PHILIPPINES","02.1 - ALCOHOLIC BEVERAGES",102.9000000000000
"PHILIPPINES","02.1.1 - Spirits and liquors (ND)",103.1000000000000
"PHILIPPINES","02.1.1.0 - Spirits and liquors (ND)",103.0567035026730
"PHILIPPINES","02.1.2 - Wine (ND)",103.2000000000000
"PHILIPPINES","02.1.2.1 - Wine from grapes (ND)",102.5472699574470
"PHILIPPINES","02.1.2.2 - Wine from other sources (ND)",103.4040251484040
"PHILIPPINES","02.1.3 - Beer (ND)",102.8000000000000
"PHILIPPINES","02.1.3.0 - Beer (ND)",102.8163269769430
"PHILIPPINES","02.3 - TOBACCO",112.3000000000000
"PHILIPPINES","02.3.0 - Tobacco (ND)",112.3000000000000
"PHILIPPINES","02.3.0.1 - Cigarettes (ND)",112.4302973859710
"PHILIPPINES","02.3.0.2 - Cigars (ND)",101.7755267417780
"PHILIPPINES","02.3.0.9 - Other tobacco products (ND)",105.7168151639210
"PHILIPPINES","02.4 - OTHER VEGETABLE-BASED TOBACCO PRODUCTS",104.5000000000000
"PHILIPPINES","02.4.0 - Other vegetable-based tobacco products (ND)",104.5000000000000
"PHILIPPINES","02.4.0.0 - Other vegetable-based tobacco products (ND)",104.4899802470400
"PHILIPPINES","02.900 - NON-FOOD",102.5000000000000
"PHILIPPINES","03 - CLOTHING AND FOOTWEAR",101.9000000000000
"PHILIPPINES","03.1 - CLOTHING",101.9000000000000
"PHILIPPINES","03.1.1 - Clothing materials (SD)",101.6000000000000
"PHILIPPINES","03.1.1.0 - Clothing materials (SD)",101.5997329486940
"PHILIPPINES","03.1.2 - Garments (SD)",101.9000000000000
"PHILIPPINES","03.1.2.1 - Garments for men or boys (SD)",101.9692909613330
"PHILIPPINES","03.1.2.2 - Garments for women or girls (SD)",101.7894992556000
"PHILIPPINES","03.1.2.3 - Garments for infants (0 to under 2 years) (SD)",102.1123442325820
"PHILIPPINES","03.1.2.4 - School uniforms (SD)",101.7873111240520
"PHILIPPINES","03.1.3 - Other articles of clothing and clothing accessories (SD)",102.4000000000000
"PHILIPPINES","03.1.3.1 - Other articles of clothing (SD)",102.2571276404720
"PHILIPPINES","03.1.3.2 - Clothing accessories (SD)",103.5430550351250
"PHILIPPINES","03.1.4 - Cleaning, repair, tailoring and hire of clothing (S)",103.7000000000000
"PHILIPPINES","03.1.4.1 - Cleaning of clothing (S)",103.3686196915450
"PHILIPPINES","03.1.4.2 - Repair, tailoring and hire of clothing (S)",104.5957407429190
"PHILIPPINES","03.2 - FOOTWEAR",102.0000000000000
"PHILIPPINES","03.2.1 - Shoes and other footwear (SD)",102.0000000000000
"PHILIPPINES","03.2.1.1 - Footwear for men (SD)",102.1759415934480
"PHILIPPINES","03.2.1.2 - Footwear for women (SD)",101.4185475958770
"PHILIPPINES","03.2.1.3 - Footwear for infants and children (SD)",102.3952966946480
"PHILIPPINES","03.2.2 - Cleaning, repair, and hire of footwear (S)",103.0000000000000
"PHILIPPINES","03.2.2.0 - Cleaning, repair, and hire of footwear (S)",102.9615894152010
"PHILIPPINES","04 - HOUSING, WATER, ELECTRICITY, GAS, AND OTHER FUELS",103.0000000000000
"PHILIPPINES","04.1 - ACTUAL RENTALS FOR HOUSING",102.6000000000000
"PHILIPPINES","04.1.1 - Actual rentals paid by tenants for main residence (S)",102.6000000000000
"PHILIPPINES","04.1.1.0 - Actual rentals paid by tenants for main residence (S)",102.5384223931100
"PHILIPPINES","04.3 - MAINTENANCE, REPAIR AND SECURITY OF THE DWELLING",102.9000000000000
"PHILIPPINES","04.3.1 - Security equipment and materials for the maintenance and repair of the dwelling (ND)",102.2000000000000
"PHILIPPINES","04.3.1.1 - Materials for the maintenance and repair of the dwelling (ND)",102.2104126523110
"PHILIPPINES","04.3.2 - Services for the maintenance, repair and security of the dwelling (S)",105.4000000000000
"PHILIPPINES","04.3.2.0 - Services for the maintenance, repair and security of the dwelling (S)",105.4199271455230
"PHILIPPINES","04.4 - WATER SUPPLY AND MISCELLANEOUS SERVICES RELATING TO THE DWELLING",103.9000000000000
"PHILIPPINES","04.4.1 - Water supply (ND)",103.9000000000000
"PHILIPPINES","04.4.1.1 - Water supply through network systems (ND)",103.9688900502120
"PHILIPPINES","04.5 - ELECTRICITY, GAS AND OTHER FUELS",103.5000000000000
"PHILIPPINES","04.5.1 - Electricity (ND)",103.1000000000000
"PHILIPPINES","04.5.1.0 - Electricity (ND)",103.0862035033840
"PHILIPPINES","04.5.2 - Gas (ND)",104.2000000000000
"PHILIPPINES","04.5.2.2 - Liquefied hydrocarbons (ND)",104.2026507610450
"PHILIPPINES","04.5.3 - Liquid fuels (ND)",101.1000000000000
"PHILIPPINES","04.5.3.0 - Liquid fuels (ND)",101.1052973775670
"PHILIPPINES","04.5.4 - Solid fuels (ND)",104.5000000000000
"PHILIPPINES","04.5.4.2 - Wood fuel, including pellets and briquettes (ND)",104.1903231743210
"PHILIPPINES","04.5.4.3 - Charcoal (ND)",105.3083156683920
"PHILIPPINES","05 - FURNISHINGS, HOUSEHOLD EQUIPMENT AND ROUTINE HOUSEHOLD MAINTENANCE",102.3000000000000
"PHILIPPINES","05.1 - FURNITURE, FURNISHINGS, AND LOOSE CARPETS",101.7000000000000
"PHILIPPINES","05.1.1 - Furniture, furnishings and loose carpets (D)",101.7000000000000
"PHILIPPINES","05.1.1.1 - Household furniture (D)",101.6495506513480
"PHILIPPINES","05.1.1.3 - Lighting equipment (D)",100.8284710850530
"PHILIPPINES","05.1.1.4 - Furnishings, loose carpets and rugs (D)",102.7732852309630
"PHILIPPINES","05.2 - HOUSEHOLD TEXTILES",101.3000000000000
"PHILIPPINES","05.2.1 - Household textiles (SD)",101.3000000000000
"PHILIPPINES","05.2.1.1 - Furnishing fabrics and curtains (SD)",101.0857842276960
"PHILIPPINES","05.2.1.2 - Bed linen and bedding (SD)",101.3025801572780
"PHILIPPINES","05.2.1.3 - Table linen and bathroom linen (SD)",100.9917491609090
"PHILIPPINES","05.2.1.9 - Other household textiles (SD)",101.6619568702530
"PHILIPPINES","05.3 - HOUSEHOLD APPLIANCES",101.4000000000000
"PHILIPPINES","05.3.1 - Major household appliances, whether electric or not (D)",101.3000000000000
"PHILIPPINES","05.3.1.1 - Major kitchen appliances (D)",101.3857795082340
"PHILIPPINES","05.3.1.2 - Major laundry appliances (D)",101.2994698874420
"PHILIPPINES","05.3.1.3 - Heaters, air conditioners (D)",100.9576374887520
"PHILIPPINES","05.3.2 - Small household appliances (SD)",102.0000000000000
"PHILIPPINES","05.3.2.1 - Small appliances for cooking and processing of food (SD)",102.7504177893600
"PHILIPPINES","05.3.2.9 - Other small household appliances (SD)",101.8661326554010
"PHILIPPINES","05.3.3 - Repair, installation and hire of household appliances (S)",101.3000000000000
"PHILIPPINES","05.3.3.0 - Repair, installation and hire of household appliances (S)",101.3214668385660
"PHILIPPINES","05.4 - GLASSWARE, TABLEWARE AND HOUSEHOLD UTENSILS",102.3000000000000
"PHILIPPINES","05.4.0 - Glassware, tableware and household utensils (SD)",102.3000000000000
"PHILIPPINES","05.4.0.1 - Glassware, crystal-ware, ceramic ware and chinaware (SD)",102.5744694874660
"PHILIPPINES","05.4.0.2 - Cutlery, flatware and silverware (SD)",101.6286304270870
"PHILIPPINES","05.4.0.3 - Kitchen utensils and articles (SD)",101.9505213546490
"PHILIPPINES","05.5 - TOOLS AND EQUIPMENT FOR HOUSE AND GARDEN",101.3000000000000
"PHILIPPINES","05.5.1 - Motorized tools and equipment (D)",100.8000000000000
"PHILIPPINES","05.5.1.0 - Motorized tools and equipment (D)",100.7963893723120
"PHILIPPINES","05.5.2 - Non-motorized tools and miscellaneous accessories (SD)",101.3000000000000
"PHILIPPINES","05.5.2.1 - Non-motorized tools (SD)",101.4571775881140
"PHILIPPINES","05.5.2.2 - Miscellaneous accessories (SD)",101.2965583787540
"PHILIPPINES","05.6 - GOODS AND SERVICES FOR ROUTINE HOUSEHOLD MAINTENANCE",102.7000000000000
"PHILIPPINES","05.6.1 - Non-durable household goods (ND)",102.2000000000000
"PHILIPPINES","05.6.1.1 - Household cleaning and maintenance products (ND)",102.4259077948180
"PHILIPPINES","05.6.1.9 - Other non-durable household goods (ND)",102.0951871925450
"PHILIPPINES","05.6.2 - Domestic services and household services (S)",103.6000000000000
"PHILIPPINES","05.6.2.1 - Domestic services by paid staff (S)",103.6450225607110
"PHILIPPINES","06 - HEALTH",102.8000000000000
"PHILIPPINES","06.1 - MEDICINES AND HEALTH PRODUCTS",102.1000000000000
"PHILIPPINES","06.1.1 - Medicines (ND)",102.1000000000000
"PHILIPPINES","06.1.1.1 - Medicines, vaccines and other pharmaceutical preparations (ND)",102.0874131217970
"PHILIPPINES","06.1.2 - Medical products (ND)",101.4000000000000
"PHILIPPINES","06.1.2.1 - Medical diagnostic products (ND)",102.4482320807560
"PHILIPPINES","06.1.2.2 - Prevention and protective devices (ND)",100.0014127315080
"PHILIPPINES","06.1.2.3 - Treatment devices for personal use (ND)",101.9189315929190
"PHILIPPINES","06.1.3 - Assistive products (D)",102.5000000000000
"PHILIPPINES","06.1.3.1 - Assistive products for vision (D)",102.5422949806250
"PHILIPPINES","06.2 - OUTPATIENT CARE SERVICES",103.9000000000000
"PHILIPPINES","06.2.1 - Preventive care services (S)",103.8000000000000
"PHILIPPINES","06.2.1.9 - Other preventive services (S)",103.8387718048510
"PHILIPPINES","06.2.2 - Outpatient dental services (S)",104.0000000000000
"PHILIPPINES","06.2.2.1 - Dental preventive services (S)",104.0075866546690
"PHILIPPINES","06.2.3 - Other outpatient care services (S)",100.0000000000000
"PHILIPPINES","06.2.3.1 - Outpatient curative and rehabilitative services (S)",100.0000000000000
"PHILIPPINES","06.3 - INPATIENT CARE SERVICES",103.7000000000000
"PHILIPPINES","06.3.1 - Inpatient curative and rehabilitative services (S)",103.7000000000000
"PHILIPPINES","06.3.1.0 - Inpatient curative and rehabilitative services (S)",103.6497155044440
"PHILIPPINES","06.4 - OTHER HEALTH SERVICES",103.4000000000000
"PHILIPPINES","06.4.1 - Diagnostic imaging services and medical laboratory services (S)",103.4000000000000
"PHILIPPINES","06.4.1.0 - Diagnostic imaging services and medical laboratory services (S)",103.4303505242450
"PHILIPPINES","07 - TRANSPORT",102.5000000000000
"PHILIPPINES","07.1 - PURCHASE OF VEHICLES",100.8000000000000
"PHILIPPINES","07.1.1 - Motor cars (D)",100.1000000000000
"PHILIPPINES","07.1.1.1 - New motor cars (D)",100.1340782023260
"PHILIPPINES","07.1.2 - Motorcycles (D)",101.0000000000000
"PHILIPPINES","07.1.2.0 - Motorcycles (D)",101.0227688957570
"PHILIPPINES","07.1.3 - Bicycles (D)",101.3000000000000
"PHILIPPINES","07.1.3.0 - Bicycles (D)",101.3151245443940
"PHILIPPINES","07.2 - OPERATION OF PERSONAL TRANSPORT EQUIPMENT",103.4000000000000
"PHILIPPINES","07.2.1 - Parts and accessories for personal transport equipment (SD)",100.9000000000000
"PHILIPPINES","07.2.1.1 - Tires (SD)",100.3158436878740
"PHILIPPINES","07.2.1.2 - Parts for personal transport equipment (SD)",101.4317500305400
"PHILIPPINES","07.2.1.3 - Accessories for personal transport equipment (SD)",100.0000000000000
"PHILIPPINES","07.2.2 - Fuels and lubricants for personal transport equipment (ND)",103.8000000000000
"PHILIPPINES","07.2.2.1 - Diesel (ND)",102.9586718521140
"PHILIPPINES","07.2.2.2 - Gasoline (ND)",104.1234584457160
"PHILIPPINES","07.2.2.3 - Other fuels for personal transport equipment (ND)",106.4098306210560
"PHILIPPINES","07.2.2.4 - Lubricants (ND)",101.7548348432390
"PHILIPPINES","07.2.3 - Maintenance and repair of personal transport equipment (S)",101.2000000000000
"PHILIPPINES","07.2.3.0 - Maintenance and repair of personal transport equipment (S)",101.1140271202030
"PHILIPPINES","07.2.4 - Other services in respect of personal transport equipment (S)",100.0000000000000
"PHILIPPINES","07.2.4.2 - Toll facilities (S)",100.0000000000000
"PHILIPPINES","07.2.4.3 - Driving lessons, tests, licences, and road worthiness tests (S)",100.3519414637400
"PHILIPPINES","07.3 - PASSENGER TRANSPORT SERVICES",102.6000000000000
"PHILIPPINES","07.3.1 - Passenger transport by railway (S)",100.0000000000000
"PHILIPPINES","07.3.1.1 - Passenger transport by train (S)",100.0000000000000
"PHILIPPINES","07.3.1.2 - Passenger transport by rapid transit and tram (S)",100.0000000000000
"PHILIPPINES","07.3.2 - Passenger transport by road (S)",102.2000000000000
"PHILIPPINES","07.3.2.1 - Passenger transport by bus and coach (S)",104.2585020586830
"PHILIPPINES","07.3.2.2 - Passenger transport by taxi and hired car with driver (S)",105.0284214636720
"PHILIPPINES","07.3.2.9 - Other passenger transport by road (S)",101.7432212411960
"PHILIPPINES","07.3.3 - Passenger transport by air (S)",87.8000000000000
"PHILIPPINES","07.3.3.1 - Passenger transport by air, domestic (S)",87.8085260939090
"PHILIPPINES","07.3.4 - Passenger transport by sea and inland waterway (S)",129.1000000000000
"PHILIPPINES","07.3.4.0 - Passenger transport by sea and inland waterway (S)",129.0461174119550
"PHILIPPINES","07.4 - TRANSPORT SERVICES OF GOODS",104.6000000000000
"PHILIPPINES","07.4.1 - Postal and courier services (S)",104.6000000000000
"PHILIPPINES","07.4.1.1 - Letter handling services (S)",105.2767289992370
"PHILIPPINES","07.4.1.2 - Courier and parcel delivery services (S)",103.2677951982860
"PHILIPPINES","08 - INFORMATION AND COMMUNICATION",100.2000000000000
"PHILIPPINES","08.1 - INFORMATION AND COMMUNICATION EQUIPMENT",100.3000000000000
"PHILIPPINES","08.1.1 - Fixed telephone equipment (D)",100.0000000000000
"PHILIPPINES","08.1.1.0 - Fixed telephone equipment (D)",100.0157013971110
"PHILIPPINES","08.1.2 - Mobile telephone equipment (D)",100.6000000000000
"PHILIPPINES","08.1.2.0 - Mobile telephone equipment (D)",100.5920916784440
"PHILIPPINES","08.1.3 - Information processing equipment (D)",100.4000000000000
"PHILIPPINES","08.1.3.1 - Computers, laptops and tablets (D)",100.3772151229730
"PHILIPPINES","08.1.3.2 - Peripheral equipment and its consumable components (D)",100.7638244881950
"PHILIPPINES","08.1.4 - Equipment for the reception, recording and reproduction of sound and vision (D)",100.0000000000000
"PHILIPPINES","08.1.4.0 - Equipment for the reception, recording and reproduction of sound and vision (D)",99.9926284341986
"PHILIPPINES","08.1.5 - Unrecorded recording media (SD)",101.0000000000000
"PHILIPPINES","08.1.5.0 - Unrecorded recording media (SD)",101.0631804190610
"PHILIPPINES","08.3 - INFORMATION AND COMMUNICATION SERVICES",100.2000000000000
"PHILIPPINES","08.3.1 - Fixed communication services (S)",100.1000000000000
"PHILIPPINES","08.3.1.0 - Fixed communication services (S)",100.0484033294260
"PHILIPPINES","08.3.2 - Mobile communication services (S)",100.2000000000000
"PHILIPPINES","08.3.2.0 - Mobile communication services (S)",100.1943539542440
"PHILIPPINES","08.3.3 - Internet access provision services and net storage services (S)",100.2000000000000
"PHILIPPINES","08.3.3.0 - Internet access provision services and net storage services (S)",100.2601973575190
"PHILIPPINES","08.3.5 - Repair and rental of information and communication equipment (S)",102.5000000000000
"PHILIPPINES","08.3.5.0 - Repair and rental of information and communication equipment (S)",102.5035223574850
"PHILIPPINES","09 - RECREATION, SPORT AND CULTURE",102.8000000000000
"PHILIPPINES","09.1 - RECREATIONAL DURABLES",99.9000000000000
"PHILIPPINES","09.1.1 - Photographic and cinematographic equipment and optical instruments (D)",99.9000000000000
"PHILIPPINES","09.1.1.1 - Cameras (D)",99.9349238738582
"PHILIPPINES","09.2 - OTHER RECREATIONAL GOODS",100.7000000000000
"PHILIPPINES","09.2.1 - Games, toys and hobbies (SD)",100.7000000000000
"PHILIPPINES","09.2.1.2 - Other games, toys and hobbies (SD)",100.6986255608240
"PHILIPPINES","09.2.2 - Equipment for sport, camping and open-air recreation (SD)",101.9000000000000
"PHILIPPINES","09.2.2.1 - Equipment for sport (SD)",101.8774184481310
"PHILIPPINES","09.2.2.2 - Equipment for camping and open-air recreation (SD)",102.6688178587940
"PHILIPPINES","09.3 - GARDEN PRODUCTS AND PETS",101.8000000000000
"PHILIPPINES","09.3.1 - Garden products, plants and flowers (ND)",102.5000000000000
"PHILIPPINES","09.3.1.1 - Garden products (ND)",101.2088330315670
"PHILIPPINES","09.3.1.2 - Plants, seeds and flowers (ND)",103.8086461529990
"PHILIPPINES","09.3.2 - Pets and products for pets (ND)",101.3000000000000
"PHILIPPINES","09.3.2.2 - Products for pets and other household animals (ND)",101.2707816944890
"PHILIPPINES","09.4 - RECREATIONAL SERVICES",109.8000000000000
"PHILIPPINES","09.4.6 - Recreational and sporting services (S)",101.2000000000000
"PHILIPPINES","09.4.6.2 - Sporting services - practice (S)",101.2279256528150
"PHILIPPINES","09.4.7 - Games of chance (S)",110.0000000000000
"PHILIPPINES","09.4.7.0 - Games of chance (S)",109.9239535899710
"PHILIPPINES","09.5 - CULTURAL GOODS",100.9000000000000
"PHILIPPINES","09.5.1 - Musical instruments (D)",100.9000000000000
"PHILIPPINES","09.5.1.0 - Musical instruments (D)",100.8790806991570
"PHILIPPINES","09.6 - CULTURAL SERVICES",101.8000000000000
"PHILIPPINES","09.6.1 - Services provided by cinemas, theatres and concert venues (S)",102.6000000000000
"PHILIPPINES","09.6.1.0 - Services provided by cinemas, theatres and concert venues (S)",102.6254089184490
"PHILIPPINES","09.6.3 - Photographic services (S)",100.0000000000000
"PHILIPPINES","09.6.3.0 - Photographic services (S)",100.0000000000000
"PHILIPPINES","09.6.9 - Other cultural services (S)",101.1000000000000
"PHILIPPINES","09.6.9.0 - Other cultural services (S)",101.0896383109890
"PHILIPPINES","09.7 - NEWSPAPERS, BOOKS AND STATIONERY",102.1000000000000
"PHILIPPINES","09.7.1 - Books (SD)",100.8000000000000
"PHILIPPINES","09.7.1.1 - Educational and textbooks in printed or electronic copy (SD)",100.5935721793790
"PHILIPPINES","09.7.1.9 - Other books (SD) in printed or electronic copy",101.3642079010390
"PHILIPPINES","09.7.2 - Newspapers and periodicals (ND)",100.5000000000000
"PHILIPPINES","09.7.2.1 - Newspapers (ND)",100.3948782088770
"PHILIPPINES","09.7.2.2 - Magazines and periodicals (ND)",100.5715159990120
"PHILIPPINES","09.7.4 - Stationery and drawing materials (ND)",102.6000000000000
"PHILIPPINES","09.7.4.0 - Stationery and drawing materials (ND)",102.5670570872540
"PHILIPPINES","09.8 - PACKAGE HOLIDAYS (S)",100.0000000000000
"PHILIPPINES","09.8.0 - Package holidays (S)",100.0000000000000
"PHILIPPINES","09.8.0.0 - Package holidays (S)",100.0000000000000
"PHILIPPINES","10 - EDUCATION SERVICES",101.8000000000000
"PHILIPPINES","10.1 - EARLY CHILDHOOD AND PRIMARY EDUCATION",102.3000000000000
"PHILIPPINES","10.1.0 - Early chilhood and primary education (S)",102.3000000000000
"PHILIPPINES","10.1.0.1 - Early childhood education services (S)",102.2385994035300
"PHILIPPINES","10.1.0.2 - Primary education (S)",102.3151897695600
"PHILIPPINES","10.2 - SECONDARY EDUCATION  (S)",101.8000000000000
"PHILIPPINES","10.2.0 - Secondary education (S)",101.8000000000000
"PHILIPPINES","10.2.0.1 - Lower secondary general education services",101.9580254863150
"PHILIPPINES","10.2.0.2 - Lower secondary technical-vocational livelihood programs services",101.7109345781450
"PHILIPPINES","10.4 - TERTIARY EDUCATION (S)",101.3000000000000
"PHILIPPINES","10.4.0 - Tertiary education (s)",101.3000000000000
"PHILIPPINES","10.4.0.0 - Tertiary education (s)",101.3017266095040
"PHILIPPINES","10.5 - EDUCATION NOT DEFINED BY LEVEL (S)",100.3000000000000
"PHILIPPINES","10.5.0 - Education not defined by level (s)",100.3000000000000
"PHILIPPINES","10.5.0.2 - Review classes for professional and licensure examination (S)",100.3526290003830
"PHILIPPINES","10.5.0.9 - Other education not defined by level (S)",99.8511445947030
"PHILIPPINES","11 - RESTAURANTS AND ACCOMMODATION SERVICES",103.0000000000000
"PHILIPPINES","11.1 - FOOD AND BEVERAGE SERVING SERVICES",103.0000000000000
"PHILIPPINES","11.1.1 - Restaurants, café and the like (S)",103.0000000000000
"PHILIPPINES","11.1.1.1 - Restaurants, café and the like - with full service (S)",103.0217848464920
"PHILIPPINES","11.2 - ACCOMMODATION SERVICES",100.0000000000000
"PHILIPPINES","11.2.0 - Accommodation services (S)",100.0000000000000
"PHILIPPINES","11.2.0.1 - Hotels, motels, inns and similar accommodation services (S)",100.0042831500520
"PHILIPPINES","12 - FINANCIAL SERVICES",100.0000000000000
"PHILIPPINES","12.2 - FINANCIAL SERVICES",100.0000000000000
"PHILIPPINES","12.2.1 - Financial intermediation services indirectly measured (S)",100.0000000000000
"PHILIPPINES","12.2.1.0 - Financial intermediation services indirectly measured (S)",100.0000000000000
