"Geolocation","Commodity Description","2020 Feb"
"PHILIPPINES","01.1.4.8 - Eggs (ND)",110.7299887352760
"PHILIPPINES","01.1.5 - Oils and fats (ND)",102.7000000000000
"PHILIPPINES","01.1.5.1 - Vegetable oils (ND)",102.4974419574520
"PHILIPPINES","01.1.5.2 - Butter and other fats and oils derived from milk (ND)",107.3543729566530
"PHILIPPINES","01.1.5.3 - Margarine and similar preparations (ND)",102.3760885248880
"PHILIPPINES","01.1.5.9 - Other animal oils and fats (ND)",93.6757574252427
"PHILIPPINES","01.1.6 - Fruits and nuts (ND)",111.9000000000000
"PHILIPPINES","01.1.6.1 - Dates, figs and tropical fruits, fresh (ND)",112.2808635241460
"PHILIPPINES","01.1.6.2 - Citrus fruits, fresh (ND)",103.9104137754820
"PHILIPPINES","01.1.6.3 - Stone fruits and pome fruits, fresh (ND)",131.4302783854620
"PHILIPPINES","01.1.6.5 - Other fruits, fresh (ND)",107.0186760135020
"PHILIPPINES","01.1.6.7 - Fruit, dried and dehydrated (ND)",114.8006469273950
"PHILIPPINES","01.1.6.8 - Nuts, in shell or shelled (ND)",106.2452441543300
"PHILIPPINES","01.1.6.9 - Fruit and nuts ground and other preparations (ND)",104.7662920820410
"PHILIPPINES","01.1.7 - Vegetables, tubers, plantains, cooking bananas and pulses (ND)",111.4000000000000
"PHILIPPINES","01.1.7.1 - Leafy or stem vegetables, fresh or chilled (ND)",99.1335813224838
"PHILIPPINES","01.1.7.2 - Fruit-bearing vegetables, fresh or chilled (ND)",104.1138376568970
"PHILIPPINES","01.1.7.3 - Green leguminous vegetables, fresh or chilled (ND)",107.2155066500100
"PHILIPPINES","01.1.7.4 - Other vegetables, fresh or chilled (ND)",133.8153156135130
"PHILIPPINES","01.1.7.5 - Tubers, plantains and cooking bananas (ND)",115.1152435714490
"PHILIPPINES","01.1.7.9 - Vegetables, tubers, plantains, cooking bananas and pulses ground and other preparations (ND)",106.9691943639380
"PHILIPPINES","01.1.8 - Sugar, confectionery and desserts (ND)",102.1000000000000
"PHILIPPINES","01.1.8.1 - Cane and beet sugar (ND)",98.8423389509267
"PHILIPPINES","01.1.8.3 - Jams, fruit jellies, marmalades, fruit purée and pastes, honey (ND)",104.5973981935020
"PHILIPPINES","01.1.8.4 - Nut purée, nut butter and nut pastes (ND)",107.4394706947720
"PHILIPPINES","01.1.8.5 - Chocolate, cocoa, and cocoa-based food products (ND)",106.2862352228940
"PHILIPPINES","01.1.8.6 - Ice, ice cream and sorbet (ND)",103.6818414162850
"PHILIPPINES","01.1.8.9 - Other sugar confectionery and desserts n.e.c. (ND)",102.5656995931610
"PHILIPPINES","01.1.9 - Ready-made food and other food products n.e.c. (ND)",107.2000000000000
"PHILIPPINES","01.1.9.2 - Baby food (ND)",102.1098124381810
"PHILIPPINES","01.1.9.3 - Salt, condiments and sauces (ND)",107.2759400704120
"PHILIPPINES","01.1.9.4 - Spices, culinary herbs and seeds (ND)",115.9189234067230
"PHILIPPINES","01.1.9.9 - Other food products n.e.c. (ND)",108.0663906349600
"PHILIPPINES","01.2 - NON-ALCOHOLIC BEVERAGES",105.5000000000000
"PHILIPPINES","01.2.1 - Fruit and vegetable juices (ND)",113.1000000000000
"PHILIPPINES","01.2.1.0 - Fruit and vegetable juices (ND)",113.0671891333470
"PHILIPPINES","01.2.2 - Coffee and coffee substitutes (ND)",103.7000000000000
"PHILIPPINES","01.2.2.0 - Coffee and coffee substitutes (ND)",103.6955315906660
"PHILIPPINES","01.2.3 - Tea, maté and other plant products for infusion (ND)",103.5000000000000
"PHILIPPINES","01.2.3.0 - Tea, maté and other plant products for infusion (ND)",103.5875989639730
"PHILIPPINES","01.2.4 - Cocoa drinks (ND)",108.5000000000000
"PHILIPPINES","01.2.4.0 - Cocoa drinks (ND)",108.4833618691360
"PHILIPPINES","01.2.5 - Water (ND)",102.4000000000000
"PHILIPPINES","01.2.5.0 - Water (ND)",102.4075590754610
"PHILIPPINES","01.2.6 - Soft drinks (ND)",107.2000000000000
"PHILIPPINES","01.2.6.0 - Soft drinks (ND)",107.1881875246280
"PHILIPPINES","01.2.9 - Other non-alcoholic beverages (ND)",112.2000000000000
"PHILIPPINES","01.2.9.0 - Other non-alcoholic beverages (ND)",112.1916473349030
"PHILIPPINES","02 - ALCOHOLIC BEVERAGES AND TOBACCO",124.8000000000000
"PHILIPPINES","02.1 - ALCOHOLIC BEVERAGES",107.5000000000000
"PHILIPPINES","02.1.1 - Spirits and liquors (ND)",107.7000000000000
"PHILIPPINES","02.1.1.0 - Spirits and liquors (ND)",107.7151584125900
"PHILIPPINES","02.1.2 - Wine (ND)",108.2000000000000
"PHILIPPINES","02.1.2.1 - Wine from grapes (ND)",106.4639933890150
"PHILIPPINES","02.1.2.2 - Wine from other sources (ND)",108.5816803817860
"PHILIPPINES","02.1.3 - Beer (ND)",107.0000000000000
"PHILIPPINES","02.1.3.0 - Beer (ND)",107.0403893197000
"PHILIPPINES","02.3 - TOBACCO",136.9000000000000
"PHILIPPINES","02.3.0 - Tobacco (ND)",136.9000000000000
"PHILIPPINES","02.3.0.1 - Cigarettes (ND)",137.1310027322140
"PHILIPPINES","02.3.0.2 - Cigars (ND)",132.5205924850290
"PHILIPPINES","02.3.0.9 - Other tobacco products (ND)",121.2893418212320
"PHILIPPINES","02.4 - OTHER VEGETABLE-BASED TOBACCO PRODUCTS",103.3000000000000
"PHILIPPINES","02.4.0 - Other vegetable-based tobacco products (ND)",103.3000000000000
"PHILIPPINES","02.4.0.0 - Other vegetable-based tobacco products (ND)",103.2774124753110
"PHILIPPINES","02.900 - NON-FOOD",103.6000000000000
"PHILIPPINES","03 - CLOTHING AND FOOTWEAR",104.3000000000000
"PHILIPPINES","03.1 - CLOTHING",104.4000000000000
"PHILIPPINES","03.1.1 - Clothing materials (SD)",104.1000000000000
"PHILIPPINES","03.1.1.0 - Clothing materials (SD)",104.0380862571440
"PHILIPPINES","03.1.2 - Garments (SD)",104.2000000000000
"PHILIPPINES","03.1.2.1 - Garments for men or boys (SD)",104.3152918542260
"PHILIPPINES","03.1.2.2 - Garments for women or girls (SD)",104.0976059911490
"PHILIPPINES","03.1.2.3 - Garments for infants (0 to under 2 years) (SD)",104.4768270428010
"PHILIPPINES","03.1.2.4 - School uniforms (SD)",105.1255818452970
"PHILIPPINES","03.1.3 - Other articles of clothing and clothing accessories (SD)",105.8000000000000
"PHILIPPINES","03.1.3.1 - Other articles of clothing (SD)",105.2878402185420
"PHILIPPINES","03.1.3.2 - Clothing accessories (SD)",109.5357202590410
"PHILIPPINES","03.1.4 - Cleaning, repair, tailoring and hire of clothing (S)",109.1000000000000
"PHILIPPINES","03.1.4.1 - Cleaning of clothing (S)",108.2320848528960
"PHILIPPINES","03.1.4.2 - Repair, tailoring and hire of clothing (S)",111.4580138592510
"PHILIPPINES","03.2 - FOOTWEAR",104.3000000000000
"PHILIPPINES","03.2.1 - Shoes and other footwear (SD)",104.3000000000000
"PHILIPPINES","03.2.1.1 - Footwear for men (SD)",104.4390957569170
"PHILIPPINES","03.2.1.2 - Footwear for women (SD)",103.4282448546460
"PHILIPPINES","03.2.1.3 - Footwear for infants and children (SD)",104.8092441547640
"PHILIPPINES","03.2.2 - Cleaning, repair, and hire of footwear (S)",107.6000000000000
"PHILIPPINES","03.2.2.0 - Cleaning, repair, and hire of footwear (S)",107.6509755233280
"PHILIPPINES","04 - HOUSING, WATER, ELECTRICITY, GAS, AND OTHER FUELS",103.7000000000000
"PHILIPPINES","04.1 - ACTUAL RENTALS FOR HOUSING",105.3000000000000
"PHILIPPINES","04.1.1 - Actual rentals paid by tenants for main residence (S)",105.3000000000000
"PHILIPPINES","04.1.1.0 - Actual rentals paid by tenants for main residence (S)",105.3488249494630
"PHILIPPINES","04.3 - MAINTENANCE, REPAIR AND SECURITY OF THE DWELLING",105.0000000000000
"PHILIPPINES","04.3.1 - Security equipment and materials for the maintenance and repair of the dwelling (ND)",103.8000000000000
"PHILIPPINES","04.3.1.1 - Materials for the maintenance and repair of the dwelling (ND)",103.8012266651840
"PHILIPPINES","04.3.2 - Services for the maintenance, repair and security of the dwelling (S)",109.2000000000000
"PHILIPPINES","04.3.2.0 - Services for the maintenance, repair and security of the dwelling (S)",109.2626779192560
"PHILIPPINES","04.4 - WATER SUPPLY AND MISCELLANEOUS SERVICES RELATING TO THE DWELLING",104.8000000000000
"PHILIPPINES","04.4.1 - Water supply (ND)",104.8000000000000
"PHILIPPINES","04.4.1.1 - Water supply through network systems (ND)",104.8442230903080
"PHILIPPINES","04.5 - ELECTRICITY, GAS AND OTHER FUELS",100.2000000000000
"PHILIPPINES","04.5.1 - Electricity (ND)",95.5000000000000
"PHILIPPINES","04.5.1.0 - Electricity (ND)",95.4897693695407
"PHILIPPINES","04.5.2 - Gas (ND)",109.5000000000000
"PHILIPPINES","04.5.2.2 - Liquefied hydrocarbons (ND)",109.5178204441790
"PHILIPPINES","04.5.3 - Liquid fuels (ND)",92.6000000000000
"PHILIPPINES","04.5.3.0 - Liquid fuels (ND)",92.6162396206858
"PHILIPPINES","04.5.4 - Solid fuels (ND)",111.6000000000000
"PHILIPPINES","04.5.4.2 - Wood fuel, including pellets and briquettes (ND)",111.6449326295750
"PHILIPPINES","04.5.4.3 - Charcoal (ND)",111.6343188765020
"PHILIPPINES","05 - FURNISHINGS, HOUSEHOLD EQUIPMENT AND ROUTINE HOUSEHOLD MAINTENANCE",105.2000000000000
"PHILIPPINES","05.1 - FURNITURE, FURNISHINGS, AND LOOSE CARPETS",103.4000000000000
"PHILIPPINES","05.1.1 - Furniture, furnishings and loose carpets (D)",103.4000000000000
"PHILIPPINES","05.1.1.1 - Household furniture (D)",103.3632789735360
"PHILIPPINES","05.1.1.3 - Lighting equipment (D)",104.9884261687790
"PHILIPPINES","05.1.1.4 - Furnishings, loose carpets and rugs (D)",103.9292944925320
"PHILIPPINES","05.2 - HOUSEHOLD TEXTILES",102.7000000000000
"PHILIPPINES","05.2.1 - Household textiles (SD)",102.7000000000000
"PHILIPPINES","05.2.1.1 - Furnishing fabrics and curtains (SD)",101.9693581365300
"PHILIPPINES","05.2.1.2 - Bed linen and bedding (SD)",102.9169553975830
"PHILIPPINES","05.2.1.3 - Table linen and bathroom linen (SD)",102.8180945891530
"PHILIPPINES","05.2.1.9 - Other household textiles (SD)",103.6722640898570
"PHILIPPINES","05.3 - HOUSEHOLD APPLIANCES",103.1000000000000
"PHILIPPINES","05.3.1 - Major household appliances, whether electric or not (D)",102.8000000000000
"PHILIPPINES","05.3.1.1 - Major kitchen appliances (D)",103.2892060647850
"PHILIPPINES","05.3.1.2 - Major laundry appliances (D)",102.2427600149510
"PHILIPPINES","05.3.1.3 - Heaters, air conditioners (D)",102.5019576937300
"PHILIPPINES","05.3.2 - Small household appliances (SD)",104.6000000000000
"PHILIPPINES","05.3.2.1 - Small appliances for cooking and processing of food (SD)",104.9975737711450
"PHILIPPINES","05.3.2.9 - Other small household appliances (SD)",104.4419946890390
"PHILIPPINES","05.3.3 - Repair, installation and hire of household appliances (S)",102.3000000000000
"PHILIPPINES","05.3.3.0 - Repair, installation and hire of household appliances (S)",102.2783161442180
"PHILIPPINES","05.4 - GLASSWARE, TABLEWARE AND HOUSEHOLD UTENSILS",104.5000000000000
"PHILIPPINES","05.4.0 - Glassware, tableware and household utensils (SD)",104.5000000000000
"PHILIPPINES","05.4.0.1 - Glassware, crystal-ware, ceramic ware and chinaware (SD)",104.5482044989740
"PHILIPPINES","05.4.0.2 - Cutlery, flatware and silverware (SD)",103.5600969936110
"PHILIPPINES","05.4.0.3 - Kitchen utensils and articles (SD)",104.7065444844220
"PHILIPPINES","05.5 - TOOLS AND EQUIPMENT FOR HOUSE AND GARDEN",102.4000000000000
"PHILIPPINES","05.5.1 - Motorized tools and equipment (D)",100.9000000000000
"PHILIPPINES","05.5.1.0 - Motorized tools and equipment (D)",100.9432487057230
"PHILIPPINES","05.5.2 - Non-motorized tools and miscellaneous accessories (SD)",102.9000000000000
"PHILIPPINES","05.5.2.1 - Non-motorized tools (SD)",103.3626573383260
"PHILIPPINES","05.5.2.2 - Miscellaneous accessories (SD)",102.5528065402420
"PHILIPPINES","05.6 - GOODS AND SERVICES FOR ROUTINE HOUSEHOLD MAINTENANCE",106.2000000000000
"PHILIPPINES","05.6.1 - Non-durable household goods (ND)",104.7000000000000
"PHILIPPINES","05.6.1.1 - Household cleaning and maintenance products (ND)",104.8181824770230
"PHILIPPINES","05.6.1.9 - Other non-durable household goods (ND)",104.6089637635670
"PHILIPPINES","05.6.2 - Domestic services and household services (S)",109.1000000000000
"PHILIPPINES","05.6.2.1 - Domestic services by paid staff (S)",109.1106817114780
"PHILIPPINES","06 - HEALTH",106.7000000000000
"PHILIPPINES","06.1 - MEDICINES AND HEALTH PRODUCTS",105.5000000000000
"PHILIPPINES","06.1.1 - Medicines (ND)",105.6000000000000
"PHILIPPINES","06.1.1.1 - Medicines, vaccines and other pharmaceutical preparations (ND)",105.5880761433650
"PHILIPPINES","06.1.2 - Medical products (ND)",103.0000000000000
"PHILIPPINES","06.1.2.1 - Medical diagnostic products (ND)",104.0226748233550
"PHILIPPINES","06.1.2.2 - Prevention and protective devices (ND)",100.0038912908390
"PHILIPPINES","06.1.2.3 - Treatment devices for personal use (ND)",105.1002229412970
"PHILIPPINES","06.1.3 - Assistive products (D)",104.0000000000000
"PHILIPPINES","06.1.3.1 - Assistive products for vision (D)",103.9605708810380
"PHILIPPINES","06.2 - OUTPATIENT CARE SERVICES",110.0000000000000
"PHILIPPINES","06.2.1 - Preventive care services (S)",108.8000000000000
"PHILIPPINES","06.2.1.9 - Other preventive services (S)",108.8125288379430
"PHILIPPINES","06.2.2 - Outpatient dental services (S)",112.4000000000000
"PHILIPPINES","06.2.2.1 - Dental preventive services (S)",112.4235692920250
"PHILIPPINES","06.2.3 - Other outpatient care services (S)",100.0000000000000
"PHILIPPINES","06.2.3.1 - Outpatient curative and rehabilitative services (S)",100.0000000000000
"PHILIPPINES","06.3 - INPATIENT CARE SERVICES",107.9000000000000
"PHILIPPINES","06.3.1 - Inpatient curative and rehabilitative services (S)",107.9000000000000
"PHILIPPINES","06.3.1.0 - Inpatient curative and rehabilitative services (S)",107.8553708984720
"PHILIPPINES","06.4 - OTHER HEALTH SERVICES",107.1000000000000
"PHILIPPINES","06.4.1 - Diagnostic imaging services and medical laboratory services (S)",107.1000000000000
"PHILIPPINES","06.4.1.0 - Diagnostic imaging services and medical laboratory services (S)",107.1256822985660
"PHILIPPINES","07 - TRANSPORT",100.6000000000000
"PHILIPPINES","07.1 - PURCHASE OF VEHICLES",103.5000000000000
"PHILIPPINES","07.1.1 - Motor cars (D)",101.1000000000000
"PHILIPPINES","07.1.1.1 - New motor cars (D)",101.0587191209560
"PHILIPPINES","07.1.2 - Motorcycles (D)",103.6000000000000
"PHILIPPINES","07.1.2.0 - Motorcycles (D)",103.6209632617810
"PHILIPPINES","07.1.3 - Bicycles (D)",106.6000000000000
"PHILIPPINES","07.1.3.0 - Bicycles (D)",106.6311691992970
"PHILIPPINES","07.2 - OPERATION OF PERSONAL TRANSPORT EQUIPMENT",96.4000000000000
"PHILIPPINES","07.2.1 - Parts and accessories for personal transport equipment (SD)",102.8000000000000
"PHILIPPINES","07.2.1.1 - Tires (SD)",101.6671523082600
"PHILIPPINES","07.2.1.2 - Parts for personal transport equipment (SD)",103.7291595161270
"PHILIPPINES","07.2.1.3 - Accessories for personal transport equipment (SD)",100.0000000000000
"PHILIPPINES","07.2.2 - Fuels and lubricants for personal transport equipment (ND)",95.4000000000000
"PHILIPPINES","07.2.2.1 - Diesel (ND)",93.5474278001374
"PHILIPPINES","07.2.2.2 - Gasoline (ND)",95.9288078977441
"PHILIPPINES","07.2.2.3 - Other fuels for personal transport equipment (ND)",104.1846562603790
"PHILIPPINES","07.2.2.4 - Lubricants (ND)",103.4134476126370
"PHILIPPINES","07.2.3 - Maintenance and repair of personal transport equipment (S)",103.2000000000000
"PHILIPPINES","07.2.3.0 - Maintenance and repair of personal transport equipment (S)",103.1943536656060
"PHILIPPINES","07.2.4 - Other services in respect of personal transport equipment (S)",100.2000000000000
"PHILIPPINES","07.2.4.2 - Toll facilities (S)",100.0000000000000
"PHILIPPINES","07.2.4.3 - Driving lessons, tests, licences, and road worthiness tests (S)",101.7310005118450
"PHILIPPINES","07.3 - PASSENGER TRANSPORT SERVICES",102.1000000000000
"PHILIPPINES","07.3.1 - Passenger transport by railway (S)",100.0000000000000
"PHILIPPINES","07.3.1.1 - Passenger transport by train (S)",100.0000000000000
"PHILIPPINES","07.3.1.2 - Passenger transport by rapid transit and tram (S)",100.0000000000000
"PHILIPPINES","07.3.2 - Passenger transport by road (S)",102.7000000000000
"PHILIPPINES","07.3.2.1 - Passenger transport by bus and coach (S)",105.3180206678480
"PHILIPPINES","07.3.2.2 - Passenger transport by taxi and hired car with driver (S)",105.0513110794850
"PHILIPPINES","07.3.2.9 - Other passenger transport by road (S)",102.1345859402480
"PHILIPPINES","07.3.3 - Passenger transport by air (S)",87.7000000000000
"PHILIPPINES","07.3.3.1 - Passenger transport by air, domestic (S)",87.6739772034821
"PHILIPPINES","07.3.4 - Passenger transport by sea and inland waterway (S)",91.0000000000000
"PHILIPPINES","07.3.4.0 - Passenger transport by sea and inland waterway (S)",91.0386960841799
"PHILIPPINES","07.4 - TRANSPORT SERVICES OF GOODS",104.6000000000000
"PHILIPPINES","07.4.1 - Postal and courier services (S)",104.6000000000000
"PHILIPPINES","07.4.1.1 - Letter handling services (S)",105.2767289992370
"PHILIPPINES","07.4.1.2 - Courier and parcel delivery services (S)",103.3028952591240
"PHILIPPINES","08 - INFORMATION AND COMMUNICATION",100.6000000000000
"PHILIPPINES","08.1 - INFORMATION AND COMMUNICATION EQUIPMENT",100.6000000000000
"PHILIPPINES","08.1.1 - Fixed telephone equipment (D)",100.0000000000000
"PHILIPPINES","08.1.1.0 - Fixed telephone equipment (D)",100.0157013971110
"PHILIPPINES","08.1.2 - Mobile telephone equipment (D)",100.7000000000000
"PHILIPPINES","08.1.2.0 - Mobile telephone equipment (D)",100.6230612791300
"PHILIPPINES","08.1.3 - Information processing equipment (D)",100.8000000000000
"PHILIPPINES","08.1.3.1 - Computers, laptops and tablets (D)",100.7295298743210
"PHILIPPINES","08.1.3.2 - Peripheral equipment and its consumable components (D)",100.9467470448600
"PHILIPPINES","08.1.4 - Equipment for the reception, recording and reproduction of sound and vision (D)",100.4000000000000
"PHILIPPINES","08.1.4.0 - Equipment for the reception, recording and reproduction of sound and vision (D)",100.4441621421270
"PHILIPPINES","08.1.5 - Unrecorded recording media (SD)",101.5000000000000
"PHILIPPINES","08.1.5.0 - Unrecorded recording media (SD)",101.4934749164920
"PHILIPPINES","08.3 - INFORMATION AND COMMUNICATION SERVICES",100.7000000000000
"PHILIPPINES","08.3.1 - Fixed communication services (S)",100.8000000000000
"PHILIPPINES","08.3.1.0 - Fixed communication services (S)",100.8143809962810
"PHILIPPINES","08.3.2 - Mobile communication services (S)",100.6000000000000
"PHILIPPINES","08.3.2.0 - Mobile communication services (S)",100.5561340603050
"PHILIPPINES","08.3.3 - Internet access provision services and net storage services (S)",101.5000000000000
"PHILIPPINES","08.3.3.0 - Internet access provision services and net storage services (S)",101.4982388393350
"PHILIPPINES","08.3.5 - Repair and rental of information and communication equipment (S)",104.6000000000000
"PHILIPPINES","08.3.5.0 - Repair and rental of information and communication equipment (S)",104.6060525122520
"PHILIPPINES","09 - RECREATION, SPORT AND CULTURE",105.0000000000000
"PHILIPPINES","09.1 - RECREATIONAL DURABLES",99.9000000000000
"PHILIPPINES","09.1.1 - Photographic and cinematographic equipment and optical instruments (D)",99.9000000000000
"PHILIPPINES","09.1.1.1 - Cameras (D)",99.9147182572551
"PHILIPPINES","09.2 - OTHER RECREATIONAL GOODS",101.9000000000000
"PHILIPPINES","09.2.1 - Games, toys and hobbies (SD)",101.9000000000000
"PHILIPPINES","09.2.1.2 - Other games, toys and hobbies (SD)",101.8752116792440
"PHILIPPINES","09.2.2 - Equipment for sport, camping and open-air recreation (SD)",103.0000000000000
"PHILIPPINES","09.2.2.1 - Equipment for sport (SD)",103.0747267684370
"PHILIPPINES","09.2.2.2 - Equipment for camping and open-air recreation (SD)",102.6688178587940
"PHILIPPINES","09.3 - GARDEN PRODUCTS AND PETS",104.6000000000000
"PHILIPPINES","09.3.1 - Garden products, plants and flowers (ND)",105.7000000000000
"PHILIPPINES","09.3.1.1 - Garden products (ND)",102.0740099931730
"PHILIPPINES","09.3.1.2 - Plants, seeds and flowers (ND)",109.5998364442040
"PHILIPPINES","09.3.2 - Pets and products for pets (ND)",103.5000000000000
"PHILIPPINES","09.3.2.2 - Products for pets and other household animals (ND)",103.5584371247740
"PHILIPPINES","09.4 - RECREATIONAL SERVICES",110.4000000000000
"PHILIPPINES","09.4.6 - Recreational and sporting services (S)",103.7000000000000
"PHILIPPINES","09.4.6.2 - Sporting services - practice (S)",103.6562110718790
"PHILIPPINES","09.4.7 - Games of chance (S)",110.5000000000000
"PHILIPPINES","09.4.7.0 - Games of chance (S)",110.5221028198480
"PHILIPPINES","09.5 - CULTURAL GOODS",101.7000000000000
"PHILIPPINES","09.5.1 - Musical instruments (D)",101.7000000000000
"PHILIPPINES","09.5.1.0 - Musical instruments (D)",101.7169334006530
"PHILIPPINES","09.6 - CULTURAL SERVICES",103.9000000000000
"PHILIPPINES","09.6.1 - Services provided by cinemas, theatres and concert venues (S)",105.3000000000000
"PHILIPPINES","09.6.1.0 - Services provided by cinemas, theatres and concert venues (S)",105.3088538424390
"PHILIPPINES","09.6.3 - Photographic services (S)",150.0000000000000
"PHILIPPINES","09.6.3.0 - Photographic services (S)",150.0000000000000
"PHILIPPINES","09.6.9 - Other cultural services (S)",102.9000000000000
"PHILIPPINES","09.6.9.0 - Other cultural services (S)",102.8816683935670
"PHILIPPINES","09.7 - NEWSPAPERS, BOOKS AND STATIONERY",105.6000000000000
"PHILIPPINES","09.7.1 - Books (SD)",101.9000000000000
"PHILIPPINES","09.7.1.1 - Educational and textbooks in printed or electronic copy (SD)",101.7104897651630
"PHILIPPINES","09.7.1.9 - Other books (SD) in printed or electronic copy",102.4159761130200
"PHILIPPINES","09.7.2 - Newspapers and periodicals (ND)",101.2000000000000
"PHILIPPINES","09.7.2.1 - Newspapers (ND)",101.6276324852150
"PHILIPPINES","09.7.2.2 - Magazines and periodicals (ND)",100.6799184771470
"PHILIPPINES","09.7.4 - Stationery and drawing materials (ND)",106.8000000000000
"PHILIPPINES","09.7.4.0 - Stationery and drawing materials (ND)",106.8485694520390
"PHILIPPINES","09.8 - PACKAGE HOLIDAYS (S)",100.0000000000000
"PHILIPPINES","09.8.0 - Package holidays (S)",100.0000000000000
"PHILIPPINES","09.8.0.0 - Package holidays (S)",100.0000000000000
"PHILIPPINES","10 - EDUCATION SERVICES",105.6000000000000
"PHILIPPINES","10.1 - EARLY CHILDHOOD AND PRIMARY EDUCATION",107.1000000000000
"PHILIPPINES","10.1.0 - Early chilhood and primary education (S)",107.1000000000000
"PHILIPPINES","10.1.0.1 - Early childhood education services (S)",106.4887435765110
"PHILIPPINES","10.1.0.2 - Primary education (S)",107.3636490652620
"PHILIPPINES","10.2 - SECONDARY EDUCATION  (S)",106.0000000000000
"PHILIPPINES","10.2.0 - Secondary education (S)",106.0000000000000
"PHILIPPINES","10.2.0.1 - Lower secondary general education services",106.9163442839490
"PHILIPPINES","10.2.0.2 - Lower secondary technical-vocational livelihood programs services",104.0088054545210
"PHILIPPINES","10.4 - TERTIARY EDUCATION (S)",104.2000000000000
"PHILIPPINES","10.4.0 - Tertiary education (s)",104.2000000000000
"PHILIPPINES","10.4.0.0 - Tertiary education (s)",104.2530756631310
"PHILIPPINES","10.5 - EDUCATION NOT DEFINED BY LEVEL (S)",105.1000000000000
"PHILIPPINES","10.5.0 - Education not defined by level (s)",105.1000000000000
"PHILIPPINES","10.5.0.2 - Review classes for professional and licensure examination (S)",105.2380619762280
"PHILIPPINES","10.5.0.9 - Other education not defined by level (S)",104.0551375108510
"PHILIPPINES","11 - RESTAURANTS AND ACCOMMODATION SERVICES",104.9000000000000
"PHILIPPINES","11.1 - FOOD AND BEVERAGE SERVING SERVICES",105.1000000000000
"PHILIPPINES","11.1.1 - Restaurants, café and the like (S)",105.1000000000000
"PHILIPPINES","11.1.1.1 - Restaurants, café and the like - with full service (S)",105.0302199726890
"PHILIPPINES","11.2 - ACCOMMODATION SERVICES",100.1000000000000
"PHILIPPINES","11.2.0 - Accommodation services (S)",100.1000000000000
"PHILIPPINES","11.2.0.1 - Hotels, motels, inns and similar accommodation services (S)",100.0567167495760
"PHILIPPINES","12 - FINANCIAL SERVICES",100.0000000000000
"PHILIPPINES","12.2 - FINANCIAL SERVICES",100.0000000000000
"PHILIPPINES","12.2.1 - Financial intermediation services indirectly measured (S)",100.0000000000000
"PHILIPPINES","12.2.1.0 - Financial intermediation services indirectly measured (S)",100.0000000000000
