"Geolocation","Commodity Description","2020 Apr" 
"..Region II (Cagayan Valley)","03.1.4 - Cleaning, repair, tailoring and hire of clothing (S)",119.6000000000000
"..Region II (Cagayan Valley)","03.1.4.1 - Cleaning of clothing (S)",116.1801271730500
"..Region II (Cagayan Valley)","03.1.4.2 - Repair, tailoring and hire of clothing (S)",122.2152505819860
"..Region II (Cagayan Valley)","03.2 - FOOTWEAR",107.2000000000000
"..Region II (Cagayan Valley)","03.2.1 - Shoes and other footwear (SD)",107.1000000000000
"..Region II (Cagayan Valley)","03.2.1.1 - Footwear for men (SD)",105.1625940523610
"..Region II (Cagayan Valley)","03.2.1.2 - Footwear for women (SD)",106.3300751712140
"..Region II (Cagayan Valley)","03.2.1.3 - Footwear for infants and children (SD)",110.0075830033530
"..Region II (Cagayan Valley)","03.2.2 - Cleaning, repair, and hire of footwear (S)",110.3000000000000
"..Region II (Cagayan Valley)","03.2.2.0 - Cleaning, repair, and hire of footwear (S)",110.2834638029070
"..Region II (Cagayan Valley)","04 - HOUSING, WATER, ELECTRICITY, GAS, AND OTHER FUELS",105.1000000000000
"..Region II (Cagayan Valley)","04.1 - ACTUAL RENTALS FOR HOUSING",108.2000000000000
"..Region II (Cagayan Valley)","04.1.1 - Actual rentals paid by tenants for main residence (S)",108.2000000000000
"..Region II (Cagayan Valley)","04.1.1.0 - Actual rentals paid by tenants for main residence (S)",108.1627314257910
"..Region II (Cagayan Valley)","04.3 - MAINTENANCE, REPAIR AND SECURITY OF THE DWELLING",103.9000000000000
"..Region II (Cagayan Valley)","04.3.1 - Security equipment and materials for the maintenance and repair of the dwelling (ND)",102.2000000000000
"..Region II (Cagayan Valley)","04.3.1.1 - Materials for the maintenance and repair of the dwelling (ND)",102.1900795517920
"..Region II (Cagayan Valley)","04.3.2 - Services for the maintenance, repair and security of the dwelling (S)",110.3000000000000
"..Region II (Cagayan Valley)","04.3.2.0 - Services for the maintenance, repair and security of the dwelling (S)",110.3535489315860
"..Region II (Cagayan Valley)","04.4 - WATER SUPPLY AND MISCELLANEOUS SERVICES RELATING TO THE DWELLING",111.5000000000000
"..Region II (Cagayan Valley)","04.4.1 - Water supply (ND)",111.5000000000000
"..Region II (Cagayan Valley)","04.4.1.1 - Water supply through network systems (ND)",111.5621861934150
"..Region II (Cagayan Valley)","04.5 - ELECTRICITY, GAS AND OTHER FUELS",101.0000000000000
"..Region II (Cagayan Valley)","04.5.1 - Electricity (ND)",101.0000000000000
"..Region II (Cagayan Valley)","04.5.1.0 - Electricity (ND)",100.9599554883020
"..Region II (Cagayan Valley)","04.5.2 - Gas (ND)",93.2000000000000
"..Region II (Cagayan Valley)","04.5.2.2 - Liquefied hydrocarbons (ND)",93.2667010438377
"..Region II (Cagayan Valley)","04.5.3 - Liquid fuels (ND)",77.2000000000000
"..Region II (Cagayan Valley)","04.5.3.0 - Liquid fuels (ND)",77.2258564956093
"..Region II (Cagayan Valley)","04.5.4 - Solid fuels (ND)",109.3000000000000
"..Region II (Cagayan Valley)","04.5.4.2 - Wood fuel, including pellets and briquettes (ND)",109.1646119629180
"..Region II (Cagayan Valley)","04.5.4.3 - Charcoal (ND)",117.2316567016680
"..Region II (Cagayan Valley)","05 - FURNISHINGS, HOUSEHOLD EQUIPMENT AND ROUTINE HOUSEHOLD MAINTENANCE",104.7000000000000
"..Region II (Cagayan Valley)","05.1 - FURNITURE, FURNISHINGS, AND LOOSE CARPETS",104.6000000000000
"..Region II (Cagayan Valley)","05.1.1 - Furniture, furnishings and loose carpets (D)",104.6000000000000
"..Region II (Cagayan Valley)","05.1.1.1 - Household furniture (D)",104.4310364195960
"..Region II (Cagayan Valley)","05.1.1.3 - Lighting equipment (D)",103.2474299808790
"..Region II (Cagayan Valley)","05.1.1.4 - Furnishings, loose carpets and rugs (D)",108.3727682609510
"..Region II (Cagayan Valley)","05.2 - HOUSEHOLD TEXTILES",104.6000000000000
"..Region II (Cagayan Valley)","05.2.1 - Household textiles (SD)",104.6000000000000
"..Region II (Cagayan Valley)","05.2.1.1 - Furnishing fabrics and curtains (SD)",103.5664520260490
"..Region II (Cagayan Valley)","05.2.1.2 - Bed linen and bedding (SD)",104.9062436699170
"..Region II (Cagayan Valley)","05.2.1.3 - Table linen and bathroom linen (SD)",107.7434252672960
"..Region II (Cagayan Valley)","05.2.1.9 - Other household textiles (SD)",103.9777155118330
"..Region II (Cagayan Valley)","05.3 - HOUSEHOLD APPLIANCES",101.2000000000000
"..Region II (Cagayan Valley)","05.3.1 - Major household appliances, whether electric or not (D)",100.2000000000000
"..Region II (Cagayan Valley)","05.3.1.1 - Major kitchen appliances (D)",100.7320146180990
"..Region II (Cagayan Valley)","05.3.1.2 - Major laundry appliances (D)",100.6126905342660
"..Region II (Cagayan Valley)","05.3.1.3 - Heaters, air conditioners (D)",97.1415972448543
"..Region II (Cagayan Valley)","05.3.2 - Small household appliances (SD)",106.0000000000000
"..Region II (Cagayan Valley)","05.3.2.1 - Small appliances for cooking and processing of food (SD)",108.5178087835790
"..Region II (Cagayan Valley)","05.3.2.9 - Other small household appliances (SD)",105.3323934474030
"..Region II (Cagayan Valley)","05.3.3 - Repair, installation and hire of household appliances (S)",116.7000000000000
"..Region II (Cagayan Valley)","05.3.3.0 - Repair, installation and hire of household appliances (S)",116.6932120638060
"..Region II (Cagayan Valley)","05.4 - GLASSWARE, TABLEWARE AND HOUSEHOLD UTENSILS",106.9000000000000
"..Region II (Cagayan Valley)","05.4.0 - Glassware, tableware and household utensils (SD)",106.9000000000000
"..Region II (Cagayan Valley)","05.4.0.1 - Glassware, crystal-ware, ceramic ware and chinaware (SD)",110.0871366802970
"..Region II (Cagayan Valley)","05.4.0.2 - Cutlery, flatware and silverware (SD)",100.9961068150910
"..Region II (Cagayan Valley)","05.4.0.3 - Kitchen utensils and articles (SD)",104.4753057188840
"..Region II (Cagayan Valley)","05.5 - TOOLS AND EQUIPMENT FOR HOUSE AND GARDEN",101.6000000000000
"..Region II (Cagayan Valley)","05.5.1 - Motorized tools and equipment (D)",..
"..Region II (Cagayan Valley)","05.5.1.0 - Motorized tools and equipment (D)",..
"..Region II (Cagayan Valley)","05.5.2 - Non-motorized tools and miscellaneous accessories (SD)",101.6000000000000
"..Region II (Cagayan Valley)","05.5.2.1 - Non-motorized tools (SD)",101.8689803663170
"..Region II (Cagayan Valley)","05.5.2.2 - Miscellaneous accessories (SD)",101.4491097808550
"..Region II (Cagayan Valley)","05.6 - GOODS AND SERVICES FOR ROUTINE HOUSEHOLD MAINTENANCE",105.8000000000000
"..Region II (Cagayan Valley)","05.6.1 - Non-durable household goods (ND)",102.8000000000000
"..Region II (Cagayan Valley)","05.6.1.1 - Household cleaning and maintenance products (ND)",103.0180422441670
"..Region II (Cagayan Valley)","05.6.1.9 - Other non-durable household goods (ND)",102.7174411946710
"..Region II (Cagayan Valley)","05.6.2 - Domestic services and household services (S)",115.7000000000000
"..Region II (Cagayan Valley)","05.6.2.1 - Domestic services by paid staff (S)",115.7424008576630
"..Region II (Cagayan Valley)","06 - HEALTH",107.1000000000000
"..Region II (Cagayan Valley)","06.1 - MEDICINES AND HEALTH PRODUCTS",106.0000000000000
"..Region II (Cagayan Valley)","06.1.1 - Medicines (ND)",106.0000000000000
"..Region II (Cagayan Valley)","06.1.1.1 - Medicines, vaccines and other pharmaceutical preparations (ND)",106.0562643669030
"..Region II (Cagayan Valley)","06.1.2 - Medical products (ND)",102.4000000000000
"..Region II (Cagayan Valley)","06.1.2.1 - Medical diagnostic products (ND)",102.0855487563820
"..Region II (Cagayan Valley)","06.1.2.2 - Prevention and protective devices (ND)",100.0000000000000
"..Region II (Cagayan Valley)","06.1.2.3 - Treatment devices for personal use (ND)",104.9578611445360
"..Region II (Cagayan Valley)","06.1.3 - Assistive products (D)",104.0000000000000
"..Region II (Cagayan Valley)","06.1.3.1 - Assistive products for vision (D)",104.0445065589460
"..Region II (Cagayan Valley)","06.2 - OUTPATIENT CARE SERVICES",109.4000000000000
"..Region II (Cagayan Valley)","06.2.1 - Preventive care services (S)",109.9000000000000
"..Region II (Cagayan Valley)","06.2.1.9 - Other preventive services (S)",109.9644563082110
"..Region II (Cagayan Valley)","06.2.2 - Outpatient dental services (S)",107.0000000000000
"..Region II (Cagayan Valley)","06.2.2.1 - Dental preventive services (S)",107.0061500968520
"..Region II (Cagayan Valley)","06.2.3 - Other outpatient care services (S)",..
"..Region II (Cagayan Valley)","06.2.3.1 - Outpatient curative and rehabilitative services (S)",..
"..Region II (Cagayan Valley)","06.3 - INPATIENT CARE SERVICES",112.1000000000000
"..Region II (Cagayan Valley)","06.3.1 - Inpatient curative and rehabilitative services (S)",112.1000000000000
"..Region II (Cagayan Valley)","06.3.1.0 - Inpatient curative and rehabilitative services (S)",112.1334312977240
"..Region II (Cagayan Valley)","06.4 - OTHER HEALTH SERVICES",107.2000000000000
"..Region II (Cagayan Valley)","06.4.1 - Diagnostic imaging services and medical laboratory services (S)",107.2000000000000
"..Region II (Cagayan Valley)","06.4.1.0 - Diagnostic imaging services and medical laboratory services (S)",107.1969039449330
"..Region II (Cagayan Valley)","07 - TRANSPORT",90.4000000000000
"..Region II (Cagayan Valley)","07.1 - PURCHASE OF VEHICLES",99.7000000000000
"..Region II (Cagayan Valley)","07.1.1 - Motor cars (D)",100.9000000000000
"..Region II (Cagayan Valley)","07.1.1.1 - New motor cars (D)",100.9871262153730
"..Region II (Cagayan Valley)","07.1.2 - Motorcycles (D)",99.0000000000000
"..Region II (Cagayan Valley)","07.1.2.0 - Motorcycles (D)",99.0602568204161
"..Region II (Cagayan Valley)","07.1.3 - Bicycles (D)",104.2000000000000
"..Region II (Cagayan Valley)","07.1.3.0 - Bicycles (D)",104.2220469514780
"..Region II (Cagayan Valley)","07.2 - OPERATION OF PERSONAL TRANSPORT EQUIPMENT",78.8000000000000
"..Region II (Cagayan Valley)","07.2.1 - Parts and accessories for personal transport equipment (SD)",103.1000000000000
"..Region II (Cagayan Valley)","07.2.1.1 - Tires (SD)",101.9428837958740
"..Region II (Cagayan Valley)","07.2.1.2 - Parts for personal transport equipment (SD)",103.1019326673750
"..Region II (Cagayan Valley)","07.2.1.3 - Accessories for personal transport equipment (SD)",..
"..Region II (Cagayan Valley)","07.2.2 - Fuels and lubricants for personal transport equipment (ND)",72.2000000000000
"..Region II (Cagayan Valley)","07.2.2.1 - Diesel (ND)",71.6277806480431
"..Region II (Cagayan Valley)","07.2.2.2 - Gasoline (ND)",71.9657998563286
"..Region II (Cagayan Valley)","07.2.2.3 - Other fuels for personal transport equipment (ND)",..
"..Region II (Cagayan Valley)","07.2.2.4 - Lubricants (ND)",98.4042396723858
"..Region II (Cagayan Valley)","07.2.3 - Maintenance and repair of personal transport equipment (S)",106.5000000000000
"..Region II (Cagayan Valley)","07.2.3.0 - Maintenance and repair of personal transport equipment (S)",106.4624518288170
"..Region II (Cagayan Valley)","07.2.4 - Other services in respect of personal transport equipment (S)",100.0000000000000
"..Region II (Cagayan Valley)","07.2.4.2 - Toll facilities (S)",100.0000000000000
"..Region II (Cagayan Valley)","07.2.4.3 - Driving lessons, tests, licences, and road worthiness tests (S)",..
"..Region II (Cagayan Valley)","07.3 - PASSENGER TRANSPORT SERVICES",100.0000000000000
"..Region II (Cagayan Valley)","07.3.1 - Passenger transport by railway (S)",..
"..Region II (Cagayan Valley)","07.3.1.1 - Passenger transport by train (S)",..
"..Region II (Cagayan Valley)","07.3.1.2 - Passenger transport by rapid transit and tram (S)",..
"..Region II (Cagayan Valley)","07.3.2 - Passenger transport by road (S)",101.6000000000000
"..Region II (Cagayan Valley)","07.3.2.1 - Passenger transport by bus and coach (S)",100.0000000000000
"..Region II (Cagayan Valley)","07.3.2.2 - Passenger transport by taxi and hired car with driver (S)",..
"..Region II (Cagayan Valley)","07.3.2.9 - Other passenger transport by road (S)",101.5842196563810
"..Region II (Cagayan Valley)","07.3.3 - Passenger transport by air (S)",61.5000000000000
"..Region II (Cagayan Valley)","07.3.3.1 - Passenger transport by air, domestic (S)",61.5120469730715
"..Region II (Cagayan Valley)","07.3.4 - Passenger transport by sea and inland waterway (S)",65.0000000000000
"..Region II (Cagayan Valley)","07.3.4.0 - Passenger transport by sea and inland waterway (S)",65.0199528253567
"..Region II (Cagayan Valley)","07.4 - TRANSPORT SERVICES OF GOODS",104.1000000000000
"..Region II (Cagayan Valley)","07.4.1 - Postal and courier services (S)",104.1000000000000
"..Region II (Cagayan Valley)","07.4.1.1 - Letter handling services (S)",104.9719626168220
"..Region II (Cagayan Valley)","07.4.1.2 - Courier and parcel delivery services (S)",101.5145744088260
"..Region II (Cagayan Valley)","08 - INFORMATION AND COMMUNICATION",100.9000000000000
"..Region II (Cagayan Valley)","08.1 - INFORMATION AND COMMUNICATION EQUIPMENT",101.1000000000000
"..Region II (Cagayan Valley)","08.1.1 - Fixed telephone equipment (D)",..
"..Region II (Cagayan Valley)","08.1.1.0 - Fixed telephone equipment (D)",..
"..Region II (Cagayan Valley)","08.1.2 - Mobile telephone equipment (D)",..
"..Region II (Cagayan Valley)","08.1.2.0 - Mobile telephone equipment (D)",..
"..Region II (Cagayan Valley)","08.1.3 - Information processing equipment (D)",100.3000000000000
"..Region II (Cagayan Valley)","08.1.3.1 - Computers, laptops and tablets (D)",100.0852952171540
"..Region II (Cagayan Valley)","08.1.3.2 - Peripheral equipment and its consumable components (D)",109.2120761475750
"..Region II (Cagayan Valley)","08.1.4 - Equipment for the reception, recording and reproduction of sound and vision (D)",100.7000000000000
"..Region II (Cagayan Valley)","08.1.4.0 - Equipment for the reception, recording and reproduction of sound and vision (D)",100.6467841390050
"..Region II (Cagayan Valley)","08.1.5 - Unrecorded recording media (SD)",103.3000000000000
"..Region II (Cagayan Valley)","08.1.5.0 - Unrecorded recording media (SD)",103.2795702054450
"..Region II (Cagayan Valley)","08.3 - INFORMATION AND COMMUNICATION SERVICES",100.8000000000000
"..Region II (Cagayan Valley)","08.3.1 - Fixed communication services (S)",100.0000000000000
"..Region II (Cagayan Valley)","08.3.1.0 - Fixed communication services (S)",100.0000000000000
"..Region II (Cagayan Valley)","08.3.2 - Mobile communication services (S)",100.8000000000000
"..Region II (Cagayan Valley)","08.3.2.0 - Mobile communication services (S)",100.7924625040230
"..Region II (Cagayan Valley)","08.3.3 - Internet access provision services and net storage services (S)",99.0000000000000
"..Region II (Cagayan Valley)","08.3.3.0 - Internet access provision services and net storage services (S)",99.0466974099461
"..Region II (Cagayan Valley)","08.3.5 - Repair and rental of information and communication equipment (S)",115.9000000000000
"..Region II (Cagayan Valley)","08.3.5.0 - Repair and rental of information and communication equipment (S)",115.9424623303400
"..Region II (Cagayan Valley)","09 - RECREATION, SPORT AND CULTURE",108.7000000000000
"..Region II (Cagayan Valley)","09.1 - RECREATIONAL DURABLES",..
"..Region II (Cagayan Valley)","09.1.1 - Photographic and cinematographic equipment and optical instruments (D)",..
"..Region II (Cagayan Valley)","09.1.1.1 - Cameras (D)",..
"..Region II (Cagayan Valley)","09.2 - OTHER RECREATIONAL GOODS",104.7000000000000
"..Region II (Cagayan Valley)","09.2.1 - Games, toys and hobbies (SD)",105.1000000000000
"..Region II (Cagayan Valley)","09.2.1.2 - Other games, toys and hobbies (SD)",105.0514266081020
"..Region II (Cagayan Valley)","09.2.2 - Equipment for sport, camping and open-air recreation (SD)",102.7000000000000
"..Region II (Cagayan Valley)","09.2.2.1 - Equipment for sport (SD)",102.6494995288720
"..Region II (Cagayan Valley)","09.2.2.2 - Equipment for camping and open-air recreation (SD)",..
"..Region II (Cagayan Valley)","09.3 - GARDEN PRODUCTS AND PETS",106.7000000000000
"..Region II (Cagayan Valley)","09.3.1 - Garden products, plants and flowers (ND)",108.5000000000000
"..Region II (Cagayan Valley)","09.3.1.1 - Garden products (ND)",108.4888695138410
"..Region II (Cagayan Valley)","09.3.1.2 - Plants, seeds and flowers (ND)",..
"..Region II (Cagayan Valley)","09.3.2 - Pets and products for pets (ND)",105.7000000000000
"..Region II (Cagayan Valley)","09.3.2.2 - Products for pets and other household animals (ND)",105.6763169248580
"..Region II (Cagayan Valley)","09.4 - RECREATIONAL SERVICES",110.8000000000000
"..Region II (Cagayan Valley)","09.4.6 - Recreational and sporting services (S)",108.7000000000000
"..Region II (Cagayan Valley)","09.4.6.2 - Sporting services - practice (S)",108.7181313682850
"..Region II (Cagayan Valley)","09.4.7 - Games of chance (S)",110.8000000000000
"..Region II (Cagayan Valley)","09.4.7.0 - Games of chance (S)",110.7692307692310
"..Region II (Cagayan Valley)","09.5 - CULTURAL GOODS",110.2000000000000
"..Region II (Cagayan Valley)","09.5.1 - Musical instruments (D)",110.2000000000000
"..Region II (Cagayan Valley)","09.5.1.0 - Musical instruments (D)",110.1923582377500
"..Region II (Cagayan Valley)","09.6 - CULTURAL SERVICES",111.3000000000000
"..Region II (Cagayan Valley)","09.6.1 - Services provided by cinemas, theatres and concert venues (S)",..
"..Region II (Cagayan Valley)","09.6.1.0 - Services provided by cinemas, theatres and concert venues (S)",..
"..Region II (Cagayan Valley)","09.6.3 - Photographic services (S)",..
"..Region II (Cagayan Valley)","09.6.3.0 - Photographic services (S)",..
"..Region II (Cagayan Valley)","09.6.9 - Other cultural services (S)",111.3000000000000
"..Region II (Cagayan Valley)","09.6.9.0 - Other cultural services (S)",111.2540308993270
"..Region II (Cagayan Valley)","09.7 - NEWSPAPERS, BOOKS AND STATIONERY",108.7000000000000
"..Region II (Cagayan Valley)","09.7.1 - Books (SD)",101.3000000000000
"..Region II (Cagayan Valley)","09.7.1.1 - Educational and textbooks in printed or electronic copy (SD)",101.3152785540740
"..Region II (Cagayan Valley)","09.7.1.9 - Other books (SD) in printed or electronic copy",..
"..Region II (Cagayan Valley)","09.7.2 - Newspapers and periodicals (ND)",102.1000000000000
"..Region II (Cagayan Valley)","09.7.2.1 - Newspapers (ND)",101.7418399803070
"..Region II (Cagayan Valley)","09.7.2.2 - Magazines and periodicals (ND)",102.7157518367070
"..Region II (Cagayan Valley)","09.7.4 - Stationery and drawing materials (ND)",109.5000000000000
"..Region II (Cagayan Valley)","09.7.4.0 - Stationery and drawing materials (ND)",109.4791685908790
"..Region II (Cagayan Valley)","09.8 - PACKAGE HOLIDAYS (S)",100.0000000000000
"..Region II (Cagayan Valley)","09.8.0 - Package holidays (S)",100.0000000000000
"..Region II (Cagayan Valley)","09.8.0.0 - Package holidays (S)",100.0000000000000
"..Region II (Cagayan Valley)","10 - EDUCATION SERVICES",112.5000000000000
"..Region II (Cagayan Valley)","10.1 - EARLY CHILDHOOD AND PRIMARY EDUCATION",112.7000000000000
"..Region II (Cagayan Valley)","10.1.0 - Early chilhood and primary education (S)",112.7000000000000
"..Region II (Cagayan Valley)","10.1.0.1 - Early childhood education services (S)",115.6444114597530
"..Region II (Cagayan Valley)","10.1.0.2 - Primary education (S)",111.7699583664080
"..Region II (Cagayan Valley)","10.2 - SECONDARY EDUCATION  (S)",110.4000000000000
"..Region II (Cagayan Valley)","10.2.0 - Secondary education (S)",110.4000000000000
"..Region II (Cagayan Valley)","10.2.0.1 - Lower secondary general education services",110.4399541514280
"..Region II (Cagayan Valley)","10.2.0.2 - Lower secondary technical-vocational livelihood programs services",..
"..Region II (Cagayan Valley)","10.4 - TERTIARY EDUCATION (S)",113.5000000000000
"..Region II (Cagayan Valley)","10.4.0 - Tertiary education (s)",113.5000000000000
"..Region II (Cagayan Valley)","10.4.0.0 - Tertiary education (s)",113.5085649553270
"..Region II (Cagayan Valley)","10.5 - EDUCATION NOT DEFINED BY LEVEL (S)",..
"..Region II (Cagayan Valley)","10.5.0 - Education not defined by level (s)",..
"..Region II (Cagayan Valley)","10.5.0.2 - Review classes for professional and licensure examination (S)",..
"..Region II (Cagayan Valley)","10.5.0.9 - Other education not defined by level (S)",..
"..Region II (Cagayan Valley)","11 - RESTAURANTS AND ACCOMMODATION SERVICES",108.3000000000000
"..Region II (Cagayan Valley)","11.1 - FOOD AND BEVERAGE SERVING SERVICES",108.5000000000000
"..Region II (Cagayan Valley)","11.1.1 - Restaurants, café and the like (S)",108.5000000000000
"..Region II (Cagayan Valley)","11.1.1.1 - Restaurants, café and the like - with full service (S)",108.5049882662790
"..Region II (Cagayan Valley)","11.2 - ACCOMMODATION SERVICES",100.0000000000000
"..Region II (Cagayan Valley)","11.2.0 - Accommodation services (S)",100.0000000000000
"..Region II (Cagayan Valley)","11.2.0.1 - Hotels, motels, inns and similar accommodation services (S)",100.0000000000000
"..Region II (Cagayan Valley)","12 - FINANCIAL SERVICES",100.0000000000000
"..Region II (Cagayan Valley)","12.2 - FINANCIAL SERVICES",100.0000000000000
"..Region II (Cagayan Valley)","12.2.1 - Financial intermediation services indirectly measured (S)",100.0000000000000
"..Region II (Cagayan Valley)","12.2.1.0 - Financial intermediation services indirectly measured (S)",100.0000000000000
"..Region II (Cagayan Valley)","12.2.9 - Other financial services (S)",100.0000000000000
"..Region II (Cagayan Valley)","12.2.9.1 - Remittances fees (S)",100.0000000000000
"..Region II (Cagayan Valley)","13 - PERSONAL CARE, AND MISCELLANEOUS GOODS AND SERVICES",104.8000000000000
"..Region II (Cagayan Valley)","13.1 - PERSONAL CARE",104.3000000000000
"..Region II (Cagayan Valley)","13.1.1 - Electric appliances for personal care (SD)",..
"..Region II (Cagayan Valley)","13.1.1.1 - Electric appliances for personal care (SD)",..
"..Region II (Cagayan Valley)","13.1.2 - Other appliances, articles and products for personal care (ND)",103.9000000000000
"..Region II (Cagayan Valley)","13.1.2.0 - Other appliances, articles and products for personal care (ND)",103.9332785983400
"..Region II (Cagayan Valley)","13.1.3 - Hairdressing salons and personal grooming establishments (S)",106.2000000000000
"..Region II (Cagayan Valley)","13.1.3.1 - Hairdressing (S)",105.4388036255640
"..Region II (Cagayan Valley)","13.1.3.2 - Personal grooming treatments (S)",107.0843902703260
"..Region II (Cagayan Valley)","13.2 - OTHER PERSONAL EFFECTS",109.4000000000000
"..Region II (Cagayan Valley)","13.2.1 - Jewellery and watches (D)",105.9000000000000
"..Region II (Cagayan Valley)","13.2.1.1 - Jewellery and watches (D)",107.4539197507890
"..Region II (Cagayan Valley)","13.2.1.2 - Repair and hire of jewellery, clocks and watches (S)",102.7536499680460
"..Region II (Cagayan Valley)","13.2.9 - Other personal effects n.e.c. (SD)",109.8000000000000
"..Region II (Cagayan Valley)","13.2.9.1 - Travel goods and articles for babies and other personal effects n.e.c. (SD)",109.7653329391580
"..Region II (Cagayan Valley)","13.9 - OTHER SERVICES",100.4000000000000
"..Region II (Cagayan Valley)","13.9.0 - Other services (S)",100.4000000000000
"..Region II (Cagayan Valley)","13.9.0.9 - Other services n.e.c. (S)",100.4152007331790
"....Batanes","0 - ALL ITEMS",102.9000000000000
"....Batanes","01 - FOOD AND NON-ALCOHOLIC BEVERAGES",103.4000000000000
"....Batanes","01.1 - FOOD",103.4000000000000
"....Batanes","01.1.1 - Cereals and cereal products (ND)",106.6000000000000
"....Batanes","01.1.1.1 - Cereals (ND)",104.9090289064540
"....Batanes","01.1.1.12 - Rice",104.9090289064540
"....Batanes","01.1.1.16 - Corn",..
"....Batanes","01.1.1.20 - FLOUR, BREAD AND OTHER BAKERY PRODUCTS, PASTA PRODUCTS,  AND OTHER CEREALS",107.8627685677860
"....Batanes","01.1.1.2 - Flour of cereals (ND)",101.4698342163730
"....Batanes","01.1.1.3 - Bread and bakery products (ND)",107.7551471081870
"....Batanes","01.1.1.4 - Breakfast cereals (ND)",..
"....Batanes","01.1.1.5 - Macaroni, noodles, couscous and similar pasta products (ND)",110.4010681294230
"....Batanes","01.1.1.9 - Other cereal and grain mill products (ND)",101.0752419701400
"....Batanes","01.1.2 - Meat and other parts of slaughtered land animals (ND)",102.6000000000000
"....Batanes","01.1.2.2 - Meat, fresh, chilled or frozen (ND)",103.1218283194840
"....Batanes","01.1.2.3 - Meat, dried, salted, in brine or smoked (ND)",..
"....Batanes","01.1.2.4 - Offal, blood and other parts of slaughtered animals, fresh, chilled or frozen, dried, salted, in brine or smoked (ND)",105.0519638982970
"....Batanes","01.1.2.5 - Meat, offal, blood and other parts of slaughtered animals' preparations (ND)",100.7093492215260
"....Batanes","01.1.3 - Fish and other seafood (ND)",105.9000000000000
"....Batanes","01.1.3.1 - Fish, live, fresh, chilled or frozen (ND)",103.5938012252000
"....Batanes","01.1.3.2 - Fish, dried, salted, in brine or smoked (ND)",114.5643869511070
"....Batanes","01.1.3.3 - Fish preparations (ND)",117.5446651646560
"....Batanes","01.1.3.4 - Other seafood, live, fresh, chilled or frozen (ND)",103.7342407334540
"....Batanes","01.1.3.6 - Other seafood preparations (ND)",116.3990797318360
"....Batanes","01.1.4 - Milk, other dairy products and eggs (ND)",101.6000000000000
"....Batanes","01.1.4.1 - Raw and whole milk (ND)",..
"....Batanes","01.1.4.3 - Other milk and cream (ND)",101.4411360872280
"....Batanes","01.1.4.4 - Non-animal milk (ND)",..
"....Batanes","01.1.4.5 - Cheese (ND)",104.1130481231490
"....Batanes","01.1.4.6 - Yoghurt and similar products (ND)",..
"....Batanes","01.1.4.7 - Milk-based dessert and beverages (ND)",..
"....Batanes","01.1.4.8 - Eggs (ND)",101.6949152542370
"....Batanes","01.1.5 - Oils and fats (ND)",100.4000000000000
"....Batanes","01.1.5.1 - Vegetable oils (ND)",100.1937876030880
"....Batanes","01.1.5.2 - Butter and other fats and oils derived from milk (ND)",..
"....Batanes","01.1.5.3 - Margarine and similar preparations (ND)",101.5905751334070
"....Batanes","01.1.5.9 - Other animal oils and fats (ND)",..
"....Batanes","01.1.6 - Fruits and nuts (ND)",95.1000000000000
"....Batanes","01.1.6.1 - Dates, figs and tropical fruits, fresh (ND)",94.3464374159371
"....Batanes","01.1.6.2 - Citrus fruits, fresh (ND)",163.4580645161290
"....Batanes","01.1.6.3 - Stone fruits and pome fruits, fresh (ND)",96.3115457196775
"....Batanes","01.1.6.5 - Other fruits, fresh (ND)",122.5726855839290
"....Batanes","01.1.6.7 - Fruit, dried and dehydrated (ND)",..
"....Batanes","01.1.6.8 - Nuts, in shell or shelled (ND)",..
"....Batanes","01.1.6.9 - Fruit and nuts ground and other preparations (ND)",101.0155027734320
"....Batanes","01.1.7 - Vegetables, tubers, plantains, cooking bananas and pulses (ND)",102.5000000000000
"....Batanes","01.1.7.1 - Leafy or stem vegetables, fresh or chilled (ND)",101.7158158885420
"....Batanes","01.1.7.2 - Fruit-bearing vegetables, fresh or chilled (ND)",103.8264291357920
"....Batanes","01.1.7.3 - Green leguminous vegetables, fresh or chilled (ND)",100.1241976576080
"....Batanes","01.1.7.4 - Other vegetables, fresh or chilled (ND)",107.2510900378460
"....Batanes","01.1.7.5 - Tubers, plantains and cooking bananas (ND)",93.5211215738011
"....Batanes","01.1.7.9 - Vegetables, tubers, plantains, cooking bananas and pulses ground and other preparations (ND)",..
"....Batanes","01.1.8 - Sugar, confectionery and desserts (ND)",102.0000000000000
"....Batanes","01.1.8.1 - Cane and beet sugar (ND)",102.5625367767750
"....Batanes","01.1.8.3 - Jams, fruit jellies, marmalades, fruit purée and pastes, honey (ND)",..
"....Batanes","01.1.8.4 - Nut purée, nut butter and nut pastes (ND)",103.3817880545300
"....Batanes","01.1.8.5 - Chocolate, cocoa, and cocoa-based food products (ND)",..
"....Batanes","01.1.8.6 - Ice, ice cream and sorbet (ND)",100.0000000000000
"....Batanes","01.1.8.9 - Other sugar confectionery and desserts n.e.c. (ND)",100.0000000000000
"....Batanes","01.1.9 - Ready-made food and other food products n.e.c. (ND)",99.7000000000000
"....Batanes","01.1.9.2 - Baby food (ND)",98.0929782933474
"....Batanes","01.1.9.3 - Salt, condiments and sauces (ND)",103.6897440777180
"....Batanes","01.1.9.4 - Spices, culinary herbs and seeds (ND)",94.7059681160759
