"Geolocation","Commodity Description","2018 Aug"
"PHILIPPINES","01.1.9 - Ready-made food and other food products n.e.c. (ND)",100.5000000000000
"PHILIPPINES","01.1.9.2 - Baby food (ND)",100.3375210324450
"PHILIPPINES","01.1.9.3 - Salt, condiments and sauces (ND)",100.4254985437810
"PHILIPPINES","01.1.9.4 - Spices, culinary herbs and seeds (ND)",100.7255518074340
"PHILIPPINES","01.1.9.9 - Other food products n.e.c. (ND)",100.1690939451040
"PHILIPPINES","01.2 - NON-ALCOHOLIC BEVERAGES",101.0000000000000
"PHILIPPINES","01.2.1 - Fruit and vegetable juices (ND)",103.4000000000000
"PHILIPPINES","01.2.1.0 - Fruit and vegetable juices (ND)",103.4656063593490
"PHILIPPINES","01.2.2 - Coffee and coffee substitutes (ND)",100.4000000000000
"PHILIPPINES","01.2.2.0 - Coffee and coffee substitutes (ND)",100.4629126372720
"PHILIPPINES","01.2.3 - Tea, maté and other plant products for infusion (ND)",100.5000000000000
"PHILIPPINES","01.2.3.0 - Tea, maté and other plant products for infusion (ND)",100.5065096277370
"PHILIPPINES","01.2.4 - Cocoa drinks (ND)",100.6000000000000
"PHILIPPINES","01.2.4.0 - Cocoa drinks (ND)",100.6441331870320
"PHILIPPINES","01.2.5 - Water (ND)",100.1000000000000
"PHILIPPINES","01.2.5.0 - Water (ND)",100.1504599307870
"PHILIPPINES","01.2.6 - Soft drinks (ND)",102.3000000000000
"PHILIPPINES","01.2.6.0 - Soft drinks (ND)",102.3124924877930
"PHILIPPINES","01.2.9 - Other non-alcoholic beverages (ND)",104.0000000000000
"PHILIPPINES","01.2.9.0 - Other non-alcoholic beverages (ND)",104.0017653560850
"PHILIPPINES","02 - ALCOHOLIC BEVERAGES AND TOBACCO",101.7000000000000
"PHILIPPINES","02.1 - ALCOHOLIC BEVERAGES",100.8000000000000
"PHILIPPINES","02.1.1 - Spirits and liquors (ND)",100.7000000000000
"PHILIPPINES","02.1.1.0 - Spirits and liquors (ND)",100.7238528626210
"PHILIPPINES","02.1.2 - Wine (ND)",101.6000000000000
"PHILIPPINES","02.1.2.1 - Wine from grapes (ND)",100.6208189293800
"PHILIPPINES","02.1.2.2 - Wine from other sources (ND)",101.8286599966690
"PHILIPPINES","02.1.3 - Beer (ND)",101.0000000000000
"PHILIPPINES","02.1.3.0 - Beer (ND)",100.9683305009700
"PHILIPPINES","02.3 - TOBACCO",102.2000000000000
"PHILIPPINES","02.3.0 - Tobacco (ND)",102.2000000000000
"PHILIPPINES","02.3.0.1 - Cigarettes (ND)",102.2140828207810
"PHILIPPINES","02.3.0.2 - Cigars (ND)",101.7645597800430
"PHILIPPINES","02.3.0.9 - Other tobacco products (ND)",101.3836494961110
"PHILIPPINES","02.4 - OTHER VEGETABLE-BASED TOBACCO PRODUCTS",99.7000000000000
"PHILIPPINES","02.4.0 - Other vegetable-based tobacco products (ND)",99.7000000000000
"PHILIPPINES","02.4.0.0 - Other vegetable-based tobacco products (ND)",99.6689272346578
"PHILIPPINES","02.900 - NON-FOOD",100.7000000000000
"PHILIPPINES","03 - CLOTHING AND FOOTWEAR",100.3000000000000
"PHILIPPINES","03.1 - CLOTHING",100.3000000000000
"PHILIPPINES","03.1.1 - Clothing materials (SD)",100.1000000000000
"PHILIPPINES","03.1.1.0 - Clothing materials (SD)",100.1350762110570
"PHILIPPINES","03.1.2 - Garments (SD)",100.3000000000000
"PHILIPPINES","03.1.2.1 - Garments for men or boys (SD)",100.2865319978380
"PHILIPPINES","03.1.2.2 - Garments for women or girls (SD)",100.3390129679670
"PHILIPPINES","03.1.2.3 - Garments for infants (0 to under 2 years) (SD)",100.2636325306810
"PHILIPPINES","03.1.2.4 - School uniforms (SD)",100.8272605889650
"PHILIPPINES","03.1.3 - Other articles of clothing and clothing accessories (SD)",100.5000000000000
"PHILIPPINES","03.1.3.1 - Other articles of clothing (SD)",100.5591506447050
"PHILIPPINES","03.1.3.2 - Clothing accessories (SD)",100.0467677922060
"PHILIPPINES","03.1.4 - Cleaning, repair, tailoring and hire of clothing (S)",101.3000000000000
"PHILIPPINES","03.1.4.1 - Cleaning of clothing (S)",101.6180051020680
"PHILIPPINES","03.1.4.2 - Repair, tailoring and hire of clothing (S)",100.4269229625220
"PHILIPPINES","03.2 - FOOTWEAR",100.3000000000000
"PHILIPPINES","03.2.1 - Shoes and other footwear (SD)",100.3000000000000
"PHILIPPINES","03.2.1.1 - Footwear for men (SD)",100.2858522144790
"PHILIPPINES","03.2.1.2 - Footwear for women (SD)",100.1526414458140
"PHILIPPINES","03.2.1.3 - Footwear for infants and children (SD)",100.3358256011530
"PHILIPPINES","03.2.2 - Cleaning, repair, and hire of footwear (S)",100.5000000000000
"PHILIPPINES","03.2.2.0 - Cleaning, repair, and hire of footwear (S)",100.5154857379180
"PHILIPPINES","04 - HOUSING, WATER, ELECTRICITY, GAS, AND OTHER FUELS",100.9000000000000
"PHILIPPINES","04.1 - ACTUAL RENTALS FOR HOUSING",100.5000000000000
"PHILIPPINES","04.1.1 - Actual rentals paid by tenants for main residence (S)",100.5000000000000
"PHILIPPINES","04.1.1.0 - Actual rentals paid by tenants for main residence (S)",100.4767902449920
"PHILIPPINES","04.3 - MAINTENANCE, REPAIR AND SECURITY OF THE DWELLING",100.4000000000000
"PHILIPPINES","04.3.1 - Security equipment and materials for the maintenance and repair of the dwelling (ND)",100.2000000000000
"PHILIPPINES","04.3.1.1 - Materials for the maintenance and repair of the dwelling (ND)",100.2250593624100
"PHILIPPINES","04.3.2 - Services for the maintenance, repair and security of the dwelling (S)",101.1000000000000
"PHILIPPINES","04.3.2.0 - Services for the maintenance, repair and security of the dwelling (S)",101.0333677705230
"PHILIPPINES","04.4 - WATER SUPPLY AND MISCELLANEOUS SERVICES RELATING TO THE DWELLING",100.2000000000000
"PHILIPPINES","04.4.1 - Water supply (ND)",100.2000000000000
"PHILIPPINES","04.4.1.1 - Water supply through network systems (ND)",100.2000459709140
"PHILIPPINES","04.5 - ELECTRICITY, GAS AND OTHER FUELS",102.0000000000000
"PHILIPPINES","04.5.1 - Electricity (ND)",101.6000000000000
"PHILIPPINES","04.5.1.0 - Electricity (ND)",101.6144663363520
"PHILIPPINES","04.5.2 - Gas (ND)",103.7000000000000
"PHILIPPINES","04.5.2.2 - Liquefied hydrocarbons (ND)",103.6910377313190
"PHILIPPINES","04.5.3 - Liquid fuels (ND)",102.4000000000000
"PHILIPPINES","04.5.3.0 - Liquid fuels (ND)",102.4207073657570
"PHILIPPINES","04.5.4 - Solid fuels (ND)",101.1000000000000
"PHILIPPINES","04.5.4.2 - Wood fuel, including pellets and briquettes (ND)",101.2445570711770
"PHILIPPINES","04.5.4.3 - Charcoal (ND)",100.8691828203140
"PHILIPPINES","05 - FURNISHINGS, HOUSEHOLD EQUIPMENT AND ROUTINE HOUSEHOLD MAINTENANCE",100.5000000000000
"PHILIPPINES","05.1 - FURNITURE, FURNISHINGS, AND LOOSE CARPETS",100.5000000000000
"PHILIPPINES","05.1.1 - Furniture, furnishings and loose carpets (D)",100.5000000000000
"PHILIPPINES","05.1.1.1 - Household furniture (D)",100.5422062381610
"PHILIPPINES","05.1.1.3 - Lighting equipment (D)",100.3273654732870
"PHILIPPINES","05.1.1.4 - Furnishings, loose carpets and rugs (D)",100.0685696562620
"PHILIPPINES","05.2 - HOUSEHOLD TEXTILES",100.1000000000000
"PHILIPPINES","05.2.1 - Household textiles (SD)",100.1000000000000
"PHILIPPINES","05.2.1.1 - Furnishing fabrics and curtains (SD)",100.0381741926560
"PHILIPPINES","05.2.1.2 - Bed linen and bedding (SD)",100.1172967414420
"PHILIPPINES","05.2.1.3 - Table linen and bathroom linen (SD)",100.4951070924600
"PHILIPPINES","05.2.1.9 - Other household textiles (SD)",100.3450151071680
"PHILIPPINES","05.3 - HOUSEHOLD APPLIANCES",100.2000000000000
"PHILIPPINES","05.3.1 - Major household appliances, whether electric or not (D)",100.1000000000000
"PHILIPPINES","05.3.1.1 - Major kitchen appliances (D)",100.2610627034400
"PHILIPPINES","05.3.1.2 - Major laundry appliances (D)",99.8604722199864
"PHILIPPINES","05.3.1.3 - Heaters, air conditioners (D)",100.1877315793160
"PHILIPPINES","05.3.2 - Small household appliances (SD)",100.2000000000000
"PHILIPPINES","05.3.2.1 - Small appliances for cooking and processing of food (SD)",100.2720530926590
"PHILIPPINES","05.3.2.9 - Other small household appliances (SD)",100.2324500188190
"PHILIPPINES","05.3.3 - Repair, installation and hire of household appliances (S)",100.6000000000000
"PHILIPPINES","05.3.3.0 - Repair, installation and hire of household appliances (S)",100.6273486870800
"PHILIPPINES","05.4 - GLASSWARE, TABLEWARE AND HOUSEHOLD UTENSILS",100.3000000000000
"PHILIPPINES","05.4.0 - Glassware, tableware and household utensils (SD)",100.3000000000000
"PHILIPPINES","05.4.0.1 - Glassware, crystal-ware, ceramic ware and chinaware (SD)",100.3141717375670
"PHILIPPINES","05.4.0.2 - Cutlery, flatware and silverware (SD)",100.3393815521170
"PHILIPPINES","05.4.0.3 - Kitchen utensils and articles (SD)",100.2215789208400
"PHILIPPINES","05.5 - TOOLS AND EQUIPMENT FOR HOUSE AND GARDEN",100.1000000000000
"PHILIPPINES","05.5.1 - Motorized tools and equipment (D)",99.8000000000000
"PHILIPPINES","05.5.1.0 - Motorized tools and equipment (D)",99.8093279088040
"PHILIPPINES","05.5.2 - Non-motorized tools and miscellaneous accessories (SD)",100.2000000000000
"PHILIPPINES","05.5.2.1 - Non-motorized tools (SD)",100.2155897179790
"PHILIPPINES","05.5.2.2 - Miscellaneous accessories (SD)",100.1778108975970
"PHILIPPINES","05.6 - GOODS AND SERVICES FOR ROUTINE HOUSEHOLD MAINTENANCE",100.5000000000000
"PHILIPPINES","05.6.1 - Non-durable household goods (ND)",100.3000000000000
"PHILIPPINES","05.6.1.1 - Household cleaning and maintenance products (ND)",100.3126600423890
"PHILIPPINES","05.6.1.9 - Other non-durable household goods (ND)",100.2672816036550
"PHILIPPINES","05.6.2 - Domestic services and household services (S)",100.9000000000000
"PHILIPPINES","05.6.2.1 - Domestic services by paid staff (S)",100.8772679607390
"PHILIPPINES","06 - HEALTH",100.5000000000000
"PHILIPPINES","06.1 - MEDICINES AND HEALTH PRODUCTS",100.4000000000000
"PHILIPPINES","06.1.1 - Medicines (ND)",100.4000000000000
"PHILIPPINES","06.1.1.1 - Medicines, vaccines and other pharmaceutical preparations (ND)",100.3641803812920
"PHILIPPINES","06.1.2 - Medical products (ND)",100.3000000000000
"PHILIPPINES","06.1.2.1 - Medical diagnostic products (ND)",100.3900916159210
"PHILIPPINES","06.1.2.2 - Prevention and protective devices (ND)",100.0014127315080
"PHILIPPINES","06.1.2.3 - Treatment devices for personal use (ND)",100.3885356637150
"PHILIPPINES","06.1.3 - Assistive products (D)",100.5000000000000
"PHILIPPINES","06.1.3.1 - Assistive products for vision (D)",100.5077926533470
"PHILIPPINES","06.2 - OUTPATIENT CARE SERVICES",100.8000000000000
"PHILIPPINES","06.2.1 - Preventive care services (S)",101.1000000000000
"PHILIPPINES","06.2.1.9 - Other preventive services (S)",101.0827944099200
"PHILIPPINES","06.2.2 - Outpatient dental services (S)",100.4000000000000
"PHILIPPINES","06.2.2.1 - Dental preventive services (S)",100.4398212127070
"PHILIPPINES","06.2.3 - Other outpatient care services (S)",100.0000000000000
"PHILIPPINES","06.2.3.1 - Outpatient curative and rehabilitative services (S)",100.0000000000000
"PHILIPPINES","06.3 - INPATIENT CARE SERVICES",100.9000000000000
"PHILIPPINES","06.3.1 - Inpatient curative and rehabilitative services (S)",100.9000000000000
"PHILIPPINES","06.3.1.0 - Inpatient curative and rehabilitative services (S)",100.9166797604530
"PHILIPPINES","06.4 - OTHER HEALTH SERVICES",101.4000000000000
"PHILIPPINES","06.4.1 - Diagnostic imaging services and medical laboratory services (S)",101.4000000000000
"PHILIPPINES","06.4.1.0 - Diagnostic imaging services and medical laboratory services (S)",101.4080593304990
"PHILIPPINES","07 - TRANSPORT",101.0000000000000
"PHILIPPINES","07.1 - PURCHASE OF VEHICLES",100.3000000000000
"PHILIPPINES","07.1.1 - Motor cars (D)",100.4000000000000
"PHILIPPINES","07.1.1.1 - New motor cars (D)",100.3890582473180
"PHILIPPINES","07.1.2 - Motorcycles (D)",100.1000000000000
"PHILIPPINES","07.1.2.0 - Motorcycles (D)",100.0710007798600
"PHILIPPINES","07.1.3 - Bicycles (D)",100.5000000000000
"PHILIPPINES","07.1.3.0 - Bicycles (D)",100.4423124245160
"PHILIPPINES","07.2 - OPERATION OF PERSONAL TRANSPORT EQUIPMENT",103.2000000000000
"PHILIPPINES","07.2.1 - Parts and accessories for personal transport equipment (SD)",100.6000000000000
"PHILIPPINES","07.2.1.1 - Tires (SD)",100.6330276839270
"PHILIPPINES","07.2.1.2 - Parts for personal transport equipment (SD)",100.6778586831060
"PHILIPPINES","07.2.1.3 - Accessories for personal transport equipment (SD)",100.0000000000000
"PHILIPPINES","07.2.2 - Fuels and lubricants for personal transport equipment (ND)",103.7000000000000
"PHILIPPINES","07.2.2.1 - Diesel (ND)",103.3519424699890
"PHILIPPINES","07.2.2.2 - Gasoline (ND)",103.9210319046470
"PHILIPPINES","07.2.2.3 - Other fuels for personal transport equipment (ND)",102.4244437064100
"PHILIPPINES","07.2.2.4 - Lubricants (ND)",100.3759998536240
"PHILIPPINES","07.2.3 - Maintenance and repair of personal transport equipment (S)",100.3000000000000
"PHILIPPINES","07.2.3.0 - Maintenance and repair of personal transport equipment (S)",100.2816326302950
"PHILIPPINES","07.2.4 - Other services in respect of personal transport equipment (S)",100.0000000000000
"PHILIPPINES","07.2.4.2 - Toll facilities (S)",100.0000000000000
"PHILIPPINES","07.2.4.3 - Driving lessons, tests, licences, and road worthiness tests (S)",99.8495559058807
"PHILIPPINES","07.3 - PASSENGER TRANSPORT SERVICES",99.8000000000000
"PHILIPPINES","07.3.1 - Passenger transport by railway (S)",100.0000000000000
"PHILIPPINES","07.3.1.1 - Passenger transport by train (S)",100.0000000000000
"PHILIPPINES","07.3.1.2 - Passenger transport by rapid transit and tram (S)",100.0000000000000
"PHILIPPINES","07.3.2 - Passenger transport by road (S)",100.5000000000000
"PHILIPPINES","07.3.2.1 - Passenger transport by bus and coach (S)",99.3586904919424
"PHILIPPINES","07.3.2.2 - Passenger transport by taxi and hired car with driver (S)",105.0284214636720
"PHILIPPINES","07.3.2.9 - Other passenger transport by road (S)",100.5330840836530
"PHILIPPINES","07.3.3 - Passenger transport by air (S)",98.7000000000000
"PHILIPPINES","07.3.3.1 - Passenger transport by air, domestic (S)",98.7030628095647
"PHILIPPINES","07.3.4 - Passenger transport by sea and inland waterway (S)",75.2000000000000
"PHILIPPINES","07.3.4.0 - Passenger transport by sea and inland waterway (S)",75.1401820507142
"PHILIPPINES","07.4 - TRANSPORT SERVICES OF GOODS",98.6000000000000
"PHILIPPINES","07.4.1 - Postal and courier services (S)",98.6000000000000
"PHILIPPINES","07.4.1.1 - Letter handling services (S)",98.5186634747577
"PHILIPPINES","07.4.1.2 - Courier and parcel delivery services (S)",99.0933525543152
"PHILIPPINES","08 - INFORMATION AND COMMUNICATION",100.1000000000000
"PHILIPPINES","08.1 - INFORMATION AND COMMUNICATION EQUIPMENT",99.9000000000000
"PHILIPPINES","08.1.1 - Fixed telephone equipment (D)",100.0000000000000
"PHILIPPINES","08.1.1.0 - Fixed telephone equipment (D)",100.0157013971110
"PHILIPPINES","08.1.2 - Mobile telephone equipment (D)",100.2000000000000
"PHILIPPINES","08.1.2.0 - Mobile telephone equipment (D)",100.2024573067200
"PHILIPPINES","08.1.3 - Information processing equipment (D)",100.0000000000000
"PHILIPPINES","08.1.3.1 - Computers, laptops and tablets (D)",99.9959148434892
"PHILIPPINES","08.1.3.2 - Peripheral equipment and its consumable components (D)",100.2283144590660
"PHILIPPINES","08.1.4 - Equipment for the reception, recording and reproduction of sound and vision (D)",99.8000000000000
"PHILIPPINES","08.1.4.0 - Equipment for the reception, recording and reproduction of sound and vision (D)",99.7463637830376
"PHILIPPINES","08.1.5 - Unrecorded recording media (SD)",100.0000000000000
"PHILIPPINES","08.1.5.0 - Unrecorded recording media (SD)",99.9588371502671
"PHILIPPINES","08.3 - INFORMATION AND COMMUNICATION SERVICES",100.1000000000000
"PHILIPPINES","08.3.1 - Fixed communication services (S)",100.0000000000000
"PHILIPPINES","08.3.1.0 - Fixed communication services (S)",100.0159644292100
"PHILIPPINES","08.3.2 - Mobile communication services (S)",100.2000000000000
"PHILIPPINES","08.3.2.0 - Mobile communication services (S)",100.1346338548250
"PHILIPPINES","08.3.3 - Internet access provision services and net storage services (S)",100.2000000000000
"PHILIPPINES","08.3.3.0 - Internet access provision services and net storage services (S)",100.1373528726180
"PHILIPPINES","08.3.5 - Repair and rental of information and communication equipment (S)",101.9000000000000
"PHILIPPINES","08.3.5.0 - Repair and rental of information and communication equipment (S)",101.9730511987520
"PHILIPPINES","09 - RECREATION, SPORT AND CULTURE",101.7000000000000
"PHILIPPINES","09.1 - RECREATIONAL DURABLES",99.9000000000000
"PHILIPPINES","09.1.1 - Photographic and cinematographic equipment and optical instruments (D)",99.9000000000000
"PHILIPPINES","09.1.1.1 - Cameras (D)",99.9075355674670
"PHILIPPINES","09.2 - OTHER RECREATIONAL GOODS",100.3000000000000
"PHILIPPINES","09.2.1 - Games, toys and hobbies (SD)",100.3000000000000
"PHILIPPINES","09.2.1.2 - Other games, toys and hobbies (SD)",100.2434056710610
"PHILIPPINES","09.2.2 - Equipment for sport, camping and open-air recreation (SD)",100.3000000000000
"PHILIPPINES","09.2.2.1 - Equipment for sport (SD)",100.2546749629270
"PHILIPPINES","09.2.2.2 - Equipment for camping and open-air recreation (SD)",99.2880765260733
"PHILIPPINES","09.3 - GARDEN PRODUCTS AND PETS",100.2000000000000
"PHILIPPINES","09.3.1 - Garden products, plants and flowers (ND)",99.8000000000000
"PHILIPPINES","09.3.1.1 - Garden products (ND)",99.8979450649077
"PHILIPPINES","09.3.1.2 - Plants, seeds and flowers (ND)",99.7769175288071
"PHILIPPINES","09.3.2 - Pets and products for pets (ND)",100.4000000000000
"PHILIPPINES","09.3.2.2 - Products for pets and other household animals (ND)",100.4044285752930
"PHILIPPINES","09.4 - RECREATIONAL SERVICES",109.4000000000000
"PHILIPPINES","09.4.6 - Recreational and sporting services (S)",100.1000000000000
"PHILIPPINES","09.4.6.2 - Sporting services - practice (S)",100.0954369179400
"PHILIPPINES","09.4.7 - Games of chance (S)",109.5000000000000
"PHILIPPINES","09.4.7.0 - Games of chance (S)",109.4878282585830
"PHILIPPINES","09.5 - CULTURAL GOODS",100.5000000000000
"PHILIPPINES","09.5.1 - Musical instruments (D)",100.5000000000000
"PHILIPPINES","09.5.1.0 - Musical instruments (D)",100.5177384838130
"PHILIPPINES","09.6 - CULTURAL SERVICES",100.1000000000000
"PHILIPPINES","09.6.1 - Services provided by cinemas, theatres and concert venues (S)",99.8000000000000
"PHILIPPINES","09.6.1.0 - Services provided by cinemas, theatres and concert venues (S)",99.7462494373083
"PHILIPPINES","09.6.3 - Photographic services (S)",100.0000000000000
"PHILIPPINES","09.6.3.0 - Photographic services (S)",100.0000000000000
"PHILIPPINES","09.6.9 - Other cultural services (S)",100.3000000000000
"PHILIPPINES","09.6.9.0 - Other cultural services (S)",100.2866296611840
"PHILIPPINES","09.7 - NEWSPAPERS, BOOKS AND STATIONERY",100.6000000000000
"PHILIPPINES","09.7.1 - Books (SD)",100.0000000000000
"PHILIPPINES","09.7.1.1 - Educational and textbooks in printed or electronic copy (SD)",100.0169210352250
"PHILIPPINES","09.7.1.9 - Other books (SD) in printed or electronic copy",100.0806811525710
"PHILIPPINES","09.7.2 - Newspapers and periodicals (ND)",100.1000000000000
"PHILIPPINES","09.7.2.1 - Newspapers (ND)",100.2476634690930
"PHILIPPINES","09.7.2.2 - Magazines and periodicals (ND)",100.0050500328980
"PHILIPPINES","09.7.4 - Stationery and drawing materials (ND)",100.9000000000000
"PHILIPPINES","09.7.4.0 - Stationery and drawing materials (ND)",100.8395659963650
"PHILIPPINES","09.8 - PACKAGE HOLIDAYS (S)",100.0000000000000
"PHILIPPINES","09.8.0 - Package holidays (S)",100.0000000000000
"PHILIPPINES","09.8.0.0 - Package holidays (S)",100.0000000000000
"PHILIPPINES","10 - EDUCATION SERVICES",101.7000000000000
"PHILIPPINES","10.1 - EARLY CHILDHOOD AND PRIMARY EDUCATION",102.3000000000000
"PHILIPPINES","10.1.0 - Early chilhood and primary education (S)",102.3000000000000
"PHILIPPINES","10.1.0.1 - Early childhood education services (S)",102.2385994035300
"PHILIPPINES","10.1.0.2 - Primary education (S)",102.3151890672630
"PHILIPPINES","10.2 - SECONDARY EDUCATION  (S)",101.8000000000000
"PHILIPPINES","10.2.0 - Secondary education (S)",101.8000000000000
"PHILIPPINES","10.2.0.1 - Lower secondary general education services",101.9564280990810
"PHILIPPINES","10.2.0.2 - Lower secondary technical-vocational livelihood programs services",101.7109345781450
"PHILIPPINES","10.4 - TERTIARY EDUCATION (S)",101.1000000000000
"PHILIPPINES","10.4.0 - Tertiary education (s)",101.1000000000000
"PHILIPPINES","10.4.0.0 - Tertiary education (s)",101.0948535986290
"PHILIPPINES","10.5 - EDUCATION NOT DEFINED BY LEVEL (S)",100.3000000000000
"PHILIPPINES","10.5.0 - Education not defined by level (s)",100.3000000000000
"PHILIPPINES","10.5.0.2 - Review classes for professional and licensure examination (S)",100.3526290003830
"PHILIPPINES","10.5.0.9 - Other education not defined by level (S)",99.8511445947030
"PHILIPPINES","11 - RESTAURANTS AND ACCOMMODATION SERVICES",100.7000000000000
"PHILIPPINES","11.1 - FOOD AND BEVERAGE SERVING SERVICES",100.7000000000000
"PHILIPPINES","11.1.1 - Restaurants, café and the like (S)",100.7000000000000
"PHILIPPINES","11.1.1.1 - Restaurants, café and the like - with full service (S)",100.7297316004380
"PHILIPPINES","11.2 - ACCOMMODATION SERVICES",100.0000000000000
"PHILIPPINES","11.2.0 - Accommodation services (S)",100.0000000000000
"PHILIPPINES","11.2.0.1 - Hotels, motels, inns and similar accommodation services (S)",100.0042831500520
"PHILIPPINES","12 - FINANCIAL SERVICES",100.0000000000000
"PHILIPPINES","12.2 - FINANCIAL SERVICES",100.0000000000000
"PHILIPPINES","12.2.1 - Financial intermediation services indirectly measured (S)",100.0000000000000
"PHILIPPINES","12.2.1.0 - Financial intermediation services indirectly measured (S)",100.0000000000000
