"Geolocation","Commodity Description","2020 Jan"
"PHILIPPINES","01.1.4.5 - Cheese (ND)",104.6192602231040
"PHILIPPINES","01.1.4.6 - Yoghurt and similar products (ND)",100.6135254842830
"PHILIPPINES","01.1.4.7 - Milk-based dessert and beverages (ND)",106.0037530138000
"PHILIPPINES","01.1.4.8 - Eggs (ND)",109.6836000509030
"PHILIPPINES","01.1.5 - Oils and fats (ND)",102.3000000000000
"PHILIPPINES","01.1.5.1 - Vegetable oils (ND)",101.9976485967830
"PHILIPPINES","01.1.5.2 - Butter and other fats and oils derived from milk (ND)",107.0060917248190
"PHILIPPINES","01.1.5.3 - Margarine and similar preparations (ND)",102.2864782265890
"PHILIPPINES","01.1.5.9 - Other animal oils and fats (ND)",92.4088575587291
"PHILIPPINES","01.1.6 - Fruits and nuts (ND)",111.0000000000000
"PHILIPPINES","01.1.6.1 - Dates, figs and tropical fruits, fresh (ND)",110.9341826806560
"PHILIPPINES","01.1.6.2 - Citrus fruits, fresh (ND)",111.7338014292580
"PHILIPPINES","01.1.6.3 - Stone fruits and pome fruits, fresh (ND)",133.4990423282550
"PHILIPPINES","01.1.6.5 - Other fruits, fresh (ND)",107.0324279437420
"PHILIPPINES","01.1.6.7 - Fruit, dried and dehydrated (ND)",114.2885252979540
"PHILIPPINES","01.1.6.8 - Nuts, in shell or shelled (ND)",106.0121384363390
"PHILIPPINES","01.1.6.9 - Fruit and nuts ground and other preparations (ND)",104.3362573010760
"PHILIPPINES","01.1.7 - Vegetables, tubers, plantains, cooking bananas and pulses (ND)",116.9000000000000
"PHILIPPINES","01.1.7.1 - Leafy or stem vegetables, fresh or chilled (ND)",101.8973469027010
"PHILIPPINES","01.1.7.2 - Fruit-bearing vegetables, fresh or chilled (ND)",108.7651975113770
"PHILIPPINES","01.1.7.3 - Green leguminous vegetables, fresh or chilled (ND)",107.3138617362660
"PHILIPPINES","01.1.7.4 - Other vegetables, fresh or chilled (ND)",146.2286249857790
"PHILIPPINES","01.1.7.5 - Tubers, plantains and cooking bananas (ND)",116.1089181312980
"PHILIPPINES","01.1.7.9 - Vegetables, tubers, plantains, cooking bananas and pulses ground and other preparations (ND)",106.5967940325950
"PHILIPPINES","01.1.8 - Sugar, confectionery and desserts (ND)",102.0000000000000
"PHILIPPINES","01.1.8.1 - Cane and beet sugar (ND)",98.9396209404014
"PHILIPPINES","01.1.8.3 - Jams, fruit jellies, marmalades, fruit purée and pastes, honey (ND)",104.4181919869970
"PHILIPPINES","01.1.8.4 - Nut purée, nut butter and nut pastes (ND)",107.1797348730680
"PHILIPPINES","01.1.8.5 - Chocolate, cocoa, and cocoa-based food products (ND)",105.9834425111160
"PHILIPPINES","01.1.8.6 - Ice, ice cream and sorbet (ND)",103.4041739434060
"PHILIPPINES","01.1.8.9 - Other sugar confectionery and desserts n.e.c. (ND)",102.3851657319960
"PHILIPPINES","01.1.9 - Ready-made food and other food products n.e.c. (ND)",107.0000000000000
"PHILIPPINES","01.1.9.2 - Baby food (ND)",102.0287903580160
"PHILIPPINES","01.1.9.3 - Salt, condiments and sauces (ND)",106.8563313114450
"PHILIPPINES","01.1.9.4 - Spices, culinary herbs and seeds (ND)",116.1023131703560
"PHILIPPINES","01.1.9.9 - Other food products n.e.c. (ND)",107.0628337359560
"PHILIPPINES","01.2 - NON-ALCOHOLIC BEVERAGES",105.4000000000000
"PHILIPPINES","01.2.1 - Fruit and vegetable juices (ND)",112.7000000000000
"PHILIPPINES","01.2.1.0 - Fruit and vegetable juices (ND)",112.6908146502830
"PHILIPPINES","01.2.2 - Coffee and coffee substitutes (ND)",103.6000000000000
"PHILIPPINES","01.2.2.0 - Coffee and coffee substitutes (ND)",103.6109847413880
"PHILIPPINES","01.2.3 - Tea, maté and other plant products for infusion (ND)",103.4000000000000
"PHILIPPINES","01.2.3.0 - Tea, maté and other plant products for infusion (ND)",103.3836539740490
"PHILIPPINES","01.2.4 - Cocoa drinks (ND)",108.0000000000000
"PHILIPPINES","01.2.4.0 - Cocoa drinks (ND)",108.0429848316370
"PHILIPPINES","01.2.5 - Water (ND)",102.3000000000000
"PHILIPPINES","01.2.5.0 - Water (ND)",102.2488741470600
"PHILIPPINES","01.2.6 - Soft drinks (ND)",106.8000000000000
"PHILIPPINES","01.2.6.0 - Soft drinks (ND)",106.7712044338120
"PHILIPPINES","01.2.9 - Other non-alcoholic beverages (ND)",111.9000000000000
"PHILIPPINES","01.2.9.0 - Other non-alcoholic beverages (ND)",111.8982153290280
"PHILIPPINES","02 - ALCOHOLIC BEVERAGES AND TOBACCO",123.6000000000000
"PHILIPPINES","02.1 - ALCOHOLIC BEVERAGES",106.0000000000000
"PHILIPPINES","02.1.1 - Spirits and liquors (ND)",105.9000000000000
"PHILIPPINES","02.1.1.0 - Spirits and liquors (ND)",105.8581636927580
"PHILIPPINES","02.1.2 - Wine (ND)",107.3000000000000
"PHILIPPINES","02.1.2.1 - Wine from grapes (ND)",105.7307284160690
"PHILIPPINES","02.1.2.2 - Wine from other sources (ND)",107.6152159100320
"PHILIPPINES","02.1.3 - Beer (ND)",106.1000000000000
"PHILIPPINES","02.1.3.0 - Beer (ND)",106.0969644294430
"PHILIPPINES","02.3 - TOBACCO",135.8000000000000
"PHILIPPINES","02.3.0 - Tobacco (ND)",135.8000000000000
"PHILIPPINES","02.3.0.1 - Cigarettes (ND)",136.0844197839350
"PHILIPPINES","02.3.0.2 - Cigars (ND)",125.3399931315670
"PHILIPPINES","02.3.0.9 - Other tobacco products (ND)",118.5647429529750
"PHILIPPINES","02.4 - OTHER VEGETABLE-BASED TOBACCO PRODUCTS",104.0000000000000
"PHILIPPINES","02.4.0 - Other vegetable-based tobacco products (ND)",104.0000000000000
"PHILIPPINES","02.4.0.0 - Other vegetable-based tobacco products (ND)",104.0487071457940
"PHILIPPINES","02.900 - NON-FOOD",103.8000000000000
"PHILIPPINES","03 - CLOTHING AND FOOTWEAR",104.2000000000000
"PHILIPPINES","03.1 - CLOTHING",104.2000000000000
"PHILIPPINES","03.1.1 - Clothing materials (SD)",104.0000000000000
"PHILIPPINES","03.1.1.0 - Clothing materials (SD)",103.9933988696800
"PHILIPPINES","03.1.2 - Garments (SD)",104.0000000000000
"PHILIPPINES","03.1.2.1 - Garments for men or boys (SD)",104.1256859875390
"PHILIPPINES","03.1.2.2 - Garments for women or girls (SD)",103.9261920591470
"PHILIPPINES","03.1.2.3 - Garments for infants (0 to under 2 years) (SD)",104.3597692362870
"PHILIPPINES","03.1.2.4 - School uniforms (SD)",104.7400805155050
"PHILIPPINES","03.1.3 - Other articles of clothing and clothing accessories (SD)",105.2000000000000
"PHILIPPINES","03.1.3.1 - Other articles of clothing (SD)",104.6756467949400
"PHILIPPINES","03.1.3.2 - Clothing accessories (SD)",108.4415946288220
"PHILIPPINES","03.1.4 - Cleaning, repair, tailoring and hire of clothing (S)",108.7000000000000
"PHILIPPINES","03.1.4.1 - Cleaning of clothing (S)",107.8374442776260
"PHILIPPINES","03.1.4.2 - Repair, tailoring and hire of clothing (S)",111.1807153886800
"PHILIPPINES","03.2 - FOOTWEAR",104.1000000000000
"PHILIPPINES","03.2.1 - Shoes and other footwear (SD)",104.1000000000000
"PHILIPPINES","03.2.1.1 - Footwear for men (SD)",104.1952497077040
"PHILIPPINES","03.2.1.2 - Footwear for women (SD)",103.3331791029400
"PHILIPPINES","03.2.1.3 - Footwear for infants and children (SD)",104.5865547518560
"PHILIPPINES","03.2.2 - Cleaning, repair, and hire of footwear (S)",107.3000000000000
"PHILIPPINES","03.2.2.0 - Cleaning, repair, and hire of footwear (S)",107.3273220116190
"PHILIPPINES","04 - HOUSING, WATER, ELECTRICITY, GAS, AND OTHER FUELS",103.8000000000000
"PHILIPPINES","04.1 - ACTUAL RENTALS FOR HOUSING",105.0000000000000
"PHILIPPINES","04.1.1 - Actual rentals paid by tenants for main residence (S)",105.0000000000000
"PHILIPPINES","04.1.1.0 - Actual rentals paid by tenants for main residence (S)",105.0082658233060
"PHILIPPINES","04.3 - MAINTENANCE, REPAIR AND SECURITY OF THE DWELLING",104.7000000000000
"PHILIPPINES","04.3.1 - Security equipment and materials for the maintenance and repair of the dwelling (ND)",103.6000000000000
"PHILIPPINES","04.3.1.1 - Materials for the maintenance and repair of the dwelling (ND)",103.6089196008680
"PHILIPPINES","04.3.2 - Services for the maintenance, repair and security of the dwelling (S)",108.6000000000000
"PHILIPPINES","04.3.2.0 - Services for the maintenance, repair and security of the dwelling (S)",108.5705211712850
"PHILIPPINES","04.4 - WATER SUPPLY AND MISCELLANEOUS SERVICES RELATING TO THE DWELLING",104.8000000000000
"PHILIPPINES","04.4.1 - Water supply (ND)",104.8000000000000
"PHILIPPINES","04.4.1.1 - Water supply through network systems (ND)",104.7919133850320
"PHILIPPINES","04.5 - ELECTRICITY, GAS AND OTHER FUELS",101.5000000000000
"PHILIPPINES","04.5.1 - Electricity (ND)",97.5000000000000
"PHILIPPINES","04.5.1.0 - Electricity (ND)",97.4647311992558
"PHILIPPINES","04.5.2 - Gas (ND)",109.0000000000000
"PHILIPPINES","04.5.2.2 - Liquefied hydrocarbons (ND)",109.0249107963680
"PHILIPPINES","04.5.3 - Liquid fuels (ND)",99.0000000000000
"PHILIPPINES","04.5.3.0 - Liquid fuels (ND)",99.0102639801454
"PHILIPPINES","04.5.4 - Solid fuels (ND)",111.2000000000000
"PHILIPPINES","04.5.4.2 - Wood fuel, including pellets and briquettes (ND)",111.1812481419570
"PHILIPPINES","04.5.4.3 - Charcoal (ND)",111.1705624165420
"PHILIPPINES","05 - FURNISHINGS, HOUSEHOLD EQUIPMENT AND ROUTINE HOUSEHOLD MAINTENANCE",104.7000000000000
"PHILIPPINES","05.1 - FURNITURE, FURNISHINGS, AND LOOSE CARPETS",103.2000000000000
"PHILIPPINES","05.1.1 - Furniture, furnishings and loose carpets (D)",103.2000000000000
"PHILIPPINES","05.1.1.1 - Household furniture (D)",103.1380880306460
"PHILIPPINES","05.1.1.3 - Lighting equipment (D)",104.8812372661650
"PHILIPPINES","05.1.1.4 - Furnishings, loose carpets and rugs (D)",103.8364767550650
"PHILIPPINES","05.2 - HOUSEHOLD TEXTILES",102.5000000000000
"PHILIPPINES","05.2.1 - Household textiles (SD)",102.5000000000000
"PHILIPPINES","05.2.1.1 - Furnishing fabrics and curtains (SD)",101.6943191983080
"PHILIPPINES","05.2.1.2 - Bed linen and bedding (SD)",102.7365128895250
"PHILIPPINES","05.2.1.3 - Table linen and bathroom linen (SD)",102.5989504745090
"PHILIPPINES","05.2.1.9 - Other household textiles (SD)",103.3996530299010
"PHILIPPINES","05.3 - HOUSEHOLD APPLIANCES",102.9000000000000
"PHILIPPINES","05.3.1 - Major household appliances, whether electric or not (D)",102.7000000000000
"PHILIPPINES","05.3.1.1 - Major kitchen appliances (D)",103.0941637668170
"PHILIPPINES","05.3.1.2 - Major laundry appliances (D)",102.1410991104090
"PHILIPPINES","05.3.1.3 - Heaters, air conditioners (D)",102.3104369956240
"PHILIPPINES","05.3.2 - Small household appliances (SD)",104.3000000000000
"PHILIPPINES","05.3.2.1 - Small appliances for cooking and processing of food (SD)",104.6128762896460
"PHILIPPINES","05.3.2.9 - Other small household appliances (SD)",104.1016505543510
"PHILIPPINES","05.3.3 - Repair, installation and hire of household appliances (S)",102.2000000000000
"PHILIPPINES","05.3.3.0 - Repair, installation and hire of household appliances (S)",102.2488982606330
"PHILIPPINES","05.4 - GLASSWARE, TABLEWARE AND HOUSEHOLD UTENSILS",104.2000000000000
"PHILIPPINES","05.4.0 - Glassware, tableware and household utensils (SD)",104.2000000000000
"PHILIPPINES","05.4.0.1 - Glassware, crystal-ware, ceramic ware and chinaware (SD)",104.3411530307520
"PHILIPPINES","05.4.0.2 - Cutlery, flatware and silverware (SD)",103.3588858550220
"PHILIPPINES","05.4.0.3 - Kitchen utensils and articles (SD)",104.5950776683300
"PHILIPPINES","05.5 - TOOLS AND EQUIPMENT FOR HOUSE AND GARDEN",102.4000000000000
"PHILIPPINES","05.5.1 - Motorized tools and equipment (D)",100.9000000000000
"PHILIPPINES","05.5.1.0 - Motorized tools and equipment (D)",100.9432487057230
"PHILIPPINES","05.5.2 - Non-motorized tools and miscellaneous accessories (SD)",102.8000000000000
"PHILIPPINES","05.5.2.1 - Non-motorized tools (SD)",103.1690418579830
"PHILIPPINES","05.5.2.2 - Miscellaneous accessories (SD)",102.5254581087700
"PHILIPPINES","05.6 - GOODS AND SERVICES FOR ROUTINE HOUSEHOLD MAINTENANCE",105.5000000000000
"PHILIPPINES","05.6.1 - Non-durable household goods (ND)",104.3000000000000
"PHILIPPINES","05.6.1.1 - Household cleaning and maintenance products (ND)",104.4517398592990
"PHILIPPINES","05.6.1.9 - Other non-durable household goods (ND)",104.2219050314760
"PHILIPPINES","05.6.2 - Domestic services and household services (S)",107.7000000000000
"PHILIPPINES","05.6.2.1 - Domestic services by paid staff (S)",107.6595797660790
"PHILIPPINES","06 - HEALTH",106.4000000000000
"PHILIPPINES","06.1 - MEDICINES AND HEALTH PRODUCTS",105.2000000000000
"PHILIPPINES","06.1.1 - Medicines (ND)",105.3000000000000
"PHILIPPINES","06.1.1.1 - Medicines, vaccines and other pharmaceutical preparations (ND)",105.2974948703660
"PHILIPPINES","06.1.2 - Medical products (ND)",102.9000000000000
"PHILIPPINES","06.1.2.1 - Medical diagnostic products (ND)",103.9732836910140
"PHILIPPINES","06.1.2.2 - Prevention and protective devices (ND)",100.0014127315080
"PHILIPPINES","06.1.2.3 - Treatment devices for personal use (ND)",104.7745910956170
"PHILIPPINES","06.1.3 - Assistive products (D)",103.8000000000000
"PHILIPPINES","06.1.3.1 - Assistive products for vision (D)",103.8335754957110
"PHILIPPINES","06.2 - OUTPATIENT CARE SERVICES",109.7000000000000
"PHILIPPINES","06.2.1 - Preventive care services (S)",108.5000000000000
"PHILIPPINES","06.2.1.9 - Other preventive services (S)",108.4784811251770
"PHILIPPINES","06.2.2 - Outpatient dental services (S)",112.0000000000000
"PHILIPPINES","06.2.2.1 - Dental preventive services (S)",112.0275637786360
"PHILIPPINES","06.2.3 - Other outpatient care services (S)",100.0000000000000
"PHILIPPINES","06.2.3.1 - Outpatient curative and rehabilitative services (S)",100.0000000000000
"PHILIPPINES","06.3 - INPATIENT CARE SERVICES",107.7000000000000
"PHILIPPINES","06.3.1 - Inpatient curative and rehabilitative services (S)",107.7000000000000
"PHILIPPINES","06.3.1.0 - Inpatient curative and rehabilitative services (S)",107.7083135917930
"PHILIPPINES","06.4 - OTHER HEALTH SERVICES",107.0000000000000
"PHILIPPINES","06.4.1 - Diagnostic imaging services and medical laboratory services (S)",107.0000000000000
"PHILIPPINES","06.4.1.0 - Diagnostic imaging services and medical laboratory services (S)",106.9503900340990
"PHILIPPINES","07 - TRANSPORT",102.1000000000000
"PHILIPPINES","07.1 - PURCHASE OF VEHICLES",103.2000000000000
"PHILIPPINES","07.1.1 - Motor cars (D)",100.6000000000000
"PHILIPPINES","07.1.1.1 - New motor cars (D)",100.5859147735560
"PHILIPPINES","07.1.2 - Motorcycles (D)",103.4000000000000
"PHILIPPINES","07.1.2.0 - Motorcycles (D)",103.4308421049770
"PHILIPPINES","07.1.3 - Bicycles (D)",106.5000000000000
"PHILIPPINES","07.1.3.0 - Bicycles (D)",106.4848177854140
"PHILIPPINES","07.2 - OPERATION OF PERSONAL TRANSPORT EQUIPMENT",100.4000000000000
"PHILIPPINES","07.2.1 - Parts and accessories for personal transport equipment (SD)",102.6000000000000
"PHILIPPINES","07.2.1.1 - Tires (SD)",101.6553004203320
"PHILIPPINES","07.2.1.2 - Parts for personal transport equipment (SD)",103.4663659770450
"PHILIPPINES","07.2.1.3 - Accessories for personal transport equipment (SD)",100.0000000000000
"PHILIPPINES","07.2.2 - Fuels and lubricants for personal transport equipment (ND)",100.1000000000000
"PHILIPPINES","07.2.2.1 - Diesel (ND)",100.8870672894070
"PHILIPPINES","07.2.2.2 - Gasoline (ND)",99.7809221590852
"PHILIPPINES","07.2.2.3 - Other fuels for personal transport equipment (ND)",102.5240783792760
"PHILIPPINES","07.2.2.4 - Lubricants (ND)",103.2701800657280
"PHILIPPINES","07.2.3 - Maintenance and repair of personal transport equipment (S)",103.0000000000000
"PHILIPPINES","07.2.3.0 - Maintenance and repair of personal transport equipment (S)",102.9829743793550
"PHILIPPINES","07.2.4 - Other services in respect of personal transport equipment (S)",100.2000000000000
"PHILIPPINES","07.2.4.2 - Toll facilities (S)",100.0000000000000
"PHILIPPINES","07.2.4.3 - Driving lessons, tests, licences, and road worthiness tests (S)",101.7310005118450
"PHILIPPINES","07.3 - PASSENGER TRANSPORT SERVICES",102.7000000000000
"PHILIPPINES","07.3.1 - Passenger transport by railway (S)",100.0000000000000
"PHILIPPINES","07.3.1.1 - Passenger transport by train (S)",100.0000000000000
"PHILIPPINES","07.3.1.2 - Passenger transport by rapid transit and tram (S)",100.0000000000000
"PHILIPPINES","07.3.2 - Passenger transport by road (S)",102.7000000000000
"PHILIPPINES","07.3.2.1 - Passenger transport by bus and coach (S)",105.3180206678480
"PHILIPPINES","07.3.2.2 - Passenger transport by taxi and hired car with driver (S)",105.0472272353440
"PHILIPPINES","07.3.2.9 - Other passenger transport by road (S)",102.1095225589130
"PHILIPPINES","07.3.3 - Passenger transport by air (S)",87.6000000000000
"PHILIPPINES","07.3.3.1 - Passenger transport by air, domestic (S)",87.6384549670351
"PHILIPPINES","07.3.4 - Passenger transport by sea and inland waterway (S)",113.5000000000000
"PHILIPPINES","07.3.4.0 - Passenger transport by sea and inland waterway (S)",113.4489314800340
"PHILIPPINES","07.4 - TRANSPORT SERVICES OF GOODS",104.6000000000000
"PHILIPPINES","07.4.1 - Postal and courier services (S)",104.6000000000000
"PHILIPPINES","07.4.1.1 - Letter handling services (S)",105.2767289992370
"PHILIPPINES","07.4.1.2 - Courier and parcel delivery services (S)",103.3028952591240
"PHILIPPINES","08 - INFORMATION AND COMMUNICATION",100.6000000000000
"PHILIPPINES","08.1 - INFORMATION AND COMMUNICATION EQUIPMENT",100.6000000000000
"PHILIPPINES","08.1.1 - Fixed telephone equipment (D)",100.0000000000000
"PHILIPPINES","08.1.1.0 - Fixed telephone equipment (D)",100.0157013971110
"PHILIPPINES","08.1.2 - Mobile telephone equipment (D)",100.6000000000000
"PHILIPPINES","08.1.2.0 - Mobile telephone equipment (D)",100.6545908247630
"PHILIPPINES","08.1.3 - Information processing equipment (D)",100.8000000000000
"PHILIPPINES","08.1.3.1 - Computers, laptops and tablets (D)",100.7165563779660
"PHILIPPINES","08.1.3.2 - Peripheral equipment and its consumable components (D)",100.9178965533740
"PHILIPPINES","08.1.4 - Equipment for the reception, recording and reproduction of sound and vision (D)",100.4000000000000
"PHILIPPINES","08.1.4.0 - Equipment for the reception, recording and reproduction of sound and vision (D)",100.4311339161060
"PHILIPPINES","08.1.5 - Unrecorded recording media (SD)",101.5000000000000
"PHILIPPINES","08.1.5.0 - Unrecorded recording media (SD)",101.4901759081530
"PHILIPPINES","08.3 - INFORMATION AND COMMUNICATION SERVICES",100.7000000000000
"PHILIPPINES","08.3.1 - Fixed communication services (S)",100.8000000000000
"PHILIPPINES","08.3.1.0 - Fixed communication services (S)",100.8143809962810
"PHILIPPINES","08.3.2 - Mobile communication services (S)",100.5000000000000
"PHILIPPINES","08.3.2.0 - Mobile communication services (S)",100.5196382802260
"PHILIPPINES","08.3.3 - Internet access provision services and net storage services (S)",101.5000000000000
"PHILIPPINES","08.3.3.0 - Internet access provision services and net storage services (S)",101.4643471690740
"PHILIPPINES","08.3.5 - Repair and rental of information and communication equipment (S)",104.4000000000000
"PHILIPPINES","08.3.5.0 - Repair and rental of information and communication equipment (S)",104.4080771397840
"PHILIPPINES","09 - RECREATION, SPORT AND CULTURE",104.7000000000000
"PHILIPPINES","09.1 - RECREATIONAL DURABLES",99.9000000000000
"PHILIPPINES","09.1.1 - Photographic and cinematographic equipment and optical instruments (D)",99.9000000000000
"PHILIPPINES","09.1.1.1 - Cameras (D)",99.9082635393277
"PHILIPPINES","09.2 - OTHER RECREATIONAL GOODS",101.6000000000000
"PHILIPPINES","09.2.1 - Games, toys and hobbies (SD)",101.5000000000000
"PHILIPPINES","09.2.1.2 - Other games, toys and hobbies (SD)",101.5413060749530
"PHILIPPINES","09.2.2 - Equipment for sport, camping and open-air recreation (SD)",103.0000000000000
"PHILIPPINES","09.2.2.1 - Equipment for sport (SD)",103.0236224667370
"PHILIPPINES","09.2.2.2 - Equipment for camping and open-air recreation (SD)",102.6688178587940
"PHILIPPINES","09.3 - GARDEN PRODUCTS AND PETS",103.6000000000000
"PHILIPPINES","09.3.1 - Garden products, plants and flowers (ND)",104.2000000000000
"PHILIPPINES","09.3.1.1 - Garden products (ND)",101.8208019007370
"PHILIPPINES","09.3.1.2 - Plants, seeds and flowers (ND)",106.6610256653030
"PHILIPPINES","09.3.2 - Pets and products for pets (ND)",103.1000000000000
"PHILIPPINES","09.3.2.2 - Products for pets and other household animals (ND)",103.1161974536300
"PHILIPPINES","09.4 - RECREATIONAL SERVICES",110.4000000000000
"PHILIPPINES","09.4.6 - Recreational and sporting services (S)",103.6000000000000
"PHILIPPINES","09.4.6.2 - Sporting services - practice (S)",103.6264373744130
"PHILIPPINES","09.4.7 - Games of chance (S)",110.5000000000000
"PHILIPPINES","09.4.7.0 - Games of chance (S)",110.4825573386320
"PHILIPPINES","09.5 - CULTURAL GOODS",101.7000000000000
"PHILIPPINES","09.5.1 - Musical instruments (D)",101.7000000000000
"PHILIPPINES","09.5.1.0 - Musical instruments (D)",101.7485093438210
"PHILIPPINES","09.6 - CULTURAL SERVICES",103.9000000000000
"PHILIPPINES","09.6.1 - Services provided by cinemas, theatres and concert venues (S)",105.3000000000000
"PHILIPPINES","09.6.1.0 - Services provided by cinemas, theatres and concert venues (S)",105.3385115990210
"PHILIPPINES","09.6.3 - Photographic services (S)",150.0000000000000
"PHILIPPINES","09.6.3.0 - Photographic services (S)",150.0000000000000
"PHILIPPINES","09.6.9 - Other cultural services (S)",102.7000000000000
"PHILIPPINES","09.6.9.0 - Other cultural services (S)",102.7132123295640
"PHILIPPINES","09.7 - NEWSPAPERS, BOOKS AND STATIONERY",105.1000000000000
"PHILIPPINES","09.7.1 - Books (SD)",101.8000000000000
"PHILIPPINES","09.7.1.1 - Educational and textbooks in printed or electronic copy (SD)",101.6240052443210
"PHILIPPINES","09.7.1.9 - Other books (SD) in printed or electronic copy",102.3708852342420
"PHILIPPINES","09.7.2 - Newspapers and periodicals (ND)",101.0000000000000
"PHILIPPINES","09.7.2.1 - Newspapers (ND)",101.3279370459520
"PHILIPPINES","09.7.2.2 - Magazines and periodicals (ND)",100.6799184771470
"PHILIPPINES","09.7.4 - Stationery and drawing materials (ND)",106.3000000000000
"PHILIPPINES","09.7.4.0 - Stationery and drawing materials (ND)",106.2783352520850
"PHILIPPINES","09.8 - PACKAGE HOLIDAYS (S)",100.0000000000000
"PHILIPPINES","09.8.0 - Package holidays (S)",100.0000000000000
"PHILIPPINES","09.8.0.0 - Package holidays (S)",100.0000000000000
"PHILIPPINES","10 - EDUCATION SERVICES",105.6000000000000
"PHILIPPINES","10.1 - EARLY CHILDHOOD AND PRIMARY EDUCATION",107.1000000000000
"PHILIPPINES","10.1.0 - Early chilhood and primary education (S)",107.1000000000000
"PHILIPPINES","10.1.0.1 - Early childhood education services (S)",106.4887435765110
"PHILIPPINES","10.1.0.2 - Primary education (S)",107.3636490652620
"PHILIPPINES","10.2 - SECONDARY EDUCATION  (S)",106.0000000000000
"PHILIPPINES","10.2.0 - Secondary education (S)",106.0000000000000
"PHILIPPINES","10.2.0.1 - Lower secondary general education services",106.9163380990360
"PHILIPPINES","10.2.0.2 - Lower secondary technical-vocational livelihood programs services",104.0088054545210
"PHILIPPINES","10.4 - TERTIARY EDUCATION (S)",104.2000000000000
"PHILIPPINES","10.4.0 - Tertiary education (s)",104.2000000000000
"PHILIPPINES","10.4.0.0 - Tertiary education (s)",104.2530780191920
"PHILIPPINES","10.5 - EDUCATION NOT DEFINED BY LEVEL (S)",105.1000000000000
"PHILIPPINES","10.5.0 - Education not defined by level (s)",105.1000000000000
"PHILIPPINES","10.5.0.2 - Review classes for professional and licensure examination (S)",105.2380619762280
"PHILIPPINES","10.5.0.9 - Other education not defined by level (S)",104.0551375108510
"PHILIPPINES","11 - RESTAURANTS AND ACCOMMODATION SERVICES",104.8000000000000
"PHILIPPINES","11.1 - FOOD AND BEVERAGE SERVING SERVICES",104.8000000000000
"PHILIPPINES","11.1.1 - Restaurants, café and the like (S)",104.8000000000000
"PHILIPPINES","11.1.1.1 - Restaurants, café and the like - with full service (S)",104.8546621834480
"PHILIPPINES","11.2 - ACCOMMODATION SERVICES",100.1000000000000
"PHILIPPINES","11.2.0 - Accommodation services (S)",100.1000000000000
"PHILIPPINES","11.2.0.1 - Hotels, motels, inns and similar accommodation services (S)",100.0567167495760
"PHILIPPINES","12 - FINANCIAL SERVICES",100.0000000000000
"PHILIPPINES","12.2 - FINANCIAL SERVICES",100.0000000000000
"PHILIPPINES","12.2.1 - Financial intermediation services indirectly measured (S)",100.0000000000000
"PHILIPPINES","12.2.1.0 - Financial intermediation services indirectly measured (S)",100.0000000000000
