"Geolocation","Commodity Description","2021 May"
"PHILIPPINES","01.1.4 - Milk, other dairy products and eggs (ND)",108.2000000000000
"PHILIPPINES","01.1.4.1 - Raw and whole milk (ND)",111.3573699716660
"PHILIPPINES","01.1.4.3 - Other milk and cream (ND)",103.3020443775440
"PHILIPPINES","01.1.4.4 - Non-animal milk (ND)",102.3930412328820
"PHILIPPINES","01.1.4.5 - Cheese (ND)",106.6066999434990
"PHILIPPINES","01.1.4.6 - Yoghurt and similar products (ND)",103.3522375949290
"PHILIPPINES","01.1.4.7 - Milk-based dessert and beverages (ND)",106.3011450092300
"PHILIPPINES","01.1.4.8 - Eggs (ND)",114.5551466243330
"PHILIPPINES","01.1.5 - Oils and fats (ND)",109.2000000000000
"PHILIPPINES","01.1.5.1 - Vegetable oils (ND)",110.4594297234450
"PHILIPPINES","01.1.5.2 - Butter and other fats and oils derived from milk (ND)",110.1363386711680
"PHILIPPINES","01.1.5.3 - Margarine and similar preparations (ND)",103.8477253691910
"PHILIPPINES","01.1.5.9 - Other animal oils and fats (ND)",96.4345836959617
"PHILIPPINES","01.1.6 - Fruits and nuts (ND)",118.2000000000000
"PHILIPPINES","01.1.6.1 - Dates, figs and tropical fruits, fresh (ND)",118.8082584976720
"PHILIPPINES","01.1.6.2 - Citrus fruits, fresh (ND)",121.1776709588020
"PHILIPPINES","01.1.6.3 - Stone fruits and pome fruits, fresh (ND)",115.2589011860170
"PHILIPPINES","01.1.6.5 - Other fruits, fresh (ND)",114.7745388135770
"PHILIPPINES","01.1.6.7 - Fruit, dried and dehydrated (ND)",116.9642324979820
"PHILIPPINES","01.1.6.8 - Nuts, in shell or shelled (ND)",104.3148140442830
"PHILIPPINES","01.1.6.9 - Fruit and nuts ground and other preparations (ND)",108.9804498374500
"PHILIPPINES","01.1.7 - Vegetables, tubers, plantains, cooking bananas and pulses (ND)",101.5000000000000
"PHILIPPINES","01.1.7.1 - Leafy or stem vegetables, fresh or chilled (ND)",106.3828115880700
"PHILIPPINES","01.1.7.2 - Fruit-bearing vegetables, fresh or chilled (ND)",94.4771267459415
"PHILIPPINES","01.1.7.3 - Green leguminous vegetables, fresh or chilled (ND)",107.1923026635740
"PHILIPPINES","01.1.7.4 - Other vegetables, fresh or chilled (ND)",106.5010345664980
"PHILIPPINES","01.1.7.5 - Tubers, plantains and cooking bananas (ND)",98.2031241816083
"PHILIPPINES","01.1.7.9 - Vegetables, tubers, plantains, cooking bananas and pulses ground and other preparations (ND)",112.4907702714620
"PHILIPPINES","01.1.8 - Sugar, confectionery and desserts (ND)",103.3000000000000
"PHILIPPINES","01.1.8.1 - Cane and beet sugar (ND)",98.7388710991277
"PHILIPPINES","01.1.8.3 - Jams, fruit jellies, marmalades, fruit purée and pastes, honey (ND)",106.7892926588620
"PHILIPPINES","01.1.8.4 - Nut purée, nut butter and nut pastes (ND)",109.9338451070690
"PHILIPPINES","01.1.8.5 - Chocolate, cocoa, and cocoa-based food products (ND)",109.1085378551600
"PHILIPPINES","01.1.8.6 - Ice, ice cream and sorbet (ND)",105.6544686237770
"PHILIPPINES","01.1.8.9 - Other sugar confectionery and desserts n.e.c. (ND)",105.2943748677460
"PHILIPPINES","01.1.9 - Ready-made food and other food products n.e.c. (ND)",110.4000000000000
"PHILIPPINES","01.1.9.2 - Baby food (ND)",102.6007226901670
"PHILIPPINES","01.1.9.3 - Salt, condiments and sauces (ND)",111.0334996968770
"PHILIPPINES","01.1.9.4 - Spices, culinary herbs and seeds (ND)",122.0153639289110
"PHILIPPINES","01.1.9.9 - Other food products n.e.c. (ND)",111.2907906273110
"PHILIPPINES","01.2 - NON-ALCOHOLIC BEVERAGES",107.3000000000000
"PHILIPPINES","01.2.1 - Fruit and vegetable juices (ND)",117.0000000000000
"PHILIPPINES","01.2.1.0 - Fruit and vegetable juices (ND)",116.9544069660220
"PHILIPPINES","01.2.2 - Coffee and coffee substitutes (ND)",104.7000000000000
"PHILIPPINES","01.2.2.0 - Coffee and coffee substitutes (ND)",104.7005030807180
"PHILIPPINES","01.2.3 - Tea, maté and other plant products for infusion (ND)",105.7000000000000
"PHILIPPINES","01.2.3.0 - Tea, maté and other plant products for infusion (ND)",105.7504793993680
"PHILIPPINES","01.2.4 - Cocoa drinks (ND)",111.0000000000000
"PHILIPPINES","01.2.4.0 - Cocoa drinks (ND)",110.9272332558150
"PHILIPPINES","01.2.5 - Water (ND)",104.0000000000000
"PHILIPPINES","01.2.5.0 - Water (ND)",103.9654414549320
"PHILIPPINES","01.2.6 - Soft drinks (ND)",109.1000000000000
"PHILIPPINES","01.2.6.0 - Soft drinks (ND)",109.1007719133630
"PHILIPPINES","01.2.9 - Other non-alcoholic beverages (ND)",114.8000000000000
"PHILIPPINES","01.2.9.0 - Other non-alcoholic beverages (ND)",114.7899927768260
"PHILIPPINES","02 - ALCOHOLIC BEVERAGES AND TOBACCO",141.4000000000000
"PHILIPPINES","02.1 - ALCOHOLIC BEVERAGES",118.7000000000000
"PHILIPPINES","02.1.1 - Spirits and liquors (ND)",120.1000000000000
"PHILIPPINES","02.1.1.0 - Spirits and liquors (ND)",120.0569181021320
"PHILIPPINES","02.1.2 - Wine (ND)",113.4000000000000
"PHILIPPINES","02.1.2.1 - Wine from grapes (ND)",109.7022012859720
"PHILIPPINES","02.1.2.2 - Wine from other sources (ND)",114.2389787530650
"PHILIPPINES","02.1.3 - Beer (ND)",117.8000000000000
"PHILIPPINES","02.1.3.0 - Beer (ND)",117.8125115597580
"PHILIPPINES","02.3 - TOBACCO",157.0000000000000
"PHILIPPINES","02.3.0 - Tobacco (ND)",157.0000000000000
"PHILIPPINES","02.3.0.1 - Cigarettes (ND)",157.3572864408880
"PHILIPPINES","02.3.0.2 - Cigars (ND)",149.6850979591900
"PHILIPPINES","02.3.0.9 - Other tobacco products (ND)",130.0453251557590
"PHILIPPINES","02.4 - OTHER VEGETABLE-BASED TOBACCO PRODUCTS",134.5000000000000
"PHILIPPINES","02.4.0 - Other vegetable-based tobacco products (ND)",134.5000000000000
"PHILIPPINES","02.4.0.0 - Other vegetable-based tobacco products (ND)",134.4974901263120
"PHILIPPINES","02.900 - NON-FOOD",107.1000000000000
"PHILIPPINES","03 - CLOTHING AND FOOTWEAR",106.7000000000000
"PHILIPPINES","03.1 - CLOTHING",106.4000000000000
"PHILIPPINES","03.1.1 - Clothing materials (SD)",105.4000000000000
"PHILIPPINES","03.1.1.0 - Clothing materials (SD)",105.3927077561460
"PHILIPPINES","03.1.2 - Garments (SD)",106.2000000000000
"PHILIPPINES","03.1.2.1 - Garments for men or boys (SD)",106.1198977692730
"PHILIPPINES","03.1.2.2 - Garments for women or girls (SD)",106.3165200248850
"PHILIPPINES","03.1.2.3 - Garments for infants (0 to under 2 years) (SD)",107.2920968987150
"PHILIPPINES","03.1.2.4 - School uniforms (SD)",107.4355764585380
"PHILIPPINES","03.1.3 - Other articles of clothing and clothing accessories (SD)",107.5000000000000
"PHILIPPINES","03.1.3.1 - Other articles of clothing (SD)",106.9856636464280
"PHILIPPINES","03.1.3.2 - Clothing accessories (SD)",111.4904669942280
"PHILIPPINES","03.1.4 - Cleaning, repair, tailoring and hire of clothing (S)",113.2000000000000
"PHILIPPINES","03.1.4.1 - Cleaning of clothing (S)",112.0023155333530
"PHILIPPINES","03.1.4.2 - Repair, tailoring and hire of clothing (S)",116.4304342442660
"PHILIPPINES","03.2 - FOOTWEAR",107.2000000000000
"PHILIPPINES","03.2.1 - Shoes and other footwear (SD)",107.2000000000000
"PHILIPPINES","03.2.1.1 - Footwear for men (SD)",107.4788139433190
"PHILIPPINES","03.2.1.2 - Footwear for women (SD)",106.1996174605230
"PHILIPPINES","03.2.1.3 - Footwear for infants and children (SD)",107.8928524597910
"PHILIPPINES","03.2.2 - Cleaning, repair, and hire of footwear (S)",110.5000000000000
"PHILIPPINES","03.2.2.0 - Cleaning, repair, and hire of footwear (S)",110.5406166583620
"PHILIPPINES","04 - HOUSING, WATER, ELECTRICITY, GAS, AND OTHER FUELS",104.7000000000000
"PHILIPPINES","04.1 - ACTUAL RENTALS FOR HOUSING",107.2000000000000
"PHILIPPINES","04.1.1 - Actual rentals paid by tenants for main residence (S)",107.2000000000000
"PHILIPPINES","04.1.1.0 - Actual rentals paid by tenants for main residence (S)",107.1359853748740
"PHILIPPINES","04.3 - MAINTENANCE, REPAIR AND SECURITY OF THE DWELLING",108.4000000000000
"PHILIPPINES","04.3.1 - Security equipment and materials for the maintenance and repair of the dwelling (ND)",106.7000000000000
"PHILIPPINES","04.3.1.1 - Materials for the maintenance and repair of the dwelling (ND)",106.7092575197370
"PHILIPPINES","04.3.2 - Services for the maintenance, repair and security of the dwelling (S)",114.4000000000000
"PHILIPPINES","04.3.2.0 - Services for the maintenance, repair and security of the dwelling (S)",114.4014020160960
"PHILIPPINES","04.4 - WATER SUPPLY AND MISCELLANEOUS SERVICES RELATING TO THE DWELLING",106.3000000000000
"PHILIPPINES","04.4.1 - Water supply (ND)",106.3000000000000
"PHILIPPINES","04.4.1.1 - Water supply through network systems (ND)",106.3797843921970
"PHILIPPINES","04.5 - ELECTRICITY, GAS AND OTHER FUELS",99.2000000000000
"PHILIPPINES","04.5.1 - Electricity (ND)",93.0000000000000
"PHILIPPINES","04.5.1.0 - Electricity (ND)",92.9947174630458
"PHILIPPINES","04.5.2 - Gas (ND)",107.5000000000000
"PHILIPPINES","04.5.2.2 - Liquefied hydrocarbons (ND)",107.5735438781380
"PHILIPPINES","04.5.3 - Liquid fuels (ND)",95.9000000000000
"PHILIPPINES","04.5.3.0 - Liquid fuels (ND)",95.8388299223044
"PHILIPPINES","04.5.4 - Solid fuels (ND)",119.1000000000000
"PHILIPPINES","04.5.4.2 - Wood fuel, including pellets and briquettes (ND)",118.7384454037100
"PHILIPPINES","04.5.4.3 - Charcoal (ND)",120.0545321175540
"PHILIPPINES","05 - FURNISHINGS, HOUSEHOLD EQUIPMENT AND ROUTINE HOUSEHOLD MAINTENANCE",108.3000000000000
"PHILIPPINES","05.1 - FURNITURE, FURNISHINGS, AND LOOSE CARPETS",105.5000000000000
"PHILIPPINES","05.1.1 - Furniture, furnishings and loose carpets (D)",105.5000000000000
"PHILIPPINES","05.1.1.1 - Household furniture (D)",105.3329267682490
"PHILIPPINES","05.1.1.3 - Lighting equipment (D)",110.2460283031520
"PHILIPPINES","05.1.1.4 - Furnishings, loose carpets and rugs (D)",105.7554283460810
"PHILIPPINES","05.2 - HOUSEHOLD TEXTILES",104.5000000000000
"PHILIPPINES","05.2.1 - Household textiles (SD)",104.5000000000000
"PHILIPPINES","05.2.1.1 - Furnishing fabrics and curtains (SD)",103.3792941392960
"PHILIPPINES","05.2.1.2 - Bed linen and bedding (SD)",104.7403201457910
"PHILIPPINES","05.2.1.3 - Table linen and bathroom linen (SD)",104.8932577448900
"PHILIPPINES","05.2.1.9 - Other household textiles (SD)",106.4803780513170
"PHILIPPINES","05.3 - HOUSEHOLD APPLIANCES",104.8000000000000
"PHILIPPINES","05.3.1 - Major household appliances, whether electric or not (D)",104.4000000000000
"PHILIPPINES","05.3.1.1 - Major kitchen appliances (D)",105.2260405850210
"PHILIPPINES","05.3.1.2 - Major laundry appliances (D)",103.3121011629030
"PHILIPPINES","05.3.1.3 - Heaters, air conditioners (D)",103.5448737996620
"PHILIPPINES","05.3.2 - Small household appliances (SD)",107.1000000000000
"PHILIPPINES","05.3.2.1 - Small appliances for cooking and processing of food (SD)",106.9663289240550
"PHILIPPINES","05.3.2.9 - Other small household appliances (SD)",107.1334410528830
"PHILIPPINES","05.3.3 - Repair, installation and hire of household appliances (S)",104.5000000000000
"PHILIPPINES","05.3.3.0 - Repair, installation and hire of household appliances (S)",104.5107524247350
"PHILIPPINES","05.4 - GLASSWARE, TABLEWARE AND HOUSEHOLD UTENSILS",107.4000000000000
"PHILIPPINES","05.4.0 - Glassware, tableware and household utensils (SD)",107.4000000000000
"PHILIPPINES","05.4.0.1 - Glassware, crystal-ware, ceramic ware and chinaware (SD)",108.1762411283120
"PHILIPPINES","05.4.0.2 - Cutlery, flatware and silverware (SD)",105.5219797937950
"PHILIPPINES","05.4.0.3 - Kitchen utensils and articles (SD)",107.0540695182340
"PHILIPPINES","05.5 - TOOLS AND EQUIPMENT FOR HOUSE AND GARDEN",105.3000000000000
"PHILIPPINES","05.5.1 - Motorized tools and equipment (D)",102.3000000000000
"PHILIPPINES","05.5.1.0 - Motorized tools and equipment (D)",102.3643919645620
"PHILIPPINES","05.5.2 - Non-motorized tools and miscellaneous accessories (SD)",106.2000000000000
"PHILIPPINES","05.5.2.1 - Non-motorized tools (SD)",107.4980250243160
"PHILIPPINES","05.5.2.2 - Miscellaneous accessories (SD)",105.1611733005960
"PHILIPPINES","05.6 - GOODS AND SERVICES FOR ROUTINE HOUSEHOLD MAINTENANCE",109.8000000000000
"PHILIPPINES","05.6.1 - Non-durable household goods (ND)",107.2000000000000
"PHILIPPINES","05.6.1.1 - Household cleaning and maintenance products (ND)",107.8870066420680
"PHILIPPINES","05.6.1.9 - Other non-durable household goods (ND)",107.0263263707980
"PHILIPPINES","05.6.2 - Domestic services and household services (S)",114.7000000000000
"PHILIPPINES","05.6.2.1 - Domestic services by paid staff (S)",114.7493958308420
"PHILIPPINES","06 - HEALTH",111.8000000000000
"PHILIPPINES","06.1 - MEDICINES AND HEALTH PRODUCTS",109.8000000000000
"PHILIPPINES","06.1.1 - Medicines (ND)",109.9000000000000
"PHILIPPINES","06.1.1.1 - Medicines, vaccines and other pharmaceutical preparations (ND)",109.9101694687560
"PHILIPPINES","06.1.2 - Medical products (ND)",104.0000000000000
"PHILIPPINES","06.1.2.1 - Medical diagnostic products (ND)",108.3084206597170
"PHILIPPINES","06.1.2.2 - Prevention and protective devices (ND)",95.6091780014410
"PHILIPPINES","06.1.2.3 - Treatment devices for personal use (ND)",108.7754119891580
"PHILIPPINES","06.1.3 - Assistive products (D)",107.5000000000000
"PHILIPPINES","06.1.3.1 - Assistive products for vision (D)",107.5132218828110
"PHILIPPINES","06.2 - OUTPATIENT CARE SERVICES",118.4000000000000
"PHILIPPINES","06.2.1 - Preventive care services (S)",113.2000000000000
"PHILIPPINES","06.2.1.9 - Other preventive services (S)",113.2018713357170
"PHILIPPINES","06.2.2 - Outpatient dental services (S)",128.5000000000000
"PHILIPPINES","06.2.2.1 - Dental preventive services (S)",128.5464563553120
"PHILIPPINES","06.2.3 - Other outpatient care services (S)",100.0000000000000
"PHILIPPINES","06.2.3.1 - Outpatient curative and rehabilitative services (S)",100.0000000000000
"PHILIPPINES","06.3 - INPATIENT CARE SERVICES",113.1000000000000
"PHILIPPINES","06.3.1 - Inpatient curative and rehabilitative services (S)",113.1000000000000
"PHILIPPINES","06.3.1.0 - Inpatient curative and rehabilitative services (S)",113.1672947092020
"PHILIPPINES","06.4 - OTHER HEALTH SERVICES",114.0000000000000
"PHILIPPINES","06.4.1 - Diagnostic imaging services and medical laboratory services (S)",114.0000000000000
"PHILIPPINES","06.4.1.0 - Diagnostic imaging services and medical laboratory services (S)",114.0346547561970
"PHILIPPINES","07 - TRANSPORT",111.1000000000000
"PHILIPPINES","07.1 - PURCHASE OF VEHICLES",108.2000000000000
"PHILIPPINES","07.1.1 - Motor cars (D)",103.1000000000000
"PHILIPPINES","07.1.1.1 - New motor cars (D)",103.1572537376470
"PHILIPPINES","07.1.2 - Motorcycles (D)",105.9000000000000
"PHILIPPINES","07.1.2.0 - Motorcycles (D)",105.8411802272700
"PHILIPPINES","07.1.3 - Bicycles (D)",124.3000000000000
"PHILIPPINES","07.1.3.0 - Bicycles (D)",124.2927428642990
"PHILIPPINES","07.2 - OPERATION OF PERSONAL TRANSPORT EQUIPMENT",100.7000000000000
"PHILIPPINES","07.2.1 - Parts and accessories for personal transport equipment (SD)",105.6000000000000
"PHILIPPINES","07.2.1.1 - Tires (SD)",104.9447139902960
"PHILIPPINES","07.2.1.2 - Parts for personal transport equipment (SD)",106.3494136429340
"PHILIPPINES","07.2.1.3 - Accessories for personal transport equipment (SD)",103.5123204109480
"PHILIPPINES","07.2.2 - Fuels and lubricants for personal transport equipment (ND)",100.0000000000000
"PHILIPPINES","07.2.2.1 - Diesel (ND)",95.7686360886780
"PHILIPPINES","07.2.2.2 - Gasoline (ND)",101.3889451851210
"PHILIPPINES","07.2.2.3 - Other fuels for personal transport equipment (ND)",104.9485220856860
"PHILIPPINES","07.2.2.4 - Lubricants (ND)",105.7630783908660
"PHILIPPINES","07.2.3 - Maintenance and repair of personal transport equipment (S)",104.8000000000000
"PHILIPPINES","07.2.3.0 - Maintenance and repair of personal transport equipment (S)",104.7541617519870
"PHILIPPINES","07.2.4 - Other services in respect of personal transport equipment (S)",100.1000000000000
"PHILIPPINES","07.2.4.2 - Toll facilities (S)",100.0000000000000
"PHILIPPINES","07.2.4.3 - Driving lessons, tests, licences, and road worthiness tests (S)",100.5937522127520
"PHILIPPINES","07.3 - PASSENGER TRANSPORT SERVICES",118.5000000000000
"PHILIPPINES","07.3.1 - Passenger transport by railway (S)",100.0000000000000
"PHILIPPINES","07.3.1.1 - Passenger transport by train (S)",100.0000000000000
"PHILIPPINES","07.3.1.2 - Passenger transport by rapid transit and tram (S)",100.0000000000000
"PHILIPPINES","07.3.2 - Passenger transport by road (S)",119.6000000000000
"PHILIPPINES","07.3.2.1 - Passenger transport by bus and coach (S)",108.6180889933510
"PHILIPPINES","07.3.2.2 - Passenger transport by taxi and hired car with driver (S)",105.3299819415000
"PHILIPPINES","07.3.2.9 - Other passenger transport by road (S)",122.3816746631860
"PHILIPPINES","07.3.3 - Passenger transport by air (S)",83.0000000000000
"PHILIPPINES","07.3.3.1 - Passenger transport by air, domestic (S)",82.9669896247657
"PHILIPPINES","07.3.4 - Passenger transport by sea and inland waterway (S)",109.8000000000000
"PHILIPPINES","07.3.4.0 - Passenger transport by sea and inland waterway (S)",109.7581815129850
"PHILIPPINES","07.4 - TRANSPORT SERVICES OF GOODS",104.6000000000000
"PHILIPPINES","07.4.1 - Postal and courier services (S)",104.6000000000000
"PHILIPPINES","07.4.1.1 - Letter handling services (S)",105.2767289992370
"PHILIPPINES","07.4.1.2 - Courier and parcel delivery services (S)",103.3503689866260
"PHILIPPINES","08 - INFORMATION AND COMMUNICATION",101.3000000000000
"PHILIPPINES","08.1 - INFORMATION AND COMMUNICATION EQUIPMENT",101.5000000000000
"PHILIPPINES","08.1.1 - Fixed telephone equipment (D)",100.0000000000000
"PHILIPPINES","08.1.1.0 - Fixed telephone equipment (D)",100.0157013971110
"PHILIPPINES","08.1.2 - Mobile telephone equipment (D)",101.1000000000000
"PHILIPPINES","08.1.2.0 - Mobile telephone equipment (D)",101.0297946534810
"PHILIPPINES","08.1.3 - Information processing equipment (D)",101.6000000000000
"PHILIPPINES","08.1.3.1 - Computers, laptops and tablets (D)",101.3367778421860
"PHILIPPINES","08.1.3.2 - Peripheral equipment and its consumable components (D)",103.2823242525590
"PHILIPPINES","08.1.4 - Equipment for the reception, recording and reproduction of sound and vision (D)",101.6000000000000
"PHILIPPINES","08.1.4.0 - Equipment for the reception, recording and reproduction of sound and vision (D)",101.6236624923460
"PHILIPPINES","08.1.5 - Unrecorded recording media (SD)",101.8000000000000
"PHILIPPINES","08.1.5.0 - Unrecorded recording media (SD)",101.7312685119950
"PHILIPPINES","08.3 - INFORMATION AND COMMUNICATION SERVICES",101.3000000000000
"PHILIPPINES","08.3.1 - Fixed communication services (S)",101.0000000000000
"PHILIPPINES","08.3.1.0 - Fixed communication services (S)",101.0301666279650
"PHILIPPINES","08.3.2 - Mobile communication services (S)",100.8000000000000
"PHILIPPINES","08.3.2.0 - Mobile communication services (S)",100.8404878588370
"PHILIPPINES","08.3.3 - Internet access provision services and net storage services (S)",104.2000000000000
"PHILIPPINES","08.3.3.0 - Internet access provision services and net storage services (S)",104.2806100452110
"PHILIPPINES","08.3.5 - Repair and rental of information and communication equipment (S)",105.9000000000000
"PHILIPPINES","08.3.5.0 - Repair and rental of information and communication equipment (S)",105.9884777621190
"PHILIPPINES","09 - RECREATION, SPORT AND CULTURE",104.6000000000000
"PHILIPPINES","09.1 - RECREATIONAL DURABLES",100.3000000000000
"PHILIPPINES","09.1.1 - Photographic and cinematographic equipment and optical instruments (D)",100.3000000000000
"PHILIPPINES","09.1.1.1 - Cameras (D)",100.2782417094720
"PHILIPPINES","09.2 - OTHER RECREATIONAL GOODS",103.0000000000000
"PHILIPPINES","09.2.1 - Games, toys and hobbies (SD)",103.0000000000000
"PHILIPPINES","09.2.1.2 - Other games, toys and hobbies (SD)",102.9599160955530
"PHILIPPINES","09.2.2 - Equipment for sport, camping and open-air recreation (SD)",103.6000000000000
"PHILIPPINES","09.2.2.1 - Equipment for sport (SD)",103.6762635853340
"PHILIPPINES","09.2.2.2 - Equipment for camping and open-air recreation (SD)",102.9995443134580
"PHILIPPINES","09.3 - GARDEN PRODUCTS AND PETS",108.3000000000000
"PHILIPPINES","09.3.1 - Garden products, plants and flowers (ND)",109.7000000000000
"PHILIPPINES","09.3.1.1 - Garden products (ND)",105.1921646068450
"PHILIPPINES","09.3.1.2 - Plants, seeds and flowers (ND)",114.4401478458100
"PHILIPPINES","09.3.2 - Pets and products for pets (ND)",107.1000000000000
"PHILIPPINES","09.3.2.2 - Products for pets and other household animals (ND)",107.0711755209940
"PHILIPPINES","09.4 - RECREATIONAL SERVICES",95.4000000000000
"PHILIPPINES","09.4.6 - Recreational and sporting services (S)",106.0000000000000
"PHILIPPINES","09.4.6.2 - Sporting services - practice (S)",105.9445342460040
"PHILIPPINES","09.4.7 - Games of chance (S)",95.2000000000000
"PHILIPPINES","09.4.7.0 - Games of chance (S)",95.2253614830008
"PHILIPPINES","09.5 - CULTURAL GOODS",103.8000000000000
"PHILIPPINES","09.5.1 - Musical instruments (D)",103.8000000000000
"PHILIPPINES","09.5.1.0 - Musical instruments (D)",103.7841455206210
"PHILIPPINES","09.6 - CULTURAL SERVICES",104.7000000000000
"PHILIPPINES","09.6.1 - Services provided by cinemas, theatres and concert venues (S)",105.5000000000000
"PHILIPPINES","09.6.1.0 - Services provided by cinemas, theatres and concert venues (S)",105.4644781546620
"PHILIPPINES","09.6.3 - Photographic services (S)",150.0000000000000
"PHILIPPINES","09.6.3.0 - Photographic services (S)",150.0000000000000
"PHILIPPINES","09.6.9 - Other cultural services (S)",104.0000000000000
"PHILIPPINES","09.6.9.0 - Other cultural services (S)",103.9967036804040
"PHILIPPINES","09.7 - NEWSPAPERS, BOOKS AND STATIONERY",108.1000000000000
"PHILIPPINES","09.7.1 - Books (SD)",102.7000000000000
"PHILIPPINES","09.7.1.1 - Educational and textbooks in printed or electronic copy (SD)",102.3388565743170
"PHILIPPINES","09.7.1.9 - Other books (SD) in printed or electronic copy",103.5309741012070
"PHILIPPINES","09.7.2 - Newspapers and periodicals (ND)",101.7000000000000
"PHILIPPINES","09.7.2.1 - Newspapers (ND)",102.3563221902780
"PHILIPPINES","09.7.2.2 - Magazines and periodicals (ND)",100.8214231544980
"PHILIPPINES","09.7.4 - Stationery and drawing materials (ND)",110.0000000000000
"PHILIPPINES","09.7.4.0 - Stationery and drawing materials (ND)",110.0307024226990
"PHILIPPINES","09.8 - PACKAGE HOLIDAYS (S)",100.0000000000000
"PHILIPPINES","09.8.0 - Package holidays (S)",100.0000000000000
"PHILIPPINES","09.8.0.0 - Package holidays (S)",100.0000000000000
"PHILIPPINES","10 - EDUCATION SERVICES",106.7000000000000
"PHILIPPINES","10.1 - EARLY CHILDHOOD AND PRIMARY EDUCATION",108.0000000000000
"PHILIPPINES","10.1.0 - Early chilhood and primary education (S)",108.0000000000000
"PHILIPPINES","10.1.0.1 - Early childhood education services (S)",107.6018713620560
"PHILIPPINES","10.1.0.2 - Primary education (S)",108.1335705946000
"PHILIPPINES","10.2 - SECONDARY EDUCATION  (S)",107.3000000000000
"PHILIPPINES","10.2.0 - Secondary education (S)",107.3000000000000
"PHILIPPINES","10.2.0.1 - Lower secondary general education services",108.4621696699300
"PHILIPPINES","10.2.0.2 - Lower secondary technical-vocational livelihood programs services",104.9145417542350
"PHILIPPINES","10.4 - TERTIARY EDUCATION (S)",105.2000000000000
"PHILIPPINES","10.4.0 - Tertiary education (s)",105.2000000000000
"PHILIPPINES","10.4.0.0 - Tertiary education (s)",105.1892375950290
"PHILIPPINES","10.5 - EDUCATION NOT DEFINED BY LEVEL (S)",105.5000000000000
"PHILIPPINES","10.5.0 - Education not defined by level (s)",105.5000000000000
"PHILIPPINES","10.5.0.2 - Review classes for professional and licensure examination (S)",105.7199491197140
"PHILIPPINES","10.5.0.9 - Other education not defined by level (S)",104.0551375108510
"PHILIPPINES","11 - RESTAURANTS AND ACCOMMODATION SERVICES",109.4000000000000
"PHILIPPINES","11.1 - FOOD AND BEVERAGE SERVING SERVICES",109.5000000000000
"PHILIPPINES","11.1.1 - Restaurants, café and the like (S)",109.5000000000000
"PHILIPPINES","11.1.1.1 - Restaurants, café and the like - with full service (S)",109.5526431648740
"PHILIPPINES","11.2 - ACCOMMODATION SERVICES",100.1000000000000
"PHILIPPINES","11.2.0 - Accommodation services (S)",100.1000000000000
"PHILIPPINES","11.2.0.1 - Hotels, motels, inns and similar accommodation services (S)",100.0567167495760
"PHILIPPINES","12 - FINANCIAL SERVICES",143.3000000000000
"PHILIPPINES","12.2 - FINANCIAL SERVICES",143.3000000000000
"PHILIPPINES","12.2.1 - Financial intermediation services indirectly measured (S)",146.9000000000000
"PHILIPPINES","12.2.1.0 - Financial intermediation services indirectly measured (S)",146.8980600133090
