"Geolocation","Commodity Description","2024 Jan"
"PHILIPPINES","01.1.7.1 - Leafy or stem vegetables, fresh or chilled (ND)",131.2313427751280
"PHILIPPINES","01.1.7.2 - Fruit-bearing vegetables, fresh or chilled (ND)",138.0938741310100
"PHILIPPINES","01.1.7.3 - Green leguminous vegetables, fresh or chilled (ND)",136.0888138422090
"PHILIPPINES","01.1.7.4 - Other vegetables, fresh or chilled (ND)",156.3351694857460
"PHILIPPINES","01.1.7.5 - Tubers, plantains and cooking bananas (ND)",166.0833091567980
"PHILIPPINES","01.1.7.9 - Vegetables, tubers, plantains, cooking bananas and pulses ground and other preparations (ND)",137.1573853334480
"PHILIPPINES","01.1.8 - Sugar, confectionery and desserts (ND)",145.3000000000000
"PHILIPPINES","01.1.8.1 - Cane and beet sugar (ND)",171.6309950830270
"PHILIPPINES","01.1.8.3 - Jams, fruit jellies, marmalades, fruit purée and pastes, honey (ND)",127.1104182836600
"PHILIPPINES","01.1.8.4 - Nut purée, nut butter and nut pastes (ND)",136.1024752199180
"PHILIPPINES","01.1.8.5 - Chocolate, cocoa, and cocoa-based food products (ND)",126.8804437273090
"PHILIPPINES","01.1.8.6 - Ice, ice cream and sorbet (ND)",118.9175571652490
"PHILIPPINES","01.1.8.9 - Other sugar confectionery and desserts n.e.c. (ND)",126.0867365973180
"PHILIPPINES","01.1.9 - Ready-made food and other food products n.e.c. (ND)",128.4000000000000
"PHILIPPINES","01.1.9.2 - Baby food (ND)",118.9940134012620
"PHILIPPINES","01.1.9.3 - Salt, condiments and sauces (ND)",133.1940323205280
"PHILIPPINES","01.1.9.4 - Spices, culinary herbs and seeds (ND)",131.8677055249170
"PHILIPPINES","01.1.9.9 - Other food products n.e.c. (ND)",131.2362961566220
"PHILIPPINES","01.2 - NON-ALCOHOLIC BEVERAGES",119.3000000000000
"PHILIPPINES","01.2.1 - Fruit and vegetable juices (ND)",132.2000000000000
"PHILIPPINES","01.2.1.0 - Fruit and vegetable juices (ND)",132.1783244231440
"PHILIPPINES","01.2.2 - Coffee and coffee substitutes (ND)",115.4000000000000
"PHILIPPINES","01.2.2.0 - Coffee and coffee substitutes (ND)",115.2989193918870
"PHILIPPINES","01.2.3 - Tea, maté and other plant products for infusion (ND)",122.1000000000000
"PHILIPPINES","01.2.3.0 - Tea, maté and other plant products for infusion (ND)",122.1169649028200
"PHILIPPINES","01.2.4 - Cocoa drinks (ND)",127.4000000000000
"PHILIPPINES","01.2.4.0 - Cocoa drinks (ND)",127.3743306877500
"PHILIPPINES","01.2.5 - Water (ND)",111.3000000000000
"PHILIPPINES","01.2.5.0 - Water (ND)",111.3246219188350
"PHILIPPINES","01.2.6 - Soft drinks (ND)",125.6000000000000
"PHILIPPINES","01.2.6.0 - Soft drinks (ND)",125.5754879800610
"PHILIPPINES","01.2.9 - Other non-alcoholic beverages (ND)",130.3000000000000
"PHILIPPINES","01.2.9.0 - Other non-alcoholic beverages (ND)",130.3095245888400
"PHILIPPINES","02 - ALCOHOLIC BEVERAGES AND TOBACCO",174.7000000000000
"PHILIPPINES","02.1 - ALCOHOLIC BEVERAGES",138.3000000000000
"PHILIPPINES","02.1.1 - Spirits and liquors (ND)",141.7000000000000
"PHILIPPINES","02.1.1.0 - Spirits and liquors (ND)",141.6664894832330
"PHILIPPINES","02.1.2 - Wine (ND)",127.3000000000000
"PHILIPPINES","02.1.2.1 - Wine from grapes (ND)",125.2343765915000
"PHILIPPINES","02.1.2.2 - Wine from other sources (ND)",127.8544406202510
"PHILIPPINES","02.1.3 - Beer (ND)",135.5000000000000
"PHILIPPINES","02.1.3.0 - Beer (ND)",135.4987003931890
"PHILIPPINES","02.3 - TOBACCO",199.9000000000000
"PHILIPPINES","02.3.0 - Tobacco (ND)",199.9000000000000
"PHILIPPINES","02.3.0.1 - Cigarettes (ND)",200.6787454320010
"PHILIPPINES","02.3.0.2 - Cigars (ND)",188.9786543099470
"PHILIPPINES","02.3.0.9 - Other tobacco products (ND)",145.4671098208030
"PHILIPPINES","02.4 - OTHER VEGETABLE-BASED TOBACCO PRODUCTS",160.4000000000000
"PHILIPPINES","02.4.0 - Other vegetable-based tobacco products (ND)",160.4000000000000
"PHILIPPINES","02.4.0.0 - Other vegetable-based tobacco products (ND)",160.4385698501370
"PHILIPPINES","02.900 - NON-FOOD",120.4000000000000
"PHILIPPINES","03 - CLOTHING AND FOOTWEAR",117.0000000000000
"PHILIPPINES","03.1 - CLOTHING",116.8000000000000
"PHILIPPINES","03.1.1 - Clothing materials (SD)",112.7000000000000
"PHILIPPINES","03.1.1.0 - Clothing materials (SD)",112.6931236100960
"PHILIPPINES","03.1.2 - Garments (SD)",116.5000000000000
"PHILIPPINES","03.1.2.1 - Garments for men or boys (SD)",116.6366896865100
"PHILIPPINES","03.1.2.2 - Garments for women or girls (SD)",116.3090542527560
"PHILIPPINES","03.1.2.3 - Garments for infants (0 to under 2 years) (SD)",118.3760138420390
"PHILIPPINES","03.1.2.4 - School uniforms (SD)",124.5381760245230
"PHILIPPINES","03.1.3 - Other articles of clothing and clothing accessories (SD)",115.7000000000000
"PHILIPPINES","03.1.3.1 - Other articles of clothing (SD)",115.2471318687830
"PHILIPPINES","03.1.3.2 - Clothing accessories (SD)",119.0322264062640
"PHILIPPINES","03.1.4 - Cleaning, repair, tailoring and hire of clothing (S)",129.4000000000000
"PHILIPPINES","03.1.4.1 - Cleaning of clothing (S)",128.1946767733150
"PHILIPPINES","03.1.4.2 - Repair, tailoring and hire of clothing (S)",132.7269745239290
"PHILIPPINES","03.2 - FOOTWEAR",117.1000000000000
"PHILIPPINES","03.2.1 - Shoes and other footwear (SD)",117.1000000000000
"PHILIPPINES","03.2.1.1 - Footwear for men (SD)",117.3760069636750
"PHILIPPINES","03.2.1.2 - Footwear for women (SD)",116.4383242956890
"PHILIPPINES","03.2.1.3 - Footwear for infants and children (SD)",117.3956062347130
"PHILIPPINES","03.2.2 - Cleaning, repair, and hire of footwear (S)",121.8000000000000
"PHILIPPINES","03.2.2.0 - Cleaning, repair, and hire of footwear (S)",121.7860051199500
"PHILIPPINES","04 - HOUSING, WATER, ELECTRICITY, GAS, AND OTHER FUELS",118.8000000000000
"PHILIPPINES","04.1 - ACTUAL RENTALS FOR HOUSING",117.0000000000000
"PHILIPPINES","04.1.1 - Actual rentals paid by tenants for main residence (S)",117.0000000000000
"PHILIPPINES","04.1.1.0 - Actual rentals paid by tenants for main residence (S)",116.9751818094570
"PHILIPPINES","04.3 - MAINTENANCE, REPAIR AND SECURITY OF THE DWELLING",119.7000000000000
"PHILIPPINES","04.3.1 - Security equipment and materials for the maintenance and repair of the dwelling (ND)",117.4000000000000
"PHILIPPINES","04.3.1.1 - Materials for the maintenance and repair of the dwelling (ND)",117.4421560422420
"PHILIPPINES","04.3.2 - Services for the maintenance, repair and security of the dwelling (S)",127.5000000000000
"PHILIPPINES","04.3.2.0 - Services for the maintenance, repair and security of the dwelling (S)",127.4957978797000
"PHILIPPINES","04.4 - WATER SUPPLY AND MISCELLANEOUS SERVICES RELATING TO THE DWELLING",124.5000000000000
"PHILIPPINES","04.4.1 - Water supply (ND)",124.5000000000000
"PHILIPPINES","04.4.1.1 - Water supply through network systems (ND)",124.5063218427240
"PHILIPPINES","04.5 - ELECTRICITY, GAS AND OTHER FUELS",121.1000000000000
"PHILIPPINES","04.5.1 - Electricity (ND)",112.7000000000000
"PHILIPPINES","04.5.1.0 - Electricity (ND)",112.6988678740860
"PHILIPPINES","04.5.2 - Gas (ND)",142.0000000000000
"PHILIPPINES","04.5.2.2 - Liquefied hydrocarbons (ND)",141.9894429531410
"PHILIPPINES","04.5.3 - Liquid fuels (ND)",150.9000000000000
"PHILIPPINES","04.5.3.0 - Liquid fuels (ND)",150.8259054466360
"PHILIPPINES","04.5.4 - Solid fuels (ND)",133.3000000000000
"PHILIPPINES","04.5.4.2 - Wood fuel, including pellets and briquettes (ND)",132.5612421966140
"PHILIPPINES","04.5.4.3 - Charcoal (ND)",135.3967115828740
"PHILIPPINES","05 - FURNISHINGS, HOUSEHOLD EQUIPMENT AND ROUTINE HOUSEHOLD MAINTENANCE",120.2000000000000
"PHILIPPINES","05.1 - FURNITURE, FURNISHINGS, AND LOOSE CARPETS",111.4000000000000
"PHILIPPINES","05.1.1 - Furniture, furnishings and loose carpets (D)",111.4000000000000
"PHILIPPINES","05.1.1.1 - Household furniture (D)",111.1794986114320
"PHILIPPINES","05.1.1.3 - Lighting equipment (D)",114.5042570411930
"PHILIPPINES","05.1.1.4 - Furnishings, loose carpets and rugs (D)",113.5087969618900
"PHILIPPINES","05.2 - HOUSEHOLD TEXTILES",110.8000000000000
"PHILIPPINES","05.2.1 - Household textiles (SD)",110.8000000000000
"PHILIPPINES","05.2.1.1 - Furnishing fabrics and curtains (SD)",109.8779620002070
"PHILIPPINES","05.2.1.2 - Bed linen and bedding (SD)",111.0834764383420
"PHILIPPINES","05.2.1.3 - Table linen and bathroom linen (SD)",113.0901288751160
"PHILIPPINES","05.2.1.9 - Other household textiles (SD)",112.0901964178950
"PHILIPPINES","05.3 - HOUSEHOLD APPLIANCES",111.9000000000000
"PHILIPPINES","05.3.1 - Major household appliances, whether electric or not (D)",110.9000000000000
"PHILIPPINES","05.3.1.1 - Major kitchen appliances (D)",112.6306348424480
"PHILIPPINES","05.3.1.2 - Major laundry appliances (D)",108.9249151102630
"PHILIPPINES","05.3.1.3 - Heaters, air conditioners (D)",108.5934702891780
"PHILIPPINES","05.3.2 - Small household appliances (SD)",117.0000000000000
"PHILIPPINES","05.3.2.1 - Small appliances for cooking and processing of food (SD)",117.0036634973260
"PHILIPPINES","05.3.2.9 - Other small household appliances (SD)",116.9925225289950
"PHILIPPINES","05.3.3 - Repair, installation and hire of household appliances (S)",111.5000000000000
"PHILIPPINES","05.3.3.0 - Repair, installation and hire of household appliances (S)",111.4143029601360
"PHILIPPINES","05.4 - GLASSWARE, TABLEWARE AND HOUSEHOLD UTENSILS",116.4000000000000
"PHILIPPINES","05.4.0 - Glassware, tableware and household utensils (SD)",116.4000000000000
"PHILIPPINES","05.4.0.1 - Glassware, crystal-ware, ceramic ware and chinaware (SD)",118.5799059577100
"PHILIPPINES","05.4.0.2 - Cutlery, flatware and silverware (SD)",112.5812802651870
"PHILIPPINES","05.4.0.3 - Kitchen utensils and articles (SD)",114.3035110969370
"PHILIPPINES","05.5 - TOOLS AND EQUIPMENT FOR HOUSE AND GARDEN",110.8000000000000
"PHILIPPINES","05.5.1 - Motorized tools and equipment (D)",98.4000000000000
"PHILIPPINES","05.5.1.0 - Motorized tools and equipment (D)",98.4631213759341
"PHILIPPINES","05.5.2 - Non-motorized tools and miscellaneous accessories (SD)",114.7000000000000
"PHILIPPINES","05.5.2.1 - Non-motorized tools (SD)",115.9640077395840
"PHILIPPINES","05.5.2.2 - Miscellaneous accessories (SD)",113.6482831329830
"PHILIPPINES","05.6 - GOODS AND SERVICES FOR ROUTINE HOUSEHOLD MAINTENANCE",124.0000000000000
"PHILIPPINES","05.6.1 - Non-durable household goods (ND)",120.6000000000000
"PHILIPPINES","05.6.1.1 - Household cleaning and maintenance products (ND)",121.0555687019130
"PHILIPPINES","05.6.1.9 - Other non-durable household goods (ND)",120.4854022028790
"PHILIPPINES","05.6.2 - Domestic services and household services (S)",130.3000000000000
"PHILIPPINES","05.6.2.1 - Domestic services by paid staff (S)",130.3373786146780
"PHILIPPINES","06 - HEALTH",121.5000000000000
"PHILIPPINES","06.1 - MEDICINES AND HEALTH PRODUCTS",119.1000000000000
"PHILIPPINES","06.1.1 - Medicines (ND)",119.6000000000000
"PHILIPPINES","06.1.1.1 - Medicines, vaccines and other pharmaceutical preparations (ND)",119.5453364459530
"PHILIPPINES","06.1.2 - Medical products (ND)",106.7000000000000
"PHILIPPINES","06.1.2.1 - Medical diagnostic products (ND)",118.3422357510910
"PHILIPPINES","06.1.2.2 - Prevention and protective devices (ND)",87.5051844512431
"PHILIPPINES","06.1.2.3 - Treatment devices for personal use (ND)",116.1090801259270
"PHILIPPINES","06.1.3 - Assistive products (D)",114.1000000000000
"PHILIPPINES","06.1.3.1 - Assistive products for vision (D)",114.0742624093060
"PHILIPPINES","06.2 - OUTPATIENT CARE SERVICES",131.0000000000000
"PHILIPPINES","06.2.1 - Preventive care services (S)",122.3000000000000
"PHILIPPINES","06.2.1.9 - Other preventive services (S)",122.3547424650910
"PHILIPPINES","06.2.2 - Outpatient dental services (S)",147.5000000000000
"PHILIPPINES","06.2.2.1 - Dental preventive services (S)",147.5353220503150
"PHILIPPINES","06.2.3 - Other outpatient care services (S)",128.6000000000000
"PHILIPPINES","06.2.3.1 - Outpatient curative and rehabilitative services (S)",128.5732653323620
"PHILIPPINES","06.3 - INPATIENT CARE SERVICES",120.5000000000000
"PHILIPPINES","06.3.1 - Inpatient curative and rehabilitative services (S)",120.5000000000000
"PHILIPPINES","06.3.1.0 - Inpatient curative and rehabilitative services (S)",120.4981971275770
"PHILIPPINES","06.4 - OTHER HEALTH SERVICES",129.5000000000000
"PHILIPPINES","06.4.1 - Diagnostic imaging services and medical laboratory services (S)",129.5000000000000
"PHILIPPINES","06.4.1.0 - Diagnostic imaging services and medical laboratory services (S)",129.4731499606210
"PHILIPPINES","07 - TRANSPORT",128.9000000000000
"PHILIPPINES","07.1 - PURCHASE OF VEHICLES",113.1000000000000
"PHILIPPINES","07.1.1 - Motor cars (D)",103.3000000000000
"PHILIPPINES","07.1.1.1 - New motor cars (D)",103.2721521334490
"PHILIPPINES","07.1.2 - Motorcycles (D)",112.6000000000000
"PHILIPPINES","07.1.2.0 - Motorcycles (D)",112.6352430060710
"PHILIPPINES","07.1.3 - Bicycles (D)",131.4000000000000
"PHILIPPINES","07.1.3.0 - Bicycles (D)",131.3657434324520
"PHILIPPINES","07.2 - OPERATION OF PERSONAL TRANSPORT EQUIPMENT",124.2000000000000
"PHILIPPINES","07.2.1 - Parts and accessories for personal transport equipment (SD)",113.9000000000000
"PHILIPPINES","07.2.1.1 - Tires (SD)",111.9655014411750
"PHILIPPINES","07.2.1.2 - Parts for personal transport equipment (SD)",115.6438301763040
"PHILIPPINES","07.2.1.3 - Accessories for personal transport equipment (SD)",98.5905770928646
"PHILIPPINES","07.2.2 - Fuels and lubricants for personal transport equipment (ND)",126.2000000000000
"PHILIPPINES","07.2.2.1 - Diesel (ND)",137.3359876583130
"PHILIPPINES","07.2.2.2 - Gasoline (ND)",122.5465567489220
"PHILIPPINES","07.2.2.3 - Other fuels for personal transport equipment (ND)",134.3739621388240
"PHILIPPINES","07.2.2.4 - Lubricants (ND)",114.3184902755880
"PHILIPPINES","07.2.3 - Maintenance and repair of personal transport equipment (S)",113.0000000000000
"PHILIPPINES","07.2.3.0 - Maintenance and repair of personal transport equipment (S)",112.9902416043220
"PHILIPPINES","07.2.4 - Other services in respect of personal transport equipment (S)",109.4000000000000
"PHILIPPINES","07.2.4.2 - Toll facilities (S)",110.1061451377800
"PHILIPPINES","07.2.4.3 - Driving lessons, tests, licences, and road worthiness tests (S)",102.4117093145750
"PHILIPPINES","07.3 - PASSENGER TRANSPORT SERVICES",137.7000000000000
"PHILIPPINES","07.3.1 - Passenger transport by railway (S)",100.0000000000000
"PHILIPPINES","07.3.1.1 - Passenger transport by train (S)",100.0000000000000
"PHILIPPINES","07.3.1.2 - Passenger transport by rapid transit and tram (S)",100.0000000000000
"PHILIPPINES","07.3.2 - Passenger transport by road (S)",139.4000000000000
"PHILIPPINES","07.3.2.1 - Passenger transport by bus and coach (S)",122.2020499486520
"PHILIPPINES","07.3.2.2 - Passenger transport by taxi and hired car with driver (S)",112.3582139974100
"PHILIPPINES","07.3.2.9 - Other passenger transport by road (S)",143.8492076443110
"PHILIPPINES","07.3.3 - Passenger transport by air (S)",118.3000000000000
"PHILIPPINES","07.3.3.1 - Passenger transport by air, domestic (S)",118.2693249185380
"PHILIPPINES","07.3.4 - Passenger transport by sea and inland waterway (S)",104.0000000000000
"PHILIPPINES","07.3.4.0 - Passenger transport by sea and inland waterway (S)",103.9543528392410
"PHILIPPINES","07.4 - TRANSPORT SERVICES OF GOODS",105.9000000000000
"PHILIPPINES","07.4.1 - Postal and courier services (S)",105.9000000000000
"PHILIPPINES","07.4.1.1 - Letter handling services (S)",105.2789817426960
"PHILIPPINES","07.4.1.2 - Courier and parcel delivery services (S)",107.3352735763120
"PHILIPPINES","08 - INFORMATION AND COMMUNICATION",103.1000000000000
"PHILIPPINES","08.1 - INFORMATION AND COMMUNICATION EQUIPMENT",103.9000000000000
"PHILIPPINES","08.1.1 - Fixed telephone equipment (D)",100.0000000000000
"PHILIPPINES","08.1.1.0 - Fixed telephone equipment (D)",100.0157013971110
"PHILIPPINES","08.1.2 - Mobile telephone equipment (D)",102.2000000000000
"PHILIPPINES","08.1.2.0 - Mobile telephone equipment (D)",102.1199086532740
"PHILIPPINES","08.1.3 - Information processing equipment (D)",104.2000000000000
"PHILIPPINES","08.1.3.1 - Computers, laptops and tablets (D)",103.2813473854940
"PHILIPPINES","08.1.3.2 - Peripheral equipment and its consumable components (D)",109.3576998076050
"PHILIPPINES","08.1.4 - Equipment for the reception, recording and reproduction of sound and vision (D)",104.6000000000000
"PHILIPPINES","08.1.4.0 - Equipment for the reception, recording and reproduction of sound and vision (D)",104.6230399894420
"PHILIPPINES","08.1.5 - Unrecorded recording media (SD)",104.3000000000000
"PHILIPPINES","08.1.5.0 - Unrecorded recording media (SD)",104.2950695032760
"PHILIPPINES","08.3 - INFORMATION AND COMMUNICATION SERVICES",102.7000000000000
"PHILIPPINES","08.3.1 - Fixed communication services (S)",105.6000000000000
"PHILIPPINES","08.3.1.0 - Fixed communication services (S)",105.6446910776120
"PHILIPPINES","08.3.2 - Mobile communication services (S)",101.9000000000000
"PHILIPPINES","08.3.2.0 - Mobile communication services (S)",101.9061141362940
"PHILIPPINES","08.3.3 - Internet access provision services and net storage services (S)",107.0000000000000
"PHILIPPINES","08.3.3.0 - Internet access provision services and net storage services (S)",107.0031577604670
"PHILIPPINES","08.3.5 - Repair and rental of information and communication equipment (S)",113.8000000000000
"PHILIPPINES","08.3.5.0 - Repair and rental of information and communication equipment (S)",113.7962828810420
"PHILIPPINES","09 - RECREATION, SPORT AND CULTURE",114.5000000000000
"PHILIPPINES","09.1 - RECREATIONAL DURABLES",101.3000000000000
"PHILIPPINES","09.1.1 - Photographic and cinematographic equipment and optical instruments (D)",101.3000000000000
"PHILIPPINES","09.1.1.1 - Cameras (D)",101.2805005150280
"PHILIPPINES","09.2 - OTHER RECREATIONAL GOODS",109.9000000000000
"PHILIPPINES","09.2.1 - Games, toys and hobbies (SD)",110.0000000000000
"PHILIPPINES","09.2.1.2 - Other games, toys and hobbies (SD)",109.9566325885800
"PHILIPPINES","09.2.2 - Equipment for sport, camping and open-air recreation (SD)",108.7000000000000
"PHILIPPINES","09.2.2.1 - Equipment for sport (SD)",108.8206278130740
"PHILIPPINES","09.2.2.2 - Equipment for camping and open-air recreation (SD)",95.2000685680730
"PHILIPPINES","09.3 - GARDEN PRODUCTS AND PETS",121.8000000000000
"PHILIPPINES","09.3.1 - Garden products, plants and flowers (ND)",123.4000000000000
"PHILIPPINES","09.3.1.1 - Garden products (ND)",116.1559655473450
"PHILIPPINES","09.3.1.2 - Plants, seeds and flowers (ND)",131.0330314588340
"PHILIPPINES","09.3.2 - Pets and products for pets (ND)",120.3000000000000
"PHILIPPINES","09.3.2.2 - Products for pets and other household animals (ND)",120.2926935585900
"PHILIPPINES","09.4 - RECREATIONAL SERVICES",95.4000000000000
"PHILIPPINES","09.4.6 - Recreational and sporting services (S)",113.5000000000000
"PHILIPPINES","09.4.6.2 - Sporting services - practice (S)",113.4745679634530
"PHILIPPINES","09.4.7 - Games of chance (S)",95.2000000000000
"PHILIPPINES","09.4.7.0 - Games of chance (S)",95.1162854061178
"PHILIPPINES","09.5 - CULTURAL GOODS",107.7000000000000
"PHILIPPINES","09.5.1 - Musical instruments (D)",107.7000000000000
"PHILIPPINES","09.5.1.0 - Musical instruments (D)",107.7444306314370
"PHILIPPINES","09.6 - CULTURAL SERVICES",111.8000000000000
"PHILIPPINES","09.6.1 - Services provided by cinemas, theatres and concert venues (S)",119.4000000000000
"PHILIPPINES","09.6.1.0 - Services provided by cinemas, theatres and concert venues (S)",119.3933154834920
"PHILIPPINES","09.6.3 - Photographic services (S)",150.0000000000000
"PHILIPPINES","09.6.3.0 - Photographic services (S)",150.0000000000000
"PHILIPPINES","09.6.9 - Other cultural services (S)",106.3000000000000
"PHILIPPINES","09.6.9.0 - Other cultural services (S)",106.2684094905690
"PHILIPPINES","09.7 - NEWSPAPERS, BOOKS AND STATIONERY",123.2000000000000
"PHILIPPINES","09.7.1 - Books (SD)",108.5000000000000
"PHILIPPINES","09.7.1.1 - Educational and textbooks in printed or electronic copy (SD)",108.4212030208610
"PHILIPPINES","09.7.1.9 - Other books (SD) in printed or electronic copy",108.5714896440330
"PHILIPPINES","09.7.2 - Newspapers and periodicals (ND)",105.3000000000000
"PHILIPPINES","09.7.2.1 - Newspapers (ND)",108.0930206806800
"PHILIPPINES","09.7.2.2 - Magazines and periodicals (ND)",101.5859115888270
"PHILIPPINES","09.7.4 - Stationery and drawing materials (ND)",128.6000000000000
"PHILIPPINES","09.7.4.0 - Stationery and drawing materials (ND)",128.5921087099100
"PHILIPPINES","09.8 - PACKAGE HOLIDAYS (S)",102.7000000000000
"PHILIPPINES","09.8.0 - Package holidays (S)",102.7000000000000
"PHILIPPINES","09.8.0.0 - Package holidays (S)",102.6485109060750
"PHILIPPINES","10 - EDUCATION SERVICES",115.4000000000000
"PHILIPPINES","10.1 - EARLY CHILDHOOD AND PRIMARY EDUCATION",117.4000000000000
"PHILIPPINES","10.1.0 - Early chilhood and primary education (S)",117.4000000000000
"PHILIPPINES","10.1.0.1 - Early childhood education services (S)",118.2451555230780
"PHILIPPINES","10.1.0.2 - Primary education (S)",117.0056612136430
"PHILIPPINES","10.2 - SECONDARY EDUCATION  (S)",114.6000000000000
"PHILIPPINES","10.2.0 - Secondary education (S)",114.6000000000000
"PHILIPPINES","10.2.0.1 - Lower secondary general education services",116.7842189089120
"PHILIPPINES","10.2.0.2 - Lower secondary technical-vocational livelihood programs services",109.6416034733170
"PHILIPPINES","10.4 - TERTIARY EDUCATION (S)",114.4000000000000
"PHILIPPINES","10.4.0 - Tertiary education (s)",114.4000000000000
"PHILIPPINES","10.4.0.0 - Tertiary education (s)",114.4333414027350
"PHILIPPINES","10.5 - EDUCATION NOT DEFINED BY LEVEL (S)",124.2000000000000
"PHILIPPINES","10.5.0 - Education not defined by level (s)",124.2000000000000
"PHILIPPINES","10.5.0.2 - Review classes for professional and licensure examination (S)",127.4629006687800
"PHILIPPINES","10.5.0.9 - Other education not defined by level (S)",104.0551375108510
"PHILIPPINES","11 - RESTAURANTS AND ACCOMMODATION SERVICES",125.6000000000000
"PHILIPPINES","11.1 - FOOD AND BEVERAGE SERVING SERVICES",125.8000000000000
"PHILIPPINES","11.1.1 - Restaurants, café and the like (S)",125.8000000000000
"PHILIPPINES","11.1.1.1 - Restaurants, café and the like - with full service (S)",125.8061310789320
"PHILIPPINES","11.2 - ACCOMMODATION SERVICES",107.7000000000000
"PHILIPPINES","11.2.0 - Accommodation services (S)",107.7000000000000
"PHILIPPINES","11.2.0.1 - Hotels, motels, inns and similar accommodation services (S)",107.7481786190090
"PHILIPPINES","12 - FINANCIAL SERVICES",142.4000000000000
"PHILIPPINES","12.2 - FINANCIAL SERVICES",142.4000000000000
"PHILIPPINES","12.2.1 - Financial intermediation services indirectly measured (S)",146.9000000000000
"PHILIPPINES","12.2.1.0 - Financial intermediation services indirectly measured (S)",146.8980600133090
