"Geolocation","Commodity Description","2019 Sep"
"PHILIPPINES","01.1.4.6 - Yoghurt and similar products (ND)",100.1221537593590
"PHILIPPINES","01.1.4.7 - Milk-based dessert and beverages (ND)",105.2604577618600
"PHILIPPINES","01.1.4.8 - Eggs (ND)",105.7696231390390
"PHILIPPINES","01.1.5 - Oils and fats (ND)",101.7000000000000
"PHILIPPINES","01.1.5.1 - Vegetable oils (ND)",101.3754442108590
"PHILIPPINES","01.1.5.2 - Butter and other fats and oils derived from milk (ND)",105.6867440719900
"PHILIPPINES","01.1.5.3 - Margarine and similar preparations (ND)",101.9753650772940
"PHILIPPINES","01.1.5.9 - Other animal oils and fats (ND)",90.5181849429808
"PHILIPPINES","01.1.6 - Fruits and nuts (ND)",108.7000000000000
"PHILIPPINES","01.1.6.1 - Dates, figs and tropical fruits, fresh (ND)",108.8281562942060
"PHILIPPINES","01.1.6.2 - Citrus fruits, fresh (ND)",109.0627754687810
"PHILIPPINES","01.1.6.3 - Stone fruits and pome fruits, fresh (ND)",123.6489415857870
"PHILIPPINES","01.1.6.5 - Other fruits, fresh (ND)",104.7273135775720
"PHILIPPINES","01.1.6.7 - Fruit, dried and dehydrated (ND)",112.0863760573210
"PHILIPPINES","01.1.6.8 - Nuts, in shell or shelled (ND)",103.8977523273740
"PHILIPPINES","01.1.6.9 - Fruit and nuts ground and other preparations (ND)",103.6003032578710
"PHILIPPINES","01.1.7 - Vegetables, tubers, plantains, cooking bananas and pulses (ND)",105.3000000000000
"PHILIPPINES","01.1.7.1 - Leafy or stem vegetables, fresh or chilled (ND)",103.5559870697440
"PHILIPPINES","01.1.7.2 - Fruit-bearing vegetables, fresh or chilled (ND)",105.4115400967320
"PHILIPPINES","01.1.7.3 - Green leguminous vegetables, fresh or chilled (ND)",107.9513983700880
"PHILIPPINES","01.1.7.4 - Other vegetables, fresh or chilled (ND)",101.2025882214940
"PHILIPPINES","01.1.7.5 - Tubers, plantains and cooking bananas (ND)",119.3034050122230
"PHILIPPINES","01.1.7.9 - Vegetables, tubers, plantains, cooking bananas and pulses ground and other preparations (ND)",104.6559669143600
"PHILIPPINES","01.1.8 - Sugar, confectionery and desserts (ND)",101.7000000000000
"PHILIPPINES","01.1.8.1 - Cane and beet sugar (ND)",99.6060780400745
"PHILIPPINES","01.1.8.3 - Jams, fruit jellies, marmalades, fruit purée and pastes, honey (ND)",103.4368300150100
"PHILIPPINES","01.1.8.4 - Nut purée, nut butter and nut pastes (ND)",105.5138879376040
"PHILIPPINES","01.1.8.5 - Chocolate, cocoa, and cocoa-based food products (ND)",104.9479437936790
"PHILIPPINES","01.1.8.6 - Ice, ice cream and sorbet (ND)",102.6526386580050
"PHILIPPINES","01.1.8.9 - Other sugar confectionery and desserts n.e.c. (ND)",102.0619102761550
"PHILIPPINES","01.1.9 - Ready-made food and other food products n.e.c. (ND)",105.9000000000000
"PHILIPPINES","01.1.9.2 - Baby food (ND)",101.9797564480320
"PHILIPPINES","01.1.9.3 - Salt, condiments and sauces (ND)",105.3587101578870
"PHILIPPINES","01.1.9.4 - Spices, culinary herbs and seeds (ND)",114.4181466331820
"PHILIPPINES","01.1.9.9 - Other food products n.e.c. (ND)",105.3698171513300
"PHILIPPINES","01.2 - NON-ALCOHOLIC BEVERAGES",104.6000000000000
"PHILIPPINES","01.2.1 - Fruit and vegetable juices (ND)",111.2000000000000
"PHILIPPINES","01.2.1.0 - Fruit and vegetable juices (ND)",111.2465137393560
"PHILIPPINES","01.2.2 - Coffee and coffee substitutes (ND)",103.3000000000000
"PHILIPPINES","01.2.2.0 - Coffee and coffee substitutes (ND)",103.2495264923640
"PHILIPPINES","01.2.3 - Tea, maté and other plant products for infusion (ND)",102.8000000000000
"PHILIPPINES","01.2.3.0 - Tea, maté and other plant products for infusion (ND)",102.8239982523100
"PHILIPPINES","01.2.4 - Cocoa drinks (ND)",106.9000000000000
"PHILIPPINES","01.2.4.0 - Cocoa drinks (ND)",106.9311848490830
"PHILIPPINES","01.2.5 - Water (ND)",101.4000000000000
"PHILIPPINES","01.2.5.0 - Water (ND)",101.4423450919500
"PHILIPPINES","01.2.6 - Soft drinks (ND)",106.0000000000000
"PHILIPPINES","01.2.6.0 - Soft drinks (ND)",106.0524606276050
"PHILIPPINES","01.2.9 - Other non-alcoholic beverages (ND)",110.1000000000000
"PHILIPPINES","01.2.9.0 - Other non-alcoholic beverages (ND)",110.1060319406690
"PHILIPPINES","02 - ALCOHOLIC BEVERAGES AND TOBACCO",115.9000000000000
"PHILIPPINES","02.1 - ALCOHOLIC BEVERAGES",104.4000000000000
"PHILIPPINES","02.1.1 - Spirits and liquors (ND)",104.4000000000000
"PHILIPPINES","02.1.1.0 - Spirits and liquors (ND)",104.3506008580110
"PHILIPPINES","02.1.2 - Wine (ND)",105.2000000000000
"PHILIPPINES","02.1.2.1 - Wine from grapes (ND)",103.7525189002420
"PHILIPPINES","02.1.2.2 - Wine from other sources (ND)",105.6382440531580
"PHILIPPINES","02.1.3 - Beer (ND)",104.4000000000000
"PHILIPPINES","02.1.3.0 - Beer (ND)",104.4384156628690
"PHILIPPINES","02.3 - TOBACCO",123.8000000000000
"PHILIPPINES","02.3.0 - Tobacco (ND)",123.8000000000000
"PHILIPPINES","02.3.0.1 - Cigarettes (ND)",123.9537530372730
"PHILIPPINES","02.3.0.2 - Cigars (ND)",121.5176812199010
"PHILIPPINES","02.3.0.9 - Other tobacco products (ND)",111.7628819435850
"PHILIPPINES","02.4 - OTHER VEGETABLE-BASED TOBACCO PRODUCTS",104.3000000000000
"PHILIPPINES","02.4.0 - Other vegetable-based tobacco products (ND)",104.3000000000000
"PHILIPPINES","02.4.0.0 - Other vegetable-based tobacco products (ND)",104.3043204564590
"PHILIPPINES","02.900 - NON-FOOD",102.6000000000000
"PHILIPPINES","03 - CLOTHING AND FOOTWEAR",103.3000000000000
"PHILIPPINES","03.1 - CLOTHING",103.4000000000000
"PHILIPPINES","03.1.1 - Clothing materials (SD)",102.6000000000000
"PHILIPPINES","03.1.1.0 - Clothing materials (SD)",102.5355350971200
"PHILIPPINES","03.1.2 - Garments (SD)",103.3000000000000
"PHILIPPINES","03.1.2.1 - Garments for men or boys (SD)",103.3450334221240
"PHILIPPINES","03.1.2.2 - Garments for women or girls (SD)",103.2726168533310
"PHILIPPINES","03.1.2.3 - Garments for infants (0 to under 2 years) (SD)",103.6814584044780
"PHILIPPINES","03.1.2.4 - School uniforms (SD)",104.5889591334070
"PHILIPPINES","03.1.3 - Other articles of clothing and clothing accessories (SD)",104.4000000000000
"PHILIPPINES","03.1.3.1 - Other articles of clothing (SD)",104.1227728231610
"PHILIPPINES","03.1.3.2 - Clothing accessories (SD)",106.6622679250220
"PHILIPPINES","03.1.4 - Cleaning, repair, tailoring and hire of clothing (S)",106.1000000000000
"PHILIPPINES","03.1.4.1 - Cleaning of clothing (S)",104.7456041157560
"PHILIPPINES","03.1.4.2 - Repair, tailoring and hire of clothing (S)",109.9403605226290
"PHILIPPINES","03.2 - FOOTWEAR",103.2000000000000
"PHILIPPINES","03.2.1 - Shoes and other footwear (SD)",103.2000000000000
"PHILIPPINES","03.2.1.1 - Footwear for men (SD)",103.4311336734330
"PHILIPPINES","03.2.1.2 - Footwear for women (SD)",102.6402418163380
"PHILIPPINES","03.2.1.3 - Footwear for infants and children (SD)",103.5933544239520
"PHILIPPINES","03.2.2 - Cleaning, repair, and hire of footwear (S)",105.4000000000000
"PHILIPPINES","03.2.2.0 - Cleaning, repair, and hire of footwear (S)",105.4123826531650
"PHILIPPINES","04 - HOUSING, WATER, ELECTRICITY, GAS, AND OTHER FUELS",101.7000000000000
"PHILIPPINES","04.1 - ACTUAL RENTALS FOR HOUSING",104.0000000000000
"PHILIPPINES","04.1.1 - Actual rentals paid by tenants for main residence (S)",104.0000000000000
"PHILIPPINES","04.1.1.0 - Actual rentals paid by tenants for main residence (S)",103.9948233145000
"PHILIPPINES","04.3 - MAINTENANCE, REPAIR AND SECURITY OF THE DWELLING",104.0000000000000
"PHILIPPINES","04.3.1 - Security equipment and materials for the maintenance and repair of the dwelling (ND)",103.1000000000000
"PHILIPPINES","04.3.1.1 - Materials for the maintenance and repair of the dwelling (ND)",103.0322314858810
"PHILIPPINES","04.3.2 - Services for the maintenance, repair and security of the dwelling (S)",107.1000000000000
"PHILIPPINES","04.3.2.0 - Services for the maintenance, repair and security of the dwelling (S)",107.1376683195650
"PHILIPPINES","04.4 - WATER SUPPLY AND MISCELLANEOUS SERVICES RELATING TO THE DWELLING",104.3000000000000
"PHILIPPINES","04.4.1 - Water supply (ND)",104.3000000000000
"PHILIPPINES","04.4.1.1 - Water supply through network systems (ND)",104.3767652918030
"PHILIPPINES","04.5 - ELECTRICITY, GAS AND OTHER FUELS",96.9000000000000
"PHILIPPINES","04.5.1 - Electricity (ND)",95.7000000000000
"PHILIPPINES","04.5.1.0 - Electricity (ND)",95.6890177563965
"PHILIPPINES","04.5.2 - Gas (ND)",94.2000000000000
"PHILIPPINES","04.5.2.2 - Liquefied hydrocarbons (ND)",94.2554707187966
"PHILIPPINES","04.5.3 - Liquid fuels (ND)",98.4000000000000
"PHILIPPINES","04.5.3.0 - Liquid fuels (ND)",98.3511814284998
"PHILIPPINES","04.5.4 - Solid fuels (ND)",107.0000000000000
"PHILIPPINES","04.5.4.2 - Wood fuel, including pellets and briquettes (ND)",106.6770613930430
"PHILIPPINES","04.5.4.3 - Charcoal (ND)",107.6903668390200
"PHILIPPINES","05 - FURNISHINGS, HOUSEHOLD EQUIPMENT AND ROUTINE HOUSEHOLD MAINTENANCE",103.6000000000000
"PHILIPPINES","05.1 - FURNITURE, FURNISHINGS, AND LOOSE CARPETS",102.8000000000000
"PHILIPPINES","05.1.1 - Furniture, furnishings and loose carpets (D)",102.8000000000000
"PHILIPPINES","05.1.1.1 - Household furniture (D)",102.6967399226880
"PHILIPPINES","05.1.1.3 - Lighting equipment (D)",104.8335199775840
"PHILIPPINES","05.1.1.4 - Furnishings, loose carpets and rugs (D)",103.5842525447250
"PHILIPPINES","05.2 - HOUSEHOLD TEXTILES",101.8000000000000
"PHILIPPINES","05.2.1 - Household textiles (SD)",101.8000000000000
"PHILIPPINES","05.2.1.1 - Furnishing fabrics and curtains (SD)",101.3163765771110
"PHILIPPINES","05.2.1.2 - Bed linen and bedding (SD)",102.0685779073090
"PHILIPPINES","05.2.1.3 - Table linen and bathroom linen (SD)",101.9718505616520
"PHILIPPINES","05.2.1.9 - Other household textiles (SD)",102.5760475511530
"PHILIPPINES","05.3 - HOUSEHOLD APPLIANCES",102.3000000000000
"PHILIPPINES","05.3.1 - Major household appliances, whether electric or not (D)",102.0000000000000
"PHILIPPINES","05.3.1.1 - Major kitchen appliances (D)",102.1864568604250
"PHILIPPINES","05.3.1.2 - Major laundry appliances (D)",101.7073052141640
"PHILIPPINES","05.3.1.3 - Heaters, air conditioners (D)",102.0671399993210
"PHILIPPINES","05.3.2 - Small household appliances (SD)",103.8000000000000
"PHILIPPINES","05.3.2.1 - Small appliances for cooking and processing of food (SD)",103.8310508290770
"PHILIPPINES","05.3.2.9 - Other small household appliances (SD)",103.8235840554640
"PHILIPPINES","05.3.3 - Repair, installation and hire of household appliances (S)",101.8000000000000
"PHILIPPINES","05.3.3.0 - Repair, installation and hire of household appliances (S)",101.8402117770520
"PHILIPPINES","05.4 - GLASSWARE, TABLEWARE AND HOUSEHOLD UTENSILS",103.7000000000000
"PHILIPPINES","05.4.0 - Glassware, tableware and household utensils (SD)",103.7000000000000
"PHILIPPINES","05.4.0.1 - Glassware, crystal-ware, ceramic ware and chinaware (SD)",103.7211494813800
"PHILIPPINES","05.4.0.2 - Cutlery, flatware and silverware (SD)",102.8406193695850
"PHILIPPINES","05.4.0.3 - Kitchen utensils and articles (SD)",104.0724589509390
"PHILIPPINES","05.5 - TOOLS AND EQUIPMENT FOR HOUSE AND GARDEN",101.8000000000000
"PHILIPPINES","05.5.1 - Motorized tools and equipment (D)",100.8000000000000
"PHILIPPINES","05.5.1.0 - Motorized tools and equipment (D)",100.8120250906290
"PHILIPPINES","05.5.2 - Non-motorized tools and miscellaneous accessories (SD)",102.1000000000000
"PHILIPPINES","05.5.2.1 - Non-motorized tools (SD)",102.3963849923200
"PHILIPPINES","05.5.2.2 - Miscellaneous accessories (SD)",101.9245029076770
"PHILIPPINES","05.6 - GOODS AND SERVICES FOR ROUTINE HOUSEHOLD MAINTENANCE",104.1000000000000
"PHILIPPINES","05.6.1 - Non-durable household goods (ND)",103.5000000000000
"PHILIPPINES","05.6.1.1 - Household cleaning and maintenance products (ND)",103.7069435434730
"PHILIPPINES","05.6.1.9 - Other non-durable household goods (ND)",103.4094195829680
"PHILIPPINES","05.6.2 - Domestic services and household services (S)",105.1000000000000
"PHILIPPINES","05.6.2.1 - Domestic services by paid staff (S)",105.0872855916070
"PHILIPPINES","06 - HEALTH",105.3000000000000
"PHILIPPINES","06.1 - MEDICINES AND HEALTH PRODUCTS",104.1000000000000
"PHILIPPINES","06.1.1 - Medicines (ND)",104.2000000000000
"PHILIPPINES","06.1.1.1 - Medicines, vaccines and other pharmaceutical preparations (ND)",104.2051626234670
"PHILIPPINES","06.1.2 - Medical products (ND)",102.1000000000000
"PHILIPPINES","06.1.2.1 - Medical diagnostic products (ND)",103.7127366783680
"PHILIPPINES","06.1.2.2 - Prevention and protective devices (ND)",100.0014127315080
"PHILIPPINES","06.1.2.3 - Treatment devices for personal use (ND)",102.9882167241640
"PHILIPPINES","06.1.3 - Assistive products (D)",103.2000000000000
"PHILIPPINES","06.1.3.1 - Assistive products for vision (D)",103.2448387059950
"PHILIPPINES","06.2 - OUTPATIENT CARE SERVICES",107.7000000000000
"PHILIPPINES","06.2.1 - Preventive care services (S)",106.6000000000000
"PHILIPPINES","06.2.1.9 - Other preventive services (S)",106.5865989956440
"PHILIPPINES","06.2.2 - Outpatient dental services (S)",109.8000000000000
"PHILIPPINES","06.2.2.1 - Dental preventive services (S)",109.7969646453980
"PHILIPPINES","06.2.3 - Other outpatient care services (S)",100.0000000000000
"PHILIPPINES","06.2.3.1 - Outpatient curative and rehabilitative services (S)",100.0000000000000
"PHILIPPINES","06.3 - INPATIENT CARE SERVICES",106.5000000000000
"PHILIPPINES","06.3.1 - Inpatient curative and rehabilitative services (S)",106.5000000000000
"PHILIPPINES","06.3.1.0 - Inpatient curative and rehabilitative services (S)",106.5433052687910
"PHILIPPINES","06.4 - OTHER HEALTH SERVICES",105.6000000000000
"PHILIPPINES","06.4.1 - Diagnostic imaging services and medical laboratory services (S)",105.6000000000000
"PHILIPPINES","06.4.1.0 - Diagnostic imaging services and medical laboratory services (S)",105.6042385500970
"PHILIPPINES","07 - TRANSPORT",101.5000000000000
"PHILIPPINES","07.1 - PURCHASE OF VEHICLES",102.6000000000000
"PHILIPPINES","07.1.1 - Motor cars (D)",100.1000000000000
"PHILIPPINES","07.1.1.1 - New motor cars (D)",100.1017357606430
"PHILIPPINES","07.1.2 - Motorcycles (D)",102.9000000000000
"PHILIPPINES","07.1.2.0 - Motorcycles (D)",102.9835404384230
"PHILIPPINES","07.1.3 - Bicycles (D)",105.4000000000000
"PHILIPPINES","07.1.3.0 - Bicycles (D)",105.3976873595670
"PHILIPPINES","07.2 - OPERATION OF PERSONAL TRANSPORT EQUIPMENT",99.5000000000000
"PHILIPPINES","07.2.1 - Parts and accessories for personal transport equipment (SD)",102.1000000000000
"PHILIPPINES","07.2.1.1 - Tires (SD)",101.2688573590650
"PHILIPPINES","07.2.1.2 - Parts for personal transport equipment (SD)",102.7326985542240
"PHILIPPINES","07.2.1.3 - Accessories for personal transport equipment (SD)",100.0000000000000
"PHILIPPINES","07.2.2 - Fuels and lubricants for personal transport equipment (ND)",99.1000000000000
"PHILIPPINES","07.2.2.1 - Diesel (ND)",99.3885939373007
"PHILIPPINES","07.2.2.2 - Gasoline (ND)",99.0543574005688
"PHILIPPINES","07.2.2.3 - Other fuels for personal transport equipment (ND)",89.4719362338094
"PHILIPPINES","07.2.2.4 - Lubricants (ND)",102.3195686288440
"PHILIPPINES","07.2.3 - Maintenance and repair of personal transport equipment (S)",102.1000000000000
"PHILIPPINES","07.2.3.0 - Maintenance and repair of personal transport equipment (S)",102.0782691521980
"PHILIPPINES","07.2.4 - Other services in respect of personal transport equipment (S)",100.0000000000000
"PHILIPPINES","07.2.4.2 - Toll facilities (S)",100.0000000000000
"PHILIPPINES","07.2.4.3 - Driving lessons, tests, licences, and road worthiness tests (S)",100.3519414637400
"PHILIPPINES","07.3 - PASSENGER TRANSPORT SERVICES",102.2000000000000
"PHILIPPINES","07.3.1 - Passenger transport by railway (S)",100.0000000000000
"PHILIPPINES","07.3.1.1 - Passenger transport by train (S)",100.0000000000000
"PHILIPPINES","07.3.1.2 - Passenger transport by rapid transit and tram (S)",100.0000000000000
"PHILIPPINES","07.3.2 - Passenger transport by road (S)",102.6000000000000
"PHILIPPINES","07.3.2.1 - Passenger transport by bus and coach (S)",104.7734037498810
"PHILIPPINES","07.3.2.2 - Passenger transport by taxi and hired car with driver (S)",105.0349034692190
"PHILIPPINES","07.3.2.9 - Other passenger transport by road (S)",102.0660966684470
"PHILIPPINES","07.3.3 - Passenger transport by air (S)",88.0000000000000
"PHILIPPINES","07.3.3.1 - Passenger transport by air, domestic (S)",88.0811199899220
"PHILIPPINES","07.3.4 - Passenger transport by sea and inland waterway (S)",101.2000000000000
"PHILIPPINES","07.3.4.0 - Passenger transport by sea and inland waterway (S)",101.1630034899500
"PHILIPPINES","07.4 - TRANSPORT SERVICES OF GOODS",104.6000000000000
"PHILIPPINES","07.4.1 - Postal and courier services (S)",104.6000000000000
"PHILIPPINES","07.4.1.1 - Letter handling services (S)",105.2767289992370
"PHILIPPINES","07.4.1.2 - Courier and parcel delivery services (S)",103.3028952591240
"PHILIPPINES","08 - INFORMATION AND COMMUNICATION",100.5000000000000
"PHILIPPINES","08.1 - INFORMATION AND COMMUNICATION EQUIPMENT",100.5000000000000
"PHILIPPINES","08.1.1 - Fixed telephone equipment (D)",100.0000000000000
"PHILIPPINES","08.1.1.0 - Fixed telephone equipment (D)",100.0157013971110
"PHILIPPINES","08.1.2 - Mobile telephone equipment (D)",100.6000000000000
"PHILIPPINES","08.1.2.0 - Mobile telephone equipment (D)",100.6265150042450
"PHILIPPINES","08.1.3 - Information processing equipment (D)",100.6000000000000
"PHILIPPINES","08.1.3.1 - Computers, laptops and tablets (D)",100.5696883860060
"PHILIPPINES","08.1.3.2 - Peripheral equipment and its consumable components (D)",100.8288650245570
"PHILIPPINES","08.1.4 - Equipment for the reception, recording and reproduction of sound and vision (D)",100.4000000000000
"PHILIPPINES","08.1.4.0 - Equipment for the reception, recording and reproduction of sound and vision (D)",100.3675779206220
"PHILIPPINES","08.1.5 - Unrecorded recording media (SD)",101.3000000000000
"PHILIPPINES","08.1.5.0 - Unrecorded recording media (SD)",101.2729806605900
"PHILIPPINES","08.3 - INFORMATION AND COMMUNICATION SERVICES",100.4000000000000
"PHILIPPINES","08.3.1 - Fixed communication services (S)",100.5000000000000
"PHILIPPINES","08.3.1.0 - Fixed communication services (S)",100.4596052547460
"PHILIPPINES","08.3.2 - Mobile communication services (S)",100.4000000000000
"PHILIPPINES","08.3.2.0 - Mobile communication services (S)",100.3652301668680
"PHILIPPINES","08.3.3 - Internet access provision services and net storage services (S)",100.7000000000000
"PHILIPPINES","08.3.3.0 - Internet access provision services and net storage services (S)",100.6997905393760
"PHILIPPINES","08.3.5 - Repair and rental of information and communication equipment (S)",104.2000000000000
"PHILIPPINES","08.3.5.0 - Repair and rental of information and communication equipment (S)",104.1541069721940
"PHILIPPINES","09 - RECREATION, SPORT AND CULTURE",104.1000000000000
"PHILIPPINES","09.1 - RECREATIONAL DURABLES",99.9000000000000
"PHILIPPINES","09.1.1 - Photographic and cinematographic equipment and optical instruments (D)",99.9000000000000
"PHILIPPINES","09.1.1.1 - Cameras (D)",99.9210791498147
"PHILIPPINES","09.2 - OTHER RECREATIONAL GOODS",101.0000000000000
"PHILIPPINES","09.2.1 - Games, toys and hobbies (SD)",101.0000000000000
"PHILIPPINES","09.2.1.2 - Other games, toys and hobbies (SD)",100.9783506947200
"PHILIPPINES","09.2.2 - Equipment for sport, camping and open-air recreation (SD)",102.6000000000000
"PHILIPPINES","09.2.2.1 - Equipment for sport (SD)",102.6231779676300
"PHILIPPINES","09.2.2.2 - Equipment for camping and open-air recreation (SD)",102.6688178587940
"PHILIPPINES","09.3 - GARDEN PRODUCTS AND PETS",102.9000000000000
"PHILIPPINES","09.3.1 - Garden products, plants and flowers (ND)",103.3000000000000
"PHILIPPINES","09.3.1.1 - Garden products (ND)",101.7747006517780
"PHILIPPINES","09.3.1.2 - Plants, seeds and flowers (ND)",104.9044567291100
"PHILIPPINES","09.3.2 - Pets and products for pets (ND)",102.5000000000000
"PHILIPPINES","09.3.2.2 - Products for pets and other household animals (ND)",102.4995530895060
"PHILIPPINES","09.4 - RECREATIONAL SERVICES",110.3000000000000
"PHILIPPINES","09.4.6 - Recreational and sporting services (S)",102.7000000000000
"PHILIPPINES","09.4.6.2 - Sporting services - practice (S)",102.6909335330860
"PHILIPPINES","09.4.7 - Games of chance (S)",110.4000000000000
"PHILIPPINES","09.4.7.0 - Games of chance (S)",110.3668786628240
"PHILIPPINES","09.5 - CULTURAL GOODS",101.3000000000000
"PHILIPPINES","09.5.1 - Musical instruments (D)",101.3000000000000
"PHILIPPINES","09.5.1.0 - Musical instruments (D)",101.2501411148240
"PHILIPPINES","09.6 - CULTURAL SERVICES",102.4000000000000
"PHILIPPINES","09.6.1 - Services provided by cinemas, theatres and concert venues (S)",103.2000000000000
"PHILIPPINES","09.6.1.0 - Services provided by cinemas, theatres and concert venues (S)",103.1708181710870
"PHILIPPINES","09.6.3 - Photographic services (S)",150.0000000000000
"PHILIPPINES","09.6.3.0 - Photographic services (S)",150.0000000000000
"PHILIPPINES","09.6.9 - Other cultural services (S)",101.8000000000000
"PHILIPPINES","09.6.9.0 - Other cultural services (S)",101.7875302464180
"PHILIPPINES","09.7 - NEWSPAPERS, BOOKS AND STATIONERY",104.3000000000000
"PHILIPPINES","09.7.1 - Books (SD)",101.4000000000000
"PHILIPPINES","09.7.1.1 - Educational and textbooks in printed or electronic copy (SD)",101.2555482710650
"PHILIPPINES","09.7.1.9 - Other books (SD) in printed or electronic copy",101.6326971593810
"PHILIPPINES","09.7.2 - Newspapers and periodicals (ND)",100.7000000000000
"PHILIPPINES","09.7.2.1 - Newspapers (ND)",100.7025851873210
"PHILIPPINES","09.7.2.2 - Magazines and periodicals (ND)",100.5697819071360
"PHILIPPINES","09.7.4 - Stationery and drawing materials (ND)",105.5000000000000
"PHILIPPINES","09.7.4.0 - Stationery and drawing materials (ND)",105.4566710962270
"PHILIPPINES","09.8 - PACKAGE HOLIDAYS (S)",100.0000000000000
"PHILIPPINES","09.8.0 - Package holidays (S)",100.0000000000000
"PHILIPPINES","09.8.0.0 - Package holidays (S)",100.0000000000000
"PHILIPPINES","10 - EDUCATION SERVICES",105.6000000000000
"PHILIPPINES","10.1 - EARLY CHILDHOOD AND PRIMARY EDUCATION",107.1000000000000
"PHILIPPINES","10.1.0 - Early chilhood and primary education (S)",107.1000000000000
"PHILIPPINES","10.1.0.1 - Early childhood education services (S)",106.4891060145050
"PHILIPPINES","10.1.0.2 - Primary education (S)",107.3636485136710
"PHILIPPINES","10.2 - SECONDARY EDUCATION  (S)",106.0000000000000
"PHILIPPINES","10.2.0 - Secondary education (S)",106.0000000000000
"PHILIPPINES","10.2.0.1 - Lower secondary general education services",106.9163159963650
"PHILIPPINES","10.2.0.2 - Lower secondary technical-vocational livelihood programs services",104.0088054545210
"PHILIPPINES","10.4 - TERTIARY EDUCATION (S)",104.1000000000000
"PHILIPPINES","10.4.0 - Tertiary education (s)",104.1000000000000
"PHILIPPINES","10.4.0.0 - Tertiary education (s)",104.1155147531470
"PHILIPPINES","10.5 - EDUCATION NOT DEFINED BY LEVEL (S)",105.1000000000000
"PHILIPPINES","10.5.0 - Education not defined by level (s)",105.1000000000000
"PHILIPPINES","10.5.0.2 - Review classes for professional and licensure examination (S)",105.2380619762280
"PHILIPPINES","10.5.0.9 - Other education not defined by level (S)",104.0551375108510
"PHILIPPINES","11 - RESTAURANTS AND ACCOMMODATION SERVICES",104.0000000000000
"PHILIPPINES","11.1 - FOOD AND BEVERAGE SERVING SERVICES",104.1000000000000
"PHILIPPINES","11.1.1 - Restaurants, café and the like (S)",104.1000000000000
"PHILIPPINES","11.1.1.1 - Restaurants, café and the like - with full service (S)",104.0888447508170
"PHILIPPINES","11.2 - ACCOMMODATION SERVICES",100.1000000000000
"PHILIPPINES","11.2.0 - Accommodation services (S)",100.1000000000000
"PHILIPPINES","11.2.0.1 - Hotels, motels, inns and similar accommodation services (S)",100.0567167495760
"PHILIPPINES","12 - FINANCIAL SERVICES",100.0000000000000
"PHILIPPINES","12.2 - FINANCIAL SERVICES",100.0000000000000
"PHILIPPINES","12.2.1 - Financial intermediation services indirectly measured (S)",100.0000000000000
"PHILIPPINES","12.2.1.0 - Financial intermediation services indirectly measured (S)",100.0000000000000
