"Geolocation","Commodity Description","2022 Jul"
"PHILIPPINES","01.1.7.5 - Tubers, plantains and cooking bananas (ND)",114.1150517086890
"PHILIPPINES","01.1.7.9 - Vegetables, tubers, plantains, cooking bananas and pulses ground and other preparations (ND)",119.1598442859520
"PHILIPPINES","01.1.8 - Sugar, confectionery and desserts (ND)",122.1000000000000
"PHILIPPINES","01.1.8.1 - Cane and beet sugar (ND)",135.1708754984930
"PHILIPPINES","01.1.8.3 - Jams, fruit jellies, marmalades, fruit purée and pastes, honey (ND)",112.8976221264390
"PHILIPPINES","01.1.8.4 - Nut purée, nut butter and nut pastes (ND)",117.1239629368440
"PHILIPPINES","01.1.8.5 - Chocolate, cocoa, and cocoa-based food products (ND)",112.7733805974020
"PHILIPPINES","01.1.8.6 - Ice, ice cream and sorbet (ND)",109.7005875699310
"PHILIPPINES","01.1.8.9 - Other sugar confectionery and desserts n.e.c. (ND)",109.2199451729640
"PHILIPPINES","01.1.9 - Ready-made food and other food products n.e.c. (ND)",116.6000000000000
"PHILIPPINES","01.1.9.2 - Baby food (ND)",108.4880302579160
"PHILIPPINES","01.1.9.3 - Salt, condiments and sauces (ND)",120.3985677739330
"PHILIPPINES","01.1.9.4 - Spices, culinary herbs and seeds (ND)",121.0766340567430
"PHILIPPINES","01.1.9.9 - Other food products n.e.c. (ND)",116.6227304858250
"PHILIPPINES","01.2 - NON-ALCOHOLIC BEVERAGES",110.7000000000000
"PHILIPPINES","01.2.1 - Fruit and vegetable juices (ND)",122.4000000000000
"PHILIPPINES","01.2.1.0 - Fruit and vegetable juices (ND)",122.4920503015190
"PHILIPPINES","01.2.2 - Coffee and coffee substitutes (ND)",107.4000000000000
"PHILIPPINES","01.2.2.0 - Coffee and coffee substitutes (ND)",107.4092127798550
"PHILIPPINES","01.2.3 - Tea, maté and other plant products for infusion (ND)",111.3000000000000
"PHILIPPINES","01.2.3.0 - Tea, maté and other plant products for infusion (ND)",111.3399504274820
"PHILIPPINES","01.2.4 - Cocoa drinks (ND)",115.6000000000000
"PHILIPPINES","01.2.4.0 - Cocoa drinks (ND)",115.5662848720600
"PHILIPPINES","01.2.5 - Water (ND)",106.9000000000000
"PHILIPPINES","01.2.5.0 - Water (ND)",106.8576957685390
"PHILIPPINES","01.2.6 - Soft drinks (ND)",112.3000000000000
"PHILIPPINES","01.2.6.0 - Soft drinks (ND)",112.2985962475220
"PHILIPPINES","01.2.9 - Other non-alcoholic beverages (ND)",119.7000000000000
"PHILIPPINES","01.2.9.0 - Other non-alcoholic beverages (ND)",119.7160013820180
"PHILIPPINES","02 - ALCOHOLIC BEVERAGES AND TOBACCO",154.3000000000000
"PHILIPPINES","02.1 - ALCOHOLIC BEVERAGES",126.4000000000000
"PHILIPPINES","02.1.1 - Spirits and liquors (ND)",127.5000000000000
"PHILIPPINES","02.1.1.0 - Spirits and liquors (ND)",127.4896148752240
"PHILIPPINES","02.1.2 - Wine (ND)",119.4000000000000
"PHILIPPINES","02.1.2.1 - Wine from grapes (ND)",114.7474206952310
"PHILIPPINES","02.1.2.2 - Wine from other sources (ND)",120.6140318419250
"PHILIPPINES","02.1.3 - Beer (ND)",125.8000000000000
"PHILIPPINES","02.1.3.0 - Beer (ND)",125.8320056549080
"PHILIPPINES","02.3 - TOBACCO",173.6000000000000
"PHILIPPINES","02.3.0 - Tobacco (ND)",173.6000000000000
"PHILIPPINES","02.3.0.1 - Cigarettes (ND)",174.1661254795490
"PHILIPPINES","02.3.0.2 - Cigars (ND)",158.8355094754060
"PHILIPPINES","02.3.0.9 - Other tobacco products (ND)",135.1480573257770
"PHILIPPINES","02.4 - OTHER VEGETABLE-BASED TOBACCO PRODUCTS",150.6000000000000
"PHILIPPINES","02.4.0 - Other vegetable-based tobacco products (ND)",150.6000000000000
"PHILIPPINES","02.4.0.0 - Other vegetable-based tobacco products (ND)",150.6370991834060
"PHILIPPINES","02.900 - NON-FOOD",114.7000000000000
"PHILIPPINES","03 - CLOTHING AND FOOTWEAR",109.8000000000000
"PHILIPPINES","03.1 - CLOTHING",109.4000000000000
"PHILIPPINES","03.1.1 - Clothing materials (SD)",107.3000000000000
"PHILIPPINES","03.1.1.0 - Clothing materials (SD)",107.2804857286940
"PHILIPPINES","03.1.2 - Garments (SD)",109.2000000000000
"PHILIPPINES","03.1.2.1 - Garments for men or boys (SD)",109.1804277289910
"PHILIPPINES","03.1.2.2 - Garments for women or girls (SD)",109.0525418788530
"PHILIPPINES","03.1.2.3 - Garments for infants (0 to under 2 years) (SD)",110.8708416379480
"PHILIPPINES","03.1.2.4 - School uniforms (SD)",113.4962444044370
"PHILIPPINES","03.1.3 - Other articles of clothing and clothing accessories (SD)",109.8000000000000
"PHILIPPINES","03.1.3.1 - Other articles of clothing (SD)",109.2461088785700
"PHILIPPINES","03.1.3.2 - Clothing accessories (SD)",114.3050276834330
"PHILIPPINES","03.1.4 - Cleaning, repair, tailoring and hire of clothing (S)",117.5000000000000
"PHILIPPINES","03.1.4.1 - Cleaning of clothing (S)",116.5170432718860
"PHILIPPINES","03.1.4.2 - Repair, tailoring and hire of clothing (S)",120.0091629281720
"PHILIPPINES","03.2 - FOOTWEAR",110.7000000000000
"PHILIPPINES","03.2.1 - Shoes and other footwear (SD)",110.7000000000000
"PHILIPPINES","03.2.1.1 - Footwear for men (SD)",111.0537435253060
"PHILIPPINES","03.2.1.2 - Footwear for women (SD)",109.8397201891700
"PHILIPPINES","03.2.1.3 - Footwear for infants and children (SD)",110.9386164295630
"PHILIPPINES","03.2.2 - Cleaning, repair, and hire of footwear (S)",114.8000000000000
"PHILIPPINES","03.2.2.0 - Cleaning, repair, and hire of footwear (S)",114.7655821900780
"PHILIPPINES","04 - HOUSING, WATER, ELECTRICITY, GAS, AND OTHER FUELS",112.2000000000000
"PHILIPPINES","04.1 - ACTUAL RENTALS FOR HOUSING",109.8000000000000
"PHILIPPINES","04.1.1 - Actual rentals paid by tenants for main residence (S)",109.8000000000000
"PHILIPPINES","04.1.1.0 - Actual rentals paid by tenants for main residence (S)",109.8497995222760
"PHILIPPINES","04.3 - MAINTENANCE, REPAIR AND SECURITY OF THE DWELLING",113.2000000000000
"PHILIPPINES","04.3.1 - Security equipment and materials for the maintenance and repair of the dwelling (ND)",111.3000000000000
"PHILIPPINES","04.3.1.1 - Materials for the maintenance and repair of the dwelling (ND)",111.3492686956050
"PHILIPPINES","04.3.2 - Services for the maintenance, repair and security of the dwelling (S)",119.4000000000000
"PHILIPPINES","04.3.2.0 - Services for the maintenance, repair and security of the dwelling (S)",119.3812568794040
"PHILIPPINES","04.4 - WATER SUPPLY AND MISCELLANEOUS SERVICES RELATING TO THE DWELLING",104.7000000000000
"PHILIPPINES","04.4.1 - Water supply (ND)",104.7000000000000
"PHILIPPINES","04.4.1.1 - Water supply through network systems (ND)",104.7524559869000
"PHILIPPINES","04.5 - ELECTRICITY, GAS AND OTHER FUELS",118.1000000000000
"PHILIPPINES","04.5.1 - Electricity (ND)",111.6000000000000
"PHILIPPINES","04.5.1.0 - Electricity (ND)",111.6317605150070
"PHILIPPINES","04.5.2 - Gas (ND)",135.8000000000000
"PHILIPPINES","04.5.2.2 - Liquefied hydrocarbons (ND)",135.8154980512950
"PHILIPPINES","04.5.3 - Liquid fuels (ND)",171.2000000000000
"PHILIPPINES","04.5.3.0 - Liquid fuels (ND)",171.2514773691370
"PHILIPPINES","04.5.4 - Solid fuels (ND)",123.2000000000000
"PHILIPPINES","04.5.4.2 - Wood fuel, including pellets and briquettes (ND)",121.9320994458040
"PHILIPPINES","04.5.4.3 - Charcoal (ND)",126.6522623841110
"PHILIPPINES","05 - FURNISHINGS, HOUSEHOLD EQUIPMENT AND ROUTINE HOUSEHOLD MAINTENANCE",112.0000000000000
"PHILIPPINES","05.1 - FURNITURE, FURNISHINGS, AND LOOSE CARPETS",107.5000000000000
"PHILIPPINES","05.1.1 - Furniture, furnishings and loose carpets (D)",107.5000000000000
"PHILIPPINES","05.1.1.1 - Household furniture (D)",107.2995219824040
"PHILIPPINES","05.1.1.3 - Lighting equipment (D)",112.3689181509400
"PHILIPPINES","05.1.1.4 - Furnishings, loose carpets and rugs (D)",107.7711569343870
"PHILIPPINES","05.2 - HOUSEHOLD TEXTILES",106.3000000000000
"PHILIPPINES","05.2.1 - Household textiles (SD)",106.3000000000000
"PHILIPPINES","05.2.1.1 - Furnishing fabrics and curtains (SD)",104.7514596862870
"PHILIPPINES","05.2.1.2 - Bed linen and bedding (SD)",106.8925371694690
"PHILIPPINES","05.2.1.3 - Table linen and bathroom linen (SD)",107.3268874185320
"PHILIPPINES","05.2.1.9 - Other household textiles (SD)",108.1005460612100
"PHILIPPINES","05.3 - HOUSEHOLD APPLIANCES",107.2000000000000
"PHILIPPINES","05.3.1 - Major household appliances, whether electric or not (D)",106.7000000000000
"PHILIPPINES","05.3.1.1 - Major kitchen appliances (D)",108.1191938910710
"PHILIPPINES","05.3.1.2 - Major laundry appliances (D)",104.9804522680760
"PHILIPPINES","05.3.1.3 - Heaters, air conditioners (D)",104.6794108536510
"PHILIPPINES","05.3.2 - Small household appliances (SD)",109.9000000000000
"PHILIPPINES","05.3.2.1 - Small appliances for cooking and processing of food (SD)",110.0007117164850
"PHILIPPINES","05.3.2.9 - Other small household appliances (SD)",109.7911016329700
"PHILIPPINES","05.3.3 - Repair, installation and hire of household appliances (S)",106.1000000000000
"PHILIPPINES","05.3.3.0 - Repair, installation and hire of household appliances (S)",106.0359576032160
"PHILIPPINES","05.4 - GLASSWARE, TABLEWARE AND HOUSEHOLD UTENSILS",110.0000000000000
"PHILIPPINES","05.4.0 - Glassware, tableware and household utensils (SD)",110.0000000000000
"PHILIPPINES","05.4.0.1 - Glassware, crystal-ware, ceramic ware and chinaware (SD)",111.1017445531330
"PHILIPPINES","05.4.0.2 - Cutlery, flatware and silverware (SD)",107.7372566750490
"PHILIPPINES","05.4.0.3 - Kitchen utensils and articles (SD)",109.3096281090290
"PHILIPPINES","05.5 - TOOLS AND EQUIPMENT FOR HOUSE AND GARDEN",107.4000000000000
"PHILIPPINES","05.5.1 - Motorized tools and equipment (D)",103.6000000000000
"PHILIPPINES","05.5.1.0 - Motorized tools and equipment (D)",103.5237631041410
"PHILIPPINES","05.5.2 - Non-motorized tools and miscellaneous accessories (SD)",108.5000000000000
"PHILIPPINES","05.5.2.1 - Non-motorized tools (SD)",109.9285559345280
"PHILIPPINES","05.5.2.2 - Miscellaneous accessories (SD)",107.4802734542690
"PHILIPPINES","05.6 - GOODS AND SERVICES FOR ROUTINE HOUSEHOLD MAINTENANCE",114.3000000000000
"PHILIPPINES","05.6.1 - Non-durable household goods (ND)",110.9000000000000
"PHILIPPINES","05.6.1.1 - Household cleaning and maintenance products (ND)",111.2839783898080
"PHILIPPINES","05.6.1.9 - Other non-durable household goods (ND)",110.7409029850980
"PHILIPPINES","05.6.2 - Domestic services and household services (S)",120.7000000000000
"PHILIPPINES","05.6.2.1 - Domestic services by paid staff (S)",120.7370722840970
"PHILIPPINES","06 - HEALTH",115.3000000000000
"PHILIPPINES","06.1 - MEDICINES AND HEALTH PRODUCTS",112.9000000000000
"PHILIPPINES","06.1.1 - Medicines (ND)",113.1000000000000
"PHILIPPINES","06.1.1.1 - Medicines, vaccines and other pharmaceutical preparations (ND)",113.1467141060150
"PHILIPPINES","06.1.2 - Medical products (ND)",105.3000000000000
"PHILIPPINES","06.1.2.1 - Medical diagnostic products (ND)",111.6963202089700
"PHILIPPINES","06.1.2.2 - Prevention and protective devices (ND)",94.1058854323029
"PHILIPPINES","06.1.2.3 - Treatment devices for personal use (ND)",111.1429453710890
"PHILIPPINES","06.1.3 - Assistive products (D)",110.1000000000000
"PHILIPPINES","06.1.3.1 - Assistive products for vision (D)",110.1500329712380
"PHILIPPINES","06.2 - OUTPATIENT CARE SERVICES",123.7000000000000
"PHILIPPINES","06.2.1 - Preventive care services (S)",117.6000000000000
"PHILIPPINES","06.2.1.9 - Other preventive services (S)",117.5649493268450
"PHILIPPINES","06.2.2 - Outpatient dental services (S)",135.3000000000000
"PHILIPPINES","06.2.2.1 - Dental preventive services (S)",135.3184300238580
"PHILIPPINES","06.2.3 - Other outpatient care services (S)",101.4000000000000
"PHILIPPINES","06.2.3.1 - Outpatient curative and rehabilitative services (S)",101.4314490207000
"PHILIPPINES","06.3 - INPATIENT CARE SERVICES",116.1000000000000
"PHILIPPINES","06.3.1 - Inpatient curative and rehabilitative services (S)",116.1000000000000
"PHILIPPINES","06.3.1.0 - Inpatient curative and rehabilitative services (S)",116.0136170074710
"PHILIPPINES","06.4 - OTHER HEALTH SERVICES",117.9000000000000
"PHILIPPINES","06.4.1 - Diagnostic imaging services and medical laboratory services (S)",117.9000000000000
"PHILIPPINES","06.4.1.0 - Diagnostic imaging services and medical laboratory services (S)",117.9638400166950
"PHILIPPINES","07 - TRANSPORT",133.2000000000000
"PHILIPPINES","07.1 - PURCHASE OF VEHICLES",109.9000000000000
"PHILIPPINES","07.1.1 - Motor cars (D)",102.7000000000000
"PHILIPPINES","07.1.1.1 - New motor cars (D)",102.7336813507330
"PHILIPPINES","07.1.2 - Motorcycles (D)",107.9000000000000
"PHILIPPINES","07.1.2.0 - Motorcycles (D)",107.9016200378120
"PHILIPPINES","07.1.3 - Bicycles (D)",128.1000000000000
"PHILIPPINES","07.1.3.0 - Bicycles (D)",128.1097308426870
"PHILIPPINES","07.2 - OPERATION OF PERSONAL TRANSPORT EQUIPMENT",157.9000000000000
"PHILIPPINES","07.2.1 - Parts and accessories for personal transport equipment (SD)",108.7000000000000
"PHILIPPINES","07.2.1.1 - Tires (SD)",107.7726256310340
"PHILIPPINES","07.2.1.2 - Parts for personal transport equipment (SD)",109.5520278927140
"PHILIPPINES","07.2.1.3 - Accessories for personal transport equipment (SD)",98.4557348101774
"PHILIPPINES","07.2.2 - Fuels and lubricants for personal transport equipment (ND)",166.6000000000000
"PHILIPPINES","07.2.2.1 - Diesel (ND)",197.0564432678870
"PHILIPPINES","07.2.2.2 - Gasoline (ND)",157.0955678319810
"PHILIPPINES","07.2.2.3 - Other fuels for personal transport equipment (ND)",138.1932912653610
"PHILIPPINES","07.2.2.4 - Lubricants (ND)",108.0250073558010
"PHILIPPINES","07.2.3 - Maintenance and repair of personal transport equipment (S)",108.2000000000000
"PHILIPPINES","07.2.3.0 - Maintenance and repair of personal transport equipment (S)",108.1586135594960
"PHILIPPINES","07.2.4 - Other services in respect of personal transport equipment (S)",102.6000000000000
"PHILIPPINES","07.2.4.2 - Toll facilities (S)",102.8555523487180
"PHILIPPINES","07.2.4.3 - Driving lessons, tests, licences, and road worthiness tests (S)",100.1672016787300
"PHILIPPINES","07.3 - PASSENGER TRANSPORT SERVICES",126.7000000000000
"PHILIPPINES","07.3.1 - Passenger transport by railway (S)",100.0000000000000
"PHILIPPINES","07.3.1.1 - Passenger transport by train (S)",100.0000000000000
"PHILIPPINES","07.3.1.2 - Passenger transport by rapid transit and tram (S)",100.0000000000000
"PHILIPPINES","07.3.2 - Passenger transport by road (S)",127.1000000000000
"PHILIPPINES","07.3.2.1 - Passenger transport by bus and coach (S)",110.2662294580410
"PHILIPPINES","07.3.2.2 - Passenger transport by taxi and hired car with driver (S)",105.5404823355950
"PHILIPPINES","07.3.2.9 - Other passenger transport by road (S)",131.0775208279530
"PHILIPPINES","07.3.3 - Passenger transport by air (S)",112.3000000000000
"PHILIPPINES","07.3.3.1 - Passenger transport by air, domestic (S)",112.2437117113370
"PHILIPPINES","07.3.4 - Passenger transport by sea and inland waterway (S)",133.7000000000000
"PHILIPPINES","07.3.4.0 - Passenger transport by sea and inland waterway (S)",133.6865171012710
"PHILIPPINES","07.4 - TRANSPORT SERVICES OF GOODS",104.9000000000000
"PHILIPPINES","07.4.1 - Postal and courier services (S)",104.9000000000000
"PHILIPPINES","07.4.1.1 - Letter handling services (S)",105.2789817426960
"PHILIPPINES","07.4.1.2 - Courier and parcel delivery services (S)",103.9884327285060
"PHILIPPINES","08 - INFORMATION AND COMMUNICATION",102.0000000000000
"PHILIPPINES","08.1 - INFORMATION AND COMMUNICATION EQUIPMENT",102.6000000000000
"PHILIPPINES","08.1.1 - Fixed telephone equipment (D)",100.0000000000000
"PHILIPPINES","08.1.1.0 - Fixed telephone equipment (D)",100.0157013971110
"PHILIPPINES","08.1.2 - Mobile telephone equipment (D)",101.8000000000000
"PHILIPPINES","08.1.2.0 - Mobile telephone equipment (D)",101.7272328164280
"PHILIPPINES","08.1.3 - Information processing equipment (D)",102.4000000000000
"PHILIPPINES","08.1.3.1 - Computers, laptops and tablets (D)",101.9813538681800
"PHILIPPINES","08.1.3.2 - Peripheral equipment and its consumable components (D)",104.4028863200140
"PHILIPPINES","08.1.4 - Equipment for the reception, recording and reproduction of sound and vision (D)",103.2000000000000
"PHILIPPINES","08.1.4.0 - Equipment for the reception, recording and reproduction of sound and vision (D)",103.2117190559100
"PHILIPPINES","08.1.5 - Unrecorded recording media (SD)",102.4000000000000
"PHILIPPINES","08.1.5.0 - Unrecorded recording media (SD)",102.4154387403000
"PHILIPPINES","08.3 - INFORMATION AND COMMUNICATION SERVICES",101.7000000000000
"PHILIPPINES","08.3.1 - Fixed communication services (S)",102.3000000000000
"PHILIPPINES","08.3.1.0 - Fixed communication services (S)",102.2321521076750
"PHILIPPINES","08.3.2 - Mobile communication services (S)",101.2000000000000
"PHILIPPINES","08.3.2.0 - Mobile communication services (S)",101.1744419351130
"PHILIPPINES","08.3.3 - Internet access provision services and net storage services (S)",105.1000000000000
"PHILIPPINES","08.3.3.0 - Internet access provision services and net storage services (S)",105.1781600076910
"PHILIPPINES","08.3.5 - Repair and rental of information and communication equipment (S)",109.8000000000000
"PHILIPPINES","08.3.5.0 - Repair and rental of information and communication equipment (S)",109.7855307838320
"PHILIPPINES","09 - RECREATION, SPORT AND CULTURE",107.1000000000000
"PHILIPPINES","09.1 - RECREATIONAL DURABLES",101.3000000000000
"PHILIPPINES","09.1.1 - Photographic and cinematographic equipment and optical instruments (D)",101.3000000000000
"PHILIPPINES","09.1.1.1 - Cameras (D)",101.2935555867410
"PHILIPPINES","09.2 - OTHER RECREATIONAL GOODS",104.2000000000000
"PHILIPPINES","09.2.1 - Games, toys and hobbies (SD)",104.2000000000000
"PHILIPPINES","09.2.1.2 - Other games, toys and hobbies (SD)",104.2104931137390
"PHILIPPINES","09.2.2 - Equipment for sport, camping and open-air recreation (SD)",104.8000000000000
"PHILIPPINES","09.2.2.1 - Equipment for sport (SD)",104.7901790242980
"PHILIPPINES","09.2.2.2 - Equipment for camping and open-air recreation (SD)",102.9995443134580
"PHILIPPINES","09.3 - GARDEN PRODUCTS AND PETS",114.4000000000000
"PHILIPPINES","09.3.1 - Garden products, plants and flowers (ND)",118.4000000000000
"PHILIPPINES","09.3.1.1 - Garden products (ND)",117.5006584305400
"PHILIPPINES","09.3.1.2 - Plants, seeds and flowers (ND)",119.4004973541320
"PHILIPPINES","09.3.2 - Pets and products for pets (ND)",110.7000000000000
"PHILIPPINES","09.3.2.2 - Products for pets and other household animals (ND)",110.6883000797930
"PHILIPPINES","09.4 - RECREATIONAL SERVICES",95.3000000000000
"PHILIPPINES","09.4.6 - Recreational and sporting services (S)",108.1000000000000
"PHILIPPINES","09.4.6.2 - Sporting services - practice (S)",108.1031284275940
"PHILIPPINES","09.4.7 - Games of chance (S)",95.2000000000000
"PHILIPPINES","09.4.7.0 - Games of chance (S)",95.1013122882814
"PHILIPPINES","09.5 - CULTURAL GOODS",105.4000000000000
"PHILIPPINES","09.5.1 - Musical instruments (D)",105.4000000000000
"PHILIPPINES","09.5.1.0 - Musical instruments (D)",105.3640881167840
"PHILIPPINES","09.6 - CULTURAL SERVICES",107.0000000000000
"PHILIPPINES","09.6.1 - Services provided by cinemas, theatres and concert venues (S)",110.3000000000000
"PHILIPPINES","09.6.1.0 - Services provided by cinemas, theatres and concert venues (S)",110.3120662355640
"PHILIPPINES","09.6.3 - Photographic services (S)",150.0000000000000
"PHILIPPINES","09.6.3.0 - Photographic services (S)",150.0000000000000
"PHILIPPINES","09.6.9 - Other cultural services (S)",104.5000000000000
"PHILIPPINES","09.6.9.0 - Other cultural services (S)",104.5238886065900
"PHILIPPINES","09.7 - NEWSPAPERS, BOOKS AND STATIONERY",111.1000000000000
"PHILIPPINES","09.7.1 - Books (SD)",104.2000000000000
"PHILIPPINES","09.7.1.1 - Educational and textbooks in printed or electronic copy (SD)",103.5992726499660
"PHILIPPINES","09.7.1.9 - Other books (SD) in printed or electronic copy",105.3058102651750
"PHILIPPINES","09.7.2 - Newspapers and periodicals (ND)",102.1000000000000
"PHILIPPINES","09.7.2.1 - Newspapers (ND)",102.9274326329660
"PHILIPPINES","09.7.2.2 - Magazines and periodicals (ND)",101.0463034346890
"PHILIPPINES","09.7.4 - Stationery and drawing materials (ND)",113.6000000000000
"PHILIPPINES","09.7.4.0 - Stationery and drawing materials (ND)",113.6353050742390
"PHILIPPINES","09.8 - PACKAGE HOLIDAYS (S)",100.0000000000000
"PHILIPPINES","09.8.0 - Package holidays (S)",100.0000000000000
"PHILIPPINES","09.8.0.0 - Package holidays (S)",99.9928180638260
"PHILIPPINES","10 - EDUCATION SERVICES",107.3000000000000
"PHILIPPINES","10.1 - EARLY CHILDHOOD AND PRIMARY EDUCATION",108.1000000000000
"PHILIPPINES","10.1.0 - Early chilhood and primary education (S)",108.1000000000000
"PHILIPPINES","10.1.0.1 - Early childhood education services (S)",107.7145639133040
"PHILIPPINES","10.1.0.2 - Primary education (S)",108.2338887361580
"PHILIPPINES","10.2 - SECONDARY EDUCATION  (S)",107.7000000000000
"PHILIPPINES","10.2.0 - Secondary education (S)",107.7000000000000
"PHILIPPINES","10.2.0.1 - Lower secondary general education services",108.8727597621780
"PHILIPPINES","10.2.0.2 - Lower secondary technical-vocational livelihood programs services",105.1260374677520
"PHILIPPINES","10.4 - TERTIARY EDUCATION (S)",106.5000000000000
"PHILIPPINES","10.4.0 - Tertiary education (s)",106.5000000000000
"PHILIPPINES","10.4.0.0 - Tertiary education (s)",106.4743925380510
"PHILIPPINES","10.5 - EDUCATION NOT DEFINED BY LEVEL (S)",105.5000000000000
"PHILIPPINES","10.5.0 - Education not defined by level (s)",105.5000000000000
"PHILIPPINES","10.5.0.2 - Review classes for professional and licensure examination (S)",105.7199491197140
"PHILIPPINES","10.5.0.9 - Other education not defined by level (S)",104.0551375108510
"PHILIPPINES","11 - RESTAURANTS AND ACCOMMODATION SERVICES",113.6000000000000
"PHILIPPINES","11.1 - FOOD AND BEVERAGE SERVING SERVICES",113.7000000000000
"PHILIPPINES","11.1.1 - Restaurants, café and the like (S)",113.7000000000000
"PHILIPPINES","11.1.1.1 - Restaurants, café and the like - with full service (S)",113.7010814484530
"PHILIPPINES","11.2 - ACCOMMODATION SERVICES",102.1000000000000
"PHILIPPINES","11.2.0 - Accommodation services (S)",102.1000000000000
"PHILIPPINES","11.2.0.1 - Hotels, motels, inns and similar accommodation services (S)",102.0653798959220
"PHILIPPINES","12 - FINANCIAL SERVICES",143.3000000000000
"PHILIPPINES","12.2 - FINANCIAL SERVICES",143.3000000000000
"PHILIPPINES","12.2.1 - Financial intermediation services indirectly measured (S)",146.9000000000000
"PHILIPPINES","12.2.1.0 - Financial intermediation services indirectly measured (S)",146.8980600133090
