"Geolocation","Commodity Description","2022 Jan"
"PHILIPPINES","04.3.1.1 - Materials for the maintenance and repair of the dwelling (ND)",108.6301683726060
"PHILIPPINES","04.3.2 - Services for the maintenance, repair and security of the dwelling (S)",117.3000000000000
"PHILIPPINES","04.3.2.0 - Services for the maintenance, repair and security of the dwelling (S)",117.3034995781510
"PHILIPPINES","04.4 - WATER SUPPLY AND MISCELLANEOUS SERVICES RELATING TO THE DWELLING",107.6000000000000
"PHILIPPINES","04.4.1 - Water supply (ND)",107.6000000000000
"PHILIPPINES","04.4.1.1 - Water supply through network systems (ND)",107.5954572002700
"PHILIPPINES","04.5 - ELECTRICITY, GAS AND OTHER FUELS",119.9000000000000
"PHILIPPINES","04.5.3 - Liquid fuels (ND)",112.9000000000000
"PHILIPPINES","04.5.3.0 - Liquid fuels (ND)",112.8962342786540
"PHILIPPINES","04.5.4 - Solid fuels (ND)",120.1000000000000
"PHILIPPINES","04.5.4.2 - Wood fuel, including pellets and briquettes (ND)",119.5194456530670
"PHILIPPINES","04.5.4.3 - Charcoal (ND)",121.9150138002460
"PHILIPPINES","05 - FURNISHINGS, HOUSEHOLD EQUIPMENT AND ROUTINE HOUSEHOLD MAINTENANCE",110.0000000000000
"PHILIPPINES","05.1 - FURNITURE, FURNISHINGS, AND LOOSE CARPETS",106.5000000000000
"PHILIPPINES","05.1.1 - Furniture, furnishings and loose carpets (D)",106.5000000000000
"PHILIPPINES","05.1.1.1 - Household furniture (D)",106.3722331675380
"PHILIPPINES","05.1.1.3 - Lighting equipment (D)",110.4144965130280
"PHILIPPINES","05.1.1.4 - Furnishings, loose carpets and rugs (D)",106.2912719150010
"PHILIPPINES","05.2 - HOUSEHOLD TEXTILES",105.4000000000000
"PHILIPPINES","05.2.1 - Household textiles (SD)",105.4000000000000
"PHILIPPINES","05.2.1.1 - Furnishing fabrics and curtains (SD)",104.0415873700250
"PHILIPPINES","05.2.1.2 - Bed linen and bedding (SD)",105.8113682780350
"PHILIPPINES","05.2.1.3 - Table linen and bathroom linen (SD)",105.5964055191800
"PHILIPPINES","05.2.1.9 - Other household textiles (SD)",107.3599614758120
"PHILIPPINES","05.3 - HOUSEHOLD APPLIANCES",105.9000000000000
"PHILIPPINES","05.3.1 - Major household appliances, whether electric or not (D)",105.4000000000000
"PHILIPPINES","05.3.1.1 - Major kitchen appliances (D)",106.7382111010720
"PHILIPPINES","05.3.1.2 - Major laundry appliances (D)",103.8001996895960
"PHILIPPINES","05.3.1.3 - Heaters, air conditioners (D)",103.8179245399820
"PHILIPPINES","05.3.2 - Small household appliances (SD)",108.6000000000000
"PHILIPPINES","05.3.2.1 - Small appliances for cooking and processing of food (SD)",108.7961387337570
"PHILIPPINES","05.3.2.9 - Other small household appliances (SD)",108.5414381275280
"PHILIPPINES","05.3.3 - Repair, installation and hire of household appliances (S)",104.9000000000000
"PHILIPPINES","05.3.3.0 - Repair, installation and hire of household appliances (S)",104.9293521456260
"PHILIPPINES","05.4 - GLASSWARE, TABLEWARE AND HOUSEHOLD UTENSILS",108.6000000000000
"PHILIPPINES","05.4.0 - Glassware, tableware and household utensils (SD)",108.6000000000000
"PHILIPPINES","05.4.0.1 - Glassware, crystal-ware, ceramic ware and chinaware (SD)",109.4714685547990
"PHILIPPINES","05.4.0.2 - Cutlery, flatware and silverware (SD)",106.5294371598750
"PHILIPPINES","05.4.0.3 - Kitchen utensils and articles (SD)",107.7617482949820
"PHILIPPINES","05.5 - TOOLS AND EQUIPMENT FOR HOUSE AND GARDEN",106.1000000000000
"PHILIPPINES","05.5.1 - Motorized tools and equipment (D)",102.7000000000000
"PHILIPPINES","05.5.1.0 - Motorized tools and equipment (D)",102.6797153666180
"PHILIPPINES","05.5.2 - Non-motorized tools and miscellaneous accessories (SD)",107.2000000000000
"PHILIPPINES","05.5.2.1 - Non-motorized tools (SD)",108.5960568796940
"PHILIPPINES","05.5.2.2 - Miscellaneous accessories (SD)",106.1314667037360
"PHILIPPINES","05.6 - GOODS AND SERVICES FOR ROUTINE HOUSEHOLD MAINTENANCE",111.7000000000000
"PHILIPPINES","05.6.1 - Non-durable household goods (ND)",108.7000000000000
"PHILIPPINES","05.6.1.1 - Household cleaning and maintenance products (ND)",109.0793920801300
"PHILIPPINES","05.6.1.9 - Other non-durable household goods (ND)",108.5341147497320
"PHILIPPINES","05.6.2 - Domestic services and household services (S)",117.4000000000000
"PHILIPPINES","05.6.2.1 - Domestic services by paid staff (S)",117.3474093007430
"PHILIPPINES","06 - HEALTH",113.8000000000000
"PHILIPPINES","06.1 - MEDICINES AND HEALTH PRODUCTS",111.4000000000000
"PHILIPPINES","06.1.1 - Medicines (ND)",111.6000000000000
"PHILIPPINES","06.1.1.1 - Medicines, vaccines and other pharmaceutical preparations (ND)",111.6061743043150
"PHILIPPINES","06.1.2 - Medical products (ND)",104.7000000000000
"PHILIPPINES","06.1.2.1 - Medical diagnostic products (ND)",109.7451865546900
"PHILIPPINES","06.1.2.2 - Prevention and protective devices (ND)",95.2537258212201
"PHILIPPINES","06.1.2.3 - Treatment devices for personal use (ND)",109.8384327318200
"PHILIPPINES","06.1.3 - Assistive products (D)",108.4000000000000
"PHILIPPINES","06.1.3.1 - Assistive products for vision (D)",108.3859571341620
"PHILIPPINES","06.2 - OUTPATIENT CARE SERVICES",121.4000000000000
"PHILIPPINES","06.2.1 - Preventive care services (S)",115.9000000000000
"PHILIPPINES","06.2.1.9 - Other preventive services (S)",115.8899491709430
"PHILIPPINES","06.2.2 - Outpatient dental services (S)",132.0000000000000
"PHILIPPINES","06.2.2.1 - Dental preventive services (S)",131.9468943905710
"PHILIPPINES","06.2.3 - Other outpatient care services (S)",100.0000000000000
"PHILIPPINES","06.2.3.1 - Outpatient curative and rehabilitative services (S)",100.0000000000000
"PHILIPPINES","06.3 - INPATIENT CARE SERVICES",115.5000000000000
"PHILIPPINES","06.3.1 - Inpatient curative and rehabilitative services (S)",115.5000000000000
"PHILIPPINES","06.3.1.0 - Inpatient curative and rehabilitative services (S)",115.5679002870710
"PHILIPPINES","06.4 - OTHER HEALTH SERVICES",116.3000000000000
"PHILIPPINES","06.4.1 - Diagnostic imaging services and medical laboratory services (S)",116.3000000000000
"PHILIPPINES","06.4.1.0 - Diagnostic imaging services and medical laboratory services (S)",116.3785634205650
"PHILIPPINES","07 - TRANSPORT",115.3000000000000
"PHILIPPINES","07.1 - PURCHASE OF VEHICLES",108.9000000000000
"PHILIPPINES","07.1.1 - Motor cars (D)",102.7000000000000
"PHILIPPINES","07.1.1.1 - New motor cars (D)",102.6587653280350
"PHILIPPINES","07.1.2 - Motorcycles (D)",106.4000000000000
"PHILIPPINES","07.1.2.0 - Motorcycles (D)",106.4106921429650
"PHILIPPINES","07.1.3 - Bicycles (D)",127.4000000000000
"PHILIPPINES","07.1.3.0 - Bicycles (D)",127.3932103140570
"PHILIPPINES","07.2 - OPERATION OF PERSONAL TRANSPORT EQUIPMENT",106.4000000000000
"PHILIPPINES","07.2.1 - Parts and accessories for personal transport equipment (SD)",107.5000000000000
"PHILIPPINES","07.2.1.1 - Tires (SD)",106.5065419181340
"PHILIPPINES","07.2.1.2 - Parts for personal transport equipment (SD)",108.4368510029930
"PHILIPPINES","07.2.1.3 - Accessories for personal transport equipment (SD)",103.5123204109480
"PHILIPPINES","07.2.2 - Fuels and lubricants for personal transport equipment (ND)",109.4000000000000
"PHILIPPINES","07.2.2.3 - Other fuels for personal transport equipment (ND)",123.6798405845240
"PHILIPPINES","07.2.2.4 - Lubricants (ND)",106.7321933582630
"PHILIPPINES","07.2.3 - Maintenance and repair of personal transport equipment (S)",106.6000000000000
"PHILIPPINES","07.2.3.0 - Maintenance and repair of personal transport equipment (S)",106.6151143095770
"PHILIPPINES","07.2.4 - Other services in respect of personal transport equipment (S)",100.1000000000000
"PHILIPPINES","07.2.4.2 - Toll facilities (S)",100.0000000000000
"PHILIPPINES","07.2.4.3 - Driving lessons, tests, licences, and road worthiness tests (S)",100.5937522127520
"PHILIPPINES","07.3 - PASSENGER TRANSPORT SERVICES",118.5000000000000
"PHILIPPINES","07.3.1 - Passenger transport by railway (S)",100.0000000000000
"PHILIPPINES","07.3.1.1 - Passenger transport by train (S)",100.0000000000000
"PHILIPPINES","07.3.1.2 - Passenger transport by rapid transit and tram (S)",100.0000000000000
"PHILIPPINES","07.3.2 - Passenger transport by road (S)",120.2000000000000
"PHILIPPINES","07.3.2.1 - Passenger transport by bus and coach (S)",108.6378090876130
"PHILIPPINES","07.3.2.2 - Passenger transport by taxi and hired car with driver (S)",105.3342744082380
"PHILIPPINES","07.3.2.9 - Other passenger transport by road (S)",123.0247131193820
"PHILIPPINES","07.3.3 - Passenger transport by air (S)",86.0000000000000
"PHILIPPINES","07.3.3.1 - Passenger transport by air, domestic (S)",86.0312393727165
"PHILIPPINES","07.3.4 - Passenger transport by sea and inland waterway (S)",88.0000000000000
"PHILIPPINES","07.3.4.0 - Passenger transport by sea and inland waterway (S)",88.0224832075840
"PHILIPPINES","07.4 - TRANSPORT SERVICES OF GOODS",104.7000000000000
"PHILIPPINES","07.4.1 - Postal and courier services (S)",104.7000000000000
"PHILIPPINES","07.4.1.1 - Letter handling services (S)",105.2789817426960
"PHILIPPINES","07.4.1.2 - Courier and parcel delivery services (S)",103.4121748161590
"PHILIPPINES","08 - INFORMATION AND COMMUNICATION",101.9000000000000
"PHILIPPINES","08.1 - INFORMATION AND COMMUNICATION EQUIPMENT",102.4000000000000
"PHILIPPINES","08.1.1 - Fixed telephone equipment (D)",100.0000000000000
"PHILIPPINES","08.1.1.0 - Fixed telephone equipment (D)",100.0157013971110
"PHILIPPINES","08.1.2 - Mobile telephone equipment (D)",102.3000000000000
"PHILIPPINES","08.1.2.0 - Mobile telephone equipment (D)",102.3703275959760
"PHILIPPINES","08.1.3 - Information processing equipment (D)",101.8000000000000
"PHILIPPINES","08.1.3.1 - Computers, laptops and tablets (D)",101.5886573437110
"PHILIPPINES","08.1.3.2 - Peripheral equipment and its consumable components (D)",103.2160875900830
"PHILIPPINES","08.1.4 - Equipment for the reception, recording and reproduction of sound and vision (D)",102.7000000000000
"PHILIPPINES","08.1.4.0 - Equipment for the reception, recording and reproduction of sound and vision (D)",102.6649547770290
"PHILIPPINES","08.1.5 - Unrecorded recording media (SD)",101.9000000000000
"PHILIPPINES","08.1.5.0 - Unrecorded recording media (SD)",101.9077641318200
"PHILIPPINES","08.3 - INFORMATION AND COMMUNICATION SERVICES",101.7000000000000
"PHILIPPINES","08.3.1 - Fixed communication services (S)",101.6000000000000
"PHILIPPINES","08.3.1.0 - Fixed communication services (S)",101.5342134860160
"PHILIPPINES","08.3.2 - Mobile communication services (S)",101.1000000000000
"PHILIPPINES","08.3.2.0 - Mobile communication services (S)",101.1336749547190
"PHILIPPINES","08.3.3 - Internet access provision services and net storage services (S)",104.9000000000000
"PHILIPPINES","08.3.3.0 - Internet access provision services and net storage services (S)",104.9378203689700
"PHILIPPINES","08.3.5 - Repair and rental of information and communication equipment (S)",106.1000000000000
"PHILIPPINES","08.3.5.0 - Repair and rental of information and communication equipment (S)",106.0768311480800
"PHILIPPINES","09 - RECREATION, SPORT AND CULTURE",105.7000000000000
"PHILIPPINES","09.1 - RECREATIONAL DURABLES",100.4000000000000
"PHILIPPINES","09.1.1 - Photographic and cinematographic equipment and optical instruments (D)",100.4000000000000
"PHILIPPINES","09.1.1.1 - Cameras (D)",100.3854742695230
"PHILIPPINES","09.2 - OTHER RECREATIONAL GOODS",103.5000000000000
"PHILIPPINES","09.2.1 - Games, toys and hobbies (SD)",103.5000000000000
"PHILIPPINES","09.2.1.2 - Other games, toys and hobbies (SD)",103.4674735312920
"PHILIPPINES","09.2.2 - Equipment for sport, camping and open-air recreation (SD)",104.1000000000000
"PHILIPPINES","09.2.2.1 - Equipment for sport (SD)",104.0755671049260
"PHILIPPINES","09.2.2.2 - Equipment for camping and open-air recreation (SD)",102.9995443134580
"PHILIPPINES","09.3 - GARDEN PRODUCTS AND PETS",111.5000000000000
"PHILIPPINES","09.3.1 - Garden products, plants and flowers (ND)",116.0000000000000
"PHILIPPINES","09.3.1.1 - Garden products (ND)",113.1265419377630
"PHILIPPINES","09.3.1.2 - Plants, seeds and flowers (ND)",118.9158427694810
"PHILIPPINES","09.3.2 - Pets and products for pets (ND)",107.5000000000000
"PHILIPPINES","09.3.2.2 - Products for pets and other household animals (ND)",107.4741386773790
"PHILIPPINES","09.4 - RECREATIONAL SERVICES",95.3000000000000
"PHILIPPINES","09.4.6 - Recreational and sporting services (S)",106.2000000000000
"PHILIPPINES","09.4.6.2 - Sporting services - practice (S)",106.2423336551240
"PHILIPPINES","09.4.7 - Games of chance (S)",95.2000000000000
"PHILIPPINES","09.4.7.0 - Games of chance (S)",95.1013122882814
"PHILIPPINES","09.5 - CULTURAL GOODS",104.5000000000000
"PHILIPPINES","09.5.1 - Musical instruments (D)",104.5000000000000
"PHILIPPINES","09.5.1.0 - Musical instruments (D)",104.4438647412930
"PHILIPPINES","09.6 - CULTURAL SERVICES",105.5000000000000
"PHILIPPINES","09.6.1 - Services provided by cinemas, theatres and concert venues (S)",107.3000000000000
"PHILIPPINES","09.6.1.0 - Services provided by cinemas, theatres and concert venues (S)",107.3145142708070
"PHILIPPINES","09.6.3 - Photographic services (S)",150.0000000000000
"PHILIPPINES","09.6.3.0 - Photographic services (S)",150.0000000000000
"PHILIPPINES","09.6.9 - Other cultural services (S)",104.2000000000000
"PHILIPPINES","09.6.9.0 - Other cultural services (S)",104.1450907544900
"PHILIPPINES","09.7 - NEWSPAPERS, BOOKS AND STATIONERY",109.4000000000000
"PHILIPPINES","09.7.1 - Books (SD)",103.2000000000000
"PHILIPPINES","09.7.1.1 - Educational and textbooks in printed or electronic copy (SD)",102.8266619316050
"PHILIPPINES","09.7.1.9 - Other books (SD) in printed or electronic copy",103.8984193763110
"PHILIPPINES","09.7.2 - Newspapers and periodicals (ND)",101.8000000000000
"PHILIPPINES","09.7.2.1 - Newspapers (ND)",102.4681532280110
"PHILIPPINES","09.7.2.2 - Magazines and periodicals (ND)",100.9476772076340
"PHILIPPINES","09.7.4 - Stationery and drawing materials (ND)",111.6000000000000
"PHILIPPINES","09.7.4.0 - Stationery and drawing materials (ND)",111.5679395676860
"PHILIPPINES","09.8 - PACKAGE HOLIDAYS (S)",100.0000000000000
"PHILIPPINES","09.8.0 - Package holidays (S)",100.0000000000000
"PHILIPPINES","09.8.0.0 - Package holidays (S)",99.9928180638260
"PHILIPPINES","10 - EDUCATION SERVICES",107.3000000000000
"PHILIPPINES","10.1 - EARLY CHILDHOOD AND PRIMARY EDUCATION",108.1000000000000
"PHILIPPINES","10.1.0 - Early chilhood and primary education (S)",108.1000000000000
"PHILIPPINES","10.1.0.1 - Early childhood education services (S)",107.7144747760830
"PHILIPPINES","10.1.0.2 - Primary education (S)",108.2338872387740
"PHILIPPINES","10.2 - SECONDARY EDUCATION  (S)",107.7000000000000
"PHILIPPINES","10.2.0 - Secondary education (S)",107.7000000000000
"PHILIPPINES","10.2.0.1 - Lower secondary general education services",108.8768313471240
"PHILIPPINES","10.2.0.2 - Lower secondary technical-vocational livelihood programs services",105.1260374677520
"PHILIPPINES","10.4 - TERTIARY EDUCATION (S)",106.5000000000000
"PHILIPPINES","10.4.0 - Tertiary education (s)",106.5000000000000
"PHILIPPINES","10.4.0.0 - Tertiary education (s)",106.4732957045220
"PHILIPPINES","10.5 - EDUCATION NOT DEFINED BY LEVEL (S)",105.5000000000000
"PHILIPPINES","10.5.0 - Education not defined by level (s)",105.5000000000000
"PHILIPPINES","10.5.0.2 - Review classes for professional and licensure examination (S)",105.7199491197140
"PHILIPPINES","10.5.0.9 - Other education not defined by level (S)",104.0551375108510
"PHILIPPINES","11 - RESTAURANTS AND ACCOMMODATION SERVICES",110.7000000000000
"PHILIPPINES","11.1 - FOOD AND BEVERAGE SERVING SERVICES",110.9000000000000
"PHILIPPINES","11.1.1 - Restaurants, café and the like (S)",110.9000000000000
"PHILIPPINES","11.1.1.1 - Restaurants, café and the like - with full service (S)",110.8778566224780
"PHILIPPINES","11.2 - ACCOMMODATION SERVICES",100.4000000000000
"PHILIPPINES","11.2.0 - Accommodation services (S)",100.4000000000000
"PHILIPPINES","11.2.0.1 - Hotels, motels, inns and similar accommodation services (S)",100.4601762137430
"PHILIPPINES","12 - FINANCIAL SERVICES",143.3000000000000
"PHILIPPINES","12.2 - FINANCIAL SERVICES",143.3000000000000
"PHILIPPINES","12.2.1 - Financial intermediation services indirectly measured (S)",146.9000000000000
"PHILIPPINES","12.2.1.0 - Financial intermediation services indirectly measured (S)",146.8980600133090
"PHILIPPINES","12.2.9 - Other financial services (S)",100.0000000000000
"PHILIPPINES","12.2.9.1 - Remittances fees (S)",100.0000000000000
"PHILIPPINES","13 - PERSONAL CARE, AND MISCELLANEOUS GOODS AND SERVICES",108.5000000000000
"PHILIPPINES","13.1 - PERSONAL CARE",108.8000000000000
"PHILIPPINES","13.1.1 - Electric appliances for personal care (SD)",101.4000000000000
"PHILIPPINES","13.1.1.1 - Electric appliances for personal care (SD)",101.4197811075910
"PHILIPPINES","13.1.2 - Other appliances, articles and products for personal care (ND)",106.8000000000000
"PHILIPPINES","13.1.2.0 - Other appliances, articles and products for personal care (ND)",106.7316105953420
"PHILIPPINES","13.1.3 - Hairdressing salons and personal grooming establishments (S)",121.9000000000000
"PHILIPPINES","13.1.3.1 - Hairdressing (S)",120.2337118909340
"PHILIPPINES","13.1.3.2 - Personal grooming treatments (S)",123.5974254148840
"PHILIPPINES","13.2 - OTHER PERSONAL EFFECTS",106.2000000000000
"PHILIPPINES","13.2.1 - Jewellery and watches (D)",104.9000000000000
"PHILIPPINES","13.2.1.1 - Jewellery and watches (D)",104.0047060591790
