"Geolocation","Commodity Description","2023 Jun"
"PHILIPPINES","02.3 - TOBACCO",194.3000000000000
"PHILIPPINES","02.3.0 - Tobacco (ND)",194.3000000000000
"PHILIPPINES","02.3.0.1 - Cigarettes (ND)",195.0279752281890
"PHILIPPINES","02.3.0.2 - Cigars (ND)",180.1656381129640
"PHILIPPINES","02.3.0.9 - Other tobacco products (ND)",142.7799955427630
"PHILIPPINES","02.4 - OTHER VEGETABLE-BASED TOBACCO PRODUCTS",152.3000000000000
"PHILIPPINES","02.4.0 - Other vegetable-based tobacco products (ND)",152.3000000000000
"PHILIPPINES","02.4.0.0 - Other vegetable-based tobacco products (ND)",152.3073483558120
"PHILIPPINES","02.900 - NON-FOOD",117.9000000000000
"PHILIPPINES","03 - CLOTHING AND FOOTWEAR",114.8000000000000
"PHILIPPINES","03.1 - CLOTHING",114.6000000000000
"PHILIPPINES","03.1.1 - Clothing materials (SD)",110.7000000000000
"PHILIPPINES","03.1.1.0 - Clothing materials (SD)",110.7423961084120
"PHILIPPINES","03.1.2 - Garments (SD)",114.3000000000000
"PHILIPPINES","03.1.2.1 - Garments for men or boys (SD)",114.4384552953200
"PHILIPPINES","03.1.2.2 - Garments for women or girls (SD)",113.9920573630320
"PHILIPPINES","03.1.2.3 - Garments for infants (0 to under 2 years) (SD)",116.2700178373790
"PHILIPPINES","03.1.2.4 - School uniforms (SD)",119.4355007794860
"PHILIPPINES","03.1.3 - Other articles of clothing and clothing accessories (SD)",114.0000000000000
"PHILIPPINES","03.1.3.1 - Other articles of clothing (SD)",113.4581637238880
"PHILIPPINES","03.1.3.2 - Clothing accessories (SD)",117.9608292630340
"PHILIPPINES","03.1.4 - Cleaning, repair, tailoring and hire of clothing (S)",126.7000000000000
"PHILIPPINES","03.1.4.1 - Cleaning of clothing (S)",125.9169314706360
"PHILIPPINES","03.1.4.2 - Repair, tailoring and hire of clothing (S)",128.8412228752990
"PHILIPPINES","03.2 - FOOTWEAR",115.3000000000000
"PHILIPPINES","03.2.1 - Shoes and other footwear (SD)",115.3000000000000
"PHILIPPINES","03.2.1.1 - Footwear for men (SD)",115.8381937608490
"PHILIPPINES","03.2.1.2 - Footwear for women (SD)",114.1556776923920
"PHILIPPINES","03.2.1.3 - Footwear for infants and children (SD)",115.5515973615560
"PHILIPPINES","03.2.2 - Cleaning, repair, and hire of footwear (S)",120.0000000000000
"PHILIPPINES","03.2.2.0 - Cleaning, repair, and hire of footwear (S)",120.0060240418010
"PHILIPPINES","04 - HOUSING, WATER, ELECTRICITY, GAS, AND OTHER FUELS",116.4000000000000
"PHILIPPINES","04.1 - ACTUAL RENTALS FOR HOUSING",115.2000000000000
"PHILIPPINES","04.1.1 - Actual rentals paid by tenants for main residence (S)",115.2000000000000
"PHILIPPINES","04.1.1.0 - Actual rentals paid by tenants for main residence (S)",115.1245540060570
"PHILIPPINES","04.3 - MAINTENANCE, REPAIR AND SECURITY OF THE DWELLING",118.1000000000000
"PHILIPPINES","04.3.1 - Security equipment and materials for the maintenance and repair of the dwelling (ND)",116.1000000000000
"PHILIPPINES","04.3.1.1 - Materials for the maintenance and repair of the dwelling (ND)",116.1022763928990
"PHILIPPINES","04.3.2 - Services for the maintenance, repair and security of the dwelling (S)",124.9000000000000
"PHILIPPINES","04.3.2.0 - Services for the maintenance, repair and security of the dwelling (S)",124.9380363499810
"PHILIPPINES","04.4 - WATER SUPPLY AND MISCELLANEOUS SERVICES RELATING TO THE DWELLING",117.1000000000000
"PHILIPPINES","04.4.1 - Water supply (ND)",117.1000000000000
"PHILIPPINES","04.4.1.1 - Water supply through network systems (ND)",117.0879663162060
"PHILIPPINES","04.5 - ELECTRICITY, GAS AND OTHER FUELS",130.8000000000000
"PHILIPPINES","04.5.3 - Liquid fuels (ND)",138.9000000000000
"PHILIPPINES","04.5.3.0 - Liquid fuels (ND)",138.9720861547710
"PHILIPPINES","04.5.4 - Solid fuels (ND)",130.5000000000000
"PHILIPPINES","04.5.4.2 - Wood fuel, including pellets and briquettes (ND)",129.8692724612140
"PHILIPPINES","04.5.4.3 - Charcoal (ND)",131.8952846380230
"PHILIPPINES","05 - FURNISHINGS, HOUSEHOLD EQUIPMENT AND ROUTINE HOUSEHOLD MAINTENANCE",118.3000000000000
"PHILIPPINES","05.1 - FURNITURE, FURNISHINGS, AND LOOSE CARPETS",110.4000000000000
"PHILIPPINES","05.1.1 - Furniture, furnishings and loose carpets (D)",110.4000000000000
"PHILIPPINES","05.1.1.1 - Household furniture (D)",110.2487490534400
"PHILIPPINES","05.1.1.3 - Lighting equipment (D)",114.2436840596270
"PHILIPPINES","05.1.1.4 - Furnishings, loose carpets and rugs (D)",110.6837890716850
"PHILIPPINES","05.2 - HOUSEHOLD TEXTILES",109.8000000000000
"PHILIPPINES","05.2.1 - Household textiles (SD)",109.8000000000000
"PHILIPPINES","05.2.1.1 - Furnishing fabrics and curtains (SD)",108.6731712216090
"PHILIPPINES","05.2.1.2 - Bed linen and bedding (SD)",110.1652889227080
"PHILIPPINES","05.2.1.3 - Table linen and bathroom linen (SD)",111.4811358015170
"PHILIPPINES","05.2.1.9 - Other household textiles (SD)",111.1174589847530
"PHILIPPINES","05.3 - HOUSEHOLD APPLIANCES",110.7000000000000
"PHILIPPINES","05.3.1 - Major household appliances, whether electric or not (D)",109.9000000000000
"PHILIPPINES","05.3.1.1 - Major kitchen appliances (D)",111.5453673293970
"PHILIPPINES","05.3.1.2 - Major laundry appliances (D)",108.2258782948410
"PHILIPPINES","05.3.1.3 - Heaters, air conditioners (D)",107.5282374208320
"PHILIPPINES","05.3.2 - Small household appliances (SD)",115.2000000000000
"PHILIPPINES","05.3.2.1 - Small appliances for cooking and processing of food (SD)",114.8654656035510
"PHILIPPINES","05.3.2.9 - Other small household appliances (SD)",115.2841787892340
"PHILIPPINES","05.3.3 - Repair, installation and hire of household appliances (S)",109.9000000000000
"PHILIPPINES","05.3.3.0 - Repair, installation and hire of household appliances (S)",109.8960169257980
"PHILIPPINES","05.4 - GLASSWARE, TABLEWARE AND HOUSEHOLD UTENSILS",114.7000000000000
"PHILIPPINES","05.4.0 - Glassware, tableware and household utensils (SD)",114.7000000000000
"PHILIPPINES","05.4.0.1 - Glassware, crystal-ware, ceramic ware and chinaware (SD)",116.8386479193660
"PHILIPPINES","05.4.0.2 - Cutlery, flatware and silverware (SD)",110.9119531284960
"PHILIPPINES","05.4.0.3 - Kitchen utensils and articles (SD)",112.8030616272580
"PHILIPPINES","05.5 - TOOLS AND EQUIPMENT FOR HOUSE AND GARDEN",109.4000000000000
"PHILIPPINES","05.5.1 - Motorized tools and equipment (D)",97.5000000000000
"PHILIPPINES","05.5.1.0 - Motorized tools and equipment (D)",97.4771458905584
"PHILIPPINES","05.5.2 - Non-motorized tools and miscellaneous accessories (SD)",113.0000000000000
"PHILIPPINES","05.5.2.1 - Non-motorized tools (SD)",114.2367590223350
"PHILIPPINES","05.5.2.2 - Miscellaneous accessories (SD)",112.0181938271370
"PHILIPPINES","05.6 - GOODS AND SERVICES FOR ROUTINE HOUSEHOLD MAINTENANCE",121.8000000000000
"PHILIPPINES","05.6.1 - Non-durable household goods (ND)",118.4000000000000
"PHILIPPINES","05.6.1.1 - Household cleaning and maintenance products (ND)",118.9593453207450
"PHILIPPINES","05.6.1.9 - Other non-durable household goods (ND)",118.1758624949420
"PHILIPPINES","05.6.2 - Domestic services and household services (S)",128.2000000000000
"PHILIPPINES","05.6.2.1 - Domestic services by paid staff (S)",128.1873510447490
"PHILIPPINES","06 - HEALTH",119.4000000000000
"PHILIPPINES","06.1 - MEDICINES AND HEALTH PRODUCTS",117.3000000000000
"PHILIPPINES","06.1.1 - Medicines (ND)",117.6000000000000
"PHILIPPINES","06.1.1.1 - Medicines, vaccines and other pharmaceutical preparations (ND)",117.5802728253270
"PHILIPPINES","06.1.2 - Medical products (ND)",106.1000000000000
"PHILIPPINES","06.1.2.1 - Medical diagnostic products (ND)",115.9600795690560
"PHILIPPINES","06.1.2.2 - Prevention and protective devices (ND)",88.9718813672222
"PHILIPPINES","06.1.2.3 - Treatment devices for personal use (ND)",114.9257274300890
"PHILIPPINES","06.1.3 - Assistive products (D)",113.1000000000000
"PHILIPPINES","06.1.3.1 - Assistive products for vision (D)",113.0381580019590
"PHILIPPINES","06.2 - OUTPATIENT CARE SERVICES",128.6000000000000
"PHILIPPINES","06.2.1 - Preventive care services (S)",120.5000000000000
"PHILIPPINES","06.2.1.9 - Other preventive services (S)",120.4979140535180
"PHILIPPINES","06.2.2 - Outpatient dental services (S)",144.3000000000000
"PHILIPPINES","06.2.2.1 - Dental preventive services (S)",144.3504919901120
"PHILIPPINES","06.2.3 - Other outpatient care services (S)",128.6000000000000
"PHILIPPINES","06.2.3.1 - Outpatient curative and rehabilitative services (S)",128.5732653323620
"PHILIPPINES","06.3 - INPATIENT CARE SERVICES",118.9000000000000
"PHILIPPINES","06.3.1 - Inpatient curative and rehabilitative services (S)",118.9000000000000
"PHILIPPINES","06.3.1.0 - Inpatient curative and rehabilitative services (S)",118.8382048545170
"PHILIPPINES","06.4 - OTHER HEALTH SERVICES",127.3000000000000
"PHILIPPINES","06.4.1 - Diagnostic imaging services and medical laboratory services (S)",127.3000000000000
"PHILIPPINES","06.4.1.0 - Diagnostic imaging services and medical laboratory services (S)",127.3844282726090
"PHILIPPINES","07 - TRANSPORT",128.1000000000000
"PHILIPPINES","07.1 - PURCHASE OF VEHICLES",112.4000000000000
"PHILIPPINES","07.1.1 - Motor cars (D)",103.1000000000000
"PHILIPPINES","07.1.1.1 - New motor cars (D)",103.1174680204310
"PHILIPPINES","07.1.2 - Motorcycles (D)",111.5000000000000
"PHILIPPINES","07.1.2.0 - Motorcycles (D)",111.5478517054690
"PHILIPPINES","07.1.3 - Bicycles (D)",130.8000000000000
"PHILIPPINES","07.1.3.0 - Bicycles (D)",130.7777477484230
"PHILIPPINES","07.2 - OPERATION OF PERSONAL TRANSPORT EQUIPMENT",111.9000000000000
"PHILIPPINES","07.2.1 - Parts and accessories for personal transport equipment (SD)",112.9000000000000
"PHILIPPINES","07.2.1.1 - Tires (SD)",111.1759662220130
"PHILIPPINES","07.2.1.2 - Parts for personal transport equipment (SD)",114.5616478640210
"PHILIPPINES","07.2.1.3 - Accessories for personal transport equipment (SD)",98.4557348101774
"PHILIPPINES","07.2.2 - Fuels and lubricants for personal transport equipment (ND)",112.7000000000000
"PHILIPPINES","07.2.2.3 - Other fuels for personal transport equipment (ND)",112.2218532049150
"PHILIPPINES","07.2.2.4 - Lubricants (ND)",112.8445006918550
"PHILIPPINES","07.2.3 - Maintenance and repair of personal transport equipment (S)",112.4000000000000
"PHILIPPINES","07.2.3.0 - Maintenance and repair of personal transport equipment (S)",112.3640695462590
"PHILIPPINES","07.2.4 - Other services in respect of personal transport equipment (S)",105.7000000000000
"PHILIPPINES","07.2.4.2 - Toll facilities (S)",106.1839926253660
"PHILIPPINES","07.2.4.3 - Driving lessons, tests, licences, and road worthiness tests (S)",101.9916110529790
"PHILIPPINES","07.3 - PASSENGER TRANSPORT SERVICES",135.6000000000000
"PHILIPPINES","07.3.1 - Passenger transport by railway (S)",100.0000000000000
"PHILIPPINES","07.3.1.1 - Passenger transport by train (S)",100.0000000000000
"PHILIPPINES","07.3.1.2 - Passenger transport by rapid transit and tram (S)",100.0000000000000
"PHILIPPINES","07.3.2 - Passenger transport by road (S)",136.4000000000000
"PHILIPPINES","07.3.2.1 - Passenger transport by bus and coach (S)",120.6125503465520
"PHILIPPINES","07.3.2.2 - Passenger transport by taxi and hired car with driver (S)",112.1156331445690
"PHILIPPINES","07.3.2.9 - Other passenger transport by road (S)",140.3361291735810
"PHILIPPINES","07.3.3 - Passenger transport by air (S)",120.4000000000000
"PHILIPPINES","07.3.3.1 - Passenger transport by air, domestic (S)",120.4538495809540
"PHILIPPINES","07.3.4 - Passenger transport by sea and inland waterway (S)",133.0000000000000
"PHILIPPINES","07.3.4.0 - Passenger transport by sea and inland waterway (S)",133.0102385888890
"PHILIPPINES","07.4 - TRANSPORT SERVICES OF GOODS",105.0000000000000
"PHILIPPINES","07.4.1 - Postal and courier services (S)",105.0000000000000
"PHILIPPINES","07.4.1.1 - Letter handling services (S)",105.2789817426960
"PHILIPPINES","07.4.1.2 - Courier and parcel delivery services (S)",104.4250027252340
"PHILIPPINES","08 - INFORMATION AND COMMUNICATION",102.7000000000000
"PHILIPPINES","08.1 - INFORMATION AND COMMUNICATION EQUIPMENT",103.4000000000000
"PHILIPPINES","08.1.1 - Fixed telephone equipment (D)",100.0000000000000
"PHILIPPINES","08.1.1.0 - Fixed telephone equipment (D)",100.0157013971110
"PHILIPPINES","08.1.2 - Mobile telephone equipment (D)",102.0000000000000
"PHILIPPINES","08.1.2.0 - Mobile telephone equipment (D)",101.9797369623590
"PHILIPPINES","08.1.3 - Information processing equipment (D)",103.4000000000000
"PHILIPPINES","08.1.3.1 - Computers, laptops and tablets (D)",102.7792725045150
"PHILIPPINES","08.1.3.2 - Peripheral equipment and its consumable components (D)",106.9159964898770
"PHILIPPINES","08.1.4 - Equipment for the reception, recording and reproduction of sound and vision (D)",104.2000000000000
"PHILIPPINES","08.1.4.0 - Equipment for the reception, recording and reproduction of sound and vision (D)",104.2025175903520
"PHILIPPINES","08.1.5 - Unrecorded recording media (SD)",104.3000000000000
"PHILIPPINES","08.1.5.0 - Unrecorded recording media (SD)",104.2483027418450
"PHILIPPINES","08.3 - INFORMATION AND COMMUNICATION SERVICES",102.5000000000000
"PHILIPPINES","08.3.1 - Fixed communication services (S)",105.5000000000000
"PHILIPPINES","08.3.1.0 - Fixed communication services (S)",105.5375949898840
"PHILIPPINES","08.3.2 - Mobile communication services (S)",101.6000000000000
"PHILIPPINES","08.3.2.0 - Mobile communication services (S)",101.6013764588600
"PHILIPPINES","08.3.3 - Internet access provision services and net storage services (S)",107.1000000000000
"PHILIPPINES","08.3.3.0 - Internet access provision services and net storage services (S)",107.0235910130570
"PHILIPPINES","08.3.5 - Repair and rental of information and communication equipment (S)",114.0000000000000
"PHILIPPINES","08.3.5.0 - Repair and rental of information and communication equipment (S)",113.9525752419240
"PHILIPPINES","09 - RECREATION, SPORT AND CULTURE",111.8000000000000
"PHILIPPINES","09.1 - RECREATIONAL DURABLES",101.5000000000000
"PHILIPPINES","09.1.1 - Photographic and cinematographic equipment and optical instruments (D)",101.5000000000000
"PHILIPPINES","09.1.1.1 - Cameras (D)",101.5004162124780
"PHILIPPINES","09.2 - OTHER RECREATIONAL GOODS",108.9000000000000
"PHILIPPINES","09.2.1 - Games, toys and hobbies (SD)",108.9000000000000
"PHILIPPINES","09.2.1.2 - Other games, toys and hobbies (SD)",108.9168081941080
"PHILIPPINES","09.2.2 - Equipment for sport, camping and open-air recreation (SD)",107.8000000000000
"PHILIPPINES","09.2.2.1 - Equipment for sport (SD)",107.9698774030850
"PHILIPPINES","09.2.2.2 - Equipment for camping and open-air recreation (SD)",95.2000685680730
"PHILIPPINES","09.3 - GARDEN PRODUCTS AND PETS",119.5000000000000
"PHILIPPINES","09.3.1 - Garden products, plants and flowers (ND)",121.9000000000000
"PHILIPPINES","09.3.1.1 - Garden products (ND)",117.7355687186540
"PHILIPPINES","09.3.1.2 - Plants, seeds and flowers (ND)",126.2154555453580
"PHILIPPINES","09.3.2 - Pets and products for pets (ND)",117.3000000000000
"PHILIPPINES","09.3.2.2 - Products for pets and other household animals (ND)",117.3376826328320
"PHILIPPINES","09.4 - RECREATIONAL SERVICES",95.4000000000000
"PHILIPPINES","09.4.6 - Recreational and sporting services (S)",112.7000000000000
"PHILIPPINES","09.4.6.2 - Sporting services - practice (S)",112.7000410762400
"PHILIPPINES","09.4.7 - Games of chance (S)",95.2000000000000
"PHILIPPINES","09.4.7.0 - Games of chance (S)",95.1013122882814
"PHILIPPINES","09.5 - CULTURAL GOODS",107.2000000000000
"PHILIPPINES","09.5.1 - Musical instruments (D)",107.2000000000000
"PHILIPPINES","09.5.1.0 - Musical instruments (D)",107.2004395231190
"PHILIPPINES","09.6 - CULTURAL SERVICES",110.9000000000000
"PHILIPPINES","09.6.1 - Services provided by cinemas, theatres and concert venues (S)",117.6000000000000
"PHILIPPINES","09.6.1.0 - Services provided by cinemas, theatres and concert venues (S)",117.5965559730190
"PHILIPPINES","09.6.3 - Photographic services (S)",150.0000000000000
"PHILIPPINES","09.6.3.0 - Photographic services (S)",150.0000000000000
"PHILIPPINES","09.6.9 - Other cultural services (S)",106.0000000000000
"PHILIPPINES","09.6.9.0 - Other cultural services (S)",106.0127789195110
"PHILIPPINES","09.7 - NEWSPAPERS, BOOKS AND STATIONERY",118.0000000000000
"PHILIPPINES","09.7.1 - Books (SD)",107.3000000000000
"PHILIPPINES","09.7.1.1 - Educational and textbooks in printed or electronic copy (SD)",107.1828027004240
"PHILIPPINES","09.7.1.9 - Other books (SD) in printed or electronic copy",107.5167673113980
"PHILIPPINES","09.7.2 - Newspapers and periodicals (ND)",104.8000000000000
"PHILIPPINES","09.7.2.1 - Newspapers (ND)",107.2791785528300
"PHILIPPINES","09.7.2.2 - Magazines and periodicals (ND)",101.3504669077500
"PHILIPPINES","09.7.4 - Stationery and drawing materials (ND)",121.9000000000000
"PHILIPPINES","09.7.4.0 - Stationery and drawing materials (ND)",121.9444415692310
"PHILIPPINES","09.8 - PACKAGE HOLIDAYS (S)",102.6000000000000
"PHILIPPINES","09.8.0 - Package holidays (S)",102.6000000000000
"PHILIPPINES","09.8.0.0 - Package holidays (S)",102.6211851345610
"PHILIPPINES","10 - EDUCATION SERVICES",111.2000000000000
"PHILIPPINES","10.1 - EARLY CHILDHOOD AND PRIMARY EDUCATION",113.2000000000000
"PHILIPPINES","10.1.0 - Early chilhood and primary education (S)",113.2000000000000
"PHILIPPINES","10.1.0.1 - Early childhood education services (S)",113.4998866707850
"PHILIPPINES","10.1.0.2 - Primary education (S)",113.0527515862010
"PHILIPPINES","10.2 - SECONDARY EDUCATION  (S)",110.4000000000000
"PHILIPPINES","10.2.0 - Secondary education (S)",110.4000000000000
"PHILIPPINES","10.2.0.1 - Lower secondary general education services",112.3211121297570
"PHILIPPINES","10.2.0.2 - Lower secondary technical-vocational livelihood programs services",105.7217196466120
"PHILIPPINES","10.4 - TERTIARY EDUCATION (S)",110.5000000000000
"PHILIPPINES","10.4.0 - Tertiary education (s)",110.5000000000000
"PHILIPPINES","10.4.0.0 - Tertiary education (s)",110.4850155695790
"PHILIPPINES","10.5 - EDUCATION NOT DEFINED BY LEVEL (S)",111.6000000000000
"PHILIPPINES","10.5.0 - Education not defined by level (s)",111.6000000000000
"PHILIPPINES","10.5.0.2 - Review classes for professional and licensure examination (S)",112.7798171006220
"PHILIPPINES","10.5.0.9 - Other education not defined by level (S)",104.0551375108510
"PHILIPPINES","11 - RESTAURANTS AND ACCOMMODATION SERVICES",122.2000000000000
"PHILIPPINES","11.1 - FOOD AND BEVERAGE SERVING SERVICES",122.4000000000000
"PHILIPPINES","11.1.1 - Restaurants, café and the like (S)",122.4000000000000
"PHILIPPINES","11.1.1.1 - Restaurants, café and the like - with full service (S)",122.4175634216890
"PHILIPPINES","11.2 - ACCOMMODATION SERVICES",106.1000000000000
"PHILIPPINES","11.2.0 - Accommodation services (S)",106.1000000000000
"PHILIPPINES","11.2.0.1 - Hotels, motels, inns and similar accommodation services (S)",106.0934904117790
"PHILIPPINES","12 - FINANCIAL SERVICES",143.3000000000000
"PHILIPPINES","12.2 - FINANCIAL SERVICES",143.3000000000000
"PHILIPPINES","12.2.1 - Financial intermediation services indirectly measured (S)",146.9000000000000
"PHILIPPINES","12.2.1.0 - Financial intermediation services indirectly measured (S)",146.8980600133090
"PHILIPPINES","12.2.9 - Other financial services (S)",100.0000000000000
"PHILIPPINES","12.2.9.1 - Remittances fees (S)",100.0000000000000
"PHILIPPINES","13 - PERSONAL CARE, AND MISCELLANEOUS GOODS AND SERVICES",116.3000000000000
"PHILIPPINES","13.1 - PERSONAL CARE",117.2000000000000
"PHILIPPINES","13.1.1 - Electric appliances for personal care (SD)",100.3000000000000
"PHILIPPINES","13.1.1.1 - Electric appliances for personal care (SD)",100.2627036397560
"PHILIPPINES","13.1.2 - Other appliances, articles and products for personal care (ND)",114.5000000000000
"PHILIPPINES","13.1.2.0 - Other appliances, articles and products for personal care (ND)",114.5112121870350
"PHILIPPINES","13.1.3 - Hairdressing salons and personal grooming establishments (S)",133.8000000000000
"PHILIPPINES","13.1.3.1 - Hairdressing (S)",129.9911144883920
"PHILIPPINES","13.1.3.2 - Personal grooming treatments (S)",137.6577457939570
"PHILIPPINES","13.2 - OTHER PERSONAL EFFECTS",110.7000000000000
"PHILIPPINES","13.2.1 - Jewellery and watches (D)",107.4000000000000
"PHILIPPINES","13.2.1.1 - Jewellery and watches (D)",106.5870345885910
