"Geolocation","Commodity Description","2020 May"
"PHILIPPINES","01.1.6 - Fruits and nuts (ND)",121.1000000000000
"PHILIPPINES","01.1.6.1 - Dates, figs and tropical fruits, fresh (ND)",121.9560278688120
"PHILIPPINES","01.1.6.2 - Citrus fruits, fresh (ND)",119.0052119249850
"PHILIPPINES","01.1.6.3 - Stone fruits and pome fruits, fresh (ND)",133.5167963133160
"PHILIPPINES","01.1.6.5 - Other fruits, fresh (ND)",106.3836695341470
"PHILIPPINES","01.1.6.7 - Fruit, dried and dehydrated (ND)",114.9315195363870
"PHILIPPINES","01.1.6.8 - Nuts, in shell or shelled (ND)",105.7925746451710
"PHILIPPINES","01.1.6.9 - Fruit and nuts ground and other preparations (ND)",106.3766480791430
"PHILIPPINES","01.1.7 - Vegetables, tubers, plantains, cooking bananas and pulses (ND)",111.9000000000000
"PHILIPPINES","01.1.7.1 - Leafy or stem vegetables, fresh or chilled (ND)",111.4606788748550
"PHILIPPINES","01.1.7.2 - Fruit-bearing vegetables, fresh or chilled (ND)",106.0086773495900
"PHILIPPINES","01.1.7.3 - Green leguminous vegetables, fresh or chilled (ND)",114.1801733182170
"PHILIPPINES","01.1.7.4 - Other vegetables, fresh or chilled (ND)",117.7613023462040
"PHILIPPINES","01.1.7.5 - Tubers, plantains and cooking bananas (ND)",119.7353991665800
"PHILIPPINES","01.1.7.9 - Vegetables, tubers, plantains, cooking bananas and pulses ground and other preparations (ND)",108.2319704512320
"PHILIPPINES","01.1.8 - Sugar, confectionery and desserts (ND)",102.4000000000000
"PHILIPPINES","01.1.8.1 - Cane and beet sugar (ND)",98.8261401961555
"PHILIPPINES","01.1.8.3 - Jams, fruit jellies, marmalades, fruit purée and pastes, honey (ND)",105.0730906743040
"PHILIPPINES","01.1.8.4 - Nut purée, nut butter and nut pastes (ND)",108.5770842612880
"PHILIPPINES","01.1.8.5 - Chocolate, cocoa, and cocoa-based food products (ND)",106.9860848034910
"PHILIPPINES","01.1.8.6 - Ice, ice cream and sorbet (ND)",104.1170214355160
"PHILIPPINES","01.1.8.9 - Other sugar confectionery and desserts n.e.c. (ND)",102.8095727828260
"PHILIPPINES","01.1.9 - Ready-made food and other food products n.e.c. (ND)",109.5000000000000
"PHILIPPINES","01.1.9.2 - Baby food (ND)",102.1799319322490
"PHILIPPINES","01.1.9.3 - Salt, condiments and sauces (ND)",107.8600400872770
"PHILIPPINES","01.1.9.4 - Spices, culinary herbs and seeds (ND)",126.4928356034920
"PHILIPPINES","01.1.9.9 - Other food products n.e.c. (ND)",108.7706568974070
"PHILIPPINES","01.2 - NON-ALCOHOLIC BEVERAGES",106.0000000000000
"PHILIPPINES","01.2.1 - Fruit and vegetable juices (ND)",113.7000000000000
"PHILIPPINES","01.2.1.0 - Fruit and vegetable juices (ND)",113.7463387944480
"PHILIPPINES","01.2.2 - Coffee and coffee substitutes (ND)",103.9000000000000
"PHILIPPINES","01.2.2.0 - Coffee and coffee substitutes (ND)",103.9227009661050
"PHILIPPINES","01.2.3 - Tea, maté and other plant products for infusion (ND)",104.0000000000000
"PHILIPPINES","01.2.3.0 - Tea, maté and other plant products for infusion (ND)",104.0983552582300
"PHILIPPINES","01.2.4 - Cocoa drinks (ND)",109.2000000000000
"PHILIPPINES","01.2.4.0 - Cocoa drinks (ND)",109.2323626494850
"PHILIPPINES","01.2.5 - Water (ND)",103.0000000000000
"PHILIPPINES","01.2.5.0 - Water (ND)",102.9721652829820
"PHILIPPINES","01.2.6 - Soft drinks (ND)",107.7000000000000
"PHILIPPINES","01.2.6.0 - Soft drinks (ND)",107.6737632548040
"PHILIPPINES","01.2.9 - Other non-alcoholic beverages (ND)",112.9000000000000
"PHILIPPINES","01.2.9.0 - Other non-alcoholic beverages (ND)",112.8886465565240
"PHILIPPINES","02 - ALCOHOLIC BEVERAGES AND TOBACCO",127.3000000000000
"PHILIPPINES","02.1 - ALCOHOLIC BEVERAGES",110.5000000000000
"PHILIPPINES","02.1.1 - Spirits and liquors (ND)",111.2000000000000
"PHILIPPINES","02.1.1.0 - Spirits and liquors (ND)",111.2625828419720
"PHILIPPINES","02.1.2 - Wine (ND)",108.9000000000000
"PHILIPPINES","02.1.2.1 - Wine from grapes (ND)",107.1916103597350
"PHILIPPINES","02.1.2.2 - Wine from other sources (ND)",109.2594279430300
"PHILIPPINES","02.1.3 - Beer (ND)",109.8000000000000
"PHILIPPINES","02.1.3.0 - Beer (ND)",109.7503106332500
"PHILIPPINES","02.3 - TOBACCO",138.9000000000000
"PHILIPPINES","02.3.0 - Tobacco (ND)",138.9000000000000
"PHILIPPINES","02.3.0.1 - Cigarettes (ND)",139.1393364683440
"PHILIPPINES","02.3.0.2 - Cigars (ND)",139.4573734756270
"PHILIPPINES","02.3.0.9 - Other tobacco products (ND)",122.3858191050680
"PHILIPPINES","02.4 - OTHER VEGETABLE-BASED TOBACCO PRODUCTS",106.2000000000000
"PHILIPPINES","02.4.0 - Other vegetable-based tobacco products (ND)",106.2000000000000
"PHILIPPINES","02.4.0.0 - Other vegetable-based tobacco products (ND)",106.2071556929360
"PHILIPPINES","02.900 - NON-FOOD",102.8000000000000
"PHILIPPINES","03 - CLOTHING AND FOOTWEAR",104.7000000000000
"PHILIPPINES","03.1 - CLOTHING",104.8000000000000
"PHILIPPINES","03.1.1 - Clothing materials (SD)",104.2000000000000
"PHILIPPINES","03.1.1.0 - Clothing materials (SD)",104.2434833407690
"PHILIPPINES","03.1.2 - Garments (SD)",104.6000000000000
"PHILIPPINES","03.1.2.1 - Garments for men or boys (SD)",104.6814554517790
"PHILIPPINES","03.1.2.2 - Garments for women or girls (SD)",104.4781405075260
"PHILIPPINES","03.1.2.3 - Garments for infants (0 to under 2 years) (SD)",105.0367378394990
"PHILIPPINES","03.1.2.4 - School uniforms (SD)",105.4698902883850
"PHILIPPINES","03.1.3 - Other articles of clothing and clothing accessories (SD)",106.3000000000000
"PHILIPPINES","03.1.3.1 - Other articles of clothing (SD)",105.7079087381420
"PHILIPPINES","03.1.3.2 - Clothing accessories (SD)",110.0551684752640
"PHILIPPINES","03.1.4 - Cleaning, repair, tailoring and hire of clothing (S)",110.2000000000000
"PHILIPPINES","03.1.4.1 - Cleaning of clothing (S)",109.0850664416480
"PHILIPPINES","03.1.4.2 - Repair, tailoring and hire of clothing (S)",113.1825925802570
"PHILIPPINES","03.2 - FOOTWEAR",104.5000000000000
"PHILIPPINES","03.2.1 - Shoes and other footwear (SD)",104.5000000000000
"PHILIPPINES","03.2.1.1 - Footwear for men (SD)",104.7300032592320
"PHILIPPINES","03.2.1.2 - Footwear for women (SD)",103.7707246530740
"PHILIPPINES","03.2.1.3 - Footwear for infants and children (SD)",105.1576006535520
"PHILIPPINES","03.2.2 - Cleaning, repair, and hire of footwear (S)",108.0000000000000
"PHILIPPINES","03.2.2.0 - Cleaning, repair, and hire of footwear (S)",108.0127677793580
"PHILIPPINES","04 - HOUSING, WATER, ELECTRICITY, GAS, AND OTHER FUELS",102.9000000000000
"PHILIPPINES","04.1 - ACTUAL RENTALS FOR HOUSING",105.7000000000000
"PHILIPPINES","04.1.1 - Actual rentals paid by tenants for main residence (S)",105.7000000000000
"PHILIPPINES","04.1.1.0 - Actual rentals paid by tenants for main residence (S)",105.6912315769450
"PHILIPPINES","04.3 - MAINTENANCE, REPAIR AND SECURITY OF THE DWELLING",105.7000000000000
"PHILIPPINES","04.3.1 - Security equipment and materials for the maintenance and repair of the dwelling (ND)",104.4000000000000
"PHILIPPINES","04.3.1.1 - Materials for the maintenance and repair of the dwelling (ND)",104.4023604650940
"PHILIPPINES","04.3.2 - Services for the maintenance, repair and security of the dwelling (S)",110.0000000000000
"PHILIPPINES","04.3.2.0 - Services for the maintenance, repair and security of the dwelling (S)",109.9644170257030
"PHILIPPINES","04.4 - WATER SUPPLY AND MISCELLANEOUS SERVICES RELATING TO THE DWELLING",105.0000000000000
"PHILIPPINES","04.4.1 - Water supply (ND)",105.0000000000000
"PHILIPPINES","04.4.1.1 - Water supply through network systems (ND)",104.9899684071760
"PHILIPPINES","04.5 - ELECTRICITY, GAS AND OTHER FUELS",97.0000000000000
"PHILIPPINES","04.5.1 - Electricity (ND)",94.0000000000000
"PHILIPPINES","04.5.1.0 - Electricity (ND)",94.0435526003118
"PHILIPPINES","04.5.2 - Gas (ND)",97.3000000000000
"PHILIPPINES","04.5.2.2 - Liquefied hydrocarbons (ND)",97.2398396437066
"PHILIPPINES","04.5.3 - Liquid fuels (ND)",67.9000000000000
"PHILIPPINES","04.5.3.0 - Liquid fuels (ND)",67.8692758240801
"PHILIPPINES","04.5.4 - Solid fuels (ND)",113.5000000000000
"PHILIPPINES","04.5.4.2 - Wood fuel, including pellets and briquettes (ND)",113.6191114721630
"PHILIPPINES","04.5.4.3 - Charcoal (ND)",113.2332608810580
"PHILIPPINES","05 - FURNISHINGS, HOUSEHOLD EQUIPMENT AND ROUTINE HOUSEHOLD MAINTENANCE",106.0000000000000
"PHILIPPINES","05.1 - FURNITURE, FURNISHINGS, AND LOOSE CARPETS",103.6000000000000
"PHILIPPINES","05.1.1 - Furniture, furnishings and loose carpets (D)",103.6000000000000
"PHILIPPINES","05.1.1.1 - Household furniture (D)",103.5081315426650
"PHILIPPINES","05.1.1.3 - Lighting equipment (D)",104.9952542352210
"PHILIPPINES","05.1.1.4 - Furnishings, loose carpets and rugs (D)",104.1780726440160
"PHILIPPINES","05.2 - HOUSEHOLD TEXTILES",103.0000000000000
"PHILIPPINES","05.2.1 - Household textiles (SD)",103.0000000000000
"PHILIPPINES","05.2.1.1 - Furnishing fabrics and curtains (SD)",102.2623891210820
"PHILIPPINES","05.2.1.2 - Bed linen and bedding (SD)",103.1836360372380
"PHILIPPINES","05.2.1.3 - Table linen and bathroom linen (SD)",103.0130319435290
"PHILIPPINES","05.2.1.9 - Other household textiles (SD)",104.0111628625850
"PHILIPPINES","05.3 - HOUSEHOLD APPLIANCES",103.3000000000000
"PHILIPPINES","05.3.1 - Major household appliances, whether electric or not (D)",103.0000000000000
"PHILIPPINES","05.3.1.1 - Major kitchen appliances (D)",103.4504326066270
"PHILIPPINES","05.3.1.2 - Major laundry appliances (D)",102.3695077096710
"PHILIPPINES","05.3.1.3 - Heaters, air conditioners (D)",102.7122348299220
"PHILIPPINES","05.3.2 - Small household appliances (SD)",104.9000000000000
"PHILIPPINES","05.3.2.1 - Small appliances for cooking and processing of food (SD)",105.1695265084540
"PHILIPPINES","05.3.2.9 - Other small household appliances (SD)",104.9035563631450
"PHILIPPINES","05.3.3 - Repair, installation and hire of household appliances (S)",102.4000000000000
"PHILIPPINES","05.3.3.0 - Repair, installation and hire of household appliances (S)",102.3965610547890
"PHILIPPINES","05.4 - GLASSWARE, TABLEWARE AND HOUSEHOLD UTENSILS",104.8000000000000
"PHILIPPINES","05.4.0 - Glassware, tableware and household utensils (SD)",104.8000000000000
"PHILIPPINES","05.4.0.1 - Glassware, crystal-ware, ceramic ware and chinaware (SD)",104.8447517446520
"PHILIPPINES","05.4.0.2 - Cutlery, flatware and silverware (SD)",103.7700392067370
"PHILIPPINES","05.4.0.3 - Kitchen utensils and articles (SD)",105.0731223193650
"PHILIPPINES","05.5 - TOOLS AND EQUIPMENT FOR HOUSE AND GARDEN",102.8000000000000
"PHILIPPINES","05.5.1 - Motorized tools and equipment (D)",101.0000000000000
"PHILIPPINES","05.5.1.0 - Motorized tools and equipment (D)",101.0260141071120
"PHILIPPINES","05.5.2 - Non-motorized tools and miscellaneous accessories (SD)",103.3000000000000
"PHILIPPINES","05.5.2.1 - Non-motorized tools (SD)",103.9620928302720
"PHILIPPINES","05.5.2.2 - Miscellaneous accessories (SD)",102.7937477696550
"PHILIPPINES","05.6 - GOODS AND SERVICES FOR ROUTINE HOUSEHOLD MAINTENANCE",107.3000000000000
"PHILIPPINES","05.6.1 - Non-durable household goods (ND)",105.2000000000000
"PHILIPPINES","05.6.1.1 - Household cleaning and maintenance products (ND)",105.3858841823950
"PHILIPPINES","05.6.1.9 - Other non-durable household goods (ND)",105.2434127712350
"PHILIPPINES","05.6.2 - Domestic services and household services (S)",111.1000000000000
"PHILIPPINES","05.6.2.1 - Domestic services by paid staff (S)",111.0444231485470
"PHILIPPINES","06 - HEALTH",107.4000000000000
"PHILIPPINES","06.1 - MEDICINES AND HEALTH PRODUCTS",106.2000000000000
"PHILIPPINES","06.1.1 - Medicines (ND)",106.3000000000000
"PHILIPPINES","06.1.1.1 - Medicines, vaccines and other pharmaceutical preparations (ND)",106.3418509345390
"PHILIPPINES","06.1.2 - Medical products (ND)",103.5000000000000
"PHILIPPINES","06.1.2.1 - Medical diagnostic products (ND)",104.4691081210790
"PHILIPPINES","06.1.2.2 - Prevention and protective devices (ND)",100.0065260910460
"PHILIPPINES","06.1.2.3 - Treatment devices for personal use (ND)",106.0101695215380
"PHILIPPINES","06.1.3 - Assistive products (D)",104.4000000000000
"PHILIPPINES","06.1.3.1 - Assistive products for vision (D)",104.3827242537720
"PHILIPPINES","06.2 - OUTPATIENT CARE SERVICES",110.6000000000000
"PHILIPPINES","06.2.1 - Preventive care services (S)",109.4000000000000
"PHILIPPINES","06.2.1.9 - Other preventive services (S)",109.3920780201650
"PHILIPPINES","06.2.2 - Outpatient dental services (S)",113.0000000000000
"PHILIPPINES","06.2.2.1 - Dental preventive services (S)",113.0043573484640
"PHILIPPINES","06.2.3 - Other outpatient care services (S)",100.0000000000000
"PHILIPPINES","06.2.3.1 - Outpatient curative and rehabilitative services (S)",100.0000000000000
"PHILIPPINES","06.3 - INPATIENT CARE SERVICES",108.3000000000000
"PHILIPPINES","06.3.1 - Inpatient curative and rehabilitative services (S)",108.3000000000000
"PHILIPPINES","06.3.1.0 - Inpatient curative and rehabilitative services (S)",108.3494641710000
"PHILIPPINES","06.4 - OTHER HEALTH SERVICES",107.4000000000000
"PHILIPPINES","06.4.1 - Diagnostic imaging services and medical laboratory services (S)",107.4000000000000
"PHILIPPINES","06.4.1.0 - Diagnostic imaging services and medical laboratory services (S)",107.3502760920470
"PHILIPPINES","07 - TRANSPORT",95.6000000000000
"PHILIPPINES","07.1 - PURCHASE OF VEHICLES",103.5000000000000
"PHILIPPINES","07.1.1 - Motor cars (D)",100.6000000000000
"PHILIPPINES","07.1.1.1 - New motor cars (D)",100.6352035775400
"PHILIPPINES","07.1.2 - Motorcycles (D)",103.9000000000000
"PHILIPPINES","07.1.2.0 - Motorcycles (D)",103.8808517300400
"PHILIPPINES","07.1.3 - Bicycles (D)",106.9000000000000
"PHILIPPINES","07.1.3.0 - Bicycles (D)",106.9691682842310
"PHILIPPINES","07.2 - OPERATION OF PERSONAL TRANSPORT EQUIPMENT",78.7000000000000
"PHILIPPINES","07.2.1 - Parts and accessories for personal transport equipment (SD)",102.8000000000000
"PHILIPPINES","07.2.1.1 - Tires (SD)",101.7337326589740
"PHILIPPINES","07.2.1.2 - Parts for personal transport equipment (SD)",103.8141052660000
"PHILIPPINES","07.2.1.3 - Accessories for personal transport equipment (SD)",101.8685287743800
"PHILIPPINES","07.2.2 - Fuels and lubricants for personal transport equipment (ND)",74.5000000000000
"PHILIPPINES","07.2.2.1 - Diesel (ND)",68.5184009579839
"PHILIPPINES","07.2.2.2 - Gasoline (ND)",76.1334951334607
"PHILIPPINES","07.2.2.3 - Other fuels for personal transport equipment (ND)",93.4573231484557
"PHILIPPINES","07.2.2.4 - Lubricants (ND)",103.9032292455070
"PHILIPPINES","07.2.3 - Maintenance and repair of personal transport equipment (S)",103.5000000000000
"PHILIPPINES","07.2.3.0 - Maintenance and repair of personal transport equipment (S)",103.4781479537580
"PHILIPPINES","07.2.4 - Other services in respect of personal transport equipment (S)",100.2000000000000
"PHILIPPINES","07.2.4.2 - Toll facilities (S)",100.0000000000000
"PHILIPPINES","07.2.4.3 - Driving lessons, tests, licences, and road worthiness tests (S)",101.7310005118450
"PHILIPPINES","07.3 - PASSENGER TRANSPORT SERVICES",103.2000000000000
"PHILIPPINES","07.3.1 - Passenger transport by railway (S)",100.0000000000000
"PHILIPPINES","07.3.1.1 - Passenger transport by train (S)",100.0000000000000
"PHILIPPINES","07.3.1.2 - Passenger transport by rapid transit and tram (S)",100.0000000000000
"PHILIPPINES","07.3.2 - Passenger transport by road (S)",103.9000000000000
"PHILIPPINES","07.3.2.1 - Passenger transport by bus and coach (S)",105.3503271452130
"PHILIPPINES","07.3.2.2 - Passenger transport by taxi and hired car with driver (S)",105.0513110794850
"PHILIPPINES","07.3.2.9 - Other passenger transport by road (S)",103.5805040591370
"PHILIPPINES","07.3.3 - Passenger transport by air (S)",87.2000000000000
"PHILIPPINES","07.3.3.1 - Passenger transport by air, domestic (S)",87.2988773741604
"PHILIPPINES","07.3.4 - Passenger transport by sea and inland waterway (S)",87.6000000000000
"PHILIPPINES","07.3.4.0 - Passenger transport by sea and inland waterway (S)",87.5487930457583
"PHILIPPINES","07.4 - TRANSPORT SERVICES OF GOODS",104.6000000000000
"PHILIPPINES","07.4.1 - Postal and courier services (S)",104.6000000000000
"PHILIPPINES","07.4.1.1 - Letter handling services (S)",105.2767289992370
"PHILIPPINES","07.4.1.2 - Courier and parcel delivery services (S)",103.3028952591240
"PHILIPPINES","08 - INFORMATION AND COMMUNICATION",100.7000000000000
"PHILIPPINES","08.1 - INFORMATION AND COMMUNICATION EQUIPMENT",100.8000000000000
"PHILIPPINES","08.1.1 - Fixed telephone equipment (D)",100.0000000000000
"PHILIPPINES","08.1.1.0 - Fixed telephone equipment (D)",100.0157013971110
"PHILIPPINES","08.1.2 - Mobile telephone equipment (D)",100.5000000000000
"PHILIPPINES","08.1.2.0 - Mobile telephone equipment (D)",100.4956548948780
"PHILIPPINES","08.1.3 - Information processing equipment (D)",100.9000000000000
"PHILIPPINES","08.1.3.1 - Computers, laptops and tablets (D)",100.7949267223880
"PHILIPPINES","08.1.3.2 - Peripheral equipment and its consumable components (D)",101.6617871467330
"PHILIPPINES","08.1.4 - Equipment for the reception, recording and reproduction of sound and vision (D)",100.7000000000000
"PHILIPPINES","08.1.4.0 - Equipment for the reception, recording and reproduction of sound and vision (D)",100.7818830111330
"PHILIPPINES","08.1.5 - Unrecorded recording media (SD)",101.5000000000000
"PHILIPPINES","08.1.5.0 - Unrecorded recording media (SD)",101.5042192939530
"PHILIPPINES","08.3 - INFORMATION AND COMMUNICATION SERVICES",100.7000000000000
"PHILIPPINES","08.3.1 - Fixed communication services (S)",100.8000000000000
"PHILIPPINES","08.3.1.0 - Fixed communication services (S)",100.8143075839020
"PHILIPPINES","08.3.2 - Mobile communication services (S)",100.6000000000000
"PHILIPPINES","08.3.2.0 - Mobile communication services (S)",100.5855808874390
"PHILIPPINES","08.3.3 - Internet access provision services and net storage services (S)",101.7000000000000
"PHILIPPINES","08.3.3.0 - Internet access provision services and net storage services (S)",101.7046983871410
"PHILIPPINES","08.3.5 - Repair and rental of information and communication equipment (S)",104.7000000000000
"PHILIPPINES","08.3.5.0 - Repair and rental of information and communication equipment (S)",104.7369296879800
"PHILIPPINES","09 - RECREATION, SPORT AND CULTURE",105.1000000000000
"PHILIPPINES","09.1 - RECREATIONAL DURABLES",99.9000000000000
"PHILIPPINES","09.1.1 - Photographic and cinematographic equipment and optical instruments (D)",99.9000000000000
"PHILIPPINES","09.1.1.1 - Cameras (D)",99.9121088800408
"PHILIPPINES","09.2 - OTHER RECREATIONAL GOODS",102.1000000000000
"PHILIPPINES","09.2.1 - Games, toys and hobbies (SD)",102.0000000000000
"PHILIPPINES","09.2.1.2 - Other games, toys and hobbies (SD)",102.0564237483180
"PHILIPPINES","09.2.2 - Equipment for sport, camping and open-air recreation (SD)",103.1000000000000
"PHILIPPINES","09.2.2.1 - Equipment for sport (SD)",103.1356806657680
"PHILIPPINES","09.2.2.2 - Equipment for camping and open-air recreation (SD)",102.6688178587940
"PHILIPPINES","09.3 - GARDEN PRODUCTS AND PETS",104.4000000000000
"PHILIPPINES","09.3.1 - Garden products, plants and flowers (ND)",104.9000000000000
"PHILIPPINES","09.3.1.1 - Garden products (ND)",102.4360966868060
"PHILIPPINES","09.3.1.2 - Plants, seeds and flowers (ND)",107.4311755907500
"PHILIPPINES","09.3.2 - Pets and products for pets (ND)",103.9000000000000
"PHILIPPINES","09.3.2.2 - Products for pets and other household animals (ND)",103.9408170816900
"PHILIPPINES","09.4 - RECREATIONAL SERVICES",110.3000000000000
"PHILIPPINES","09.4.6 - Recreational and sporting services (S)",103.9000000000000
"PHILIPPINES","09.4.6.2 - Sporting services - practice (S)",103.9221382818270
"PHILIPPINES","09.4.7 - Games of chance (S)",110.5000000000000
"PHILIPPINES","09.4.7.0 - Games of chance (S)",110.3832175726820
"PHILIPPINES","09.5 - CULTURAL GOODS",101.9000000000000
"PHILIPPINES","09.5.1 - Musical instruments (D)",101.9000000000000
"PHILIPPINES","09.5.1.0 - Musical instruments (D)",101.8798105876320
"PHILIPPINES","09.6 - CULTURAL SERVICES",103.8000000000000
"PHILIPPINES","09.6.1 - Services provided by cinemas, theatres and concert venues (S)",104.9000000000000
"PHILIPPINES","09.6.1.0 - Services provided by cinemas, theatres and concert venues (S)",104.8559750015010
"PHILIPPINES","09.6.3 - Photographic services (S)",150.0000000000000
"PHILIPPINES","09.6.3.0 - Photographic services (S)",150.0000000000000
"PHILIPPINES","09.6.9 - Other cultural services (S)",103.0000000000000
"PHILIPPINES","09.6.9.0 - Other cultural services (S)",102.9650631757020
"PHILIPPINES","09.7 - NEWSPAPERS, BOOKS AND STATIONERY",106.0000000000000
"PHILIPPINES","09.7.1 - Books (SD)",102.0000000000000
"PHILIPPINES","09.7.1.1 - Educational and textbooks in printed or electronic copy (SD)",101.8713503111150
"PHILIPPINES","09.7.1.9 - Other books (SD) in printed or electronic copy",102.4373166275790
"PHILIPPINES","09.7.2 - Newspapers and periodicals (ND)",101.3000000000000
"PHILIPPINES","09.7.2.1 - Newspapers (ND)",101.7384779654450
"PHILIPPINES","09.7.2.2 - Magazines and periodicals (ND)",100.7236349962010
"PHILIPPINES","09.7.4 - Stationery and drawing materials (ND)",107.3000000000000
"PHILIPPINES","09.7.4.0 - Stationery and drawing materials (ND)",107.3411156619930
"PHILIPPINES","09.8 - PACKAGE HOLIDAYS (S)",100.0000000000000
"PHILIPPINES","09.8.0 - Package holidays (S)",100.0000000000000
"PHILIPPINES","09.8.0.0 - Package holidays (S)",100.0000000000000
"PHILIPPINES","10 - EDUCATION SERVICES",105.6000000000000
"PHILIPPINES","10.1 - EARLY CHILDHOOD AND PRIMARY EDUCATION",107.1000000000000
"PHILIPPINES","10.1.0 - Early chilhood and primary education (S)",107.1000000000000
"PHILIPPINES","10.1.0.1 - Early childhood education services (S)",106.4887433656970
"PHILIPPINES","10.1.0.2 - Primary education (S)",107.3636507134470
"PHILIPPINES","10.2 - SECONDARY EDUCATION  (S)",106.0000000000000
"PHILIPPINES","10.2.0 - Secondary education (S)",106.0000000000000
"PHILIPPINES","10.2.0.1 - Lower secondary general education services",106.9081974105380
"PHILIPPINES","10.2.0.2 - Lower secondary technical-vocational livelihood programs services",104.0088054545210
"PHILIPPINES","10.4 - TERTIARY EDUCATION (S)",104.2000000000000
"PHILIPPINES","10.4.0 - Tertiary education (s)",104.2000000000000
"PHILIPPINES","10.4.0.0 - Tertiary education (s)",104.2530780191920
"PHILIPPINES","10.5 - EDUCATION NOT DEFINED BY LEVEL (S)",105.1000000000000
"PHILIPPINES","10.5.0 - Education not defined by level (s)",105.1000000000000
"PHILIPPINES","10.5.0.2 - Review classes for professional and licensure examination (S)",105.2380619762280
"PHILIPPINES","10.5.0.9 - Other education not defined by level (S)",104.0551375108510
"PHILIPPINES","11 - RESTAURANTS AND ACCOMMODATION SERVICES",105.3000000000000
"PHILIPPINES","11.1 - FOOD AND BEVERAGE SERVING SERVICES",105.3000000000000
"PHILIPPINES","11.1.1 - Restaurants, café and the like (S)",105.3000000000000
"PHILIPPINES","11.1.1.1 - Restaurants, café and the like - with full service (S)",105.3217253714120
"PHILIPPINES","11.2 - ACCOMMODATION SERVICES",100.1000000000000
"PHILIPPINES","11.2.0 - Accommodation services (S)",100.1000000000000
"PHILIPPINES","11.2.0.1 - Hotels, motels, inns and similar accommodation services (S)",100.0567167495760
"PHILIPPINES","12 - FINANCIAL SERVICES",100.0000000000000
"PHILIPPINES","12.2 - FINANCIAL SERVICES",100.0000000000000
"PHILIPPINES","12.2.1 - Financial intermediation services indirectly measured (S)",100.0000000000000
"PHILIPPINES","12.2.1.0 - Financial intermediation services indirectly measured (S)",100.0000000000000
