"Geolocation","Commodity Description","2019 Jul"
"PHILIPPINES","01.2.1 - Fruit and vegetable juices (ND)",110.5000000000000
"PHILIPPINES","01.2.1.0 - Fruit and vegetable juices (ND)",110.5655429289820
"PHILIPPINES","01.2.2 - Coffee and coffee substitutes (ND)",103.1000000000000
"PHILIPPINES","01.2.2.0 - Coffee and coffee substitutes (ND)",103.0509466621200
"PHILIPPINES","01.2.3 - Tea, maté and other plant products for infusion (ND)",102.6000000000000
"PHILIPPINES","01.2.3.0 - Tea, maté and other plant products for infusion (ND)",102.5698660676060
"PHILIPPINES","01.2.4 - Cocoa drinks (ND)",105.8000000000000
"PHILIPPINES","01.2.4.0 - Cocoa drinks (ND)",105.8469696364360
"PHILIPPINES","01.2.5 - Water (ND)",101.2000000000000
"PHILIPPINES","01.2.5.0 - Water (ND)",101.2202305048570
"PHILIPPINES","01.2.6 - Soft drinks (ND)",105.8000000000000
"PHILIPPINES","01.2.6.0 - Soft drinks (ND)",105.7409339192100
"PHILIPPINES","01.2.9 - Other non-alcoholic beverages (ND)",109.3000000000000
"PHILIPPINES","01.2.9.0 - Other non-alcoholic beverages (ND)",109.3244467493110
"PHILIPPINES","02 - ALCOHOLIC BEVERAGES AND TOBACCO",109.9000000000000
"PHILIPPINES","02.1 - ALCOHOLIC BEVERAGES",103.8000000000000
"PHILIPPINES","02.1.1 - Spirits and liquors (ND)",103.6000000000000
"PHILIPPINES","02.1.1.0 - Spirits and liquors (ND)",103.6324752400700
"PHILIPPINES","02.1.2 - Wine (ND)",104.8000000000000
"PHILIPPINES","02.1.2.1 - Wine from grapes (ND)",103.2681341888680
"PHILIPPINES","02.1.2.2 - Wine from other sources (ND)",105.0967834900590
"PHILIPPINES","02.1.3 - Beer (ND)",103.9000000000000
"PHILIPPINES","02.1.3.0 - Beer (ND)",103.8708606911820
"PHILIPPINES","02.3 - TOBACCO",114.1000000000000
"PHILIPPINES","02.3.0 - Tobacco (ND)",114.1000000000000
"PHILIPPINES","02.3.0.1 - Cigarettes (ND)",114.1716067518740
"PHILIPPINES","02.3.0.2 - Cigars (ND)",110.2043851728760
"PHILIPPINES","02.3.0.9 - Other tobacco products (ND)",109.4098607658790
"PHILIPPINES","02.4 - OTHER VEGETABLE-BASED TOBACCO PRODUCTS",104.3000000000000
"PHILIPPINES","02.4.0 - Other vegetable-based tobacco products (ND)",104.3000000000000
"PHILIPPINES","02.4.0.0 - Other vegetable-based tobacco products (ND)",104.3043204564590
"PHILIPPINES","02.900 - NON-FOOD",102.8000000000000
"PHILIPPINES","03 - CLOTHING AND FOOTWEAR",102.8000000000000
"PHILIPPINES","03.1 - CLOTHING",102.8000000000000
"PHILIPPINES","03.1.1 - Clothing materials (SD)",101.9000000000000
"PHILIPPINES","03.1.1.0 - Clothing materials (SD)",101.9313347947430
"PHILIPPINES","03.1.2 - Garments (SD)",102.7000000000000
"PHILIPPINES","03.1.2.1 - Garments for men or boys (SD)",102.8604535249720
"PHILIPPINES","03.1.2.2 - Garments for women or girls (SD)",102.5376172525280
"PHILIPPINES","03.1.2.3 - Garments for infants (0 to under 2 years) (SD)",102.9469568493310
"PHILIPPINES","03.1.2.4 - School uniforms (SD)",102.9215839471200
"PHILIPPINES","03.1.3 - Other articles of clothing and clothing accessories (SD)",103.3000000000000
"PHILIPPINES","03.1.3.1 - Other articles of clothing (SD)",103.1417194490440
"PHILIPPINES","03.1.3.2 - Clothing accessories (SD)",104.2760986312760
"PHILIPPINES","03.1.4 - Cleaning, repair, tailoring and hire of clothing (S)",104.9000000000000
"PHILIPPINES","03.1.4.1 - Cleaning of clothing (S)",104.2122317354040
"PHILIPPINES","03.1.4.2 - Repair, tailoring and hire of clothing (S)",106.6909956637730
"PHILIPPINES","03.2 - FOOTWEAR",102.9000000000000
"PHILIPPINES","03.2.1 - Shoes and other footwear (SD)",102.9000000000000
"PHILIPPINES","03.2.1.1 - Footwear for men (SD)",102.9363390064370
"PHILIPPINES","03.2.1.2 - Footwear for women (SD)",102.1941374168550
"PHILIPPINES","03.2.1.3 - Footwear for infants and children (SD)",103.2812387755070
"PHILIPPINES","03.2.2 - Cleaning, repair, and hire of footwear (S)",104.5000000000000
"PHILIPPINES","03.2.2.0 - Cleaning, repair, and hire of footwear (S)",104.4600825630820
"PHILIPPINES","04 - HOUSING, WATER, ELECTRICITY, GAS, AND OTHER FUELS",102.9000000000000
"PHILIPPINES","04.1 - ACTUAL RENTALS FOR HOUSING",103.8000000000000
"PHILIPPINES","04.1.1 - Actual rentals paid by tenants for main residence (S)",103.8000000000000
"PHILIPPINES","04.1.1.0 - Actual rentals paid by tenants for main residence (S)",103.8295479921990
"PHILIPPINES","04.3 - MAINTENANCE, REPAIR AND SECURITY OF THE DWELLING",103.5000000000000
"PHILIPPINES","04.3.1 - Security equipment and materials for the maintenance and repair of the dwelling (ND)",102.7000000000000
"PHILIPPINES","04.3.1.1 - Materials for the maintenance and repair of the dwelling (ND)",102.6262389481480
"PHILIPPINES","04.3.2 - Services for the maintenance, repair and security of the dwelling (S)",106.5000000000000
"PHILIPPINES","04.3.2.0 - Services for the maintenance, repair and security of the dwelling (S)",106.5606603764270
"PHILIPPINES","04.4 - WATER SUPPLY AND MISCELLANEOUS SERVICES RELATING TO THE DWELLING",104.3000000000000
"PHILIPPINES","04.4.1 - Water supply (ND)",104.3000000000000
"PHILIPPINES","04.4.1.1 - Water supply through network systems (ND)",104.2912984497680
"PHILIPPINES","04.5 - ELECTRICITY, GAS AND OTHER FUELS",100.7000000000000
"PHILIPPINES","04.5.1 - Electricity (ND)",101.2000000000000
"PHILIPPINES","04.5.1.0 - Electricity (ND)",101.1647279163940
"PHILIPPINES","04.5.2 - Gas (ND)",95.7000000000000
"PHILIPPINES","04.5.2.2 - Liquefied hydrocarbons (ND)",95.7376348393809
"PHILIPPINES","04.5.3 - Liquid fuels (ND)",98.6000000000000
"PHILIPPINES","04.5.3.0 - Liquid fuels (ND)",98.6501175855926
"PHILIPPINES","04.5.4 - Solid fuels (ND)",105.4000000000000
"PHILIPPINES","04.5.4.2 - Wood fuel, including pellets and briquettes (ND)",104.9667604255290
"PHILIPPINES","04.5.4.3 - Charcoal (ND)",106.5766265647740
"PHILIPPINES","05 - FURNISHINGS, HOUSEHOLD EQUIPMENT AND ROUTINE HOUSEHOLD MAINTENANCE",103.1000000000000
"PHILIPPINES","05.1 - FURNITURE, FURNISHINGS, AND LOOSE CARPETS",102.4000000000000
"PHILIPPINES","05.1.1 - Furniture, furnishings and loose carpets (D)",102.4000000000000
"PHILIPPINES","05.1.1.1 - Household furniture (D)",102.3481909060850
"PHILIPPINES","05.1.1.3 - Lighting equipment (D)",101.7154524281020
"PHILIPPINES","05.1.1.4 - Furnishings, loose carpets and rugs (D)",103.4729124376460
"PHILIPPINES","05.2 - HOUSEHOLD TEXTILES",101.7000000000000
"PHILIPPINES","05.2.1 - Household textiles (SD)",101.7000000000000
"PHILIPPINES","05.2.1.1 - Furnishing fabrics and curtains (SD)",101.4738971101640
"PHILIPPINES","05.2.1.2 - Bed linen and bedding (SD)",101.7835358361130
"PHILIPPINES","05.2.1.3 - Table linen and bathroom linen (SD)",101.7672651160710
"PHILIPPINES","05.2.1.9 - Other household textiles (SD)",102.1643632793940
"PHILIPPINES","05.3 - HOUSEHOLD APPLIANCES",101.8000000000000
"PHILIPPINES","05.3.1 - Major household appliances, whether electric or not (D)",101.7000000000000
"PHILIPPINES","05.3.1.1 - Major kitchen appliances (D)",101.7506786705710
"PHILIPPINES","05.3.1.2 - Major laundry appliances (D)",101.6818905016390
"PHILIPPINES","05.3.1.3 - Heaters, air conditioners (D)",101.3965462521310
"PHILIPPINES","05.3.2 - Small household appliances (SD)",102.6000000000000
"PHILIPPINES","05.3.2.1 - Small appliances for cooking and processing of food (SD)",103.1384276588190
"PHILIPPINES","05.3.2.9 - Other small household appliances (SD)",102.4903469490440
"PHILIPPINES","05.3.3 - Repair, installation and hire of household appliances (S)",101.8000000000000
"PHILIPPINES","05.3.3.0 - Repair, installation and hire of household appliances (S)",101.8157639094250
"PHILIPPINES","05.4 - GLASSWARE, TABLEWARE AND HOUSEHOLD UTENSILS",103.0000000000000
"PHILIPPINES","05.4.0 - Glassware, tableware and household utensils (SD)",103.0000000000000
"PHILIPPINES","05.4.0.1 - Glassware, crystal-ware, ceramic ware and chinaware (SD)",103.3767058738320
"PHILIPPINES","05.4.0.2 - Cutlery, flatware and silverware (SD)",102.5449153290180
"PHILIPPINES","05.4.0.3 - Kitchen utensils and articles (SD)",102.7625138111230
"PHILIPPINES","05.5 - TOOLS AND EQUIPMENT FOR HOUSE AND GARDEN",101.6000000000000
"PHILIPPINES","05.5.1 - Motorized tools and equipment (D)",100.8000000000000
"PHILIPPINES","05.5.1.0 - Motorized tools and equipment (D)",100.7835089368380
"PHILIPPINES","05.5.2 - Non-motorized tools and miscellaneous accessories (SD)",101.8000000000000
"PHILIPPINES","05.5.2.1 - Non-motorized tools (SD)",102.1155447251990
"PHILIPPINES","05.5.2.2 - Miscellaneous accessories (SD)",101.5851368446100
"PHILIPPINES","05.6 - GOODS AND SERVICES FOR ROUTINE HOUSEHOLD MAINTENANCE",103.5000000000000
"PHILIPPINES","05.6.1 - Non-durable household goods (ND)",103.0000000000000
"PHILIPPINES","05.6.1.1 - Household cleaning and maintenance products (ND)",103.1120075480920
"PHILIPPINES","05.6.1.9 - Other non-durable household goods (ND)",102.8826544338650
"PHILIPPINES","05.6.2 - Domestic services and household services (S)",104.6000000000000
"PHILIPPINES","05.6.2.1 - Domestic services by paid staff (S)",104.6272497349460
"PHILIPPINES","06 - HEALTH",104.5000000000000
"PHILIPPINES","06.1 - MEDICINES AND HEALTH PRODUCTS",103.5000000000000
"PHILIPPINES","06.1.1 - Medicines (ND)",103.5000000000000
"PHILIPPINES","06.1.1.1 - Medicines, vaccines and other pharmaceutical preparations (ND)",103.4453199649780
"PHILIPPINES","06.1.2 - Medical products (ND)",101.9000000000000
"PHILIPPINES","06.1.2.1 - Medical diagnostic products (ND)",103.3776279294470
"PHILIPPINES","06.1.2.2 - Prevention and protective devices (ND)",100.0014127315080
"PHILIPPINES","06.1.2.3 - Treatment devices for personal use (ND)",102.5558358872820
"PHILIPPINES","06.1.3 - Assistive products (D)",103.2000000000000
"PHILIPPINES","06.1.3.1 - Assistive products for vision (D)",103.2155672588850
"PHILIPPINES","06.2 - OUTPATIENT CARE SERVICES",106.7000000000000
"PHILIPPINES","06.2.1 - Preventive care services (S)",105.5000000000000
"PHILIPPINES","06.2.1.9 - Other preventive services (S)",105.5282043038140
"PHILIPPINES","06.2.2 - Outpatient dental services (S)",109.0000000000000
"PHILIPPINES","06.2.2.1 - Dental preventive services (S)",108.9994316979430
"PHILIPPINES","06.2.3 - Other outpatient care services (S)",100.0000000000000
"PHILIPPINES","06.2.3.1 - Outpatient curative and rehabilitative services (S)",100.0000000000000
"PHILIPPINES","06.3 - INPATIENT CARE SERVICES",106.3000000000000
"PHILIPPINES","06.3.1 - Inpatient curative and rehabilitative services (S)",106.3000000000000
"PHILIPPINES","06.3.1.0 - Inpatient curative and rehabilitative services (S)",106.3156023039780
"PHILIPPINES","06.4 - OTHER HEALTH SERVICES",105.0000000000000
"PHILIPPINES","06.4.1 - Diagnostic imaging services and medical laboratory services (S)",105.0000000000000
"PHILIPPINES","06.4.1.0 - Diagnostic imaging services and medical laboratory services (S)",104.9864703861540
"PHILIPPINES","07 - TRANSPORT",101.5000000000000
"PHILIPPINES","07.1 - PURCHASE OF VEHICLES",102.3000000000000
"PHILIPPINES","07.1.1 - Motor cars (D)",100.0000000000000
"PHILIPPINES","07.1.1.1 - New motor cars (D)",100.0391978095170
"PHILIPPINES","07.1.2 - Motorcycles (D)",102.7000000000000
"PHILIPPINES","07.1.2.0 - Motorcycles (D)",102.6394630190860
"PHILIPPINES","07.1.3 - Bicycles (D)",105.1000000000000
"PHILIPPINES","07.1.3.0 - Bicycles (D)",105.0563218613800
"PHILIPPINES","07.2 - OPERATION OF PERSONAL TRANSPORT EQUIPMENT",99.8000000000000
"PHILIPPINES","07.2.1 - Parts and accessories for personal transport equipment (SD)",101.3000000000000
"PHILIPPINES","07.2.1.1 - Tires (SD)",100.4523020257840
"PHILIPPINES","07.2.1.2 - Parts for personal transport equipment (SD)",102.1456231809040
"PHILIPPINES","07.2.1.3 - Accessories for personal transport equipment (SD)",100.0000000000000
"PHILIPPINES","07.2.2 - Fuels and lubricants for personal transport equipment (ND)",99.6000000000000
"PHILIPPINES","07.2.2.1 - Diesel (ND)",99.3699191611968
"PHILIPPINES","07.2.2.2 - Gasoline (ND)",99.6403449548687
"PHILIPPINES","07.2.2.3 - Other fuels for personal transport equipment (ND)",92.9591497841249
"PHILIPPINES","07.2.2.4 - Lubricants (ND)",102.1390773549580
"PHILIPPINES","07.2.3 - Maintenance and repair of personal transport equipment (S)",101.6000000000000
"PHILIPPINES","07.2.3.0 - Maintenance and repair of personal transport equipment (S)",101.6376626734140
"PHILIPPINES","07.2.4 - Other services in respect of personal transport equipment (S)",100.0000000000000
"PHILIPPINES","07.2.4.2 - Toll facilities (S)",100.0000000000000
"PHILIPPINES","07.2.4.3 - Driving lessons, tests, licences, and road worthiness tests (S)",100.3519414637400
"PHILIPPINES","07.3 - PASSENGER TRANSPORT SERVICES",102.1000000000000
"PHILIPPINES","07.3.1 - Passenger transport by railway (S)",100.0000000000000
"PHILIPPINES","07.3.1.1 - Passenger transport by train (S)",100.0000000000000
"PHILIPPINES","07.3.1.2 - Passenger transport by rapid transit and tram (S)",100.0000000000000
"PHILIPPINES","07.3.2 - Passenger transport by road (S)",102.5000000000000
"PHILIPPINES","07.3.2.1 - Passenger transport by bus and coach (S)",104.7672421491420
"PHILIPPINES","07.3.2.2 - Passenger transport by taxi and hired car with driver (S)",105.0349034692190
"PHILIPPINES","07.3.2.9 - Other passenger transport by road (S)",102.0163808042070
"PHILIPPINES","07.3.3 - Passenger transport by air (S)",86.6000000000000
"PHILIPPINES","07.3.3.1 - Passenger transport by air, domestic (S)",86.5057187952071
"PHILIPPINES","07.3.4 - Passenger transport by sea and inland waterway (S)",99.5000000000000
"PHILIPPINES","07.3.4.0 - Passenger transport by sea and inland waterway (S)",99.4493220561693
"PHILIPPINES","07.4 - TRANSPORT SERVICES OF GOODS",104.6000000000000
"PHILIPPINES","07.4.1 - Postal and courier services (S)",104.6000000000000
"PHILIPPINES","07.4.1.1 - Letter handling services (S)",105.2767289992370
"PHILIPPINES","07.4.1.2 - Courier and parcel delivery services (S)",103.2873608928170
"PHILIPPINES","08 - INFORMATION AND COMMUNICATION",100.4000000000000
"PHILIPPINES","08.1 - INFORMATION AND COMMUNICATION EQUIPMENT",100.5000000000000
"PHILIPPINES","08.1.1 - Fixed telephone equipment (D)",100.0000000000000
"PHILIPPINES","08.1.1.0 - Fixed telephone equipment (D)",100.0157013971110
"PHILIPPINES","08.1.2 - Mobile telephone equipment (D)",100.6000000000000
"PHILIPPINES","08.1.2.0 - Mobile telephone equipment (D)",100.6265150042450
"PHILIPPINES","08.1.3 - Information processing equipment (D)",100.5000000000000
"PHILIPPINES","08.1.3.1 - Computers, laptops and tablets (D)",100.5037338333240
"PHILIPPINES","08.1.3.2 - Peripheral equipment and its consumable components (D)",100.8133891348120
"PHILIPPINES","08.1.4 - Equipment for the reception, recording and reproduction of sound and vision (D)",100.4000000000000
"PHILIPPINES","08.1.4.0 - Equipment for the reception, recording and reproduction of sound and vision (D)",100.3599699027970
"PHILIPPINES","08.1.5 - Unrecorded recording media (SD)",101.2000000000000
"PHILIPPINES","08.1.5.0 - Unrecorded recording media (SD)",101.2026614924420
"PHILIPPINES","08.3 - INFORMATION AND COMMUNICATION SERVICES",100.4000000000000
"PHILIPPINES","08.3.1 - Fixed communication services (S)",100.5000000000000
"PHILIPPINES","08.3.1.0 - Fixed communication services (S)",100.4596052547460
"PHILIPPINES","08.3.2 - Mobile communication services (S)",100.3000000000000
"PHILIPPINES","08.3.2.0 - Mobile communication services (S)",100.3236496124800
"PHILIPPINES","08.3.3 - Internet access provision services and net storage services (S)",100.7000000000000
"PHILIPPINES","08.3.3.0 - Internet access provision services and net storage services (S)",100.6780311531550
"PHILIPPINES","08.3.5 - Repair and rental of information and communication equipment (S)",104.2000000000000
"PHILIPPINES","08.3.5.0 - Repair and rental of information and communication equipment (S)",104.1408184328610
"PHILIPPINES","09 - RECREATION, SPORT AND CULTURE",103.7000000000000
"PHILIPPINES","09.1 - RECREATIONAL DURABLES",99.9000000000000
"PHILIPPINES","09.1.1 - Photographic and cinematographic equipment and optical instruments (D)",99.9000000000000
"PHILIPPINES","09.1.1.1 - Cameras (D)",99.8940223999379
"PHILIPPINES","09.2 - OTHER RECREATIONAL GOODS",100.9000000000000
"PHILIPPINES","09.2.1 - Games, toys and hobbies (SD)",100.9000000000000
"PHILIPPINES","09.2.1.2 - Other games, toys and hobbies (SD)",100.8542752340470
"PHILIPPINES","09.2.2 - Equipment for sport, camping and open-air recreation (SD)",102.3000000000000
"PHILIPPINES","09.2.2.1 - Equipment for sport (SD)",102.3228736825150
"PHILIPPINES","09.2.2.2 - Equipment for camping and open-air recreation (SD)",102.6688178587940
"PHILIPPINES","09.3 - GARDEN PRODUCTS AND PETS",102.2000000000000
"PHILIPPINES","09.3.1 - Garden products, plants and flowers (ND)",102.4000000000000
"PHILIPPINES","09.3.1.1 - Garden products (ND)",101.5333827938920
"PHILIPPINES","09.3.1.2 - Plants, seeds and flowers (ND)",103.2944001606550
"PHILIPPINES","09.3.2 - Pets and products for pets (ND)",102.1000000000000
"PHILIPPINES","09.3.2.2 - Products for pets and other household animals (ND)",102.0332285762710
"PHILIPPINES","09.4 - RECREATIONAL SERVICES",110.1000000000000
"PHILIPPINES","09.4.6 - Recreational and sporting services (S)",102.5000000000000
"PHILIPPINES","09.4.6.2 - Sporting services - practice (S)",102.4868439370450
"PHILIPPINES","09.4.7 - Games of chance (S)",110.2000000000000
"PHILIPPINES","09.4.7.0 - Games of chance (S)",110.1766640259620
"PHILIPPINES","09.5 - CULTURAL GOODS",101.2000000000000
"PHILIPPINES","09.5.1 - Musical instruments (D)",101.2000000000000
"PHILIPPINES","09.5.1.0 - Musical instruments (D)",101.1456617186370
"PHILIPPINES","09.6 - CULTURAL SERVICES",102.4000000000000
"PHILIPPINES","09.6.1 - Services provided by cinemas, theatres and concert venues (S)",103.4000000000000
"PHILIPPINES","09.6.1.0 - Services provided by cinemas, theatres and concert venues (S)",103.4026113900030
"PHILIPPINES","09.6.3 - Photographic services (S)",150.0000000000000
"PHILIPPINES","09.6.3.0 - Photographic services (S)",150.0000000000000
"PHILIPPINES","09.6.9 - Other cultural services (S)",101.6000000000000
"PHILIPPINES","09.6.9.0 - Other cultural services (S)",101.6176158291000
"PHILIPPINES","09.7 - NEWSPAPERS, BOOKS AND STATIONERY",103.9000000000000
"PHILIPPINES","09.7.1 - Books (SD)",101.2000000000000
"PHILIPPINES","09.7.1.1 - Educational and textbooks in printed or electronic copy (SD)",100.9980929760060
"PHILIPPINES","09.7.1.9 - Other books (SD) in printed or electronic copy",101.5448608796520
"PHILIPPINES","09.7.2 - Newspapers and periodicals (ND)",100.6000000000000
"PHILIPPINES","09.7.2.1 - Newspapers (ND)",100.6764793906690
"PHILIPPINES","09.7.2.2 - Magazines and periodicals (ND)",100.5387226572100
"PHILIPPINES","09.7.4 - Stationery and drawing materials (ND)",104.9000000000000
"PHILIPPINES","09.7.4.0 - Stationery and drawing materials (ND)",104.9053153060850
"PHILIPPINES","09.8 - PACKAGE HOLIDAYS (S)",100.0000000000000
"PHILIPPINES","09.8.0 - Package holidays (S)",100.0000000000000
"PHILIPPINES","09.8.0.0 - Package holidays (S)",100.0000000000000
"PHILIPPINES","10 - EDUCATION SERVICES",105.1000000000000
"PHILIPPINES","10.1 - EARLY CHILDHOOD AND PRIMARY EDUCATION",106.2000000000000
"PHILIPPINES","10.1.0 - Early chilhood and primary education (S)",106.2000000000000
"PHILIPPINES","10.1.0.1 - Early childhood education services (S)",106.1096798082400
"PHILIPPINES","10.1.0.2 - Primary education (S)",106.2062425231830
"PHILIPPINES","10.2 - SECONDARY EDUCATION  (S)",105.8000000000000
"PHILIPPINES","10.2.0 - Secondary education (S)",105.8000000000000
"PHILIPPINES","10.2.0.1 - Lower secondary general education services",106.5677446993700
"PHILIPPINES","10.2.0.2 - Lower secondary technical-vocational livelihood programs services",103.9848238386460
"PHILIPPINES","10.4 - TERTIARY EDUCATION (S)",103.8000000000000
"PHILIPPINES","10.4.0 - Tertiary education (s)",103.8000000000000
"PHILIPPINES","10.4.0.0 - Tertiary education (s)",103.7891101625930
"PHILIPPINES","10.5 - EDUCATION NOT DEFINED BY LEVEL (S)",105.1000000000000
"PHILIPPINES","10.5.0 - Education not defined by level (s)",105.1000000000000
"PHILIPPINES","10.5.0.2 - Review classes for professional and licensure examination (S)",105.2380619762280
"PHILIPPINES","10.5.0.9 - Other education not defined by level (S)",104.0551375108510
"PHILIPPINES","11 - RESTAURANTS AND ACCOMMODATION SERVICES",103.7000000000000
"PHILIPPINES","11.1 - FOOD AND BEVERAGE SERVING SERVICES",103.8000000000000
"PHILIPPINES","11.1.1 - Restaurants, café and the like (S)",103.8000000000000
"PHILIPPINES","11.1.1.1 - Restaurants, café and the like - with full service (S)",103.7960428279990
"PHILIPPINES","11.2 - ACCOMMODATION SERVICES",100.1000000000000
"PHILIPPINES","11.2.0 - Accommodation services (S)",100.1000000000000
"PHILIPPINES","11.2.0.1 - Hotels, motels, inns and similar accommodation services (S)",100.0567167495760
"PHILIPPINES","12 - FINANCIAL SERVICES",100.0000000000000
"PHILIPPINES","12.2 - FINANCIAL SERVICES",100.0000000000000
"PHILIPPINES","12.2.1 - Financial intermediation services indirectly measured (S)",100.0000000000000
"PHILIPPINES","12.2.1.0 - Financial intermediation services indirectly measured (S)",100.0000000000000
