"Geolocation","Commodity Description","2018 Oct"
"PHILIPPINES","01.1.8.1 - Cane and beet sugar (ND)",107.9205128337920
"PHILIPPINES","01.1.8.3 - Jams, fruit jellies, marmalades, fruit purée and pastes, honey (ND)",101.2081172996770
"PHILIPPINES","01.1.8.4 - Nut purée, nut butter and nut pastes (ND)",101.3958076302700
"PHILIPPINES","01.1.8.5 - Chocolate, cocoa, and cocoa-based food products (ND)",101.5890695350550
"PHILIPPINES","01.1.8.6 - Ice, ice cream and sorbet (ND)",100.7812271072980
"PHILIPPINES","01.1.8.9 - Other sugar confectionery and desserts n.e.c. (ND)",101.1261380449490
"PHILIPPINES","01.1.9 - Ready-made food and other food products n.e.c. (ND)",101.3000000000000
"PHILIPPINES","01.1.9.2 - Baby food (ND)",100.6314391366640
"PHILIPPINES","01.1.9.3 - Salt, condiments and sauces (ND)",101.2784321266270
"PHILIPPINES","01.1.9.4 - Spices, culinary herbs and seeds (ND)",102.6188852663270
"PHILIPPINES","01.1.9.9 - Other food products n.e.c. (ND)",100.7012869821930
"PHILIPPINES","01.2 - NON-ALCOHOLIC BEVERAGES",101.9000000000000
"PHILIPPINES","01.2.1 - Fruit and vegetable juices (ND)",105.2000000000000
"PHILIPPINES","01.2.1.0 - Fruit and vegetable juices (ND)",105.1821135025290
"PHILIPPINES","01.2.2 - Coffee and coffee substitutes (ND)",101.2000000000000
"PHILIPPINES","01.2.2.0 - Coffee and coffee substitutes (ND)",101.1774331344400
"PHILIPPINES","01.2.3 - Tea, maté and other plant products for infusion (ND)",100.4000000000000
"PHILIPPINES","01.2.3.0 - Tea, maté and other plant products for infusion (ND)",100.4765884686060
"PHILIPPINES","01.2.4 - Cocoa drinks (ND)",102.3000000000000
"PHILIPPINES","01.2.4.0 - Cocoa drinks (ND)",102.3134835322630
"PHILIPPINES","01.2.5 - Water (ND)",100.4000000000000
"PHILIPPINES","01.2.5.0 - Water (ND)",100.3895642297120
"PHILIPPINES","01.2.6 - Soft drinks (ND)",103.3000000000000
"PHILIPPINES","01.2.6.0 - Soft drinks (ND)",103.2214607061640
"PHILIPPINES","01.2.9 - Other non-alcoholic beverages (ND)",105.1000000000000
"PHILIPPINES","01.2.9.0 - Other non-alcoholic beverages (ND)",105.0908083996300
"PHILIPPINES","02 - ALCOHOLIC BEVERAGES AND TOBACCO",102.3000000000000
"PHILIPPINES","02.1 - ALCOHOLIC BEVERAGES",101.4000000000000
"PHILIPPINES","02.1.1 - Spirits and liquors (ND)",101.2000000000000
"PHILIPPINES","02.1.1.0 - Spirits and liquors (ND)",101.2649058431760
"PHILIPPINES","02.1.2 - Wine (ND)",101.8000000000000
"PHILIPPINES","02.1.2.1 - Wine from grapes (ND)",101.1206512599890
"PHILIPPINES","02.1.2.2 - Wine from other sources (ND)",102.0327136310580
"PHILIPPINES","02.1.3 - Beer (ND)",101.6000000000000
"PHILIPPINES","02.1.3.0 - Beer (ND)",101.5488663241540
"PHILIPPINES","02.3 - TOBACCO",102.9000000000000
"PHILIPPINES","02.3.0 - Tobacco (ND)",102.9000000000000
"PHILIPPINES","02.3.0.1 - Cigarettes (ND)",102.8536655591720
"PHILIPPINES","02.3.0.2 - Cigars (ND)",102.4189480405870
"PHILIPPINES","02.3.0.9 - Other tobacco products (ND)",102.4352890607300
"PHILIPPINES","02.4 - OTHER VEGETABLE-BASED TOBACCO PRODUCTS",104.5000000000000
"PHILIPPINES","02.4.0 - Other vegetable-based tobacco products (ND)",104.5000000000000
"PHILIPPINES","02.4.0.0 - Other vegetable-based tobacco products (ND)",104.4955307874120
"PHILIPPINES","02.900 - NON-FOOD",101.5000000000000
"PHILIPPINES","03 - CLOTHING AND FOOTWEAR",100.7000000000000
"PHILIPPINES","03.1 - CLOTHING",100.7000000000000
"PHILIPPINES","03.1.1 - Clothing materials (SD)",100.7000000000000
"PHILIPPINES","03.1.1.0 - Clothing materials (SD)",100.6940962096170
"PHILIPPINES","03.1.2 - Garments (SD)",100.7000000000000
"PHILIPPINES","03.1.2.1 - Garments for men or boys (SD)",100.7390649250700
"PHILIPPINES","03.1.2.2 - Garments for women or girls (SD)",100.7351209286680
"PHILIPPINES","03.1.2.3 - Garments for infants (0 to under 2 years) (SD)",100.5992852752020
"PHILIPPINES","03.1.2.4 - School uniforms (SD)",101.0482111307910
"PHILIPPINES","03.1.3 - Other articles of clothing and clothing accessories (SD)",100.9000000000000
"PHILIPPINES","03.1.3.1 - Other articles of clothing (SD)",100.9866614406790
"PHILIPPINES","03.1.3.2 - Clothing accessories (SD)",100.4709207424730
"PHILIPPINES","03.1.4 - Cleaning, repair, tailoring and hire of clothing (S)",102.0000000000000
"PHILIPPINES","03.1.4.1 - Cleaning of clothing (S)",101.8069105822270
"PHILIPPINES","03.1.4.2 - Repair, tailoring and hire of clothing (S)",102.6116005950350
"PHILIPPINES","03.2 - FOOTWEAR",100.6000000000000
"PHILIPPINES","03.2.1 - Shoes and other footwear (SD)",100.6000000000000
"PHILIPPINES","03.2.1.1 - Footwear for men (SD)",100.6326541830090
"PHILIPPINES","03.2.1.2 - Footwear for women (SD)",100.6665717993960
"PHILIPPINES","03.2.1.3 - Footwear for infants and children (SD)",100.6609579809840
"PHILIPPINES","03.2.2 - Cleaning, repair, and hire of footwear (S)",101.2000000000000
"PHILIPPINES","03.2.2.0 - Cleaning, repair, and hire of footwear (S)",101.1915990194690
"PHILIPPINES","04 - HOUSING, WATER, ELECTRICITY, GAS, AND OTHER FUELS",101.7000000000000
"PHILIPPINES","04.1 - ACTUAL RENTALS FOR HOUSING",101.3000000000000
"PHILIPPINES","04.1.1 - Actual rentals paid by tenants for main residence (S)",101.3000000000000
"PHILIPPINES","04.1.1.0 - Actual rentals paid by tenants for main residence (S)",101.2482408979360
"PHILIPPINES","04.3 - MAINTENANCE, REPAIR AND SECURITY OF THE DWELLING",101.0000000000000
"PHILIPPINES","04.3.1 - Security equipment and materials for the maintenance and repair of the dwelling (ND)",100.8000000000000
"PHILIPPINES","04.3.1.1 - Materials for the maintenance and repair of the dwelling (ND)",100.8095146484670
"PHILIPPINES","04.3.2 - Services for the maintenance, repair and security of the dwelling (S)",101.8000000000000
"PHILIPPINES","04.3.2.0 - Services for the maintenance, repair and security of the dwelling (S)",101.8846792821190
"PHILIPPINES","04.4 - WATER SUPPLY AND MISCELLANEOUS SERVICES RELATING TO THE DWELLING",100.8000000000000
"PHILIPPINES","04.4.1 - Water supply (ND)",100.8000000000000
"PHILIPPINES","04.4.1.1 - Water supply through network systems (ND)",100.8932508946740
"PHILIPPINES","04.5 - ELECTRICITY, GAS AND OTHER FUELS",102.7000000000000
"PHILIPPINES","04.5.1 - Electricity (ND)",101.0000000000000
"PHILIPPINES","04.5.1.0 - Electricity (ND)",101.0095435468950
"PHILIPPINES","04.5.2 - Gas (ND)",109.2000000000000
"PHILIPPINES","04.5.2.2 - Liquefied hydrocarbons (ND)",109.1553042052750
"PHILIPPINES","04.5.3 - Liquid fuels (ND)",109.1000000000000
"PHILIPPINES","04.5.3.0 - Liquid fuels (ND)",109.0499187683790
"PHILIPPINES","04.5.4 - Solid fuels (ND)",101.9000000000000
"PHILIPPINES","04.5.4.2 - Wood fuel, including pellets and briquettes (ND)",102.0714243343380
"PHILIPPINES","04.5.4.3 - Charcoal (ND)",101.5086893150610
"PHILIPPINES","05 - FURNISHINGS, HOUSEHOLD EQUIPMENT AND ROUTINE HOUSEHOLD MAINTENANCE",101.0000000000000
"PHILIPPINES","05.1 - FURNITURE, FURNISHINGS, AND LOOSE CARPETS",100.8000000000000
"PHILIPPINES","05.1.1 - Furniture, furnishings and loose carpets (D)",100.8000000000000
"PHILIPPINES","05.1.1.1 - Household furniture (D)",100.8004117183810
"PHILIPPINES","05.1.1.3 - Lighting equipment (D)",100.5512402949420
"PHILIPPINES","05.1.1.4 - Furnishings, loose carpets and rugs (D)",100.3803419134210
"PHILIPPINES","05.2 - HOUSEHOLD TEXTILES",100.6000000000000
"PHILIPPINES","05.2.1 - Household textiles (SD)",100.6000000000000
"PHILIPPINES","05.2.1.1 - Furnishing fabrics and curtains (SD)",100.5141067304400
"PHILIPPINES","05.2.1.2 - Bed linen and bedding (SD)",100.6593217044000
"PHILIPPINES","05.2.1.3 - Table linen and bathroom linen (SD)",101.0173929350850
"PHILIPPINES","05.2.1.9 - Other household textiles (SD)",100.6482985067930
"PHILIPPINES","05.3 - HOUSEHOLD APPLIANCES",100.6000000000000
"PHILIPPINES","05.3.1 - Major household appliances, whether electric or not (D)",100.6000000000000
"PHILIPPINES","05.3.1.1 - Major kitchen appliances (D)",100.5184209404690
"PHILIPPINES","05.3.1.2 - Major laundry appliances (D)",100.8716883765000
"PHILIPPINES","05.3.1.3 - Heaters, air conditioners (D)",100.2981718401260
"PHILIPPINES","05.3.2 - Small household appliances (SD)",100.7000000000000
"PHILIPPINES","05.3.2.1 - Small appliances for cooking and processing of food (SD)",100.6144467301110
"PHILIPPINES","05.3.2.9 - Other small household appliances (SD)",100.8108379810560
"PHILIPPINES","05.3.3 - Repair, installation and hire of household appliances (S)",101.0000000000000
"PHILIPPINES","05.3.3.0 - Repair, installation and hire of household appliances (S)",101.0106238695730
"PHILIPPINES","05.4 - GLASSWARE, TABLEWARE AND HOUSEHOLD UTENSILS",100.8000000000000
"PHILIPPINES","05.4.0 - Glassware, tableware and household utensils (SD)",100.8000000000000
"PHILIPPINES","05.4.0.1 - Glassware, crystal-ware, ceramic ware and chinaware (SD)",100.8280717406950
"PHILIPPINES","05.4.0.2 - Cutlery, flatware and silverware (SD)",100.7595264118000
"PHILIPPINES","05.4.0.3 - Kitchen utensils and articles (SD)",100.7987267653090
"PHILIPPINES","05.5 - TOOLS AND EQUIPMENT FOR HOUSE AND GARDEN",100.5000000000000
"PHILIPPINES","05.5.1 - Motorized tools and equipment (D)",99.9000000000000
"PHILIPPINES","05.5.1.0 - Motorized tools and equipment (D)",99.9254455319150
"PHILIPPINES","05.5.2 - Non-motorized tools and miscellaneous accessories (SD)",100.7000000000000
"PHILIPPINES","05.5.2.1 - Non-motorized tools (SD)",100.8903587557030
"PHILIPPINES","05.5.2.2 - Miscellaneous accessories (SD)",100.4956709583680
"PHILIPPINES","05.6 - GOODS AND SERVICES FOR ROUTINE HOUSEHOLD MAINTENANCE",101.1000000000000
"PHILIPPINES","05.6.1 - Non-durable household goods (ND)",101.0000000000000
"PHILIPPINES","05.6.1.1 - Household cleaning and maintenance products (ND)",100.8968552949430
"PHILIPPINES","05.6.1.9 - Other non-durable household goods (ND)",100.9687963371580
"PHILIPPINES","05.6.2 - Domestic services and household services (S)",101.4000000000000
"PHILIPPINES","05.6.2.1 - Domestic services by paid staff (S)",101.3711208073670
"PHILIPPINES","06 - HEALTH",101.1000000000000
"PHILIPPINES","06.1 - MEDICINES AND HEALTH PRODUCTS",100.8000000000000
"PHILIPPINES","06.1.1 - Medicines (ND)",100.8000000000000
"PHILIPPINES","06.1.1.1 - Medicines, vaccines and other pharmaceutical preparations (ND)",100.7770522154830
"PHILIPPINES","06.1.2 - Medical products (ND)",100.5000000000000
"PHILIPPINES","06.1.2.1 - Medical diagnostic products (ND)",100.5313995011900
"PHILIPPINES","06.1.2.2 - Prevention and protective devices (ND)",100.0014127315080
"PHILIPPINES","06.1.2.3 - Treatment devices for personal use (ND)",100.8564394876750
"PHILIPPINES","06.1.3 - Assistive products (D)",100.7000000000000
"PHILIPPINES","06.1.3.1 - Assistive products for vision (D)",100.7405355694930
"PHILIPPINES","06.2 - OUTPATIENT CARE SERVICES",101.5000000000000
"PHILIPPINES","06.2.1 - Preventive care services (S)",101.6000000000000
"PHILIPPINES","06.2.1.9 - Other preventive services (S)",101.6753697441460
"PHILIPPINES","06.2.2 - Outpatient dental services (S)",101.2000000000000
"PHILIPPINES","06.2.2.1 - Dental preventive services (S)",101.2174368347010
"PHILIPPINES","06.2.3 - Other outpatient care services (S)",100.0000000000000
"PHILIPPINES","06.2.3.1 - Outpatient curative and rehabilitative services (S)",100.0000000000000
"PHILIPPINES","06.3 - INPATIENT CARE SERVICES",101.9000000000000
"PHILIPPINES","06.3.1 - Inpatient curative and rehabilitative services (S)",101.9000000000000
"PHILIPPINES","06.3.1.0 - Inpatient curative and rehabilitative services (S)",101.8537743569440
"PHILIPPINES","06.4 - OTHER HEALTH SERVICES",102.3000000000000
"PHILIPPINES","06.4.1 - Diagnostic imaging services and medical laboratory services (S)",102.3000000000000
"PHILIPPINES","06.4.1.0 - Diagnostic imaging services and medical laboratory services (S)",102.3335333158230
"PHILIPPINES","07 - TRANSPORT",102.9000000000000
"PHILIPPINES","07.1 - PURCHASE OF VEHICLES",100.5000000000000
"PHILIPPINES","07.1.1 - Motor cars (D)",100.5000000000000
"PHILIPPINES","07.1.1.1 - New motor cars (D)",100.4210493543030
"PHILIPPINES","07.1.2 - Motorcycles (D)",100.3000000000000
"PHILIPPINES","07.1.2.0 - Motorcycles (D)",100.2921736997850
"PHILIPPINES","07.1.3 - Bicycles (D)",101.1000000000000
"PHILIPPINES","07.1.3.0 - Bicycles (D)",101.1647482965320
"PHILIPPINES","07.2 - OPERATION OF PERSONAL TRANSPORT EQUIPMENT",109.3000000000000
"PHILIPPINES","07.2.1 - Parts and accessories for personal transport equipment (SD)",100.9000000000000
"PHILIPPINES","07.2.1.1 - Tires (SD)",100.7632551814810
"PHILIPPINES","07.2.1.2 - Parts for personal transport equipment (SD)",101.0429189659030
"PHILIPPINES","07.2.1.3 - Accessories for personal transport equipment (SD)",100.0000000000000
"PHILIPPINES","07.2.2 - Fuels and lubricants for personal transport equipment (ND)",110.7000000000000
"PHILIPPINES","07.2.2.1 - Diesel (ND)",112.9473376552160
"PHILIPPINES","07.2.2.2 - Gasoline (ND)",110.1668566581500
"PHILIPPINES","07.2.2.3 - Other fuels for personal transport equipment (ND)",107.1072733311190
"PHILIPPINES","07.2.2.4 - Lubricants (ND)",100.7106568697960
"PHILIPPINES","07.2.3 - Maintenance and repair of personal transport equipment (S)",100.8000000000000
"PHILIPPINES","07.2.3.0 - Maintenance and repair of personal transport equipment (S)",100.8324988188630
"PHILIPPINES","07.2.4 - Other services in respect of personal transport equipment (S)",100.0000000000000
"PHILIPPINES","07.2.4.2 - Toll facilities (S)",100.0000000000000
"PHILIPPINES","07.2.4.3 - Driving lessons, tests, licences, and road worthiness tests (S)",99.8495559058807
"PHILIPPINES","07.3 - PASSENGER TRANSPORT SERVICES",99.8000000000000
"PHILIPPINES","07.3.1 - Passenger transport by railway (S)",100.0000000000000
"PHILIPPINES","07.3.1.1 - Passenger transport by train (S)",100.0000000000000
"PHILIPPINES","07.3.1.2 - Passenger transport by rapid transit and tram (S)",100.0000000000000
"PHILIPPINES","07.3.2 - Passenger transport by road (S)",100.7000000000000
"PHILIPPINES","07.3.2.1 - Passenger transport by bus and coach (S)",99.3708746055589
"PHILIPPINES","07.3.2.2 - Passenger transport by taxi and hired car with driver (S)",105.0284214636720
"PHILIPPINES","07.3.2.9 - Other passenger transport by road (S)",100.7858767702750
"PHILIPPINES","07.3.3 - Passenger transport by air (S)",102.6000000000000
"PHILIPPINES","07.3.3.1 - Passenger transport by air, domestic (S)",102.6444261314040
"PHILIPPINES","07.3.4 - Passenger transport by sea and inland waterway (S)",65.8000000000000
"PHILIPPINES","07.3.4.0 - Passenger transport by sea and inland waterway (S)",65.7734701330727
"PHILIPPINES","07.4 - TRANSPORT SERVICES OF GOODS",102.0000000000000
"PHILIPPINES","07.4.1 - Postal and courier services (S)",102.0000000000000
"PHILIPPINES","07.4.1.1 - Letter handling services (S)",102.2419918034610
"PHILIPPINES","07.4.1.2 - Courier and parcel delivery services (S)",101.4438024405820
"PHILIPPINES","08 - INFORMATION AND COMMUNICATION",100.2000000000000
"PHILIPPINES","08.1 - INFORMATION AND COMMUNICATION EQUIPMENT",100.2000000000000
"PHILIPPINES","08.1.1 - Fixed telephone equipment (D)",100.0000000000000
"PHILIPPINES","08.1.1.0 - Fixed telephone equipment (D)",100.0157013971110
"PHILIPPINES","08.1.2 - Mobile telephone equipment (D)",100.5000000000000
"PHILIPPINES","08.1.2.0 - Mobile telephone equipment (D)",100.5121478372600
"PHILIPPINES","08.1.3 - Information processing equipment (D)",100.0000000000000
"PHILIPPINES","08.1.3.1 - Computers, laptops and tablets (D)",100.0255981212260
"PHILIPPINES","08.1.3.2 - Peripheral equipment and its consumable components (D)",100.2500043702880
"PHILIPPINES","08.1.4 - Equipment for the reception, recording and reproduction of sound and vision (D)",100.0000000000000
"PHILIPPINES","08.1.4.0 - Equipment for the reception, recording and reproduction of sound and vision (D)",99.9491730105969
"PHILIPPINES","08.1.5 - Unrecorded recording media (SD)",100.7000000000000
"PHILIPPINES","08.1.5.0 - Unrecorded recording media (SD)",100.7195214451080
"PHILIPPINES","08.3 - INFORMATION AND COMMUNICATION SERVICES",100.2000000000000
"PHILIPPINES","08.3.1 - Fixed communication services (S)",100.1000000000000
"PHILIPPINES","08.3.1.0 - Fixed communication services (S)",100.0365813954880
"PHILIPPINES","08.3.2 - Mobile communication services (S)",100.2000000000000
"PHILIPPINES","08.3.2.0 - Mobile communication services (S)",100.1582312967610
"PHILIPPINES","08.3.3 - Internet access provision services and net storage services (S)",100.2000000000000
"PHILIPPINES","08.3.3.0 - Internet access provision services and net storage services (S)",100.1902035973330
"PHILIPPINES","08.3.5 - Repair and rental of information and communication equipment (S)",102.2000000000000
"PHILIPPINES","08.3.5.0 - Repair and rental of information and communication equipment (S)",102.1812799937590
"PHILIPPINES","09 - RECREATION, SPORT AND CULTURE",102.0000000000000
"PHILIPPINES","09.1 - RECREATIONAL DURABLES",99.9000000000000
"PHILIPPINES","09.1.1 - Photographic and cinematographic equipment and optical instruments (D)",99.9000000000000
"PHILIPPINES","09.1.1.1 - Cameras (D)",99.9227991585506
"PHILIPPINES","09.2 - OTHER RECREATIONAL GOODS",100.4000000000000
"PHILIPPINES","09.2.1 - Games, toys and hobbies (SD)",100.4000000000000
"PHILIPPINES","09.2.1.2 - Other games, toys and hobbies (SD)",100.3759434965120
"PHILIPPINES","09.2.2 - Equipment for sport, camping and open-air recreation (SD)",100.4000000000000
"PHILIPPINES","09.2.2.1 - Equipment for sport (SD)",100.4572461060520
"PHILIPPINES","09.2.2.2 - Equipment for camping and open-air recreation (SD)",102.6688178587940
"PHILIPPINES","09.3 - GARDEN PRODUCTS AND PETS",100.3000000000000
"PHILIPPINES","09.3.1 - Garden products, plants and flowers (ND)",100.1000000000000
"PHILIPPINES","09.3.1.1 - Garden products (ND)",100.2394305590160
"PHILIPPINES","09.3.1.2 - Plants, seeds and flowers (ND)",99.9955113014592
"PHILIPPINES","09.3.2 - Pets and products for pets (ND)",100.5000000000000
"PHILIPPINES","09.3.2.2 - Products for pets and other household animals (ND)",100.5159116677040
"PHILIPPINES","09.4 - RECREATIONAL SERVICES",109.6000000000000
"PHILIPPINES","09.4.6 - Recreational and sporting services (S)",100.2000000000000
"PHILIPPINES","09.4.6.2 - Sporting services - practice (S)",100.1591997756140
"PHILIPPINES","09.4.7 - Games of chance (S)",109.7000000000000
"PHILIPPINES","09.4.7.0 - Games of chance (S)",109.6670465857950
"PHILIPPINES","09.5 - CULTURAL GOODS",100.6000000000000
"PHILIPPINES","09.5.1 - Musical instruments (D)",100.6000000000000
"PHILIPPINES","09.5.1.0 - Musical instruments (D)",100.5707250209100
"PHILIPPINES","09.6 - CULTURAL SERVICES",100.7000000000000
"PHILIPPINES","09.6.1 - Services provided by cinemas, theatres and concert venues (S)",101.0000000000000
"PHILIPPINES","09.6.1.0 - Services provided by cinemas, theatres and concert venues (S)",100.9851932622440
"PHILIPPINES","09.6.3 - Photographic services (S)",100.0000000000000
"PHILIPPINES","09.6.3.0 - Photographic services (S)",100.0000000000000
"PHILIPPINES","09.6.9 - Other cultural services (S)",100.5000000000000
"PHILIPPINES","09.6.9.0 - Other cultural services (S)",100.4948229238770
"PHILIPPINES","09.7 - NEWSPAPERS, BOOKS AND STATIONERY",101.0000000000000
"PHILIPPINES","09.7.1 - Books (SD)",100.2000000000000
"PHILIPPINES","09.7.1.1 - Educational and textbooks in printed or electronic copy (SD)",100.1113856570980
"PHILIPPINES","09.7.1.9 - Other books (SD) in printed or electronic copy",100.1120582563000
"PHILIPPINES","09.7.2 - Newspapers and periodicals (ND)",100.2000000000000
"PHILIPPINES","09.7.2.1 - Newspapers (ND)",100.2655998746610
"PHILIPPINES","09.7.2.2 - Magazines and periodicals (ND)",100.2310785663670
"PHILIPPINES","09.7.4 - Stationery and drawing materials (ND)",101.3000000000000
"PHILIPPINES","09.7.4.0 - Stationery and drawing materials (ND)",101.3528079843640
"PHILIPPINES","09.8 - PACKAGE HOLIDAYS (S)",100.0000000000000
"PHILIPPINES","09.8.0 - Package holidays (S)",100.0000000000000
"PHILIPPINES","09.8.0.0 - Package holidays (S)",100.0000000000000
"PHILIPPINES","10 - EDUCATION SERVICES",101.7000000000000
"PHILIPPINES","10.1 - EARLY CHILDHOOD AND PRIMARY EDUCATION",102.3000000000000
"PHILIPPINES","10.1.0 - Early chilhood and primary education (S)",102.3000000000000
"PHILIPPINES","10.1.0.1 - Early childhood education services (S)",102.2385994035300
"PHILIPPINES","10.1.0.2 - Primary education (S)",102.3151890672630
"PHILIPPINES","10.2 - SECONDARY EDUCATION  (S)",101.8000000000000
"PHILIPPINES","10.2.0 - Secondary education (S)",101.8000000000000
"PHILIPPINES","10.2.0.1 - Lower secondary general education services",101.9564280990810
"PHILIPPINES","10.2.0.2 - Lower secondary technical-vocational livelihood programs services",101.7109345781450
"PHILIPPINES","10.4 - TERTIARY EDUCATION (S)",101.1000000000000
"PHILIPPINES","10.4.0 - Tertiary education (s)",101.1000000000000
"PHILIPPINES","10.4.0.0 - Tertiary education (s)",101.0948535986290
"PHILIPPINES","10.5 - EDUCATION NOT DEFINED BY LEVEL (S)",100.3000000000000
"PHILIPPINES","10.5.0 - Education not defined by level (s)",100.3000000000000
"PHILIPPINES","10.5.0.2 - Review classes for professional and licensure examination (S)",100.3526290003830
"PHILIPPINES","10.5.0.9 - Other education not defined by level (S)",99.8511445947030
"PHILIPPINES","11 - RESTAURANTS AND ACCOMMODATION SERVICES",101.2000000000000
"PHILIPPINES","11.1 - FOOD AND BEVERAGE SERVING SERVICES",101.3000000000000
"PHILIPPINES","11.1.1 - Restaurants, café and the like (S)",101.3000000000000
"PHILIPPINES","11.1.1.1 - Restaurants, café and the like - with full service (S)",101.2030689838640
"PHILIPPINES","11.2 - ACCOMMODATION SERVICES",100.0000000000000
"PHILIPPINES","11.2.0 - Accommodation services (S)",100.0000000000000
"PHILIPPINES","11.2.0.1 - Hotels, motels, inns and similar accommodation services (S)",100.0042831500520
"PHILIPPINES","12 - FINANCIAL SERVICES",100.0000000000000
"PHILIPPINES","12.2 - FINANCIAL SERVICES",100.0000000000000
"PHILIPPINES","12.2.1 - Financial intermediation services indirectly measured (S)",100.0000000000000
"PHILIPPINES","12.2.1.0 - Financial intermediation services indirectly measured (S)",100.0000000000000
