"Geolocation","Commodity Description","2018 Jul"
"PHILIPPINES","03.2.1.2 - Footwear for women (SD)",99.9946690612638
"PHILIPPINES","03.2.1.3 - Footwear for infants and children (SD)",100.0707584538840
"PHILIPPINES","03.2.2 - Cleaning, repair, and hire of footwear (S)",99.9000000000000
"PHILIPPINES","03.2.2.0 - Cleaning, repair, and hire of footwear (S)",99.8523480582289
"PHILIPPINES","04 - HOUSING, WATER, ELECTRICITY, GAS, AND OTHER FUELS",100.5000000000000
"PHILIPPINES","04.1 - ACTUAL RENTALS FOR HOUSING",100.1000000000000
"PHILIPPINES","04.1.1 - Actual rentals paid by tenants for main residence (S)",100.1000000000000
"PHILIPPINES","04.1.1.0 - Actual rentals paid by tenants for main residence (S)",100.1459891766930
"PHILIPPINES","04.3 - MAINTENANCE, REPAIR AND SECURITY OF THE DWELLING",100.1000000000000
"PHILIPPINES","04.3.1 - Security equipment and materials for the maintenance and repair of the dwelling (ND)",100.0000000000000
"PHILIPPINES","04.3.1.1 - Materials for the maintenance and repair of the dwelling (ND)",99.9835416451003
"PHILIPPINES","04.3.2 - Services for the maintenance, repair and security of the dwelling (S)",100.5000000000000
"PHILIPPINES","04.3.2.0 - Services for the maintenance, repair and security of the dwelling (S)",100.5033487032090
"PHILIPPINES","04.4 - WATER SUPPLY AND MISCELLANEOUS SERVICES RELATING TO THE DWELLING",100.0000000000000
"PHILIPPINES","04.4.1 - Water supply (ND)",100.0000000000000
"PHILIPPINES","04.4.1.1 - Water supply through network systems (ND)",100.0509206250540
"PHILIPPINES","04.5 - ELECTRICITY, GAS AND OTHER FUELS",101.4000000000000
"PHILIPPINES","04.5.1 - Electricity (ND)",101.5000000000000
"PHILIPPINES","04.5.1.0 - Electricity (ND)",101.5148430890540
"PHILIPPINES","04.5.2 - Gas (ND)",101.6000000000000
"PHILIPPINES","04.5.2.2 - Liquefied hydrocarbons (ND)",101.6491152373740
"PHILIPPINES","04.5.3 - Liquid fuels (ND)",102.0000000000000
"PHILIPPINES","04.5.3.0 - Liquid fuels (ND)",102.0378133844650
"PHILIPPINES","04.5.4 - Solid fuels (ND)",100.4000000000000
"PHILIPPINES","04.5.4.2 - Wood fuel, including pellets and briquettes (ND)",100.4770541901440
"PHILIPPINES","04.5.4.3 - Charcoal (ND)",100.3389011306410
"PHILIPPINES","05 - FURNISHINGS, HOUSEHOLD EQUIPMENT AND ROUTINE HOUSEHOLD MAINTENANCE",100.2000000000000
"PHILIPPINES","05.1 - FURNITURE, FURNISHINGS, AND LOOSE CARPETS",100.3000000000000
"PHILIPPINES","05.1.1 - Furniture, furnishings and loose carpets (D)",100.3000000000000
"PHILIPPINES","05.1.1.1 - Household furniture (D)",100.3307481458360
"PHILIPPINES","05.1.1.3 - Lighting equipment (D)",100.2710281638990
"PHILIPPINES","05.1.1.4 - Furnishings, loose carpets and rugs (D)",99.9464416366522
"PHILIPPINES","05.2 - HOUSEHOLD TEXTILES",100.0000000000000
"PHILIPPINES","05.2.1 - Household textiles (SD)",100.0000000000000
"PHILIPPINES","05.2.1.1 - Furnishing fabrics and curtains (SD)",99.9772764531902
"PHILIPPINES","05.2.1.2 - Bed linen and bedding (SD)",100.0705844124710
"PHILIPPINES","05.2.1.3 - Table linen and bathroom linen (SD)",100.0230131117770
"PHILIPPINES","05.2.1.9 - Other household textiles (SD)",100.0424030125630
"PHILIPPINES","05.3 - HOUSEHOLD APPLIANCES",100.1000000000000
"PHILIPPINES","05.3.1 - Major household appliances, whether electric or not (D)",100.1000000000000
"PHILIPPINES","05.3.1.1 - Major kitchen appliances (D)",100.2267275331190
"PHILIPPINES","05.3.1.2 - Major laundry appliances (D)",99.9585496264346
"PHILIPPINES","05.3.1.3 - Heaters, air conditioners (D)",100.0474643877860
"PHILIPPINES","05.3.2 - Small household appliances (SD)",100.1000000000000
"PHILIPPINES","05.3.2.1 - Small appliances for cooking and processing of food (SD)",100.1074509926010
"PHILIPPINES","05.3.2.9 - Other small household appliances (SD)",100.1113183882280
"PHILIPPINES","05.3.3 - Repair, installation and hire of household appliances (S)",100.0000000000000
"PHILIPPINES","05.3.3.0 - Repair, installation and hire of household appliances (S)",100.0528914634220
"PHILIPPINES","05.4 - GLASSWARE, TABLEWARE AND HOUSEHOLD UTENSILS",100.0000000000000
"PHILIPPINES","05.4.0 - Glassware, tableware and household utensils (SD)",100.0000000000000
"PHILIPPINES","05.4.0.1 - Glassware, crystal-ware, ceramic ware and chinaware (SD)",99.9832053925426
"PHILIPPINES","05.4.0.2 - Cutlery, flatware and silverware (SD)",100.0316755255100
"PHILIPPINES","05.4.0.3 - Kitchen utensils and articles (SD)",99.9655838511006
"PHILIPPINES","05.5 - TOOLS AND EQUIPMENT FOR HOUSE AND GARDEN",99.9000000000000
"PHILIPPINES","05.5.1 - Motorized tools and equipment (D)",100.1000000000000
"PHILIPPINES","05.5.1.0 - Motorized tools and equipment (D)",100.0744827622330
"PHILIPPINES","05.5.2 - Non-motorized tools and miscellaneous accessories (SD)",99.9000000000000
"PHILIPPINES","05.5.2.1 - Non-motorized tools (SD)",100.0009093122990
"PHILIPPINES","05.5.2.2 - Miscellaneous accessories (SD)",99.8530045602297
"PHILIPPINES","05.6 - GOODS AND SERVICES FOR ROUTINE HOUSEHOLD MAINTENANCE",100.2000000000000
"PHILIPPINES","05.6.1 - Non-durable household goods (ND)",100.1000000000000
"PHILIPPINES","05.6.1.1 - Household cleaning and maintenance products (ND)",100.1669367674150
"PHILIPPINES","05.6.1.9 - Other non-durable household goods (ND)",100.0354378671780
"PHILIPPINES","05.6.2 - Domestic services and household services (S)",100.4000000000000
"PHILIPPINES","05.6.2.1 - Domestic services by paid staff (S)",100.4418452099350
"PHILIPPINES","06 - HEALTH",100.3000000000000
"PHILIPPINES","06.1 - MEDICINES AND HEALTH PRODUCTS",100.1000000000000
"PHILIPPINES","06.1.1 - Medicines (ND)",100.1000000000000
"PHILIPPINES","06.1.1.1 - Medicines, vaccines and other pharmaceutical preparations (ND)",100.1248107857480
"PHILIPPINES","06.1.2 - Medical products (ND)",100.2000000000000
"PHILIPPINES","06.1.2.1 - Medical diagnostic products (ND)",100.3197149553250
"PHILIPPINES","06.1.2.2 - Prevention and protective devices (ND)",100.0014127315080
"PHILIPPINES","06.1.2.3 - Treatment devices for personal use (ND)",100.2014411180740
"PHILIPPINES","06.1.3 - Assistive products (D)",100.3000000000000
"PHILIPPINES","06.1.3.1 - Assistive products for vision (D)",100.3813030748990
"PHILIPPINES","06.2 - OUTPATIENT CARE SERVICES",100.7000000000000
"PHILIPPINES","06.2.1 - Preventive care services (S)",100.9000000000000
"PHILIPPINES","06.2.1.9 - Other preventive services (S)",100.9509279679700
"PHILIPPINES","06.2.2 - Outpatient dental services (S)",100.3000000000000
"PHILIPPINES","06.2.2.1 - Dental preventive services (S)",100.2561877969350
"PHILIPPINES","06.2.3 - Other outpatient care services (S)",100.0000000000000
"PHILIPPINES","06.2.3.1 - Outpatient curative and rehabilitative services (S)",100.0000000000000
"PHILIPPINES","06.3 - INPATIENT CARE SERVICES",100.5000000000000
"PHILIPPINES","06.3.1 - Inpatient curative and rehabilitative services (S)",100.5000000000000
"PHILIPPINES","06.3.1.0 - Inpatient curative and rehabilitative services (S)",100.5274575699740
"PHILIPPINES","06.4 - OTHER HEALTH SERVICES",101.4000000000000
"PHILIPPINES","06.4.1 - Diagnostic imaging services and medical laboratory services (S)",101.4000000000000
"PHILIPPINES","06.4.1.0 - Diagnostic imaging services and medical laboratory services (S)",101.3760146290840
"PHILIPPINES","07 - TRANSPORT",100.5000000000000
"PHILIPPINES","07.1 - PURCHASE OF VEHICLES",100.2000000000000
"PHILIPPINES","07.1.1 - Motor cars (D)",100.3000000000000
"PHILIPPINES","07.1.1.1 - New motor cars (D)",100.2754940933840
"PHILIPPINES","07.1.2 - Motorcycles (D)",100.0000000000000
"PHILIPPINES","07.1.2.0 - Motorcycles (D)",99.9909984682432
"PHILIPPINES","07.1.3 - Bicycles (D)",100.4000000000000
"PHILIPPINES","07.1.3.0 - Bicycles (D)",100.3969664255160
"PHILIPPINES","07.2 - OPERATION OF PERSONAL TRANSPORT EQUIPMENT",102.0000000000000
"PHILIPPINES","07.2.1 - Parts and accessories for personal transport equipment (SD)",100.3000000000000
"PHILIPPINES","07.2.1.1 - Tires (SD)",100.3793782523310
"PHILIPPINES","07.2.1.2 - Parts for personal transport equipment (SD)",100.3122985329430
"PHILIPPINES","07.2.1.3 - Accessories for personal transport equipment (SD)",100.0000000000000
"PHILIPPINES","07.2.2 - Fuels and lubricants for personal transport equipment (ND)",102.3000000000000
"PHILIPPINES","07.2.2.1 - Diesel (ND)",102.3781908263060
"PHILIPPINES","07.2.2.2 - Gasoline (ND)",102.3503840469090
"PHILIPPINES","07.2.2.3 - Other fuels for personal transport equipment (ND)",99.4686150780472
"PHILIPPINES","07.2.2.4 - Lubricants (ND)",100.1601167319180
"PHILIPPINES","07.2.3 - Maintenance and repair of personal transport equipment (S)",100.1000000000000
"PHILIPPINES","07.2.3.0 - Maintenance and repair of personal transport equipment (S)",100.0838253555090
"PHILIPPINES","07.2.4 - Other services in respect of personal transport equipment (S)",100.0000000000000
"PHILIPPINES","07.2.4.2 - Toll facilities (S)",100.0000000000000
"PHILIPPINES","07.2.4.3 - Driving lessons, tests, licences, and road worthiness tests (S)",99.8495559058807
"PHILIPPINES","07.3 - PASSENGER TRANSPORT SERVICES",99.8000000000000
"PHILIPPINES","07.3.1 - Passenger transport by railway (S)",100.0000000000000
"PHILIPPINES","07.3.1.1 - Passenger transport by train (S)",100.0000000000000
"PHILIPPINES","07.3.1.2 - Passenger transport by rapid transit and tram (S)",100.0000000000000
"PHILIPPINES","07.3.2 - Passenger transport by road (S)",100.0000000000000
"PHILIPPINES","07.3.2.1 - Passenger transport by bus and coach (S)",99.3473705677250
"PHILIPPINES","07.3.2.2 - Passenger transport by taxi and hired car with driver (S)",96.3733974514120
"PHILIPPINES","07.3.2.9 - Other passenger transport by road (S)",100.3456676880580
"PHILIPPINES","07.3.3 - Passenger transport by air (S)",98.7000000000000
"PHILIPPINES","07.3.3.1 - Passenger transport by air, domestic (S)",98.7030628095647
"PHILIPPINES","07.3.4 - Passenger transport by sea and inland waterway (S)",89.6000000000000
"PHILIPPINES","07.3.4.0 - Passenger transport by sea and inland waterway (S)",89.6102765977812
"PHILIPPINES","07.4 - TRANSPORT SERVICES OF GOODS",98.7000000000000
"PHILIPPINES","07.4.1 - Postal and courier services (S)",98.7000000000000
"PHILIPPINES","07.4.1.1 - Letter handling services (S)",98.5345356923135
"PHILIPPINES","07.4.1.2 - Courier and parcel delivery services (S)",99.1221281480305
"PHILIPPINES","08 - INFORMATION AND COMMUNICATION",100.1000000000000
"PHILIPPINES","08.1 - INFORMATION AND COMMUNICATION EQUIPMENT",100.1000000000000
"PHILIPPINES","08.1.1 - Fixed telephone equipment (D)",100.0000000000000
"PHILIPPINES","08.1.1.0 - Fixed telephone equipment (D)",100.0157013971110
"PHILIPPINES","08.1.2 - Mobile telephone equipment (D)",100.2000000000000
"PHILIPPINES","08.1.2.0 - Mobile telephone equipment (D)",100.2602460103080
"PHILIPPINES","08.1.3 - Information processing equipment (D)",100.2000000000000
"PHILIPPINES","08.1.3.1 - Computers, laptops and tablets (D)",100.1658812334990
"PHILIPPINES","08.1.3.2 - Peripheral equipment and its consumable components (D)",100.1603420644060
"PHILIPPINES","08.1.4 - Equipment for the reception, recording and reproduction of sound and vision (D)",100.0000000000000
"PHILIPPINES","08.1.4.0 - Equipment for the reception, recording and reproduction of sound and vision (D)",99.9346621719700
"PHILIPPINES","08.1.5 - Unrecorded recording media (SD)",100.0000000000000
"PHILIPPINES","08.1.5.0 - Unrecorded recording media (SD)",99.9301667903307
"PHILIPPINES","08.3 - INFORMATION AND COMMUNICATION SERVICES",100.0000000000000
"PHILIPPINES","08.3.1 - Fixed communication services (S)",100.0000000000000
"PHILIPPINES","08.3.1.0 - Fixed communication services (S)",100.0157868713120
"PHILIPPINES","08.3.2 - Mobile communication services (S)",100.1000000000000
"PHILIPPINES","08.3.2.0 - Mobile communication services (S)",100.0567439486350
"PHILIPPINES","08.3.3 - Internet access provision services and net storage services (S)",100.1000000000000
"PHILIPPINES","08.3.3.0 - Internet access provision services and net storage services (S)",100.1117738242650
"PHILIPPINES","08.3.5 - Repair and rental of information and communication equipment (S)",100.5000000000000
"PHILIPPINES","08.3.5.0 - Repair and rental of information and communication equipment (S)",100.5341211108700
"PHILIPPINES","09 - RECREATION, SPORT AND CULTURE",99.2000000000000
"PHILIPPINES","09.1 - RECREATIONAL DURABLES",99.9000000000000
"PHILIPPINES","09.1.1 - Photographic and cinematographic equipment and optical instruments (D)",99.9000000000000
"PHILIPPINES","09.1.1.1 - Cameras (D)",99.8834594830433
"PHILIPPINES","09.2 - OTHER RECREATIONAL GOODS",100.2000000000000
"PHILIPPINES","09.2.1 - Games, toys and hobbies (SD)",100.2000000000000
"PHILIPPINES","09.2.1.2 - Other games, toys and hobbies (SD)",100.1520316208120
"PHILIPPINES","09.2.2 - Equipment for sport, camping and open-air recreation (SD)",100.1000000000000
"PHILIPPINES","09.2.2.1 - Equipment for sport (SD)",100.1109105855690
"PHILIPPINES","09.2.2.2 - Equipment for camping and open-air recreation (SD)",98.9975453275788
"PHILIPPINES","09.3 - GARDEN PRODUCTS AND PETS",100.0000000000000
"PHILIPPINES","09.3.1 - Garden products, plants and flowers (ND)",99.6000000000000
"PHILIPPINES","09.3.1.1 - Garden products (ND)",99.8483328416317
"PHILIPPINES","09.3.1.2 - Plants, seeds and flowers (ND)",99.3953064350144
"PHILIPPINES","09.3.2 - Pets and products for pets (ND)",100.4000000000000
"PHILIPPINES","09.3.2.2 - Products for pets and other household animals (ND)",100.4276762346470
"PHILIPPINES","09.4 - RECREATIONAL SERVICES",93.2000000000000
"PHILIPPINES","09.4.6 - Recreational and sporting services (S)",100.1000000000000
"PHILIPPINES","09.4.6.2 - Sporting services - practice (S)",100.0634254593060
"PHILIPPINES","09.4.7 - Games of chance (S)",93.1000000000000
"PHILIPPINES","09.4.7.0 - Games of chance (S)",93.0507114110035
"PHILIPPINES","09.5 - CULTURAL GOODS",100.6000000000000
"PHILIPPINES","09.5.1 - Musical instruments (D)",100.6000000000000
"PHILIPPINES","09.5.1.0 - Musical instruments (D)",100.5818057444080
"PHILIPPINES","09.6 - CULTURAL SERVICES",100.0000000000000
"PHILIPPINES","09.6.1 - Services provided by cinemas, theatres and concert venues (S)",99.7000000000000
"PHILIPPINES","09.6.1.0 - Services provided by cinemas, theatres and concert venues (S)",99.7140767275999
"PHILIPPINES","09.6.3 - Photographic services (S)",100.0000000000000
"PHILIPPINES","09.6.3.0 - Photographic services (S)",100.0000000000000
"PHILIPPINES","09.6.9 - Other cultural services (S)",100.2000000000000
"PHILIPPINES","09.6.9.0 - Other cultural services (S)",100.1609435725290
"PHILIPPINES","09.7 - NEWSPAPERS, BOOKS AND STATIONERY",100.3000000000000
"PHILIPPINES","09.7.1 - Books (SD)",100.0000000000000
"PHILIPPINES","09.7.1.1 - Educational and textbooks in printed or electronic copy (SD)",99.9562647251453
"PHILIPPINES","09.7.1.9 - Other books (SD) in printed or electronic copy",100.0724436831400
"PHILIPPINES","09.7.2 - Newspapers and periodicals (ND)",100.2000000000000
"PHILIPPINES","09.7.2.1 - Newspapers (ND)",100.3738708421380
"PHILIPPINES","09.7.2.2 - Magazines and periodicals (ND)",99.8947205360715
"PHILIPPINES","09.7.4 - Stationery and drawing materials (ND)",100.4000000000000
"PHILIPPINES","09.7.4.0 - Stationery and drawing materials (ND)",100.4098773612550
"PHILIPPINES","09.8 - PACKAGE HOLIDAYS (S)",100.0000000000000
"PHILIPPINES","09.8.0 - Package holidays (S)",100.0000000000000
"PHILIPPINES","09.8.0.0 - Package holidays (S)",100.0000000000000
"PHILIPPINES","10 - EDUCATION SERVICES",101.7000000000000
"PHILIPPINES","10.1 - EARLY CHILDHOOD AND PRIMARY EDUCATION",102.3000000000000
"PHILIPPINES","10.1.0 - Early chilhood and primary education (S)",102.3000000000000
"PHILIPPINES","10.1.0.1 - Early childhood education services (S)",102.2399321538270
"PHILIPPINES","10.1.0.2 - Primary education (S)",102.3088253064580
"PHILIPPINES","10.2 - SECONDARY EDUCATION  (S)",101.8000000000000
"PHILIPPINES","10.2.0 - Secondary education (S)",101.8000000000000
"PHILIPPINES","10.2.0.1 - Lower secondary general education services",101.7603639603850
"PHILIPPINES","10.2.0.2 - Lower secondary technical-vocational livelihood programs services",101.8447032723050
"PHILIPPINES","10.4 - TERTIARY EDUCATION (S)",101.1000000000000
"PHILIPPINES","10.4.0 - Tertiary education (s)",101.1000000000000
"PHILIPPINES","10.4.0.0 - Tertiary education (s)",101.0969897773210
"PHILIPPINES","10.5 - EDUCATION NOT DEFINED BY LEVEL (S)",100.3000000000000
"PHILIPPINES","10.5.0 - Education not defined by level (s)",100.3000000000000
"PHILIPPINES","10.5.0.2 - Review classes for professional and licensure examination (S)",100.3526290003830
"PHILIPPINES","10.5.0.9 - Other education not defined by level (S)",99.8511445947030
"PHILIPPINES","11 - RESTAURANTS AND ACCOMMODATION SERVICES",100.3000000000000
"PHILIPPINES","11.1 - FOOD AND BEVERAGE SERVING SERVICES",100.3000000000000
"PHILIPPINES","11.1.1 - Restaurants, café and the like (S)",100.3000000000000
"PHILIPPINES","11.1.1.1 - Restaurants, café and the like - with full service (S)",100.3158707600870
"PHILIPPINES","11.2 - ACCOMMODATION SERVICES",100.0000000000000
"PHILIPPINES","11.2.0 - Accommodation services (S)",100.0000000000000
"PHILIPPINES","11.2.0.1 - Hotels, motels, inns and similar accommodation services (S)",100.0042831500520
"PHILIPPINES","12 - FINANCIAL SERVICES",100.0000000000000
"PHILIPPINES","12.2 - FINANCIAL SERVICES",100.0000000000000
"PHILIPPINES","12.2.1 - Financial intermediation services indirectly measured (S)",100.0000000000000
"PHILIPPINES","12.2.1.0 - Financial intermediation services indirectly measured (S)",100.0000000000000
