"Geolocation","Commodity Description","2021 Jun" 
"..Cordillera Administrative Region (CAR)","01.1.5.1 - Vegetable oils (ND)",110.8569717075540
"..Cordillera Administrative Region (CAR)","01.1.5.2 - Butter and other fats and oils derived from milk (ND)",104.0887193083720
"..Cordillera Administrative Region (CAR)","01.1.5.3 - Margarine and similar preparations (ND)",119.9038163963890
"..Cordillera Administrative Region (CAR)","01.1.5.9 - Other animal oils and fats (ND)",97.9926485346578
"..Cordillera Administrative Region (CAR)","01.1.6 - Fruits and nuts (ND)",111.5000000000000
"..Cordillera Administrative Region (CAR)","01.1.6.1 - Dates, figs and tropical fruits, fresh (ND)",112.9794784993460
"..Cordillera Administrative Region (CAR)","01.1.6.2 - Citrus fruits, fresh (ND)",111.9239954554820
"..Cordillera Administrative Region (CAR)","01.1.6.3 - Stone fruits and pome fruits, fresh (ND)",100.4097683835520
"..Cordillera Administrative Region (CAR)","01.1.6.5 - Other fruits, fresh (ND)",102.1367342671960
"..Cordillera Administrative Region (CAR)","01.1.6.7 - Fruit, dried and dehydrated (ND)",94.8557882629411
"..Cordillera Administrative Region (CAR)","01.1.6.8 - Nuts, in shell or shelled (ND)",74.5302339852963
"..Cordillera Administrative Region (CAR)","01.1.6.9 - Fruit and nuts ground and other preparations (ND)",120.1273041364440
"..Cordillera Administrative Region (CAR)","01.1.7 - Vegetables, tubers, plantains, cooking bananas and pulses (ND)",94.1000000000000
"..Cordillera Administrative Region (CAR)","01.1.7.1 - Leafy or stem vegetables, fresh or chilled (ND)",96.4674869732234
"..Cordillera Administrative Region (CAR)","01.1.7.2 - Fruit-bearing vegetables, fresh or chilled (ND)",86.1600309521417
"..Cordillera Administrative Region (CAR)","01.1.7.3 - Green leguminous vegetables, fresh or chilled (ND)",93.0369863090457
"..Cordillera Administrative Region (CAR)","01.1.7.4 - Other vegetables, fresh or chilled (ND)",107.4348410605510
"..Cordillera Administrative Region (CAR)","01.1.7.5 - Tubers, plantains and cooking bananas (ND)",86.6811934647726
"..Cordillera Administrative Region (CAR)","01.1.7.9 - Vegetables, tubers, plantains, cooking bananas and pulses ground and other preparations (ND)",105.6361239524690
"..Cordillera Administrative Region (CAR)","01.1.8 - Sugar, confectionery and desserts (ND)",101.9000000000000
"..Cordillera Administrative Region (CAR)","01.1.8.1 - Cane and beet sugar (ND)",98.9060815740588
"..Cordillera Administrative Region (CAR)","01.1.8.3 - Jams, fruit jellies, marmalades, fruit purée and pastes, honey (ND)",103.9363819782380
"..Cordillera Administrative Region (CAR)","01.1.8.4 - Nut purée, nut butter and nut pastes (ND)",107.0891287763050
"..Cordillera Administrative Region (CAR)","01.1.8.5 - Chocolate, cocoa, and cocoa-based food products (ND)",104.2392475444900
"..Cordillera Administrative Region (CAR)","01.1.8.6 - Ice, ice cream and sorbet (ND)",103.4631110376120
"..Cordillera Administrative Region (CAR)","01.1.8.9 - Other sugar confectionery and desserts n.e.c. (ND)",103.2112570977810
"..Cordillera Administrative Region (CAR)","01.1.9 - Ready-made food and other food products n.e.c. (ND)",113.5000000000000
"..Cordillera Administrative Region (CAR)","01.1.9.2 - Baby food (ND)",105.9366508798620
"..Cordillera Administrative Region (CAR)","01.1.9.3 - Salt, condiments and sauces (ND)",112.6384468542490
"..Cordillera Administrative Region (CAR)","01.1.9.4 - Spices, culinary herbs and seeds (ND)",125.2489632034450
"..Cordillera Administrative Region (CAR)","01.1.9.9 - Other food products n.e.c. (ND)",106.0188043041890
"..Cordillera Administrative Region (CAR)","01.2 - NON-ALCOHOLIC BEVERAGES",105.9000000000000
"..Cordillera Administrative Region (CAR)","01.2.1 - Fruit and vegetable juices (ND)",111.0000000000000
"..Cordillera Administrative Region (CAR)","01.2.1.0 - Fruit and vegetable juices (ND)",110.9626773373710
"..Cordillera Administrative Region (CAR)","01.2.2 - Coffee and coffee substitutes (ND)",103.4000000000000
"..Cordillera Administrative Region (CAR)","01.2.2.0 - Coffee and coffee substitutes (ND)",103.4120536562770
"..Cordillera Administrative Region (CAR)","01.2.3 - Tea, maté and other plant products for infusion (ND)",110.0000000000000
"..Cordillera Administrative Region (CAR)","01.2.3.0 - Tea, maté and other plant products for infusion (ND)",110.0142518109010
"..Cordillera Administrative Region (CAR)","01.2.4 - Cocoa drinks (ND)",109.6000000000000
"..Cordillera Administrative Region (CAR)","01.2.4.0 - Cocoa drinks (ND)",109.5826254511500
"..Cordillera Administrative Region (CAR)","01.2.5 - Water (ND)",104.0000000000000
"..Cordillera Administrative Region (CAR)","01.2.5.0 - Water (ND)",103.9642307375570
"..Cordillera Administrative Region (CAR)","01.2.6 - Soft drinks (ND)",105.7000000000000
"..Cordillera Administrative Region (CAR)","01.2.6.0 - Soft drinks (ND)",105.6712793952430
"..Cordillera Administrative Region (CAR)","01.2.9 - Other non-alcoholic beverages (ND)",110.0000000000000
"..Cordillera Administrative Region (CAR)","01.2.9.0 - Other non-alcoholic beverages (ND)",110.0448905046140
"..Cordillera Administrative Region (CAR)","02 - ALCOHOLIC BEVERAGES AND TOBACCO",128.2000000000000
"..Cordillera Administrative Region (CAR)","02.1 - ALCOHOLIC BEVERAGES",117.3000000000000
"..Cordillera Administrative Region (CAR)","02.1.1 - Spirits and liquors (ND)",117.5000000000000
"..Cordillera Administrative Region (CAR)","02.1.1.0 - Spirits and liquors (ND)",117.5253667281830
"..Cordillera Administrative Region (CAR)","02.1.2 - Wine (ND)",109.5000000000000
"..Cordillera Administrative Region (CAR)","02.1.2.1 - Wine from grapes (ND)",108.3566406956950
"..Cordillera Administrative Region (CAR)","02.1.2.2 - Wine from other sources (ND)",112.9053010808030
"..Cordillera Administrative Region (CAR)","02.1.3 - Beer (ND)",118.0000000000000
"..Cordillera Administrative Region (CAR)","02.1.3.0 - Beer (ND)",118.0460941826020
"..Cordillera Administrative Region (CAR)","02.3 - TOBACCO",139.5000000000000
"..Cordillera Administrative Region (CAR)","02.3.0 - Tobacco (ND)",139.5000000000000
"..Cordillera Administrative Region (CAR)","02.3.0.1 - Cigarettes (ND)",137.4699591689570
"..Cordillera Administrative Region (CAR)","02.3.0.2 - Cigars (ND)",..
"..Cordillera Administrative Region (CAR)","02.3.0.9 - Other tobacco products (ND)",154.5281244707980
"..Cordillera Administrative Region (CAR)","02.4 - OTHER VEGETABLE-BASED TOBACCO PRODUCTS",171.3000000000000
"..Cordillera Administrative Region (CAR)","02.4.0 - Other vegetable-based tobacco products (ND)",171.3000000000000
"..Cordillera Administrative Region (CAR)","02.4.0.0 - Other vegetable-based tobacco products (ND)",171.3087888952550
"..Cordillera Administrative Region (CAR)","02.900 - NON-FOOD",106.8000000000000
"..Cordillera Administrative Region (CAR)","03 - CLOTHING AND FOOTWEAR",110.6000000000000
"..Cordillera Administrative Region (CAR)","03.1 - CLOTHING",107.5000000000000
"..Cordillera Administrative Region (CAR)","03.1.1 - Clothing materials (SD)",111.5000000000000
"..Cordillera Administrative Region (CAR)","03.1.1.0 - Clothing materials (SD)",111.4239702539930
"..Cordillera Administrative Region (CAR)","03.1.2 - Garments (SD)",107.5000000000000
"..Cordillera Administrative Region (CAR)","03.1.2.1 - Garments for men or boys (SD)",108.1105791247250
"..Cordillera Administrative Region (CAR)","03.1.2.2 - Garments for women or girls (SD)",106.3208722560300
"..Cordillera Administrative Region (CAR)","03.1.2.3 - Garments for infants (0 to under 2 years) (SD)",118.3404816072560
"..Cordillera Administrative Region (CAR)","03.1.2.4 - School uniforms (SD)",102.0242914979760
"..Cordillera Administrative Region (CAR)","03.1.3 - Other articles of clothing and clothing accessories (SD)",112.6000000000000
"..Cordillera Administrative Region (CAR)","03.1.3.1 - Other articles of clothing (SD)",112.7529406339470
"..Cordillera Administrative Region (CAR)","03.1.3.2 - Clothing accessories (SD)",111.1986357917080
"..Cordillera Administrative Region (CAR)","03.1.4 - Cleaning, repair, tailoring and hire of clothing (S)",102.7000000000000
"..Cordillera Administrative Region (CAR)","03.1.4.1 - Cleaning of clothing (S)",100.3449810503470
"..Cordillera Administrative Region (CAR)","03.1.4.2 - Repair, tailoring and hire of clothing (S)",118.0875600721990
"..Cordillera Administrative Region (CAR)","03.2 - FOOTWEAR",117.4000000000000
"..Cordillera Administrative Region (CAR)","03.2.1 - Shoes and other footwear (SD)",117.4000000000000
"..Cordillera Administrative Region (CAR)","03.2.1.1 - Footwear for men (SD)",110.0686793886080
"..Cordillera Administrative Region (CAR)","03.2.1.2 - Footwear for women (SD)",118.9561596056600
"..Cordillera Administrative Region (CAR)","03.2.1.3 - Footwear for infants and children (SD)",126.3656214487840
"..Cordillera Administrative Region (CAR)","03.2.2 - Cleaning, repair, and hire of footwear (S)",107.3000000000000
"..Cordillera Administrative Region (CAR)","03.2.2.0 - Cleaning, repair, and hire of footwear (S)",107.2531476658250
"..Cordillera Administrative Region (CAR)","04 - HOUSING, WATER, ELECTRICITY, GAS, AND OTHER FUELS",106.3000000000000
"..Cordillera Administrative Region (CAR)","04.1 - ACTUAL RENTALS FOR HOUSING",107.2000000000000
"..Cordillera Administrative Region (CAR)","04.1.1 - Actual rentals paid by tenants for main residence (S)",107.2000000000000
"..Cordillera Administrative Region (CAR)","04.1.1.0 - Actual rentals paid by tenants for main residence (S)",107.1270025255830
"..Cordillera Administrative Region (CAR)","04.3 - MAINTENANCE, REPAIR AND SECURITY OF THE DWELLING",109.9000000000000
"..Cordillera Administrative Region (CAR)","04.3.1 - Security equipment and materials for the maintenance and repair of the dwelling (ND)",110.0000000000000
"..Cordillera Administrative Region (CAR)","04.3.1.1 - Materials for the maintenance and repair of the dwelling (ND)",110.0255744679810
"..Cordillera Administrative Region (CAR)","04.3.2 - Services for the maintenance, repair and security of the dwelling (S)",109.2000000000000
"..Cordillera Administrative Region (CAR)","04.3.2.0 - Services for the maintenance, repair and security of the dwelling (S)",109.2223316329640
"..Cordillera Administrative Region (CAR)","04.4 - WATER SUPPLY AND MISCELLANEOUS SERVICES RELATING TO THE DWELLING",108.0000000000000
"..Cordillera Administrative Region (CAR)","04.4.1 - Water supply (ND)",108.0000000000000
"..Cordillera Administrative Region (CAR)","04.4.1.1 - Water supply through network systems (ND)",107.9758924830440
"..Cordillera Administrative Region (CAR)","04.5 - ELECTRICITY, GAS AND OTHER FUELS",103.1000000000000
"..Cordillera Administrative Region (CAR)","04.5.1 - Electricity (ND)",101.9000000000000
"..Cordillera Administrative Region (CAR)","04.5.1.0 - Electricity (ND)",101.8377882058040
"..Cordillera Administrative Region (CAR)","04.5.2 - Gas (ND)",100.0000000000000
"..Cordillera Administrative Region (CAR)","04.5.2.2 - Liquefied hydrocarbons (ND)",100.0503349641810
"..Cordillera Administrative Region (CAR)","04.5.3 - Liquid fuels (ND)",100.1000000000000
"..Cordillera Administrative Region (CAR)","04.5.3.0 - Liquid fuels (ND)",100.1341241302500
"..Cordillera Administrative Region (CAR)","04.5.4 - Solid fuels (ND)",110.6000000000000
"..Cordillera Administrative Region (CAR)","04.5.4.2 - Wood fuel, including pellets and briquettes (ND)",107.6326930068550
"..Cordillera Administrative Region (CAR)","04.5.4.3 - Charcoal (ND)",136.1691020181250
"..Cordillera Administrative Region (CAR)","05 - FURNISHINGS, HOUSEHOLD EQUIPMENT AND ROUTINE HOUSEHOLD MAINTENANCE",108.5000000000000
"..Cordillera Administrative Region (CAR)","05.1 - FURNITURE, FURNISHINGS, AND LOOSE CARPETS",109.0000000000000
"..Cordillera Administrative Region (CAR)","05.1.1 - Furniture, furnishings and loose carpets (D)",109.0000000000000
"..Cordillera Administrative Region (CAR)","05.1.1.1 - Household furniture (D)",109.2867859134810
"..Cordillera Administrative Region (CAR)","05.1.1.3 - Lighting equipment (D)",102.6180037804530
"..Cordillera Administrative Region (CAR)","05.1.1.4 - Furnishings, loose carpets and rugs (D)",109.7318370872960
"..Cordillera Administrative Region (CAR)","05.2 - HOUSEHOLD TEXTILES",106.5000000000000
"..Cordillera Administrative Region (CAR)","05.2.1 - Household textiles (SD)",106.5000000000000
"..Cordillera Administrative Region (CAR)","05.2.1.1 - Furnishing fabrics and curtains (SD)",101.0301312144110
"..Cordillera Administrative Region (CAR)","05.2.1.2 - Bed linen and bedding (SD)",107.6499091793890
"..Cordillera Administrative Region (CAR)","05.2.1.3 - Table linen and bathroom linen (SD)",114.2880334994120
"..Cordillera Administrative Region (CAR)","05.2.1.9 - Other household textiles (SD)",111.6664906017780
"..Cordillera Administrative Region (CAR)","05.3 - HOUSEHOLD APPLIANCES",101.6000000000000
"..Cordillera Administrative Region (CAR)","05.3.1 - Major household appliances, whether electric or not (D)",101.0000000000000
"..Cordillera Administrative Region (CAR)","05.3.1.1 - Major kitchen appliances (D)",100.8075714549170
"..Cordillera Administrative Region (CAR)","05.3.1.2 - Major laundry appliances (D)",101.3996250921600
"..Cordillera Administrative Region (CAR)","05.3.1.3 - Heaters, air conditioners (D)",99.9197424260041
"..Cordillera Administrative Region (CAR)","05.3.2 - Small household appliances (SD)",107.4000000000000
"..Cordillera Administrative Region (CAR)","05.3.2.1 - Small appliances for cooking and processing of food (SD)",102.4034057403210
"..Cordillera Administrative Region (CAR)","05.3.2.9 - Other small household appliances (SD)",111.1124515037360
"..Cordillera Administrative Region (CAR)","05.3.3 - Repair, installation and hire of household appliances (S)",102.7000000000000
"..Cordillera Administrative Region (CAR)","05.3.3.0 - Repair, installation and hire of household appliances (S)",102.6627895045590
"..Cordillera Administrative Region (CAR)","05.4 - GLASSWARE, TABLEWARE AND HOUSEHOLD UTENSILS",109.5000000000000
"..Cordillera Administrative Region (CAR)","05.4.0 - Glassware, tableware and household utensils (SD)",109.5000000000000
"..Cordillera Administrative Region (CAR)","05.4.0.1 - Glassware, crystal-ware, ceramic ware and chinaware (SD)",108.8617559677730
"..Cordillera Administrative Region (CAR)","05.4.0.2 - Cutlery, flatware and silverware (SD)",111.5941204390770
"..Cordillera Administrative Region (CAR)","05.4.0.3 - Kitchen utensils and articles (SD)",109.8679417455490
"..Cordillera Administrative Region (CAR)","05.5 - TOOLS AND EQUIPMENT FOR HOUSE AND GARDEN",105.0000000000000
"..Cordillera Administrative Region (CAR)","05.5.1 - Motorized tools and equipment (D)",..
"..Cordillera Administrative Region (CAR)","05.5.1.0 - Motorized tools and equipment (D)",..
"..Cordillera Administrative Region (CAR)","05.5.2 - Non-motorized tools and miscellaneous accessories (SD)",105.0000000000000
"..Cordillera Administrative Region (CAR)","05.5.2.1 - Non-motorized tools (SD)",105.5063967511190
"..Cordillera Administrative Region (CAR)","05.5.2.2 - Miscellaneous accessories (SD)",104.3310514610360
"..Cordillera Administrative Region (CAR)","05.6 - GOODS AND SERVICES FOR ROUTINE HOUSEHOLD MAINTENANCE",110.6000000000000
"..Cordillera Administrative Region (CAR)","05.6.1 - Non-durable household goods (ND)",111.6000000000000
"..Cordillera Administrative Region (CAR)","05.6.1.1 - Household cleaning and maintenance products (ND)",107.4724838572270
"..Cordillera Administrative Region (CAR)","05.6.1.9 - Other non-durable household goods (ND)",112.9598044390060
"..Cordillera Administrative Region (CAR)","05.6.2 - Domestic services and household services (S)",107.8000000000000
"..Cordillera Administrative Region (CAR)","05.6.2.1 - Domestic services by paid staff (S)",107.7709556100250
"..Cordillera Administrative Region (CAR)","06 - HEALTH",110.3000000000000
"..Cordillera Administrative Region (CAR)","06.1 - MEDICINES AND HEALTH PRODUCTS",107.7000000000000
"..Cordillera Administrative Region (CAR)","06.1.1 - Medicines (ND)",107.9000000000000
"..Cordillera Administrative Region (CAR)","06.1.1.1 - Medicines, vaccines and other pharmaceutical preparations (ND)",107.8304550407610
"..Cordillera Administrative Region (CAR)","06.1.2 - Medical products (ND)",102.9000000000000
"..Cordillera Administrative Region (CAR)","06.1.2.1 - Medical diagnostic products (ND)",104.8019717792770
"..Cordillera Administrative Region (CAR)","06.1.2.2 - Prevention and protective devices (ND)",88.0031959301883
"..Cordillera Administrative Region (CAR)","06.1.2.3 - Treatment devices for personal use (ND)",118.1598436529880
"..Cordillera Administrative Region (CAR)","06.1.3 - Assistive products (D)",106.4000000000000
"..Cordillera Administrative Region (CAR)","06.1.3.1 - Assistive products for vision (D)",106.3179771511380
"..Cordillera Administrative Region (CAR)","06.2 - OUTPATIENT CARE SERVICES",117.7000000000000
"..Cordillera Administrative Region (CAR)","06.2.1 - Preventive care services (S)",117.5000000000000
"..Cordillera Administrative Region (CAR)","06.2.1.9 - Other preventive services (S)",117.5320306095120
"..Cordillera Administrative Region (CAR)","06.2.2 - Outpatient dental services (S)",118.0000000000000
"..Cordillera Administrative Region (CAR)","06.2.2.1 - Dental preventive services (S)",117.9510353124710
"..Cordillera Administrative Region (CAR)","06.2.3 - Other outpatient care services (S)",100.0000000000000
"..Cordillera Administrative Region (CAR)","06.2.3.1 - Outpatient curative and rehabilitative services (S)",100.0000000000000
"..Cordillera Administrative Region (CAR)","06.3 - INPATIENT CARE SERVICES",108.3000000000000
"..Cordillera Administrative Region (CAR)","06.3.1 - Inpatient curative and rehabilitative services (S)",108.3000000000000
"..Cordillera Administrative Region (CAR)","06.3.1.0 - Inpatient curative and rehabilitative services (S)",108.2677370713700
"..Cordillera Administrative Region (CAR)","06.4 - OTHER HEALTH SERVICES",121.4000000000000
"..Cordillera Administrative Region (CAR)","06.4.1 - Diagnostic imaging services and medical laboratory services (S)",121.4000000000000
"..Cordillera Administrative Region (CAR)","06.4.1.0 - Diagnostic imaging services and medical laboratory services (S)",121.4023320451550
"..Cordillera Administrative Region (CAR)","07 - TRANSPORT",102.4000000000000
"..Cordillera Administrative Region (CAR)","07.1 - PURCHASE OF VEHICLES",103.1000000000000
"..Cordillera Administrative Region (CAR)","07.1.1 - Motor cars (D)",..
"..Cordillera Administrative Region (CAR)","07.1.1.1 - New motor cars (D)",..
"..Cordillera Administrative Region (CAR)","07.1.2 - Motorcycles (D)",103.9000000000000
"..Cordillera Administrative Region (CAR)","07.1.2.0 - Motorcycles (D)",103.8675043793790
"..Cordillera Administrative Region (CAR)","07.1.3 - Bicycles (D)",100.8000000000000
"..Cordillera Administrative Region (CAR)","07.1.3.0 - Bicycles (D)",100.8428124718470
"..Cordillera Administrative Region (CAR)","07.2 - OPERATION OF PERSONAL TRANSPORT EQUIPMENT",98.9000000000000
"..Cordillera Administrative Region (CAR)","07.2.1 - Parts and accessories for personal transport equipment (SD)",109.7000000000000
"..Cordillera Administrative Region (CAR)","07.2.1.1 - Tires (SD)",112.9135292504400
"..Cordillera Administrative Region (CAR)","07.2.1.2 - Parts for personal transport equipment (SD)",107.5711153394730
"..Cordillera Administrative Region (CAR)","07.2.1.3 - Accessories for personal transport equipment (SD)",..
"..Cordillera Administrative Region (CAR)","07.2.2 - Fuels and lubricants for personal transport equipment (ND)",95.6000000000000
"..Cordillera Administrative Region (CAR)","07.2.2.1 - Diesel (ND)",92.9558378604875
"..Cordillera Administrative Region (CAR)","07.2.2.2 - Gasoline (ND)",97.5142775331490
"..Cordillera Administrative Region (CAR)","07.2.2.3 - Other fuels for personal transport equipment (ND)",..
"..Cordillera Administrative Region (CAR)","07.2.2.4 - Lubricants (ND)",104.6374682882240
"..Cordillera Administrative Region (CAR)","07.2.3 - Maintenance and repair of personal transport equipment (S)",105.1000000000000
"..Cordillera Administrative Region (CAR)","07.2.3.0 - Maintenance and repair of personal transport equipment (S)",105.1175060585250
"..Cordillera Administrative Region (CAR)","07.2.4 - Other services in respect of personal transport equipment (S)",100.0000000000000
"..Cordillera Administrative Region (CAR)","07.2.4.2 - Toll facilities (S)",100.0000000000000
"..Cordillera Administrative Region (CAR)","07.2.4.3 - Driving lessons, tests, licences, and road worthiness tests (S)",..
"..Cordillera Administrative Region (CAR)","07.3 - PASSENGER TRANSPORT SERVICES",105.6000000000000
"..Cordillera Administrative Region (CAR)","07.3.1 - Passenger transport by railway (S)",..
"..Cordillera Administrative Region (CAR)","07.3.1.1 - Passenger transport by train (S)",..
"..Cordillera Administrative Region (CAR)","07.3.1.2 - Passenger transport by rapid transit and tram (S)",..
"..Cordillera Administrative Region (CAR)","07.3.2 - Passenger transport by road (S)",105.9000000000000
"..Cordillera Administrative Region (CAR)","07.3.2.1 - Passenger transport by bus and coach (S)",105.4962838769750
"..Cordillera Administrative Region (CAR)","07.3.2.2 - Passenger transport by taxi and hired car with driver (S)",102.2312373225150
"..Cordillera Administrative Region (CAR)","07.3.2.9 - Other passenger transport by road (S)",106.3428633353080
"..Cordillera Administrative Region (CAR)","07.3.3 - Passenger transport by air (S)",72.3000000000000
"..Cordillera Administrative Region (CAR)","07.3.3.1 - Passenger transport by air, domestic (S)",72.2899858738605
"..Cordillera Administrative Region (CAR)","07.3.4 - Passenger transport by sea and inland waterway (S)",..
"..Cordillera Administrative Region (CAR)","07.3.4.0 - Passenger transport by sea and inland waterway (S)",..
"..Cordillera Administrative Region (CAR)","07.4 - TRANSPORT SERVICES OF GOODS",104.5000000000000
"..Cordillera Administrative Region (CAR)","07.4.1 - Postal and courier services (S)",104.5000000000000
"..Cordillera Administrative Region (CAR)","07.4.1.1 - Letter handling services (S)",104.9719626168220
"..Cordillera Administrative Region (CAR)","07.4.1.2 - Courier and parcel delivery services (S)",103.5200893848010
"..Cordillera Administrative Region (CAR)","08 - INFORMATION AND COMMUNICATION",101.4000000000000
"..Cordillera Administrative Region (CAR)","08.1 - INFORMATION AND COMMUNICATION EQUIPMENT",100.4000000000000
"..Cordillera Administrative Region (CAR)","08.1.1 - Fixed telephone equipment (D)",..
"..Cordillera Administrative Region (CAR)","08.1.1.0 - Fixed telephone equipment (D)",..
"..Cordillera Administrative Region (CAR)","08.1.2 - Mobile telephone equipment (D)",102.4000000000000
"..Cordillera Administrative Region (CAR)","08.1.2.0 - Mobile telephone equipment (D)",102.3871730134780
"..Cordillera Administrative Region (CAR)","08.1.3 - Information processing equipment (D)",100.2000000000000
"..Cordillera Administrative Region (CAR)","08.1.3.1 - Computers, laptops and tablets (D)",100.1083496678840
"..Cordillera Administrative Region (CAR)","08.1.3.2 - Peripheral equipment and its consumable components (D)",107.9721134987430
"..Cordillera Administrative Region (CAR)","08.1.4 - Equipment for the reception, recording and reproduction of sound and vision (D)",100.1000000000000
"..Cordillera Administrative Region (CAR)","08.1.4.0 - Equipment for the reception, recording and reproduction of sound and vision (D)",100.0285771564800
"..Cordillera Administrative Region (CAR)","08.1.5 - Unrecorded recording media (SD)",104.2000000000000
"..Cordillera Administrative Region (CAR)","08.1.5.0 - Unrecorded recording media (SD)",104.1478753405190
"..Cordillera Administrative Region (CAR)","08.3 - INFORMATION AND COMMUNICATION SERVICES",101.7000000000000
"..Cordillera Administrative Region (CAR)","08.3.1 - Fixed communication services (S)",100.0000000000000
"..Cordillera Administrative Region (CAR)","08.3.1.0 - Fixed communication services (S)",100.0000000000000
"..Cordillera Administrative Region (CAR)","08.3.2 - Mobile communication services (S)",101.8000000000000
"..Cordillera Administrative Region (CAR)","08.3.2.0 - Mobile communication services (S)",101.7477078121590
"..Cordillera Administrative Region (CAR)","08.3.3 - Internet access provision services and net storage services (S)",102.3000000000000
"..Cordillera Administrative Region (CAR)","08.3.3.0 - Internet access provision services and net storage services (S)",102.3912808984650
"..Cordillera Administrative Region (CAR)","08.3.5 - Repair and rental of information and communication equipment (S)",108.9000000000000
"..Cordillera Administrative Region (CAR)","08.3.5.0 - Repair and rental of information and communication equipment (S)",108.8532244233130
"..Cordillera Administrative Region (CAR)","09 - RECREATION, SPORT AND CULTURE",105.8000000000000
"..Cordillera Administrative Region (CAR)","09.1 - RECREATIONAL DURABLES",100.0000000000000
"..Cordillera Administrative Region (CAR)","09.1.1 - Photographic and cinematographic equipment and optical instruments (D)",100.0000000000000
"..Cordillera Administrative Region (CAR)","09.1.1.1 - Cameras (D)",100.0000000000000
"..Cordillera Administrative Region (CAR)","09.2 - OTHER RECREATIONAL GOODS",103.0000000000000
"..Cordillera Administrative Region (CAR)","09.2.1 - Games, toys and hobbies (SD)",102.9000000000000
"..Cordillera Administrative Region (CAR)","09.2.1.2 - Other games, toys and hobbies (SD)",102.9455217719770
"..Cordillera Administrative Region (CAR)","09.2.2 - Equipment for sport, camping and open-air recreation (SD)",104.7000000000000
"..Cordillera Administrative Region (CAR)","09.2.2.1 - Equipment for sport (SD)",104.6230708170180
"..Cordillera Administrative Region (CAR)","09.2.2.2 - Equipment for camping and open-air recreation (SD)",..
"..Cordillera Administrative Region (CAR)","09.3 - GARDEN PRODUCTS AND PETS",103.1000000000000
"..Cordillera Administrative Region (CAR)","09.3.1 - Garden products, plants and flowers (ND)",101.5000000000000
"..Cordillera Administrative Region (CAR)","09.3.1.1 - Garden products (ND)",103.7995721594790
"..Cordillera Administrative Region (CAR)","09.3.1.2 - Plants, seeds and flowers (ND)",97.9142764866346
"..Cordillera Administrative Region (CAR)","09.3.2 - Pets and products for pets (ND)",103.7000000000000
"..Cordillera Administrative Region (CAR)","09.3.2.2 - Products for pets and other household animals (ND)",103.6708243326520
"..Cordillera Administrative Region (CAR)","09.4 - RECREATIONAL SERVICES",92.9000000000000
"..Cordillera Administrative Region (CAR)","09.4.6 - Recreational and sporting services (S)",97.7000000000000
"..Cordillera Administrative Region (CAR)","09.4.6.2 - Sporting services - practice (S)",97.7064202339379
"..Cordillera Administrative Region (CAR)","09.4.7 - Games of chance (S)",92.7000000000000
"..Cordillera Administrative Region (CAR)","09.4.7.0 - Games of chance (S)",92.7322313632727
"..Cordillera Administrative Region (CAR)","09.5 - CULTURAL GOODS",96.8000000000000
"..Cordillera Administrative Region (CAR)","09.5.1 - Musical instruments (D)",96.8000000000000
"..Cordillera Administrative Region (CAR)","09.5.1.0 - Musical instruments (D)",96.8677402644233
"..Cordillera Administrative Region (CAR)","09.6 - CULTURAL SERVICES",101.3000000000000
"..Cordillera Administrative Region (CAR)","09.6.1 - Services provided by cinemas, theatres and concert venues (S)",100.0000000000000
"..Cordillera Administrative Region (CAR)","09.6.1.0 - Services provided by cinemas, theatres and concert venues (S)",100.0000000000000
"..Cordillera Administrative Region (CAR)","09.6.3 - Photographic services (S)",..
"..Cordillera Administrative Region (CAR)","09.6.3.0 - Photographic services (S)",..
"..Cordillera Administrative Region (CAR)","09.6.9 - Other cultural services (S)",102.6000000000000
"..Cordillera Administrative Region (CAR)","09.6.9.0 - Other cultural services (S)",102.6683173623460
"..Cordillera Administrative Region (CAR)","09.7 - NEWSPAPERS, BOOKS AND STATIONERY",113.7000000000000
"..Cordillera Administrative Region (CAR)","09.7.1 - Books (SD)",108.5000000000000
"..Cordillera Administrative Region (CAR)","09.7.1.1 - Educational and textbooks in printed or electronic copy (SD)",111.1130932243300
"..Cordillera Administrative Region (CAR)","09.7.1.9 - Other books (SD) in printed or electronic copy",104.0792445219210
"..Cordillera Administrative Region (CAR)","09.7.2 - Newspapers and periodicals (ND)",109.1000000000000
"..Cordillera Administrative Region (CAR)","09.7.2.1 - Newspapers (ND)",108.0590384640550
"..Cordillera Administrative Region (CAR)","09.7.2.2 - Magazines and periodicals (ND)",110.1691255342660
"..Cordillera Administrative Region (CAR)","09.7.4 - Stationery and drawing materials (ND)",114.7000000000000
"..Cordillera Administrative Region (CAR)","09.7.4.0 - Stationery and drawing materials (ND)",114.7521746187260
"..Cordillera Administrative Region (CAR)","09.8 - PACKAGE HOLIDAYS (S)",100.0000000000000
"..Cordillera Administrative Region (CAR)","09.8.0 - Package holidays (S)",100.0000000000000
"..Cordillera Administrative Region (CAR)","09.8.0.0 - Package holidays (S)",100.0000000000000
"..Cordillera Administrative Region (CAR)","10 - EDUCATION SERVICES",106.8000000000000
"..Cordillera Administrative Region (CAR)","10.1 - EARLY CHILDHOOD AND PRIMARY EDUCATION",112.4000000000000
"..Cordillera Administrative Region (CAR)","10.1.0 - Early chilhood and primary education (S)",112.4000000000000
